Comp,Squad,Number,Player,Pos,Age,Born,Nation,Value,LastClub
Serie A,Atalanta BC,4,Luca Valzania,MF,22,1996,ITA,1700000,True
Serie A,Atalanta BC,-,Luca Vido,FW,21,1997,ITA,2500000,True
Bundesliga,SC Freiburg,11,Luca Waldschmidt,FW,22,1996,DEU,12000000,False
Serie A,Genoa CFC,-,Luca Zanimacchia,FW,19,1998,ITA,275000,True
Serie A,ACF Fiorentina,-,Luca Zanon,DF,21,1996,ITA,100000,True
La Liga,Real Madrid,30,Luca Zidane,GK,20,1998,FRA,1000000,False
Premier League,Fulham FC,36,Luca de la Torre,MF,20,1998,USA,500000,False
Bundesliga,Bayer 04 Leverkusen,13,Lucas Alario,FW,25,1992,ARG,17000000,False
Serie A,AC Milan,21,Lucas Biglia,MF,32,1986,ARG,6000000,False
Serie A,Torino FC,-,Lucas Boyé,FW,22,1996,ARG,1500000,True
Ligue 1,Nîmes Olympique,-,Lucas Buades,MF,20,1997,FRA,0,False
Serie A,Cagliari Calcio,29,Lucas Castro,MF,29,1989,ARG,6000000,False
Ligue 1,EA Guingamp,8,Lucas Deaux,MF,29,1988,FRA,2500000,False
Ligue 1,Nîmes Olympique,-,Lucas Dias,GK,19,1999,FRA,0,False
Premier League,Everton FC,12,Lucas Digne,DF,24,1993,FRA,30000000,False
Ligue 1,FC Nantes,17,Lucas Evangelista,MF,23,1995,BRA,4000000,False
La Liga,Atlético de Madrid,21,Lucas Hernández,DF,22,1996,FRA,70000000,False
Bundesliga,SC Freiburg,9,Lucas Höler,FW,23,1994,DEU,3000000,False
Serie A,SS Lazio,6,Lucas Leiva,MF,31,1987,BRA,9000000,False
Ligue 1,FC Nantes,6,Lucas Lima,DF,26,1991,BRA,6500000,False
Premier League,Tottenham Hotspur,27,Lucas Moura,FW,25,1992,BRA,40000000,False
Ligue 1,Olympique Marseille,5,Lucas Ocampos,FW,23,1994,ARG,15000000,False
La Liga,Celta de Vigo,15,Lucas Olaza,DF,23,1994,URY,3500000,False
Serie A,AC Milan,39,Lucas Paquetá,MF,20,1997,BRA,35000000,True
Ligue 1,Olympique Marseille,32,Lucas Perrin,DF,19,1998,FRA,300000,False
Serie A,Chievo Verona,7,Lucas Piazon,MF,24,1994,BRA,1500000,False
Premier League,Chelsea FC,34,Lucas Piazon,MF,24,1994,BRA,1500000,True
Premier League,West Ham United,27,Lucas Pérez,FW,29,1988,ESP,4000000,False
Bundesliga,TSG 1899 Hoffenheim,31,Lucas Ribeiro,DF,19,1999,BRA,3000000,True
La Liga,Real Madrid,-,Lucas Silva,MF,25,1993,BRA,2000000,True
Premier League,Arsenal FC,11,Lucas Torreira,MF,22,1996,URY,55000000,False
Bundesliga,Eintracht Frankfurt,16,Lucas Torró,MF,23,1994,ESP,6000000,False
Ligue 1,Olympique Lyon,29,Lucas Tousart,MF,21,1997,FRA,20000000,False
La Liga,Real Madrid,17,Lucas Vázquez,FW,27,1991,ESP,25000000,False
La Liga,Sevilla FC,38,Lucho García,GK,20,1998,COL,250000,False
La Liga,Atlético de Madrid,-,Luciano Vietto,FW,24,1993,ARG,7000000,True
Premier League,Fulham FC,19,Luciano Vietto,FW,24,1993,ARG,7000000,False
Ligue 1,RC Strasbourg Alsace,25,Ludovic Ajorque,FW,24,1994,FRA,4000000,False
Ligue 1,Stade Rennais FC,24,Ludovic Baal,DF,32,1986,GUF,500000,False
Ligue 1,EA Guingamp,7,Ludovic Blas,MF,20,1997,FRA,5000000,False
Ligue 1,SCO Angers,16,Ludovic Butelle,GK,35,1983,FRA,500000,False
Serie A,AS Roma,56,Ludovico D'Orazio,FW,18,2000,ITA,150000,False
Bundesliga,SV Werder Bremen,5,Ludwig Augustinsson,DF,24,1994,SWE,12000000,False
Serie A,Genoa CFC,-,Luigi Carillo,DF,21,1996,ITA,100000,True
Serie A,SSC Napoli,-,Luigi D'Ignazio,DF,20,1998,ITA,75000,True
Serie A,Parma Calcio 1913,61,Luigi Scaglia,MF,31,1986,ITA,300000,True
Serie A,SSC Napoli,-,Luigi Sepe,GK,27,1991,ITA,5000000,False
Serie A,Parma Calcio 1913,55,Luigi Sepe,GK,27,1991,ITA,5000000,False
La Liga,Rayo Vallecano,-,Luis Advíncula,DF,28,1990,PER,3000000,False
Serie A,SS Lazio,10,Luis Alberto,MF,25,1992,ESP,28000000,False
La Liga,Rayo Vallecano,-,Luis Alberto Meseguer,DF,18,1999,GNQ,0,False
Serie A,ACF Fiorentina,29,Luis Muriel,FW,27,1991,COL,13000000,False
La Liga,Sevilla FC,14,Luis Muriel,FW,27,1991,COL,13000000,True
La Liga,FC Barcelona,9,Luis Suárez,FW,31,1987,URY,50000000,False
La Liga,SD Huesca,16,Luisinho,DF,33,1985,PRT,500000,False
La Liga,Real Valladolid CF,6,Luismi,MF,26,1992,ESP,700000,False
Ligue 1,LOSC Lille,11,Luiz Araújo,FW,22,1996,BRA,7000000,False
Serie A,SS Lazio,3,Luiz Felipe,DF,21,1997,BRA,10000000,False
Ligue 1,Olympique Marseille,19,Luiz Gustavo,MF,30,1987,BRA,10000000,False
Premier League,Manchester City,-,Luka Ilic,MF,18,1999,SRB,1000000,True
Bundesliga,Eintracht Frankfurt,-,Luka Jovic,FW,20,1997,SRB,60000000,False
Serie A,Frosinone Calcio,32,Luka Krajnc,DF,23,1994,SVN,800000,False
Premier League,Crystal Palace,4,Luka Milivojevic,MF,27,1991,SRB,20000000,False
La Liga,Real Madrid,10,Luka Modric,MF,32,1985,HRV,20000000,False
Bundesliga,Bayer 04 Leverkusen,1,Lukas Hradecky,GK,28,1989,FIN,8000000,False
Bundesliga,1.FC Nuremberg,20,Lukas Jäger,MF,24,1994,AUT,200000,False
Bundesliga,RB Leipzig,16,Lukas Klostermann,DF,22,1996,DEU,30000000,False
Bundesliga,Hertha BSC,13,Lukas Klünter,DF,22,1996,DEU,3000000,False
Bundesliga,RB Leipzig,-,Lukas Krüger,FW,18,2000,DEU,0,False
Bundesliga,SC Freiburg,17,Lukas Kübler,DF,25,1992,DEU,2500000,False
Serie A,Genoa CFC,8,Lukas Lerager,MF,24,1993,DNK,6000000,False
Ligue 1,FC Girondins Bordeaux,-,Lukas Lerager,MF,24,1993,DNK,6000000,True
Bundesliga,1.FC Nuremberg,28,Lukas Mühl,DF,21,1997,DEU,4500000,False
Bundesliga,TSG 1899 Hoffenheim,7,Lukas Rupp,MF,27,1991,DEU,2500000,False
Serie A,Genoa CFC,-,Lukas Zima,GK,24,1994,CZE,400000,True
Premier League,West Ham United,1,Lukasz Fabianski,GK,33,1985,POL,5000000,False
Bundesliga,Borussia Dortmund,26,Lukasz Piszczek,DF,33,1985,POL,3000000,False
Serie A,Bologna FC 1909,28,Lukasz Skorupski,GK,27,1991,POL,7000000,False
Serie A,Udinese Calcio,91,Lukasz Teodorczyk,FW,27,1991,POL,3000000,False
Premier League,Tottenham Hotspur,40,Luke Amos,MF,21,1997,ENG,100000,False
Premier League,Manchester City,74,Luke Bolton,MF,18,1999,ENG,0,False
Premier League,Manchester City,-,Luke Brattan,MF,28,1990,AUS,500000,True
Premier League,Crystal Palace,28,Luke Dreher,MF,19,1998,ENG,0,False
Premier League,Everton FC,-,Luke Garbutt,DF,25,1993,ENG,750000,True
Premier League,Manchester United,23,Luke Shaw,DF,22,1995,ENG,30000000,False
Serie A,ACF Fiorentina,-,Luzayadio Bangu,MF,20,1997,COD,275000,True
Serie A,Bologna FC 1909,4,Lyanco,DF,21,1997,BRA,8000000,False
Serie A,Torino FC,3,Lyanco,DF,21,1997,BRA,8000000,True
Ligue 1,AS Monaco,-,Lyle Foster,FW,17,2000,ZAF,1000000,True
Premier League,AFC Bournemouth,9,Lys Mousset,FW,22,1996,FRA,3500000,False
Bundesliga,Borussia Mönchengladbach,-,Lászlo Bénes,MF,20,1997,SVK,1500000,True
Premier League,Wolverhampton Wanderers,33,Léo Bonatini,FW,24,1994,BRA,4000000,True
Ligue 1,Olympique Lyon,14,Léo Dubois,DF,23,1994,FRA,13500000,False
Ligue 1,AS Saint-Étienne,-,Léo Lacroix,DF,26,1992,CHE,1250000,True
Ligue 1,AS Saint-Étienne,-,Léo Pétrot,DF,21,1997,FRA,0,False
Ligue 1,RC Strasbourg Alsace,-,Léon Valentin,DF,19,1998,FRA,0,False
Ligue 1,Dijon FCO,30,Lévi Ntumba,GK,17,2001,FRA,300000,False
Serie A,Torino FC,11,M'Baye Niang,FW,23,1994,SEN,12000000,True
Ligue 1,Stade Rennais FC,-,M'Baye Niang,FW,23,1994,SEN,12000000,False
Premier League,Everton FC,22,Maarten Stekelenburg,GK,35,1982,NLD,1000000,False
Ligue 1,Amiens SC,-,Madih Talal,MF,20,1997,FRA,300000,True
Ligue 1,AS Saint-Étienne,-,Mahdi Camara,MF,20,1998,FRA,300000,True
Bundesliga,Borussia Dortmund,19,Mahmoud Dahoud,MF,22,1996,DEU,14000000,False
Serie A,Inter Milan,-,Maj Roric,MF,18,2000,SVN,100000,False
Ligue 1,FC Nantes,-,Majeed Waris,FW,26,1991,GHA,3500000,False
Ligue 1,AS Saint-Étienne,13,Makhtar Gueye,FW,20,1997,SEN,350000,False
Bundesliga,Eintracht Frankfurt,20,Makoto Hasebe,MF,34,1984,JPN,1000000,False
Ligue 1,OGC Nice,23,Malang Sarr,DF,19,1999,FRA,18000000,False
La Liga,FC Barcelona,14,Malcom,FW,21,1997,BRA,40000000,False
Serie A,Chievo Verona,-,Malick Mbaye,MF,22,1995,SEN,450000,True
Ligue 1,SM Caen,19,Malik Tchokounté,FW,29,1988,FRA,1000000,False
Serie A,Udinese Calcio,98,Mamadou Coulibaly,MF,19,1999,SEN,2000000,True
Bundesliga,Borussia Mönchengladbach,29,Mamadou Doucouré,DF,20,1998,FRA,500000,False
La Liga,CD Leganés,-,Mamadou Koné,FW,26,1991,CIV,800000,True
Premier League,Crystal Palace,12,Mamadou Sakho,DF,28,1990,FRA,15000000,False
Serie A,SS Lazio,-,Mamadou Tounkara,FW,22,1996,SEN,225000,True
Ligue 1,RC Strasbourg Alsace,-,Mamoudou Karamoko,FW,18,1999,FRA,0,False
Serie A,UC Sampdoria,23,Manolo Gabbiadini,FW,26,1991,ITA,12000000,True
Premier League,Southampton FC,20,Manolo Gabbiadini,FW,26,1991,ITA,12000000,False
Serie A,Juventus FC,-,Manolo Portanova,MF,18,2000,ITA,800000,False
La Liga,Deportivo Alavés,19,Manu García,MF,32,1986,ESP,2000000,False
Ligue 1,FC Toulouse,-,Manu García,MF,20,1998,ESP,5000000,False
Ligue 1,FC Toulouse,-,Manu Koné,MF,17,2001,FRA,0,False
La Liga,Villarreal CF,28,Manu Morlanes,MF,19,1999,ESP,2500000,False
La Liga,Atlético de Madrid,54,Manu Sánchez,DF,17,2000,ESP,0,False
La Liga,Villarreal CF,14,Manu Trigueros,MF,26,1991,ESP,15000000,False
Bundesliga,Borussia Dortmund,16,Manuel Akanji,DF,22,1995,CHE,40000000,False
Serie A,Torino FC,-,Manuel De Luca,FW,19,1998,ITA,250000,True
Serie A,Udinese Calcio,40,Manuel Gasparini,GK,16,2002,ITA,0,False
Bundesliga,SC Freiburg,5,Manuel Gulde,DF,27,1991,DEU,4000000,False
La Liga,Villarreal CF,20,Manuel Iturra,MF,34,1984,CHL,400000,False
Premier League,West Ham United,10,Manuel Lanzini,MF,25,1993,ARG,20000000,False
Serie A,SPAL,29,Manuel Lazzari,MF,24,1993,ITA,18000000,False
Serie A,US Sassuolo,73,Manuel Locatelli,MF,20,1998,ITA,12000000,False
Serie A,AC Milan,-,Manuel Locatelli,MF,20,1998,ITA,12000000,True
Serie A,Inter Milan,-,Manuel Lombardoni,DF,19,1998,ITA,225000,True
La Liga,Rayo Vallecano,-,Manuel Navarro,MF,17,2000,ESP,0,False
Bundesliga,Bayern Munich,1,Manuel Neuer,GK,32,1986,DEU,18000000,False
Serie A,Parma Calcio 1913,-,Manuel Nocciolini,FW,29,1989,ITA,400000,True
Serie A,FC Empoli,23,Manuel Pasqual,DF,36,1982,ITA,300000,False
Serie A,Chievo Verona,10,Manuel Pucciarelli,FW,27,1991,ITA,2000000,False
Serie A,FC Empoli,-,Manuel Pucciarelli,FW,27,1991,ITA,2000000,True
Serie A,Parma Calcio 1913,-,Manuel Scavone,MF,31,1987,ITA,600000,True
Bundesliga,Hannover 96,-,Manuel Schmiedebach,MF,29,1988,DEU,1000000,True
Ligue 1,Olympique Lyon,2,Mapou Yanga-Mbiwa,DF,29,1989,FRA,2000000,False
Premier League,Leicester City,11,Marc Albrighton,MF,28,1989,ENG,10000000,False
La Liga,Real Betis Balompié,5,Marc Bartra,DF,27,1991,ESP,22000000,False
La Liga,FC Barcelona,-,Marc Cardona,FW,22,1995,ESP,1500000,True
La Liga,SD Eibar,-,Marc Cardona,FW,22,1995,ESP,1500000,False
La Liga,SD Eibar,-,Marc Cucurella,MF,19,1998,ESP,10000000,False
La Liga,FC Barcelona,-,Marc Cucurella,MF,19,1998,ESP,10000000,True
La Liga,Sevilla FC,28,Marc Gual,FW,22,1996,ESP,1000000,True
Premier League,Chelsea FC,53,Marc Guehi,DF,17,2000,ENG,0,False
La Liga,Girona FC,20,Marc Muniesa,DF,26,1992,ESP,3000000,False
Premier League,Watford FC,23,Marc Navarro,DF,22,1995,ESP,2000000,False
Bundesliga,VfB Stuttgart,4,Marc Oliver Kempf,DF,23,1995,DEU,6000000,False
Premier League,AFC Bournemouth,7,Marc Pugh,FW,31,1987,ENG,1500000,True
La Liga,RCD Espanyol Barcelona,21,Marc Roca,MF,21,1996,ESP,30000000,False
Bundesliga,Eintracht Frankfurt,21,Marc Stendera,MF,22,1995,DEU,1500000,False
Ligue 1,FC Toulouse,16,Marc Vidal,GK,27,1991,FRA,150000,False
La Liga,Girona FC,-,Marc Vito,GK,22,1996,ESP,150000,False
La Liga,FC Barcelona,1,Marc-André ter Stegen,GK,26,1992,DEU,90000000,False
Ligue 1,EA Guingamp,16,Marc-Aurèle Caillard,GK,24,1994,FRA,1500000,False
Serie A,FC Empoli,77,Marcel Büchel,MF,27,1991,LIE,500000,True
Bundesliga,RB Leipzig,23,Marcel Halstenberg,DF,26,1991,DEU,22000000,False
Bundesliga,RB Leipzig,7,Marcel Sabitzer,MF,24,1994,AUT,25000000,False
Bundesliga,Borussia Dortmund,29,Marcel Schmelzer,DF,30,1988,DEU,2500000,False
Bundesliga,Fortuna Düsseldorf,31,Marcel Sobottka,MF,24,1994,DEU,3500000,False
Bundesliga,VfL Wolfsburg,32,Marcel Tisserand,DF,25,1993,COD,4500000,False
Serie A,Parma Calcio 1913,23,Marcello Gazzola,DF,33,1985,ITA,300000,False
Serie A,US Sassuolo,29,Marcello Trotta,FW,25,1992,ITA,1000000,True
Serie A,Frosinone Calcio,20,Marcello Trotta,FW,25,1992,ITA,1000000,True
Ligue 1,Olympique Lyon,6,Marcelo,DF,31,1987,BRA,7000000,False
La Liga,Real Madrid,12,Marcelo,DF,30,1988,BRA,25000000,False
Serie A,Inter Milan,77,Marcelo Brozovic,MF,25,1992,HRV,50000000,False
Premier League,Fulham FC,35,Marcelo Djaló,DF,24,1993,GNB,500000,True
Bundesliga,RB Leipzig,3,Marcelo Saracchi,DF,20,1998,URY,10000000,False
Premier League,Chelsea FC,59,Marcin Bulka,GK,18,1999,POL,0,False
Bundesliga,VfB Stuttgart,-,Marcin Kaminski,DF,26,1992,POL,3500000,True
Bundesliga,Fortuna Düsseldorf,-,Marcin Kaminski,DF,26,1992,POL,3500000,False
Serie A,Genoa CFC,-,Marco Albertoni,GK,22,1995,ITA,175000,True
Serie A,SS Lazio,50,Marco Alia,GK,18,2000,ALB,100000,False
Serie A,Cagliari Calcio,3,Marco Andreolli,DF,32,1986,ITA,500000,False
Serie A,Chievo Verona,33,Marco Andreolli,DF,32,1986,ITA,500000,True
La Liga,Real Madrid,20,Marco Asensio,FW,22,1996,ESP,60000000,False
Serie A,ACF Fiorentina,24,Marco Benassi,MF,23,1994,ITA,20000000,False
Serie A,AC Milan,-,Marco Brescianini,MF,18,2000,ITA,50000,False
Serie A,Frosinone Calcio,25,Marco Capuano,DF,26,1991,ITA,700000,False
Serie A,Atalanta BC,25,Marco Carnesecchi,GK,18,2000,ITA,300000,False
Serie A,Atalanta BC,-,Marco Carraro,MF,20,1998,ITA,1300000,True
Serie A,FC Empoli,41,Marco Curto,DF,19,1999,ITA,75000,False
Serie A,Atalanta BC,-,Marco D'Alessandro,FW,27,1991,ITA,2000000,True
Serie A,Udinese Calcio,77,Marco D'Alessandro,FW,27,1991,ITA,2000000,False
Bundesliga,Eintracht Frankfurt,-,Marco Fabián,MF,28,1989,MEX,2000000,False
Serie A,Parma Calcio 1913,-,Marco Frediani,FW,24,1994,ITA,200000,True
Bundesliga,SV Werder Bremen,-,Marco Friedl,DF,20,1998,AUT,2500000,False
Bundesliga,Bayern Munich,-,Marco Friedl,DF,20,1998,AUT,2500000,True
Serie A,FC Empoli,-,Marco Imperiale,DF,19,1999,ITA,100000,True
Serie A,ACF Fiorentina,73,Marco Meli,MF,18,2000,ITA,200000,False
Serie A,SS Lazio,16,Marco Parolo,MF,33,1985,ITA,3000000,False
Serie A,US Sassuolo,-,Marco Pinato,MF,23,1995,ITA,600000,True
Serie A,Inter Milan,-,Marco Pissardo,GK,20,1998,ITA,200000,True
Bundesliga,Borussia Dortmund,11,Marco Reus,MF,29,1989,DEU,50000000,False
Bundesliga,FC Augsburg,23,Marco Richter,FW,20,1997,DEU,7000000,False
Bundesliga,Eintracht Frankfurt,23,Marco Russ,DF,32,1985,DEU,750000,False
Serie A,Inter Milan,-,Marco Sala,MF,19,1999,ITA,300000,True
Serie A,UC Sampdoria,20,Marco Sau,FW,30,1987,ITA,400000,True
Serie A,Cagliari Calcio,25,Marco Sau,FW,30,1987,ITA,400000,False
Serie A,Genoa CFC,-,Marco Soprano,DF,22,1996,ITA,100000,True
Serie A,SPAL,-,Marco Spina,MF,18,2000,ITA,50000,False
Serie A,Frosinone Calcio,57,Marco Sportiello,GK,26,1992,ITA,4000000,False
Serie A,Atalanta BC,-,Marco Sportiello,GK,26,1992,ITA,4000000,True
Bundesliga,SC Freiburg,13,Marco Terrazzino,MF,27,1991,DEU,1500000,False
Serie A,Atalanta BC,20,Marco Tumminello,FW,19,1998,ITA,2300000,True
Serie A,Atalanta BC,30,Marco Varnier,DF,20,1998,ITA,2500000,False
Ligue 1,Paris Saint-Germain,6,Marco Verratti,MF,25,1992,ITA,75000000,False
Premier League,Chelsea FC,42,Marco van Ginkel,MF,25,1992,NLD,10000000,True
Premier League,Chelsea FC,3,Marcos Alonso,DF,27,1990,ESP,40000000,False
Serie A,Genoa CFC,-,Marcos Curado,DF,23,1995,ARG,500000,True
La Liga,Real Madrid,18,Marcos Llorente,MF,23,1995,ESP,20000000,False
Premier League,Manchester United,16,Marcos Rojo,DF,28,1990,ARG,12000000,False
Premier League,Southampton FC,65,Marcus Barnes,FW,21,1996,ENG,0,False
Premier League,Fulham FC,1,Marcus Bettinelli,GK,26,1992,ENG,4000000,False
Ligue 1,EA Guingamp,24,Marcus Coco,FW,22,1996,FRA,3000000,False
Premier League,Manchester United,10,Marcus Rashford,FW,20,1997,ENG,80000000,False
Ligue 1,EA Guingamp,11,Marcus Thuram,FW,20,1997,FRA,9000000,False
Serie A,SSC Napoli,17,Marek Hamsik,MF,30,1987,SVK,22000000,False
La Liga,Villarreal CF,25,Mariano Barbosa,GK,33,1984,ARG,400000,False
Serie A,Genoa CFC,-,Mariano Bernardini,MF,20,1998,ITA,75000,True
Ligue 1,Olympique Lyon,-,Mariano Díaz,FW,24,1993,DOM,20000000,False
La Liga,Real Madrid,7,Mariano Díaz,FW,24,1993,DOM,20000000,False
Bundesliga,Eintracht Frankfurt,-,Marijan Cavar,MF,20,1998,BIH,400000,True
Bundesliga,1.FSV Mainz 05,-,Marin Sverko,DF,20,1998,HRV,125000,True
Ligue 1,Olympique Marseille,9,Mario Balotelli,FW,27,1990,ITA,20000000,True
Ligue 1,OGC Nice,-,Mario Balotelli,FW,27,1990,ITA,20000000,False
Serie A,SSC Napoli,-,Mario Francesco Prezioso,MF,22,1996,ITA,250000,True
La Liga,Villarreal CF,2,Mario Gaspar,DF,27,1990,ESP,10000000,False
Bundesliga,VfB Stuttgart,27,Mario Gómez,FW,32,1985,DEU,2000000,False
Bundesliga,Borussia Dortmund,10,Mario Götze,MF,26,1992,DEU,25000000,False
La Liga,RCD Espanyol Barcelona,22,Mario Hermoso,DF,23,1995,ESP,25000000,False
Serie A,Genoa CFC,-,Mario Ierardi,DF,20,1998,ITA,150000,True
Premier League,Southampton FC,18,Mario Lemina,MF,24,1993,GAB,15000000,False
Serie A,Juventus FC,17,Mario Mandzukic,FW,32,1986,HRV,18000000,False
Serie A,Atalanta BC,88,Mario Pasalic,MF,23,1995,HRV,10000000,False
Premier League,Chelsea FC,-,Mario Pasalic,MF,23,1995,HRV,10000000,True
Serie A,Atalanta BC,-,Mario Pugliese,MF,22,1996,ITA,150000,True
La Liga,Rayo Vallecano,15,Mario Suárez,MF,31,1987,ESP,2000000,True
Serie A,SS Lazio,31,Marius Adamonis,GK,21,1997,LTU,175000,True
Bundesliga,Hertha BSC,35,Marius Gersbeck,GK,23,1995,DEU,350000,True
Serie A,US Sassuolo,-,Marius Marin,MF,19,1998,ROU,200000,True
Bundesliga,RB Leipzig,21,Marius Müller,GK,24,1993,DEU,500000,True
Bundesliga,Borussia Dortmund,27,Marius Wolf,FW,23,1995,DEU,8000000,False
Serie A,Chievo Verona,9,Mariusz Stepinski,FW,23,1995,POL,4000000,False
Bundesliga,SC Freiburg,26,Mark Flekken,GK,25,1993,NLD,600000,False
Premier League,West Ham United,16,Mark Noble,MF,31,1987,ENG,7000000,False
Premier League,AFC Bournemouth,42,Mark Travers,GK,19,1999,IRL,250000,False
Bundesliga,FC Schalke 04,7,Mark Uth,FW,26,1991,DEU,12000000,False
La Liga,SD Eibar,-,Markel Areitio,GK,21,1996,ESP,200000,False
La Liga,Getafe CF,5,Markel Bergara,MF,32,1986,ESP,800000,False
La Liga,Athletic Bilbao,14,Markel Susaeta,FW,30,1987,ESP,6000000,False
Premier League,West Ham United,7,Marko Arnautovic,FW,29,1989,AUT,35000000,False
La Liga,SD Eibar,1,Marko Dmitrovic,GK,26,1992,SRB,10000000,False
Bundesliga,Hertha BSC,-,Marko Grujic,MF,22,1996,SRB,20000000,False
Premier League,Liverpool FC,16,Marko Grujic,MF,22,1996,SRB,20000000,True
Serie A,SPAL,95,Marko Jankovic,FW,22,1995,MNE,1800000,True
Serie A,FC Empoli,6,Marko Pajac,MF,25,1993,HRV,1500000,False
Serie A,Cagliari Calcio,2,Marko Pajac,MF,25,1993,HRV,1500000,True
Serie A,Juventus FC,-,Marko Pjaca,FW,23,1995,HRV,10000000,True
Serie A,ACF Fiorentina,10,Marko Pjaca,FW,23,1995,HRV,10000000,False
La Liga,Sevilla FC,20,Marko Rog,MF,22,1995,HRV,6000000,False
Serie A,SSC Napoli,30,Marko Rog,MF,22,1995,HRV,6000000,True
Premier League,Brighton & Hove Albion,29,Markus Suttner,DF,31,1987,AUT,1500000,True
Bundesliga,Fortuna Düsseldorf,-,Markus Suttner,DF,31,1987,AUT,1500000,False
Serie A,US Sassuolo,2,Marlon,DF,22,1995,BRA,10000000,False
Premier League,Manchester City,-,Marlos Moreno,FW,21,1996,COL,700000,True
Premier League,Manchester United,27,Marouane Fellaini,MF,30,1987,BEL,12000000,False
Ligue 1,Paris Saint-Germain,5,Marquinhos,DF,24,1994,BRA,65000000,False
Serie A,Atalanta BC,15,Marten de Roon,MF,27,1991,NLD,24000000,False
La Liga,CD Leganés,-,Martin Braithwaite,FW,27,1991,DNK,8000000,False
Premier League,Newcastle United,12,Martin Dubravka,GK,29,1989,SVK,7000000,False
Serie A,US Sassuolo,-,Martin Erlic,DF,20,1998,HRV,150000,True
Ligue 1,Amiens SC,-,Martin Gneba,FW,19,1999,FRA,0,False
Serie A,ACF Fiorentina,27,Martin Graiciar,FW,19,1999,CZE,500000,True
Bundesliga,SV Werder Bremen,9,Martin Harnik,FW,31,1987,AUT,2000000,False
Bundesliga,FC Augsburg,-,Martin Hinteregger,DF,25,1992,AUT,16000000,True
Bundesliga,Eintracht Frankfurt,-,Martin Hinteregger,DF,25,1992,AUT,16000000,False
Premier League,Crystal Palace,34,Martin Kelly,DF,28,1990,ENG,3000000,False
Ligue 1,Nîmes Olympique,16,Martin Sourzac,GK,26,1992,FRA,300000,False
Ligue 1,Olympique Lyon,7,Martin Terrier,FW,21,1997,FRA,15000000,True
Serie A,Chievo Verona,47,Martin Valjent,DF,22,1995,SVK,1500000,True
La Liga,Real Madrid,-,Martin Ødegaard,MF,19,1998,NOR,15000000,True
La Liga,Deportivo Alavés,21,Martín Aguirregabiria,DF,22,1996,ESP,7500000,False
Serie A,SS Lazio,22,Martín Cáceres,DF,31,1987,URY,1500000,True
Serie A,Juventus FC,4,Martín Cáceres,DF,31,1987,URY,1500000,False
La Liga,SD Huesca,-,Martín Mantovani,DF,33,1984,ARG,400000,False
La Liga,Real Sociedad,16,Martín Merquelanz,FW,23,1995,ESP,400000,False
Premier League,Brighton & Hove Albion,22,Martín Montoya,DF,27,1991,ESP,8000000,False
La Liga,Rayo Vallecano,-,Martín Pascual,DF,18,1999,ESP,0,False
La Liga,Real Sociedad,-,Martín Zubimendi,MF,19,1999,ESP,100000,False
Bundesliga,Hannover 96,6,Marvin Bakalorz,MF,28,1989,DEU,1500000,False
Bundesliga,Fortuna Düsseldorf,10,Marvin Ducksch,FW,24,1994,DEU,1500000,False
Ligue 1,Stade Reims,8,Marvin Martin,MF,30,1988,FRA,700000,False
Bundesliga,Hertha BSC,21,Marvin Plattenhardt,DF,26,1992,DEU,10000000,False
Bundesliga,VfL Wolfsburg,34,Marvin Stefaniak,MF,23,1995,DEU,500000,True
Ligue 1,AS Saint-Étienne,-,Marvin Tshibuabua,DF,16,2002,FRA,0,False
Premier League,Watford FC,22,Marvin Zeegelaar,DF,27,1990,NLD,2500000,True
Serie A,Udinese Calcio,90,Marvin Zeegelaar,DF,27,1990,NLD,2500000,False
Bundesliga,Borussia Dortmund,35,Marwin Hitz,GK,30,1987,CHE,2500000,False
Ligue 1,Olympique Lyon,20,Marçal,DF,29,1989,BRA,5000000,False
Premier League,Manchester United,54,Mason Greenwood,FW,16,2001,ENG,0,False
Premier League,Everton FC,2,Mason Holgate,DF,21,1996,ENG,7000000,True
Serie A,FC Empoli,-,Massimiliano Benucci,MF,19,1998,ITA,75000,True
Serie A,Chievo Verona,26,Massimo Bertagnoli,MF,19,1999,ITA,200000,False
Bundesliga,RB Leipzig,-,Massimo Bruno,FW,24,1993,BEL,1700000,True
Serie A,Parma Calcio 1913,18,Massimo Gobbi,DF,37,1980,ITA,300000,False
Serie A,Genoa CFC,-,Massimo Tazzer,DF,19,1999,ITA,100000,True
Premier League,Burnley FC,27,Matej Vydra,FW,26,1992,CZE,8000000,False
Premier League,Chelsea FC,17,Mateo Kovacic,MF,24,1994,HRV,35000000,False
La Liga,Real Madrid,-,Mateo Kovacic,MF,24,1994,HRV,35000000,True
Serie A,AC Milan,22,Mateo Musacchio,DF,27,1990,ARG,15000000,False
Ligue 1,SCO Angers,4,Mateo Pavlovic,DF,28,1990,HRV,1750000,False
Bundesliga,RB Leipzig,20,Matheus Cunha,FW,19,1999,BRA,15000000,False
Serie A,Juventus FC,35,Matheus Pereira,MF,20,1998,BRA,450000,True
Bundesliga,1.FC Nuremberg,-,Matheus Pereira,FW,22,1996,BRA,5500000,False
Bundesliga,Hertha BSC,11,Mathew Leckie,FW,27,1991,AUS,3500000,False
Premier League,Brighton & Hove Albion,1,Mathew Ryan,GK,26,1992,AUS,10000000,False
