Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
827,Phil Foden,ENG,MF,Manchester City,Premier League,17,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
828,Guessouma Fofana,FRA,MF,Amiens SC,Ligue 1,24,1992,8.3,0,8,1,12.5,0.97,0.12,0.00,0.00,22.6,0,0,0,0.9,0.9,0.11,-0.9,-0.9
829,Seko Fofana,CIV,MF,Udinese Calcio,Serie A,22,1995,20.8,3,40,9,22.5,1.93,0.43,0.05,0.22,24.3,0,1,1,2.6,1.8,0.05,+0.4,+0.2
830,Andreu Fontàs,ESP,DF,Celta de Vigo,La Liga,27,1989,9.8,0,1,0,0.0,0.10,0.00,0.00,,7.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1
831,José Fonte,PRT,DF,West Ham United,Premier League,33,1983,7.6,0,8,1,12.5,1.05,0.13,0.00,0.00,13.8,0,0,0,0.8,0.8,0.10,-0.8,-0.8
832,Pablo Fornals,ESP,MF,Villarreal CF,La Liga,21,1996,29.1,3,53,16,30.2,1.82,0.55,0.06,0.19,19.8,1,0,0,3.6,3.6,0.07,-0.6,-0.6
833,Emil Forsberg,SWE,MF,RB Leipzig,Bundesliga,25,1991,15.2,2,34,8,23.5,2.23,0.53,0.03,0.13,21.3,7,1,1,3.8,3.0,0.09,-1.8,-2.0
834,Fraser Forster,ENG,GK,Southampton FC,Premier League,29,1988,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
835,Steven Fortes,CPV,DF,FC Toulouse,Ligue 1,25,1992,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
836,Marco Fossati,ITA,MF,Hellas Verona,Serie A,24,1992,12.2,0,10,1,10.0,0.82,0.08,0.00,0.00,25.4,1,0,0,0.3,0.3,0.03,-0.3,-0.3
837,Iver Fossum,NOR,MF,Hannover 96,Bundesliga,21,1996,14.5,1,23,2,8.7,1.58,0.14,0.04,0.50,23.3,1,0,0,1.1,1.1,0.05,-0.1,-0.1
838,Ben Foster,ENG,GK,West Bromwich Albion,Premier League,34,1983,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
839,Timothy Fosu-Mensah,NLD,DF,Crystal Palace,Premier League,19,1998,17.7,0,8,0,0.0,0.45,0.00,0.00,,26.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
840,Dimitri Foulquier,FRA,DF,RC Strasbourg Alsace,Ligue 1,24,1993,13.8,0,2,0,0.0,0.15,0.00,0.00,,20.0,0,0,0,0.0,0.0,0.02,0.0,0.0
841,Lilian Fournier,FRA,MF,FC Metz,Ligue 1,19,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
842,Raphael Framberger,DEU,DF,FC Augsburg,Bundesliga,21,1995,7.7,0,1,1,100.0,0.13,0.13,0.00,0.00,21.6,0,0,0,0.0,0.0,0.02,0.0,0.0
843,Simon Francis,ENG,DF,AFC Bournemouth,Premier League,32,1985,30.1,0,13,1,7.7,0.43,0.03,0.00,0.00,19.1,0,0,0,0.5,0.5,0.04,-0.5,-0.5
844,Mike Frantz,DEU,MF,SC Freiburg,Bundesliga,30,1986,11.6,0,11,5,45.5,0.95,0.43,0.00,0.00,16.9,0,0,0,0.9,0.9,0.09,-0.9,-0.9
845,Ryan Fraser,SCO,MF,AFC Bournemouth,Premier League,23,1994,22.3,5,31,13,41.9,1.39,0.58,0.16,0.38,20.0,1,0,0,1.9,1.9,0.06,+3.1,+3.1
846,Fabian Frei,CHE,MF,1.FSV Mainz 05,Bundesliga,28,1989,8.9,1,9,4,44.4,1.01,0.45,0.11,0.25,21.4,0,0,0,0.5,0.5,0.05,+0.5,+0.5
847,Remo Freuler,CHE,MF,Atalanta BC,Serie A,25,1992,33.4,5,49,14,28.6,1.47,0.42,0.10,0.36,15.8,0,0,0,5.9,5.9,0.12,-0.9,-0.9
848,Marco Friedl,AUT,DF,Bayern Munich,Bundesliga,19,1998,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
849,Marco Friedl,AUT,DF,SV Werder Bremen,Bundesliga,19,1998,6.7,0,5,1,20.0,0.75,0.15,0.00,0.00,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
850,Christian Fuchs,AUT,DF,Leicester City,Premier League,31,1986,21.3,0,11,0,0.0,0.52,0.00,0.00,,24.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4
851,Javi Fuego,ESP,MF,Villarreal CF,La Liga,33,1984,6.0,0,1,0,0.0,0.17,0.00,0.00,,26.0,0,0,0,0.0,0.0,0.02,0.0,0.0
852,Javi Fuego,ESP,MF,RCD Espanyol Barcelona,La Liga,33,1984,14.8,0,6,2,33.3,0.40,0.13,0.00,0.00,18.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
853,Chris Führich,DEU,MF,1. FC Köln,Bundesliga,19,1998,1.1,0,1,0,0.0,0.95,0.00,0.00,,24.7,0,0,0,0.0,0.0,0.04,0.0,0.0
854,Angelo Fulgini,FRA,MF,SCO Angers,Ligue 1,20,1996,17.0,3,35,9,25.7,2.06,0.53,0.09,0.33,19.8,2,0,0,2.6,2.6,0.07,+0.4,+0.4
855,Niclas Füllkrug,DEU,FW,Hannover 96,Bundesliga,24,1993,26.5,14,82,28,34.1,3.09,1.06,0.13,0.39,15.0,1,3,4,12.6,9.5,0.12,+1.4,+1.5
856,Jay Fulton,SCO,MF,Swansea City,Premier League,23,1994,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
857,Ramiro Funes Mori,ARG,DF,Everton FC,Premier League,26,1991,1.3,0,1,0,0.0,0.74,0.00,0.00,,14.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
858,Manolo Gabbiadini,ITA,FW,Southampton FC,Premier League,25,1991,12.0,5,22,10,45.5,1.83,0.83,0.18,0.40,16.4,0,1,1,2.4,1.6,0.07,+2.6,+2.4
859,Gabi,ESP,MF,Atlético de Madrid,La Liga,34,1983,26.2,0,10,1,10.0,0.38,0.04,0.00,0.00,24.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4
860,Gabriel,BRA,MF,CD Leganés,La Liga,23,1993,26.3,5,44,15,34.1,1.67,0.57,0.09,0.27,18.0,3,1,1,5.1,4.3,0.10,-0.1,-0.3
861,Mijat Gacinovic,SRB,MF,Eintracht Frankfurt,Bundesliga,22,1995,20.2,1,37,15,40.5,1.83,0.74,0.03,0.07,18.8,0,0,0,4.0,4.0,0.11,-3.0,-3.0
862,Roberto Gagliardini,ITA,MF,Inter Milan,Serie A,23,1994,22.1,0,22,2,9.1,1.00,0.09,0.00,0.00,17.7,0,0,0,1.6,1.6,0.07,-1.6,-1.6
863,Nico Gaitán,ARG,MF,Atlético de Madrid,La Liga,29,1988,2.5,0,6,3,50.0,2.41,1.21,0.00,0.00,19.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
864,Milan Gajic,SRB,DF,FC Girondins Bordeaux,Ligue 1,21,1996,4.0,0,1,0,0.0,0.25,0.00,0.00,,35.7,0,0,0,0.0,0.0,0.02,0.0,0.0
865,Serge Gakpé,TGO,FW,Amiens SC,Ligue 1,30,1987,20.6,3,33,14,42.4,1.60,0.68,0.09,0.21,16.4,0,0,0,3.4,3.4,0.10,-0.4,-0.4
866,Andrey Galabinov,BGR,FW,Genoa CFC,Serie A,28,1988,12.5,3,37,14,37.8,2.95,1.12,0.05,0.14,15.3,1,1,1,4.1,3.3,0.09,-1.1,-1.3
867,Alejandro Gálvez,ESP,DF,UD Las Palmas,La Liga,28,1989,18.0,0,16,4,25.0,0.89,0.22,0.00,0.00,23.4,9,0,0,0.5,0.5,0.03,-0.5,-0.5
868,Alejandro Gálvez,ESP,DF,SD Eibar,La Liga,28,1989,4.0,1,3,1,33.3,0.75,0.25,0.33,1.00,11.1,0,0,0,0.2,0.2,0.05,+0.8,+0.8
869,Bruno Gama,PRT,FW,Deportivo de La Coruña,La Liga,29,1987,1.3,0,1,0,0.0,0.76,0.00,0.00,,18.4,0,0,0,0.0,0.0,0.03,0.0,0.0
870,Alessandro Gamberini,ITA,DF,Chievo Verona,Serie A,35,1981,20.2,0,4,1,25.0,0.20,0.05,0.00,0.00,5.8,0,0,0,0.7,0.7,0.17,-0.7,-0.7
871,Kévin Gameiro,FRA,FW,Atlético de Madrid,La Liga,30,1987,12.6,7,18,11,61.1,1.43,0.87,0.28,0.45,14.4,0,2,2,5.6,4.0,0.22,+1.4,+1.0
872,Jesús Gámez,ESP,DF,Newcastle United,Premier League,32,1985,1.1,0,1,0,0.0,0.92,0.00,0.00,,20.6,0,0,0,0.0,0.0,0.03,0.0,0.0
873,Idrissa Gueye,SEN,MF,Everton FC,Premier League,27,1989,30.6,2,23,7,30.4,0.75,0.23,0.09,0.29,24.4,0,0,0,1.5,1.5,0.06,+0.5,+0.5
874,Ignatius Ganago,CMR,FW,OGC Nice,Ligue 1,18,1999,0.8,1,4,2,50.0,5.22,2.61,0.25,0.50,9.3,0,0,0,1.4,1.4,0.35,-0.4,-0.4
875,Najib Gandi,FRA,MF,FC Nantes,Ligue 1,23,1994,1.1,0,3,0,0.0,2.81,0.00,0.00,,19.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
876,Ganso,BRA,MF,Sevilla FC,La Liga,27,1989,5.7,2,7,3,42.9,1.22,0.52,0.29,0.67,15.2,0,0,0,1.1,1.1,0.16,+0.9,+0.9
877,Ezequiel Garay,ARG,DF,Valencia CF,La Liga,30,1986,22.5,0,5,0,0.0,0.22,0.00,0.00,,13.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2
878,Aleix García,ESP,MF,Girona FC,La Liga,20,1997,9.6,1,11,3,27.3,1.15,0.31,0.09,0.33,29.9,3,0,0,0.4,0.4,0.03,+0.6,+0.6
879,Borja García,ESP,MF,Girona FC,La Liga,26,1990,30.9,2,49,10,20.4,1.58,0.32,0.04,0.20,22.6,2,0,0,2.3,2.3,0.05,-0.3,-0.3
880,Dani García,ESP,MF,SD Eibar,La Liga,27,1990,30.8,0,21,3,14.3,0.68,0.10,0.00,0.00,25.8,0,0,0,0.5,0.5,0.02,-0.5,-0.5
881,David García,ESP,DF,UD Las Palmas,La Liga,35,1982,9.6,1,5,3,60.0,0.52,0.31,0.20,0.33,9.5,0,0,0,0.3,0.3,0.07,+0.7,+0.7
882,Javi García,ESP,MF,Real Betis Balompié,La Liga,30,1987,26.7,1,12,1,8.3,0.45,0.04,0.08,1.00,18.6,0,0,0,1.2,1.2,0.10,-0.2,-0.2
883,Manu García,ESP,MF,Deportivo Alavés,La Liga,31,1986,27.1,3,26,8,30.8,0.96,0.30,0.12,0.38,18.8,0,0,2,3.1,1.6,0.06,-0.1,+1.4
884,Raúl Carnero,ESP,DF,CD Leganés,La Liga,28,1989,15.5,0,7,2,28.6,0.45,0.13,0.00,0.00,26.9,1,0,0,0.4,0.4,0.05,-0.4,-0.4
885,Raúl García,ESP,MF,Athletic Bilbao,La Liga,31,1986,29.1,10,80,31,38.8,2.75,1.07,0.09,0.23,14.2,0,3,3,9.1,6.8,0.08,+0.9,+0.2
886,Samu García,ESP,MF,Málaga CF,La Liga,27,1990,2.0,0,2,0,0.0,1.00,0.00,0.00,,23.4,0,0,0,0.0,0.0,0.02,0.0,0.0
887,Samu García,ESP,MF,Levante UD,La Liga,27,1990,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
888,Sergio García,ESP,FW,RCD Espanyol Barcelona,La Liga,34,1983,18.3,2,41,18,43.9,2.24,0.98,0.05,0.11,16.9,2,0,0,4.4,4.4,0.11,-2.4,-2.4
889,Ulisses Garcia,CHE,DF,SV Werder Bremen,Bundesliga,21,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
890,Luca Garritano,ITA,MF,Chievo Verona,Serie A,23,1994,2.1,0,4,2,50.0,1.90,0.95,0.00,0.00,17.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
891,Bruno Gaspar,AGO,DF,ACF Fiorentina,Serie A,24,1993,8.7,0,1,0,0.0,0.12,0.00,0.00,,31.0,0,0,0,0.0,0.0,0.01,0.0,0.0
892,Mario Gaspar,ESP,DF,Villarreal CF,La Liga,26,1990,31.2,2,31,10,32.3,0.99,0.32,0.06,0.20,21.3,0,0,0,1.0,1.0,0.03,+1.0,+1.0
893,Gianluca Gaudino,DEU,MF,Chievo Verona,Serie A,20,1996,0.2,0,1,0,0.0,5.00,0.00,0.00,,22.8,0,0,0,0.0,0.0,0.02,0.0,0.0
894,Dwight Gayle,ENG,FW,Newcastle United,Premier League,27,1989,21.8,6,56,22,39.3,2.57,1.01,0.11,0.27,13.3,4,0,0,8.6,8.6,0.16,-2.6,-2.6
895,Paulo Gazzaniga,ARG,GK,Tottenham Hotspur,Premier League,25,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
896,Marcello Gazzola,ITA,DF,US Sassuolo,Serie A,32,1985,8.2,0,2,0,0.0,0.24,0.00,0.00,,26.6,0,0,0,0.0,0.0,0.02,0.0,0.0
897,Jean-Philippe Gbamin,CIV,MF,1.FSV Mainz 05,Bundesliga,21,1995,28.8,1,27,12,44.4,0.94,0.42,0.04,0.08,32.4,7,0,0,1.0,1.0,0.04,0.0,0.0
898,David de Gea,ESP,GK,Manchester United,Premier League,26,1990,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
899,Theodor Gebre Selassie,CZE,DF,SV Werder Bremen,Bundesliga,30,1986,31.4,3,19,9,47.4,0.60,0.29,0.16,0.33,10.4,0,0,0,2.5,2.5,0.13,+0.5,+0.5
900,Dennis Geiger,DEU,MF,TSG 1899 Hoffenheim,Bundesliga,19,1998,17.6,2,21,5,23.8,1.19,0.28,0.10,0.40,20.6,0,0,0,1.4,1.4,0.07,+0.6,+0.6
901,Johannes Geis,DEU,DF,Sevilla FC,La Liga,23,1993,7.6,0,6,2,33.3,0.79,0.26,0.00,0.00,31.0,2,0,0,0.2,0.2,0.03,-0.2,-0.2
902,Jérémy Gélin,FRA,DF,Stade Rennais FC,Ligue 1,20,1997,25.7,0,6,0,0.0,0.23,0.00,0.00,,17.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
903,Romain Genevois,HTI,DF,SM Caen,Ligue 1,29,1987,20.1,0,7,2,28.6,0.35,0.10,0.00,0.00,10.8,0,0,0,0.7,0.7,0.10,-0.7,-0.7
904,Santiago Gentiletti,ARG,DF,Genoa CFC,Serie A,32,1985,3.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
905,Christian Gentner,DEU,MF,VfB Stuttgart,Bundesliga,31,1985,26.8,2,24,9,37.5,0.90,0.34,0.08,0.22,16.3,0,0,0,1.8,1.8,0.07,+0.2,+0.2
906,Yannick Gerhardt,DEU,DF,VfL Wolfsburg,Bundesliga,23,1994,13.6,1,9,2,22.2,0.66,0.15,0.11,0.50,17.2,0,0,0,0.9,0.9,0.10,+0.1,+0.1
907,Valère Germain,FRA,FW,Olympique Marseille,Ligue 1,27,1990,24.1,9,61,29,47.5,2.54,1.21,0.15,0.31,11.3,0,0,1,10.0,9.3,0.15,-1.0,-0.3
908,Gerson,BRA,MF,AS Roma,Serie A,20,1997,10.1,2,10,3,30.0,0.99,0.30,0.20,0.67,13.4,0,0,0,1.8,1.8,0.18,+0.2,+0.2
909,Willem Geubbels,FRA,FW,Olympique Lyon,Ligue 1,15,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
910,Yassine El Ghanassy,BEL,FW,FC Nantes,Ligue 1,27,1990,7.2,0,12,3,25.0,1.67,0.42,0.00,0.00,17.6,0,0,0,1.1,1.1,0.09,-1.1,-1.1
911,Anwar El Ghazi,NLD,FW,LOSC Lille,Ligue 1,22,1995,18.3,4,62,30,48.4,3.39,1.64,0.06,0.13,22.5,10,0,0,3.9,3.9,0.06,+0.1,+0.1
912,Rachid Ghezzal,DZA,FW,AS Monaco,Ligue 1,25,1992,11.0,2,33,7,21.2,3.01,0.64,0.06,0.29,19.4,2,0,0,1.9,1.9,0.06,+0.1,+0.1
913,Faouzi Ghoulam,DZA,DF,SSC Napoli,Serie A,26,1991,10.9,2,8,4,50.0,0.73,0.37,0.25,0.50,20.5,0,0,0,0.4,0.4,0.05,+1.6,+1.6
914,Emanuele Giaccherini,ITA,MF,Chievo Verona,Serie A,32,1985,10.0,3,7,4,57.1,0.70,0.40,0.43,0.75,19.5,2,0,0,0.5,0.5,0.08,+2.5,+2.5
915,Emanuele Giaccherini,ITA,FW,SSC Napoli,Serie A,32,1985,0.7,0,2,1,50.0,2.81,1.41,0.00,0.00,21.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
916,Niccolò Giannetti,ITA,FW,Cagliari Calcio,Serie A,26,1991,3.3,0,5,1,20.0,1.54,0.31,0.00,0.00,8.7,0,0,0,0.9,0.9,0.17,-0.9,-0.9
917,Kieran Gibbs,ENG,DF,West Bromwich Albion,Premier League,27,1989,31.4,0,9,1,11.1,0.29,0.03,0.00,0.00,18.2,0,0,0,0.4,0.4,0.04,-0.4,-0.4
918,Rafal Gikiewicz,POL,GK,SC Freiburg,Bundesliga,29,1987,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
919,Carles Gil,ESP,FW,Deportivo de La Coruña,La Liga,24,1992,5.3,0,10,2,20.0,1.89,0.38,0.00,0.00,22.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4
920,Nacho Gil,ESP,FW,UD Las Palmas,La Liga,21,1995,8.1,0,9,2,22.2,1.11,0.25,0.00,0.00,20.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5
921,Nacho Gil,ESP,MF,Valencia CF,La Liga,21,1995,2.6,0,2,1,50.0,0.78,0.39,0.00,0.00,17.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2
922,Guillaume Gillet,BEL,MF,FC Nantes,Ligue 1,33,1984,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
923,Dani Giménez,ESP,GK,Real Betis Balompié,La Liga,34,1983,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
924,Daniel Ginczek,DEU,FW,VfB Stuttgart,Bundesliga,26,1991,16.9,7,42,15,35.7,2.48,0.89,0.14,0.40,13.7,2,1,1,7.5,6.7,0.16,-0.5,-0.7
925,Matthias Ginter,DEU,DF,Borussia Mönchengladbach,Bundesliga,23,1994,34.0,5,28,11,39.3,0.82,0.32,0.18,0.45,12.0,0,0,0,3.7,3.7,0.13,+1.3,+1.3
926,Jimmy Giraudon,FRA,DF,ESTAC Troyes,Ligue 1,25,1992,23.3,0,5,2,40.0,0.22,0.09,0.00,0.00,8.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4
927,Thibault Giresse,FRA,MF,EA Guingamp,Ligue 1,36,1981,0.3,0,1,0,0.0,3.75,0.00,0.00,,29.0,1,0,0,0.1,0.1,0.06,-0.1,-0.1
928,Andrei Girotto,BRA,MF,FC Nantes,Ligue 1,25,1992,16.9,1,37,9,24.3,2.19,0.53,0.03,0.11,21.9,2,0,0,1.6,1.6,0.04,-0.6,-0.6
929,Olivier Giroud,FRA,FW,Arsenal FC,Premier League,30,1986,4.3,4,19,6,31.6,4.41,1.39,0.21,0.67,10.4,0,0,0,3.0,3.0,0.16,+1.0,+1.0
930,Olivier Giroud,FRA,FW,Chelsea FC,Premier League,30,1986,6.8,3,29,10,34.5,4.26,1.47,0.10,0.30,10.8,0,0,0,3.9,3.9,0.13,-0.9,-0.9
931,Kamil Glik,POL,DF,AS Monaco,Ligue 1,29,1988,36.0,3,26,7,26.9,0.72,0.19,0.12,0.43,9.3,0,0,0,2.3,2.3,0.09,+0.7,+0.7
932,Serge Gnabry,DEU,FW,TSG 1899 Hoffenheim,Bundesliga,22,1995,16.7,10,48,20,41.7,2.87,1.19,0.21,0.50,17.8,0,0,1,7.0,6.2,0.13,+3.0,+3.8
933,Joris Gnagnon,FRA,DF,Stade Rennais FC,Ligue 1,20,1997,32.4,2,30,9,30.0,0.93,0.28,0.07,0.22,10.9,0,0,0,2.6,2.6,0.09,-0.6,-0.6
934,Massimo Gobbi,ITA,DF,Chievo Verona,Serie A,36,1980,22.8,0,6,0,0.0,0.26,0.00,0.00,,22.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
935,Diego Godín,URY,DF,Atlético de Madrid,La Liga,31,1986,28.4,0,16,6,37.5,0.56,0.21,0.00,0.00,9.3,0,0,0,1.5,1.5,0.09,-1.5,-1.5
936,Edoardo Goldaniga,ITA,DF,US Sassuolo,Serie A,23,1993,12.8,1,7,1,14.3,0.55,0.08,0.14,1.00,10.8,0,0,0,0.6,0.6,0.09,+0.4,+0.4
937,Connor Goldson,ENG,DF,Brighton & Hove Albion,Premier League,24,1992,2.2,0,2,1,50.0,0.90,0.45,0.00,0.00,6.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
938,Pierluigi Gollini,ITA,GK,Atalanta BC,Serie A,22,1995,6.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
939,André Gomes,PRT,MF,FC Barcelona,La Liga,24,1993,7.1,0,7,0,0.0,0.98,0.00,0.00,,16.8,0,0,0,0.6,0.6,0.09,-0.6,-0.6
940,Heurelho Gomes,BRA,GK,Watford FC,Premier League,36,1981,23.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
941,Ibai Gómez,ESP,MF,Deportivo Alavés,La Liga,27,1989,25.7,7,52,24,46.2,2.02,0.93,0.12,0.25,20.7,8,1,1,5.5,4.7,0.09,+1.5,+1.3
942,Joe Gomez,ENG,DF,Liverpool FC,Premier League,20,1997,21.1,0,5,0,0.0,0.24,0.00,0.00,,22.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
943,Mario Gómez,DEU,FW,VfL Wolfsburg,Bundesliga,32,1985,10.4,1,21,7,33.3,2.02,0.67,0.05,0.14,16.4,0,0,2,4.7,3.2,0.15,-3.7,-2.2
944,Mario Gómez,DEU,FW,VfB Stuttgart,Bundesliga,32,1985,15.4,8,33,14,42.4,2.14,0.91,0.24,0.57,14.1,0,0,0,4.6,4.6,0.15,+3.4,+3.4
945,Maxi Gómez,URY,FW,Celta de Vigo,La Liga,20,1996,34.0,17,80,38,47.5,2.36,1.12,0.21,0.45,11.7,1,0,0,13.4,13.4,0.17,+3.6,+3.6
946,Papu Gómez,ARG,FW,Atalanta BC,Serie A,29,1988,30.6,6,96,34,35.4,3.14,1.11,0.04,0.12,19.3,2,2,3,11.9,9.6,0.10,-5.9,-5.6
947,Sergi Gómez,ESP,DF,Celta de Vigo,La Liga,25,1992,29.8,1,12,2,16.7,0.40,0.07,0.08,0.50,9.9,0,0,0,1.4,1.4,0.11,+0.6,+0.6
948,Sergio Gómez,ESP,MF,Borussia Dortmund,Bundesliga,16,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
949,Vicente Gómez,ESP,MF,UD Las Palmas,La Liga,28,1988,16.9,0,15,0,0.0,0.89,0.00,0.00,,18.0,0,0,0,0.9,0.9,0.06,-0.9,-0.9
950,Alfred Gomis,SEN,GK,SPAL,Serie A,23,1993,25.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
951,Maxime Gonalons,FRA,MF,AS Roma,Serie A,28,1989,12.2,0,13,2,15.4,1.07,0.16,0.00,0.00,18.6,0,0,0,0.8,0.8,0.06,-0.8,-0.8
952,Anthony Gonçalves,FRA,MF,RC Strasbourg Alsace,Ligue 1,31,1986,19.5,0,25,6,24.0,1.28,0.31,0.00,0.00,21.6,3,0,0,1.6,1.6,0.07,-1.6,-1.6
953,Vagner,CPV,FW,AS Saint-Étienne,Ligue 1,21,1996,1.2,0,3,0,0.0,2.50,0.00,0.00,,16.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
954,Jérôme Gondorf,DEU,MF,SV Werder Bremen,Bundesliga,29,1988,8.9,1,15,2,13.3,1.69,0.23,0.07,0.50,16.6,0,0,0,1.3,1.3,0.09,-0.3,-0.3
955,Adrián González,ESP,MF,Málaga CF,La Liga,29,1988,26.0,3,29,10,34.5,1.12,0.38,0.07,0.20,19.7,0,1,1,2.8,2.1,0.07,+0.2,-0.1
956,Álvaro González,ESP,DF,Villarreal CF,La Liga,27,1990,32.2,0,22,2,9.1,0.68,0.06,0.00,0.00,10.0,0,0,0,1.7,1.7,0.08,-1.7,-1.7
957,Bruno González,ESP,DF,Getafe CF,La Liga,27,1990,17.1,0,4,0,0.0,0.23,0.00,0.00,,10.5,0,0,0,0.4,0.4,0.10,-0.4,-0.4
958,Diego González,ESP,DF,Málaga CF,La Liga,22,1995,15.9,1,14,3,21.4,0.88,0.19,0.07,0.33,15.5,0,0,0,0.4,0.4,0.03,+0.6,+0.6
959,Fabio González,ESP,MF,UD Las Palmas,La Liga,20,1997,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
960,Giancarlo González,CRI,DF,Bologna FC 1909,Serie A,29,1988,20.6,0,2,0,0.0,0.10,0.00,0.00,,4.2,0,0,0,0.4,0.4,0.20,-0.4,-0.4
961,Mario González,ESP,FW,Villarreal CF,La Liga,21,1996,0.2,0,1,0,0.0,4.50,0.00,0.00,,5.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
962,Georges Gope-Fenepej,NCL,MF,Amiens SC,Ligue 1,28,1988,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
963,Leon Goretzka,DEU,MF,FC Schalke 04,Bundesliga,22,1995,22.0,4,45,17,37.8,2.04,0.77,0.07,0.18,18.3,3,1,1,5.2,4.4,0.10,-1.2,-1.4
964,Mathieu Gorgelin,FRA,GK,Olympique Lyon,Ligue 1,26,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
965,Andoni Gorosabel,ESP,DF,Real Sociedad,La Liga,20,1996,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
966,Robin Gosens,DEU,DF,Atalanta BC,Serie A,23,1994,16.1,1,11,1,9.1,0.68,0.06,0.09,1.00,18.5,0,0,0,0.7,0.7,0.06,+0.3,+0.3
967,Dan Gosling,ENG,MF,AFC Bournemouth,Premier League,27,1990,21.6,2,22,8,36.4,1.02,0.37,0.09,0.25,15.1,0,0,0,2.5,2.5,0.11,-0.5,-0.5
968,Mario Götze,DEU,MF,Borussia Dortmund,Bundesliga,25,1992,17.8,2,22,7,31.8,1.24,0.39,0.09,0.29,17.7,0,0,0,1.6,1.6,0.07,+0.4,+0.4
969,Mohamed Gouaida,TUN,MF,Hamburger SV,Bundesliga,24,1993,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
970,Prince Gouano,FRA,DF,Amiens SC,Ligue 1,23,1993,30.5,0,7,1,14.3,0.23,0.03,0.00,0.00,8.3,0,0,0,0.6,0.6,0.09,-0.6,-0.6
971,Lemouya Goudiaby,SEN,DF,FC Metz,Ligue 1,20,1997,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
