Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,CrdY,CrdR,2CrdY,FlsCom,FlsRec,Off,Crs,Int,TklW,PKRec,PKCom,OG,Recov,AWon,ALost,AWon%
185,Mattia Bani,ITA,DF,Chievo Verona,Serie A,23,1993,14.6,5,1,0,16,12,1,1,23,15,0,0,0,132,37,16,69.8
186,Beni Baningime,COD,MF,Everton FC,Premier League,18,1998,2.2,1,0,0,4,1,0,1,4,3,0,0,0,29,1,0,100.0
187,Leo Baptistão,BRA,FW,RCD Espanyol Barcelona,La Liga,24,1992,29.7,4,0,0,49,50,16,37,15,33,0,0,0,150,28,40,41.2
188,Sekou Baradji,FRA,MF,Amiens SC,Ligue 1,33,1984,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
189,Antonin Barak,CZE,MF,Udinese Calcio,Serie A,22,1994,30.1,5,0,0,46,28,0,21,20,31,0,0,0,266,34,30,53.1
190,Andrea Barberis,ITA,MF,FC Crotone,Serie A,23,1993,33.7,1,0,0,29,23,1,30,39,56,0,1,0,362,39,46,45.9
191,Mariano Barbosa,ARG,GK,Villarreal CF,La Liga,33,1984,12.5,0,0,0,0,3,0,0,0,0,0,0,0,46,0,0,
192,Enis Bardhi,MKD,MF,Levante UD,La Liga,22,1995,17.6,9,0,0,37,25,3,24,22,22,0,0,0,131,3,12,20.0
193,Phil Bardsley,SCO,DF,Burnley FC,Premier League,32,1985,12.5,5,0,0,22,18,0,24,21,18,0,1,0,161,16,21,43.2
194,Nicolò Barella,ITA,MF,Cagliari Calcio,Serie A,20,1997,32.8,14,2,1,76,64,1,53,33,60,0,1,0,396,29,29,50.0
195,Philipp Bargfrede,DEU,MF,SV Werder Bremen,Bundesliga,28,1989,20.7,5,0,0,42,28,0,2,34,41,0,0,0,269,34,36,48.6
196,Ross Barkley,ENG,MF,Chelsea FC,Premier League,23,1993,1.4,0,0,0,1,1,0,3,0,0,0,0,0,6,0,5,0.0
197,Aymen Barkok,MAR,MF,Eintracht Frankfurt,Bundesliga,19,1998,3.5,1,0,0,6,2,3,3,2,5,0,0,0,30,4,10,28.6
198,Ashley Barnes,ENG,FW,Burnley FC,Premier League,27,1989,24.1,10,0,0,53,71,26,17,8,10,0,0,0,107,46,105,30.5
199,Harvey Barnes,ENG,MF,Leicester City,Premier League,19,1997,0.1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,100.0
200,Antonio Barragán,ESP,DF,Real Betis Balompié,La Liga,30,1987,26.3,7,0,0,51,19,4,79,15,22,0,0,0,217,30,15,66.7
201,Antonio Barreca,ITA,DF,Torino FC,Serie A,22,1995,5.2,0,1,0,4,2,2,8,4,4,0,0,0,61,7,2,77.8
202,Édgar Barreto,PRY,MF,UC Sampdoria,Serie A,33,1984,21.8,5,2,1,26,24,0,28,15,33,0,1,0,212,21,42,33.3
203,Diego Barri,ESP,MF,Getafe CF,La Liga,21,1995,1.3,0,0,0,3,0,0,0,1,0,0,0,0,8,2,1,66.7
204,Musa Barrow,GMB,FW,Atalanta BC,Serie A,18,1998,4.9,0,0,0,2,3,3,4,0,1,0,0,0,9,2,7,22.2
205,Gareth Barry,ENG,MF,West Bromwich Albion,Premier League,36,1981,21.4,4,0,0,28,29,1,18,13,24,0,0,0,280,24,23,51.1
206,Fin Bartels,DEU,FW,SV Werder Bremen,Bundesliga,30,1987,12.5,0,0,0,10,15,5,19,3,7,0,0,0,72,6,15,28.6
207,Kyle Bartley,ENG,DF,Swansea City,Premier League,26,1991,2.6,2,0,0,5,1,0,0,3,1,0,0,0,27,9,1,90.0
208,Marc Bartra,ESP,DF,Borussia Dortmund,Bundesliga,26,1991,9.0,1,0,0,9,9,1,6,22,12,0,0,0,154,18,11,62.1
209,Marc Bartra,ESP,DF,Real Betis Balompié,La Liga,26,1991,15.8,6,0,0,19,17,0,3,25,27,0,0,0,208,19,8,70.4
210,Andrea Barzagli,ITA,DF,Juventus FC,Serie A,36,1981,16.1,2,0,0,10,12,0,4,9,19,0,0,1,171,27,14,65.9
211,Daniele Baselli,ITA,MF,Torino FC,Serie A,25,1992,28.0,13,2,1,52,52,3,14,50,39,0,0,0,266,29,29,50.0
212,Nicolas Basin,FRA,DF,FC Metz,Ligue 1,19,1998,3.5,1,0,0,2,3,0,6,8,5,0,0,0,38,3,2,60.0
213,Dusan Basta,SRB,DF,SS Lazio,Serie A,32,1984,8.6,0,0,0,7,4,3,24,5,4,0,1,0,79,4,6,40.0
214,Gil Dias,PRT,FW,AS Monaco,Ligue 1,20,1996,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
215,Gil Dias,PRT,FW,ACF Fiorentina,Serie A,20,1996,13.2,1,0,0,14,15,4,19,16,28,0,0,0,98,12,18,40.0
216,Samuel Bastien,BEL,MF,Chievo Verona,Serie A,20,1996,15.1,3,2,1,15,15,3,9,18,17,0,0,0,125,16,32,33.3
217,Borja Bastón,ESP,FW,Málaga CF,La Liga,24,1992,11.0,2,0,0,14,7,9,2,3,3,1,0,0,39,23,21,52.3
218,Alessandro Bastoni,ITA,DF,Atalanta BC,Serie A,18,1999,1.0,0,0,0,2,5,0,0,1,3,0,0,0,15,0,3,0.0
219,Bastos,AGO,DF,SS Lazio,Serie A,26,1991,15.6,4,0,0,12,5,0,2,14,24,0,3,0,138,18,10,64.3
220,Michy Batshuayi,BEL,FW,Chelsea FC,Premier League,23,1993,4.0,0,0,0,4,3,6,0,1,4,0,0,1,15,2,11,15.4
221,Michy Batshuayi,BEL,FW,Borussia Dortmund,Bundesliga,23,1993,9.3,2,0,0,16,3,12,1,1,4,0,0,0,35,10,25,28.6
222,Moritz Bauer,AUT,DF,Stoke City,Premier League,25,1992,14.5,4,0,0,19,20,1,31,8,12,0,0,0,112,14,8,63.6
223,Robert Bauer,DEU,DF,SV Werder Bremen,Bundesliga,22,1995,10.6,4,0,0,13,11,0,9,11,12,0,0,0,133,6,7,46.2
224,Oliver Baumann,DEU,GK,TSG 1899 Hoffenheim,Bundesliga,27,1990,34.0,0,0,0,0,6,0,0,0,0,0,0,0,236,0,0,
225,Timo Baumgartl,DEU,DF,VfB Stuttgart,Bundesliga,21,1996,29.0,4,0,0,40,29,1,9,24,48,0,1,0,336,65,34,65.7
226,Julian Baumgartlinger,AUT,MF,Bayer 04 Leverkusen,Bundesliga,29,1988,15.5,3,0,0,18,26,0,2,21,36,1,0,0,202,17,17,50.0
227,Jon Bautista,ESP,FW,Real Sociedad,La Liga,22,1995,2.1,0,0,0,4,1,1,0,0,0,0,0,0,9,6,5,54.5
228,Paul Baysse,FRA,DF,FC Girondins Bordeaux,Ligue 1,29,1988,6.3,0,1,0,8,1,0,1,8,3,0,0,0,75,10,4,71.4
229,Paul Baysse,FRA,DF,Málaga CF,La Liga,29,1988,13.8,1,0,0,17,9,3,2,12,10,0,0,0,173,26,12,68.4
230,Noah Joel Sarenren Bazee,NGA,FW,Hannover 96,Bundesliga,20,1996,1.3,1,0,0,4,5,2,2,2,1,0,0,0,10,4,3,57.1
231,Hervé Bazile,HTI,FW,SM Caen,Ligue 1,27,1990,9.8,1,0,0,15,16,5,55,18,11,0,0,0,72,2,6,25.0
232,Riechedly Bazoer,NLD,MF,VfL Wolfsburg,Bundesliga,20,1996,6.6,2,0,0,11,13,2,3,4,5,1,0,0,68,4,7,36.4
233,Enrico Bearzotti,ITA,DF,Hellas Verona,Serie A,20,1996,4.6,0,0,0,2,2,0,10,5,1,0,1,0,35,3,2,60.0
234,Claudio Beauvue,GLP,FW,CD Leganés,La Liga,29,1988,18.6,4,0,0,28,26,18,11,1,2,0,0,0,41,47,61,43.5
235,Bebé,PRT,MF,SD Eibar,La Liga,27,1990,4.1,0,0,0,5,4,3,25,1,5,0,0,0,30,2,2,50.0
236,Ihlas Bebou,TGO,MF,Hannover 96,Bundesliga,23,1994,23.8,3,0,0,20,44,9,49,13,25,0,0,0,203,53,47,53.0
237,Andreas Beck,DEU,DF,VfB Stuttgart,Bundesliga,30,1987,21.4,5,0,0,34,47,1,54,16,25,0,0,0,168,40,44,47.6
238,Henri Bedimo,CMR,DF,Olympique Marseille,Ligue 1,33,1984,0.5,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,
239,Jan Bednarek,POL,DF,Southampton FC,Premier League,21,1996,4.7,1,0,0,3,1,0,0,7,2,0,0,0,45,3,8,27.3
240,Asmir Begovic,BIH,GK,AFC Bournemouth,Premier League,30,1987,38.0,2,0,0,2,8,0,0,0,0,0,0,0,225,1,0,100.0
241,Valon Behrami,CHE,MF,Udinese Calcio,Serie A,32,1985,15.5,5,0,0,46,23,0,0,12,49,0,0,0,187,19,5,79.2
242,Vid Belec,SVN,GK,UC Sampdoria,Serie A,27,1990,2.0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,
243,Vid Belec,SVN,GK,Benevento Calcio,Serie A,27,1990,12.4,1,1,0,2,3,0,0,0,0,0,1,0,68,0,0,
244,Ishak Belfodil,DZA,FW,SV Werder Bremen,Bundesliga,25,1992,15.0,1,0,0,64,15,23,29,0,6,0,0,0,71,74,60,55.2
245,Stefan Bell,DEU,DF,1.FSV Mainz 05,Bundesliga,25,1991,24.2,8,0,0,45,20,1,2,32,28,0,0,1,290,56,29,65.9
246,Karim Bellarabi,DEU,FW,Bayer 04 Leverkusen,Bundesliga,27,1990,12.7,2,0,0,19,22,4,55,6,13,0,0,0,86,2,10,16.7
247,Héctor Bellerín,ESP,DF,Arsenal FC,Premier League,22,1995,33.9,5,0,0,37,9,4,69,28,34,0,2,0,346,21,33,38.9
248,François Bellugou,FRA,MF,ESTAC Troyes,Ligue 1,30,1987,24.2,6,1,0,28,13,0,2,38,27,0,0,0,260,19,18,51.4
249,Andrea Belotti,ITA,FW,Torino FC,Serie A,23,1993,29.8,2,0,0,56,94,22,20,5,24,1,0,0,124,73,99,42.4
250,Chaouki Ben Saada,TUN,FW,ESTAC Troyes,Ligue 1,33,1984,3.8,3,0,0,8,3,0,7,1,7,0,0,0,36,1,0,100.0
251,Wissam Ben Yedder,FRA,FW,Sevilla FC,La Liga,26,1990,18.9,2,2,1,15,21,21,12,6,3,0,0,0,77,7,34,17.1
252,Diego Benaglio,CHE,GK,AS Monaco,Ligue 1,33,1983,2.5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,
253,Ahmad Benali,LBY,MF,FC Crotone,Serie A,25,1992,9.0,2,0,0,8,15,0,6,6,19,0,0,0,88,7,13,35.0
254,Yohan Benalouane,TUN,DF,Leicester City,Premier League,30,1987,1.0,0,0,0,1,1,1,3,2,0,0,0,0,11,1,0,100.0
255,Marco Benassi,ITA,MF,ACF Fiorentina,Serie A,22,1994,30.9,6,0,0,33,23,4,46,32,39,0,0,0,279,30,59,33.7
256,Medhi Benatia,MAR,DF,Juventus FC,Serie A,30,1987,19.5,8,0,0,27,13,3,0,30,24,0,0,0,266,37,23,61.7
257,Lars Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,28,1989,17.7,5,0,0,10,23,1,30,15,31,0,0,0,204,35,22,61.4
258,Sven Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,28,1989,26.1,0,0,0,19,18,2,3,27,30,0,0,0,337,66,56,54.1
259,Lászlo Bénes,SVK,MF,Borussia Mönchengladbach,Bundesliga,19,1997,0.4,0,0,0,2,1,0,0,1,0,0,0,0,4,0,0,
260,Nicolas Benezet,FRA,FW,EA Guingamp,Ligue 1,26,1991,18.3,2,0,0,23,41,10,62,14,16,0,0,0,132,5,17,22.7
261,Marcel Benger,DEU,MF,Borussia Mönchengladbach,Bundesliga,19,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
262,Walter Benítez,ARG,GK,OGC Nice,Ligue 1,24,1993,28.0,3,0,0,3,2,0,0,0,0,0,0,0,125,0,0,
263,Charlison Benschop,CUW,MF,Hannover 96,Bundesliga,27,1989,2.0,0,0,0,4,1,0,4,2,4,0,0,0,10,4,4,50.0
264,Ramy Bensebaini,DZA,DF,Stade Rennais FC,Ligue 1,22,1995,26.0,6,0,0,36,40,4,41,36,19,0,1,1,316,33,12,73.3
265,Nabil Bentaleb,DZA,MF,FC Schalke 04,Bundesliga,22,1994,11.2,3,1,0,25,7,1,4,11,16,0,0,0,155,10,3,76.9
266,Rodrigo Bentancur,URY,MF,Juventus FC,Serie A,20,1997,6.5,0,0,0,13,12,0,1,5,19,0,0,0,80,10,7,58.8
267,Christian Benteke,BEL,FW,Crystal Palace,Premier League,26,1990,24.9,6,0,0,48,27,12,7,3,7,2,0,0,83,170,106,61.6
268,Karim Benzema,FRA,FW,Real Madrid,La Liga,29,1987,23.9,0,0,0,19,13,17,18,6,6,1,0,0,81,3,16,15.8
269,Yassine Benzia,DZA,MF,LOSC Lille,Ligue 1,22,1994,25.4,8,0,0,59,55,2,52,20,38,0,0,0,177,5,6,45.5
270,Saido Berahino,BDI,FW,Stoke City,Premier League,23,1993,5.5,0,0,0,6,4,4,4,1,2,1,0,0,24,4,7,36.4
271,Domenico Berardi,ITA,FW,US Sassuolo,Serie A,22,1994,25.5,8,1,0,43,48,21,60,13,21,0,0,0,194,14,34,29.2
272,Yuri Berchiche,ESP,DF,Paris Saint-Germain,Ligue 1,27,1990,19.1,4,0,0,18,28,4,48,18,20,0,0,0,175,25,15,62.5
273,Álex Berenguer,ESP,FW,Torino FC,Serie A,22,1995,11.6,1,0,0,22,20,3,20,7,12,0,0,0,87,9,14,39.1
274,Bartosz Bereszynski,POL,DF,UC Sampdoria,Serie A,25,1992,27.6,5,0,0,24,27,0,40,18,45,0,1,0,275,25,26,49.0
275,Jóhann Berg Gudmundsson,ISL,MF,Burnley FC,Premier League,26,1990,31.5,2,0,0,18,33,2,121,30,17,0,0,0,261,20,23,46.5
276,Markel Bergara,ESP,MF,Getafe CF,La Liga,31,1986,16.2,5,0,0,33,18,2,6,17,16,0,0,0,175,23,13,63.9
277,Emil Berggreen,DNK,FW,1.FSV Mainz 05,Bundesliga,24,1993,7.4,2,0,0,21,5,2,1,0,4,0,0,0,22,43,54,44.3
278,Robert Beric,SVN,FW,AS Saint-Étienne,Ligue 1,26,1991,11.6,0,0,0,26,21,14,2,7,4,1,0,0,35,2,16,11.1
279,Kévin Bérigaud,FRA,MF,Montpellier HSC,Ligue 1,29,1988,3.0,0,0,0,3,3,0,1,1,0,0,0,0,10,3,3,50.0
280,Etrit Berisha,ALB,GK,Atalanta BC,Serie A,28,1989,31.0,0,0,0,1,3,0,0,0,0,0,0,0,170,0,0,
281,Federico Bernardeschi,ITA,FW,Juventus FC,Serie A,23,1994,9.4,4,0,0,13,25,1,25,9,10,1,0,0,66,2,4,33.3
282,Bernardo,BRA,DF,RB Leipzig,Bundesliga,22,1995,15.0,2,0,0,27,19,1,19,27,19,0,1,0,192,45,17,72.6
283,Juan Bernat,ESP,DF,Bayern Munich,Bundesliga,24,1993,9.9,1,0,0,11,12,1,18,11,13,0,0,0,66,11,18,37.9
284,Andrea Bertolacci,ITA,MF,Genoa CFC,Serie A,26,1991,32.2,7,1,0,68,86,0,10,44,56,1,0,0,354,25,21,54.3
285,Ryan Bertrand,ENG,DF,Southampton FC,Premier League,27,1989,34.8,2,0,0,32,33,1,92,34,19,0,0,0,279,27,28,49.1
286,Muhamed Besic,BIH,MF,Everton FC,Premier League,24,1992,0.5,0,0,0,1,2,0,0,0,1,0,0,0,7,2,1,66.7
287,Daniel Bessa,ITA,MF,Genoa CFC,Serie A,24,1993,4.9,0,0,0,9,4,0,1,2,4,0,0,0,54,4,5,44.4
288,Daniel Bessa,ITA,MF,Hellas Verona,Serie A,24,1993,15.4,5,0,0,28,13,5,10,12,18,1,0,0,126,2,18,10.0
289,Vincent Bessat,FRA,DF,SM Caen,Ligue 1,31,1985,17.4,2,0,0,15,6,2,89,19,19,0,1,0,165,2,12,14.3
290,Quentin Beunardeau,FRA,GK,FC Metz,Ligue 1,23,1994,0.4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
291,Matteo Bianchetti,ITA,DF,Hellas Verona,Serie A,24,1993,1.4,1,0,0,2,1,0,2,1,0,0,0,0,12,3,3,50.0
292,Ermin Bicakcic,BIH,DF,TSG 1899 Hoffenheim,Bundesliga,27,1990,6.1,4,0,0,10,5,0,0,6,9,0,1,0,66,18,7,72.0
293,Pedro Bigas,ESP,DF,UD Las Palmas,La Liga,26,1990,9.9,3,0,0,12,6,1,0,16,12,0,0,0,100,6,3,66.7
294,Lucas Biglia,ARG,MF,AC Milan,Serie A,31,1986,22.7,5,0,0,35,41,0,3,17,41,0,0,0,317,15,17,46.9
295,Philip Billing,DNK,MF,Huddersfield Town,Premier League,21,1996,8.5,3,0,0,14,6,1,12,18,17,0,1,0,116,19,9,67.9
296,Jean-Claude Billong,FRA,DF,Benevento Calcio,Serie A,23,1993,3.3,0,0,0,3,1,0,1,4,7,0,0,0,24,2,3,40.0
297,Davide Biondini,ITA,MF,US Sassuolo,Serie A,34,1983,2.3,1,0,0,6,2,0,4,2,3,0,0,0,16,2,3,40.0
298,Cristiano Biraghi,ITA,DF,ACF Fiorentina,Serie A,24,1992,33.1,7,0,0,38,35,0,107,18,40,1,0,0,320,32,31,50.8
299,Mame Diouf,SEN,FW,Stoke City,Premier League,29,1987,28.8,6,0,0,38,39,23,24,20,24,0,0,0,145,78,92,45.9
300,Davide Biraschi,ITA,DF,Genoa CFC,Serie A,23,1994,20.0,2,0,0,24,22,0,20,26,28,0,0,0,197,26,17,60.5
301,Valter Birsa,SVN,MF,Chievo Verona,Serie A,30,1986,27.8,3,0,0,24,32,1,77,19,16,0,0,0,213,25,45,35.7
302,Milan Bisevac,SRB,DF,FC Metz,Ligue 1,33,1983,7.9,1,0,0,4,3,1,1,2,7,0,1,0,82,2,3,40.0
303,Yves Bissouma,MLI,MF,LOSC Lille,Ligue 1,20,1996,17.4,3,0,0,33,13,4,7,38,37,0,0,0,195,8,4,66.7
304,Leonardo Bittencourt,DEU,MF,1. FC Köln,Bundesliga,23,1993,17.9,4,0,0,34,41,7,41,13,29,0,0,0,133,3,17,15.0
305,Albano Bizzarri,ARG,GK,Udinese Calcio,Serie A,39,1977,32.0,0,1,0,2,3,0,0,0,0,0,0,0,186,0,0,
306,Rubén Blanco,ESP,GK,Celta de Vigo,La Liga,22,1995,21.6,3,1,0,4,0,0,0,0,0,0,0,0,69,0,0,
307,Ludovic Blas,FRA,MF,EA Guingamp,Ligue 1,19,1997,19.9,3,2,1,27,34,4,12,21,16,0,0,0,194,9,16,36.0
308,Pablo de Blasis,ARG,FW,1.FSV Mainz 05,Bundesliga,29,1988,18.4,2,0,0,26,23,12,15,12,21,1,0,0,122,23,37,38.3
309,Jérémy Blayac,FRA,FW,RC Strasbourg Alsace,Ligue 1,34,1983,10.2,2,0,0,11,23,16,9,2,3,1,0,0,37,42,27,60.9
310,Alexis Blin,FRA,MF,FC Toulouse,Ligue 1,20,1996,21.0,5,0,0,29,39,0,12,32,21,1,1,0,226,11,19,36.7
311,Daley Blind,NLD,DF,Manchester United,Premier League,27,1990,4.0,0,0,0,4,4,0,14,4,4,0,0,0,43,6,8,42.9
312,Danny Blum,DEU,FW,Eintracht Frankfurt,Bundesliga,26,1991,0.3,0,0,0,3,0,0,0,1,1,0,0,0,2,0,2,0.0
313,Emmanuel Boateng,GHA,FW,Levante UD,La Liga,21,1996,14.2,5,0,0,41,38,9,6,5,2,1,1,0,54,44,37,54.3
314,Jérôme Boateng,DEU,DF,Bayern Munich,Bundesliga,28,1988,18.2,4,0,0,14,7,0,13,18,18,0,0,0,218,30,12,71.4
315,Kevin-Prince Boateng,GHA,MF,Eintracht Frankfurt,Bundesliga,30,1987,26.2,4,0,0,72,95,14,13,15,22,0,1,0,282,43,60,41.7
316,Raúl Bobadilla,PRY,FW,Borussia Mönchengladbach,Bundesliga,30,1987,5.0,2,0,0,17,13,5,4,0,4,0,0,0,26,4,18,18.2
317,Yann Bodiger,FRA,MF,FC Toulouse,Ligue 1,22,1995,2.5,0,0,0,4,3,0,3,4,1,0,0,0,24,4,0,100.0
318,Mathieu Bodmer,FRA,DF,Amiens SC,Ligue 1,34,1982,4.4,2,0,0,7,3,0,1,4,2,0,0,0,49,3,7,30.0
319,Jérémie Boga,CIV,MF,Chelsea FC,Premier League,20,1997,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
320,Quentin Boisgard,FRA,MF,FC Toulouse,Ligue 1,20,1997,2.0,1,0,0,4,3,1,3,0,1,0,0,0,20,1,1,50.0
321,Yannick Bolasie,COD,FW,Everton FC,Premier League,28,1989,9.5,0,0,0,12,11,4,32,6,7,0,0,0,81,10,13,43.5
322,Deian Boldor,ROU,DF,Hellas Verona,Serie A,22,1995,1.0,1,0,0,1,0,0,0,4,0,0,0,0,7,2,2,50.0
323,Giacomo Bonaventura,ITA,MF,AC Milan,Serie A,27,1989,28.2,3,0,0,23,48,2,45,22,21,0,0,0,223,20,28,41.7
324,Federico Bonazzoli,ITA,FW,SPAL,Serie A,20,1997,2.0,0,0,0,4,7,0,1,0,2,0,0,0,5,2,6,25.0
325,Federico Bonazzoli,ITA,FW,UC Sampdoria,Serie A,20,1997,0.3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,
326,Daniele Bonera,ITA,DF,Villarreal CF,La Liga,36,1981,13.2,4,1,0,11,11,0,0,10,10,0,1,0,116,8,3,72.7
327,Gaëtan Bong,CMR,DF,Brighton & Hove Albion,Premier League,29,1988,24.8,2,0,0,16,14,0,34,22,21,0,0,1,236,16,16,50.0
328,Kevin Bonifazi,ITA,DF,Torino FC,Serie A,21,1996,4.5,0,0,0,3,4,0,1,10,7,0,0,0,44,8,2,80.0
329,Landry Bonnefoi,FRA,GK,RC Strasbourg Alsace,Ligue 1,33,1983,3.0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,
330,Leonardo Bonucci,ITA,DF,AC Milan,Serie A,30,1987,34.3,5,1,0,25,27,9,8,28,16,0,0,0,306,44,32,57.9
331,Wilfried Bony,CIV,FW,Swansea City,Premier League,28,1988,7.9,2,0,0,7,11,2,0,2,3,0,0,0,26,23,42,35.4
332,Celso Borges,CRI,MF,Deportivo de La Coruña,La Liga,29,1988,25.5,4,2,1,31,14,5,17,27,33,0,0,0,291,84,63,57.1
333,Fabio Borini,ITA,FW,AC Milan,Serie A,26,1991,17.9,5,0,0,19,43,1,43,17,14,0,0,0,152,13,20,39.4
334,Marco Borriello,ITA,FW,SPAL,Serie A,35,1982,8.6,6,0,0,14,10,11,4,1,2,0,0,0,37,22,24,47.8
335,Gabriel Boschilia,BRA,FW,AS Monaco,Ligue 1,21,1996,0.9,0,0,0,1,2,0,2,0,2,0,0,0,9,0,1,0.0
336,Ryad Boudebouz,DZA,MF,Real Betis Balompié,La Liga,27,1990,15.2,2,0,0,20,18,1,29,9,18,0,0,0,96,7,10,41.2
337,Jean-Christophe Bouet,FRA,GK,Amiens SC,Ligue 1,34,1983,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
338,Sofiane Boufal,MAR,FW,Southampton FC,Premier League,23,1993,13.5,1,0,0,27,28,3,33,7,27,0,0,0,87,3,4,42.9
339,Arnold Bouka Moutou,COG,DF,Dijon FCO,Ligue 1,28,1988,3.7,1,0,0,1,5,0,10,5,2,0,0,0,27,2,3,40.0
340,Farid Boulaya,DZA,FW,FC Metz,Ligue 1,24,1993,2.0,0,0,0,3,3,0,4,1,1,0,0,0,15,1,0,100.0
341,Bono,MAR,GK,Girona FC,La Liga,26,1991,29.5,2,0,0,2,1,0,0,0,0,0,1,0,155,0,0,
342,Emmanuel Bourgaud,FRA,MF,Amiens SC,Ligue 1,29,1987,6.0,0,0,0,5,10,0,12,9,4,0,0,0,65,4,7,36.4
343,Benjamin Bourigeaud,FRA,MF,Stade Rennais FC,Ligue 1,23,1994,34.5,3,0,0,37,15,2,148,50,24,0,1,0,289,5,11,31.3
344,Eneko Bóveda,ESP,DF,Athletic Bilbao,La Liga,28,1988,5.8,1,0,0,12,1,1,16,9,5,0,0,0,65,6,6,50.0
345,Eneko Bóveda,ESP,DF,Deportivo de La Coruña,La Liga,28,1988,7.4,2,0,0,10,4,0,1,9,9,0,0,1,80,9,15,37.5
346,Lucas Boyé,ARG,FW,Torino FC,Serie A,21,1996,1.7,0,0,0,6,2,1,2,3,6,0,0,0,18,1,9,10.0
347,Lucas Boyé,ARG,FW,Celta de Vigo,La Liga,21,1996,3.2,2,0,0,11,1,0,8,8,3,0,0,0,32,1,4,20.0
348,Robbie Brady,IRL,MF,Burnley FC,Premier League,25,1992,14.2,3,0,0,20,12,3,55,11,19,0,0,0,106,7,6,53.8
349,Martin Braithwaite,DNK,FW,FC Girondins Bordeaux,Ligue 1,26,1991,10.2,3,0,0,11,7,4,7,3,2,0,0,0,40,9,9,50.0
350,Brandon Thomas,ESP,MF,Stade Rennais FC,Ligue 1,22,1995,4.0,0,0,0,11,8,2,5,6,6,0,0,0,27,1,3,25.0
351,Julian Brandt,DEU,FW,Bayer 04 Leverkusen,Bundesliga,21,1996,25.8,0,0,0,12,20,1,55,15,16,1,0,0,181,23,34,40.4
352,Darko Brasanac,SRB,MF,CD Leganés,La Liga,25,1992,13.4,3,0,0,19,20,3,11,12,15,0,0,0,128,13,11,54.2
353,Claudio Bravo,CHL,GK,Manchester City,Premier League,34,1983,2.5,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,
354,Josip Brekalo,HRV,MF,VfB Stuttgart,Bundesliga,19,1998,8.1,1,0,0,12,23,2,23,7,8,0,0,0,48,6,4,60.0
355,Josip Brekalo,HRV,FW,VfL Wolfsburg,Bundesliga,19,1998,9.7,2,0,0,20,12,1,21,3,7,0,0,0,73,0,17,0.0
356,Jimmy Briand,FRA,FW,EA Guingamp,Ligue 1,31,1985,35.7,4,0,0,47,95,38,14,18,14,2,1,0,181,22,34,39.3
357,Enrico Brignola,ITA,FW,Benevento Calcio,Serie A,18,1999,15.0,5,0,0,32,13,8,13,4,18,0,0,0,81,3,13,18.8
358,Alberto Brignoli,ITA,GK,Benevento Calcio,Serie A,25,1991,12.5,2,0,0,3,1,0,0,0,0,0,1,0,59,0,0,
359,Miguel Britos,URY,DF,Watford FC,Premier League,32,1985,8.9,3,1,0,8,6,0,4,12,4,0,0,0,128,17,8,68.0
360,Leon Britton,ENG,MF,Swansea City,Premier League,34,1982,3.4,1,0,0,7,1,0,1,2,5,0,0,0,36,0,3,0.0
361,Petar Brlek,HRV,MF,Genoa CFC,Serie A,23,1994,2.6,1,0,0,3,1,0,1,0,4,0,0,0,21,2,4,33.3
362,John Anthony Brooks,USA,DF,VfL Wolfsburg,Bundesliga,24,1993,8.1,1,0,0,9,9,0,0,4,11,0,0,0,64,15,12,55.6
363,Daniel Brosinski,DEU,DF,1.FSV Mainz 05,Bundesliga,29,1988,27.8,0,0,0,16,26,5,90,27,18,0,0,0,261,25,37,40.3
364,Izzy Brown,ENG,MF,Brighton & Hove Albion,Premier League,20,1997,3.5,0,0,0,3,3,1,6,1,5,0,0,0,23,4,14,22.2
365,Marcelo Brozovic,HRV,MF,Inter Milan,Serie A,24,1992,21.4,9,0,0,34,16,0,36,14,35,0,0,0,199,17,28,37.8
366,Bruma,PRT,MF,RB Leipzig,Bundesliga,22,1994,17.9,0,0,0,12,33,4,29,9,11,0,0,0,166,0,13,0.0
367,Jeffrey Bruma,NLD,DF,VfL Wolfsburg,Bundesliga,25,1991,11.0,1,0,0,12,3,0,1,4,10,0,0,0,114,37,22,62.7
368,Bruno,ESP,DF,Brighton & Hove Albion,Premier League,36,1980,22.4,3,0,0,19,9,0,37,33,16,0,1,0,204,20,17,54.1
