Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Cmp,P_Att,P_Cmp%,P_TotDist,P_PrgDist,PS_Cmp,PS_Att,PS_Cmp%,PM_Cmp,PM_Att,PM_Cmp%,PL_Cmp,PL_Att,PL_Cmp%,Ast,xA,A-xA,P_KP,P_1/3,P_PPA,P_CrsPA,P_Prog
609,Sergi Darder,ESP,MF,RCD Espanyol Barcelona,La Liga,23,1993,30.9,1186,1492,79.5,22787,6979,481,562,85.6,528,617,85.6,170,284,59.9,2,2.6,-0.6,29,156,16,1,139
610,Vladimir Darida,CZE,MF,Hertha BSC,Bundesliga,26,1990,18.2,770,971,79.3,14525,3487,329,390,84.4,313,384,81.5,110,157,70.1,3,2.0,+1.0,14,77,15,4,76
611,Karl Darlow,ENG,GK,Newcastle United,Premier League,26,1990,10.0,143,281,50.9,5985,4660,7,8,87.5,52,53,98.1,84,220,38.2,0,0.0,0.0,0,6,0,0,0
612,Matteo Darmian,ITA,DF,Manchester United,Premier League,27,1989,4.9,193,241,80.1,3312,1074,86,93,92.5,77,98,78.6,20,34,58.8,0,0.0,0.0,1,10,0,0,14
613,Ben Davies,WAL,DF,Tottenham Hotspur,Premier League,24,1993,25.8,1275,1708,74.6,22697,8921,561,651,86.2,572,709,80.7,116,261,44.4,6,3.2,+2.8,41,110,39,15,165
614,Tom Davies,ENG,MF,Everton FC,Premier League,19,1998,21.1,537,707,76.0,9029,2031,253,298,84.9,209,269,77.7,54,96,56.3,1,0.7,+0.3,9,46,14,1,46
615,Steven Davis,NIR,MF,Southampton FC,Premier League,32,1985,16.9,866,1063,81.5,16018,4179,375,418,89.7,369,419,88.1,108,183,59.0,0,1.1,-1.1,18,110,19,2,88
616,Salem Al-Dawsari,SAU,MF,Villarreal CF,La Liga,25,1991,0.4,15,17,88.2,184,44,9,10,90.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0
617,Craig Dawson,ENG,DF,West Bromwich Albion,Premier League,27,1990,27.9,739,1085,68.1,15463,7208,253,320,79.1,330,427,77.3,143,294,48.6,0,1.2,-1.2,14,86,19,10,72
618,Kevin De Bruyne,BEL,MF,Manchester City,Premier League,26,1991,34.1,2293,2939,78.0,44973,12388,877,1046,83.8,1054,1254,84.1,327,532,61.5,16,12.4,+3.6,111,224,130,19,316
619,Sebastien De Maio,FRA,DF,Bologna FC 1909,Serie A,30,1987,22.8,932,1147,81.3,21686,7303,216,247,87.4,476,541,88.0,232,337,68.8,0,0.3,-0.3,6,71,5,0,69
620,Rodrigo de Paul,ARG,MF,Udinese Calcio,Serie A,23,1994,25.8,761,1105,68.9,15419,5319,310,391,79.3,306,395,77.5,136,268,50.7,8,7.5,+0.5,68,89,50,17,127
621,Daniele De Rossi,ITA,MF,AS Roma,Serie A,34,1983,20.3,1093,1303,83.9,23926,7715,327,373,87.7,542,606,89.4,219,313,70.0,1,1.4,-0.4,19,157,14,1,141
622,Mattia De Sciglio,ITA,DF,Juventus FC,Serie A,24,1992,10.8,698,796,87.7,13302,4250,284,313,90.7,319,357,89.4,89,108,82.4,0,0.3,-0.3,7,51,7,4,54
623,Lorenzo De Silvestri,ITA,DF,Torino FC,Serie A,29,1988,32.8,1238,1726,71.7,21363,9849,545,642,84.9,565,770,73.4,105,248,42.3,2,2.1,-0.1,17,90,25,14,108
624,Lucas Deaux,FRA,MF,EA Guingamp,Ligue 1,28,1988,21.6,936,1161,80.6,17535,5410,384,447,85.9,397,471,84.3,128,197,65.0,1,1.5,-0.5,13,116,15,3,107
625,Mathieu Debuchy,FRA,DF,AS Saint-Étienne,Ligue 1,32,1985,14.6,575,781,73.6,9810,4063,257,311,82.6,252,319,79.0,51,114,44.7,1,1.9,-0.9,16,32,18,10,52
626,Troy Deeney,ENG,FW,Watford FC,Premier League,29,1988,20.5,309,545,56.7,4569,1259,185,292,63.4,87,149,58.4,25,50,50.0,2,1.8,+0.2,22,30,21,2,47
627,Jermain Defoe,ENG,FW,AFC Bournemouth,Premier League,34,1982,12.1,95,133,71.4,1268,207,70,86,81.4,18,31,58.1,5,7,71.4,1,1.1,-0.1,12,4,3,0,7
628,Steven Defour,BEL,MF,Burnley FC,Premier League,29,1988,22.2,844,1039,81.2,16685,4896,320,363,88.2,377,435,86.7,130,211,61.6,1,1.2,-0.2,18,102,21,9,94
629,Grégoire Defrel,MTQ,FW,AS Roma,Serie A,26,1991,5.4,116,138,84.1,1766,393,71,81,87.7,33,42,78.6,11,11,100.0,0,0.5,-0.5,5,7,6,0,13
630,Alessandro Deiola,ITA,MF,Cagliari Calcio,Serie A,21,1995,5.0,104,148,70.3,1641,516,59,74,79.7,28,42,66.7,13,26,50.0,0,0.5,-0.5,2,8,3,2,14
631,Lorenzo Del Pinto,ITA,MF,Benevento Calcio,Serie A,27,1990,8.4,323,396,81.6,5561,953,156,179,87.2,137,162,84.6,27,46,58.7,0,0.2,-0.2,5,29,3,0,21
632,Damien Delaney,IRL,DF,Crystal Palace,Premier League,36,1981,1.1,30,42,71.4,600,442,13,15,86.7,12,16,75.0,5,9,55.6,0,0.0,0.0,0,2,0,0,2
633,Thomas Delaney,DNK,MF,SV Werder Bremen,Bundesliga,25,1991,31.1,921,1274,72.3,17621,5101,378,477,79.2,391,501,78.0,131,255,51.4,4,2.5,+1.5,28,93,19,7,108
634,Jonathan Delaplace,FRA,MF,SM Caen,Ligue 1,31,1986,6.5,167,225,74.2,2789,950,87,103,84.5,57,77,74.0,18,35,51.4,1,0.6,+0.4,12,11,3,2,19
635,Cristian Dell'Orco,ITA,DF,US Sassuolo,Serie A,23,1994,4.7,119,186,64.0,2339,1000,52,59,88.1,52,68,76.5,15,53,28.3,0,0.1,-0.1,3,8,1,0,13
636,Andy Delort,DZA,FW,FC Toulouse,Ligue 1,25,1991,25.9,449,788,57.0,7323,2314,233,350,66.6,142,237,59.9,50,137,36.5,4,4.5,-0.5,45,40,28,15,50
637,Fabian Delph,ENG,DF,Manchester City,Premier League,27,1989,19.3,1589,1720,92.4,26223,6922,802,832,96.4,648,698,92.8,116,154,75.3,2,1.1,+0.9,11,124,18,4,108
638,Mousa Dembélé,BEL,MF,Tottenham Hotspur,Premier League,30,1987,20.9,1301,1414,92.0,23052,6578,541,581,93.1,628,667,94.2,117,137,85.4,0,0.9,-0.9,17,159,7,2,185
639,Ousmane Dembélé,FRA,FW,FC Barcelona,La Liga,20,1997,10.2,392,498,78.7,6927,1820,194,238,81.5,152,190,80.0,43,55,78.2,6,3.8,+2.2,31,28,26,5,45
640,Jessy Deminguet,FRA,MF,SM Caen,Ligue 1,19,1998,5.9,143,219,65.3,2628,779,57,71,80.3,66,82,80.5,16,53,30.2,1,1.1,-0.1,10,12,5,3,14
641,Kerem Demirbay,DEU,MF,TSG 1899 Hoffenheim,Bundesliga,24,1993,13.5,577,742,77.8,10671,3351,254,289,87.9,236,287,82.2,79,150,52.7,2,2.2,-0.2,31,53,18,3,74
642,Ermedin Demirovic,BIH,FW,Deportivo Alavés,La Liga,19,1998,2.0,20,31,64.5,260,33,14,20,70.0,4,7,57.1,1,2,50.0,1,0.1,+0.9,1,1,0,0,1
643,Diego Demme,DEU,MF,RB Leipzig,Bundesliga,25,1991,25.4,1691,2040,82.9,30614,8881,731,813,89.9,741,854,86.8,199,315,63.2,3,1.8,+1.2,28,192,39,1,178
644,Fabio Depaoli,ITA,MF,Chievo Verona,Serie A,20,1997,13.2,263,403,65.3,4976,2459,123,159,77.4,97,151,64.2,39,80,48.8,0,0.6,-0.6,8,16,10,7,27
645,Memphis Depay,NLD,FW,Olympique Lyon,Ligue 1,23,1994,28.4,945,1282,73.7,15493,4847,524,611,85.8,276,354,78.0,103,214,48.1,9,8.5,+0.5,82,71,46,9,109
646,Mathieu Deplagne,FRA,DF,ESTAC Troyes,Ligue 1,25,1991,26.8,1005,1289,78.0,17194,8169,466,520,89.6,437,536,81.5,84,182,46.2,2,1.3,+0.7,13,78,14,8,114
647,Laurent Depoitre,BEL,FW,Huddersfield Town,Premier League,28,1988,20.2,271,465,58.3,3767,608,154,248,62.1,85,146,58.2,11,22,50.0,1,0.4,+0.6,11,15,1,0,13
648,Mike van der Hoorn,NLD,DF,Swansea City,Premier League,24,1992,21.6,670,885,75.7,15147,5790,192,230,83.5,302,359,84.1,168,277,60.6,0,0.2,-0.2,3,53,4,2,49
649,Gregory van der Wiel,NLD,DF,Cagliari Calcio,Serie A,29,1988,3.2,133,167,79.6,2433,893,64,73,87.7,51,62,82.3,16,27,59.3,0,0.1,-0.1,1,8,2,1,11
650,Daniele Dessena,ITA,MF,Cagliari Calcio,Serie A,30,1987,6.4,163,243,67.1,2799,1170,83,106,78.3,54,82,65.9,21,43,48.8,0,0.2,-0.2,3,11,3,3,17
651,Mattia Destro,ITA,FW,Bologna FC 1909,Serie A,26,1991,18.0,195,300,65.0,2683,623,123,170,72.4,57,87,65.5,8,17,47.1,2,1.4,+0.6,10,12,7,0,19
652,Gerard Deulofeu,ESP,FW,Watford FC,Premier League,23,1994,4.8,115,164,70.1,1968,529,57,76,75.0,40,53,75.5,14,21,66.7,0,0.6,-0.6,10,7,6,2,12
653,Gerard Deulofeu,ESP,MF,FC Barcelona,La Liga,23,1994,5.6,226,290,77.9,3618,575,123,151,81.5,78,92,84.8,23,39,59.0,1,1.1,-0.1,10,3,7,1,14
654,Gianluca Di Chiara,ITA,DF,Benevento Calcio,Serie A,23,1993,11.2,492,634,77.6,9617,4277,184,204,90.2,247,286,86.4,61,138,44.2,0,0.6,-0.6,13,53,7,3,60
655,Federico Di Francesco,ITA,FW,Bologna FC 1909,Serie A,23,1994,17.7,347,465,74.6,5273,1327,202,238,84.9,115,152,75.7,22,48,45.8,1,1.6,-0.6,16,14,10,4,33
656,Davide Di Gennaro,ITA,MF,SS Lazio,Serie A,29,1988,0.1,2,2,100.0,37,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
657,Ángel Di María,ARG,FW,Paris Saint-Germain,Ligue 1,29,1988,23.4,906,1263,71.7,15805,4505,467,544,85.8,301,413,72.9,115,237,48.5,7,7.9,-0.9,55,67,49,11,114
658,Franco Di Santo,ARG,FW,FC Schalke 04,Bundesliga,28,1989,18.4,325,483,67.3,5322,982,190,253,75.1,99,154,64.3,30,47,63.8,1,1.8,-0.8,16,20,14,7,29
659,Cheick Diabaté,MLI,FW,Benevento Calcio,Serie A,29,1988,7.4,89,117,76.1,1414,175,46,54,85.2,34,47,72.3,6,11,54.5,0,0.2,-0.2,2,5,1,0,6
660,Fousseni Diabaté,MLI,MF,Leicester City,Premier League,21,1995,6.5,176,236,74.6,2532,676,111,134,82.8,55,70,78.6,7,14,50.0,1,0.3,+0.7,6,10,3,1,17
661,Moussa Diaby,FRA,MF,FC Crotone,Serie A,18,1999,0.8,15,20,75.0,252,61,7,7,100.0,5,6,83.3,2,4,50.0,0,0.0,0.0,0,0,2,0,2
662,Fallou Diagne,SEN,DF,FC Metz,Ligue 1,27,1989,24.9,792,1041,76.1,19415,6346,171,215,79.5,390,462,84.4,218,336,64.9,1,0.3,+0.7,8,71,2,0,62
663,Adama Diakhaby,FRA,FW,AS Monaco,Ligue 1,21,1996,9.5,140,214,65.4,2023,391,84,110,76.4,41,64,64.1,10,21,47.6,2,0.8,+1.2,7,9,4,2,9
664,Mouctar Diakhaby,FRA,DF,Olympique Lyon,Ligue 1,20,1996,8.1,364,410,88.8,8127,2378,88,97,90.7,203,216,94.0,71,92,77.2,0,0.0,0.0,0,9,0,0,15
665,Abdou Diallo,SEN,DF,1.FSV Mainz 05,Bundesliga,21,1996,26.8,905,1201,75.4,19676,8949,278,334,83.2,447,523,85.5,168,308,54.5,1,0.8,+0.2,6,80,20,7,109
666,Abdoulaye Diallo,SEN,GK,Stade Rennais FC,Ligue 1,25,1992,3.0,41,65,63.1,1244,727,5,5,100.0,19,19,100.0,16,40,40.0,0,0.0,0.0,0,0,0,0,0
667,Habib Diallo,SEN,FW,FC Metz,Ligue 1,22,1995,0.2,4,5,80.0,44,9,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
668,Mustapha Diallo,SEN,MF,EA Guingamp,Ligue 1,31,1986,15.4,472,583,81.0,8690,2365,194,232,83.6,206,251,82.1,62,79,78.5,0,0.3,-0.3,5,50,2,1,39
669,Mohamed Diamé,SEN,MF,Newcastle United,Premier League,30,1987,22.7,669,819,81.7,12341,3136,308,360,85.6,267,301,88.7,79,112,70.5,0,0.5,-0.5,12,63,6,1,57
670,Lassana Diarra,FRA,MF,Paris Saint-Germain,Ligue 1,32,1985,6.7,457,502,91.0,9498,2292,154,163,94.5,219,233,94.0,79,94,84.0,0,0.3,-0.3,5,51,2,0,28
671,Amadou Diawara,GIN,MF,SSC Napoli,Serie A,20,1997,7.3,674,732,92.1,11191,2319,356,373,95.4,257,270,95.2,59,84,70.2,0,0.4,-0.4,6,60,7,0,36
672,Brahim Díaz,ESP,FW,Manchester City,Premier League,17,1999,0.6,26,28,92.9,343,67,16,16,100.0,10,12,83.3,0,0,,0,0.0,0.0,0,1,0,0,1
673,Bakaye Dibassy,MLI,DF,Amiens SC,Ligue 1,27,1989,30.9,986,1303,75.7,18171,8152,379,448,84.6,480,566,84.8,109,233,46.8,2,0.6,+1.4,8,60,4,1,71
674,Daniel Didavi,DEU,MF,VfL Wolfsburg,Bundesliga,27,1990,24.9,710,971,73.1,12209,3048,354,425,83.3,268,355,75.5,75,150,50.0,5,2.8,+2.2,32,63,19,5,74
675,Thomas Didillon,FRA,GK,FC Metz,Ligue 1,21,1995,9.0,131,202,64.9,4796,3137,9,10,90.0,47,47,100.0,73,143,51.0,0,0.0,0.0,0,3,0,0,0
676,Étienne Didot,FRA,MF,EA Guingamp,Ligue 1,34,1983,18.0,798,1018,78.4,14764,4814,337,374,90.1,340,406,83.7,102,201,50.7,1,0.8,+0.2,13,85,11,4,78
677,Adrián Diéguez,ESP,DF,Deportivo Alavés,La Liga,21,1996,4.8,130,172,75.6,2693,1337,53,61,86.9,54,69,78.3,22,39,56.4,0,0.0,0.0,0,12,4,1,13
678,Dennis Diekmeier,DEU,DF,Hamburger SV,Bundesliga,27,1989,20.8,562,921,61.0,10854,6108,214,261,82.0,255,402,63.4,79,198,39.9,3,2.3,+0.7,21,57,24,12,87
679,Eric Dier,ENG,MF,Tottenham Hotspur,Premier League,23,1994,31.4,1905,2246,84.8,40123,11732,614,701,87.6,914,1015,90.0,353,472,74.8,2,2.1,-0.1,17,234,25,1,177
680,Lucas Digne,FRA,DF,FC Barcelona,La Liga,24,1993,7.9,465,539,86.3,7809,2589,211,238,88.7,223,247,90.3,30,42,71.4,1,1.7,-0.7,6,32,5,2,33
681,Virgil van Dijk,NLD,DF,Liverpool FC,Premier League,26,1991,14.0,985,1105,89.1,22417,6512,237,252,94.0,516,554,93.1,227,285,79.6,0,0.6,-0.6,2,67,2,0,54
682,Virgil van Dijk,NLD,DF,Southampton FC,Premier League,26,1991,11.0,531,627,84.7,12127,3610,146,167,87.4,257,281,91.5,126,172,73.3,0,0.0,0.0,2,32,3,0,33
683,Landry Dimata,BEL,FW,VfL Wolfsburg,Bundesliga,19,1997,10.0,151,202,74.8,2055,283,90,112,80.4,51,67,76.1,5,11,45.5,1,0.4,+0.6,6,8,0,0,7
684,Tristan Dingomé,CMR,MF,ESTAC Troyes,Ligue 1,26,1991,13.0,466,585,79.7,8957,2736,174,198,87.9,211,243,86.8,67,107,62.6,0,1.3,-1.3,14,51,13,2,49
685,Ismaël Diomandé,CIV,DF,SM Caen,Ligue 1,24,1992,7.9,218,261,83.5,5016,1814,60,64,93.8,94,107,87.9,57,83,68.7,1,0.2,+0.8,1,27,1,1,21
686,Loïs Diony,FRA,FW,AS Saint-Étienne,Ligue 1,24,1992,10.4,110,161,68.3,1495,219,60,78,76.9,33,50,66.0,7,14,50.0,0,0.4,-0.4,6,2,5,2,5
687,Issa Diop,FRA,DF,FC Toulouse,Ligue 1,20,1997,34.0,932,1189,78.4,20838,8817,252,293,86.0,482,563,85.6,183,300,61.0,0,0.4,-0.4,7,97,5,3,98
688,Pape Diop,SEN,MF,SD Eibar,La Liga,31,1986,10.4,343,453,75.7,6869,1667,120,149,80.5,166,202,82.2,56,98,57.1,0,0.2,-0.2,4,52,6,1,40
689,Pape Diop,SEN,MF,RCD Espanyol Barcelona,La Liga,31,1986,2.9,64,84,76.2,1221,328,27,34,79.4,29,35,82.9,8,14,57.1,0,0.0,0.0,2,8,0,0,12
690,Assane Dioussé,SEN,MF,AS Saint-Étienne,Ligue 1,19,1997,14.9,715,846,84.5,14069,3527,269,297,90.6,333,373,89.3,99,145,68.3,0,0.5,-0.5,10,74,4,0,63
691,Djené,TGO,DF,Getafe CF,La Liga,25,1991,36.0,717,1053,68.1,15340,6371,214,271,79.0,366,476,76.9,131,285,46.0,0,0.2,-0.2,3,46,6,1,71
692,Koffi Djidji,CIV,DF,FC Nantes,Ligue 1,24,1992,26.8,753,1015,74.2,14994,6856,290,332,87.3,331,417,79.4,125,240,52.1,0,0.7,-0.7,8,52,8,5,53
693,Alexander Djiku,GHA,DF,SM Caen,Ligue 1,22,1994,28.0,1024,1278,80.1,22661,8652,268,332,80.7,528,617,85.6,213,300,71.0,0,0.1,-0.1,3,91,4,2,94
694,Papy Djilobodji,SEN,DF,Dijon FCO,Ligue 1,28,1988,30.0,1227,1608,76.3,30532,12195,282,345,81.7,590,683,86.4,347,556,62.4,0,0.2,-0.2,6,129,8,1,121
695,Berat Djimsiti,ALB,DF,Benevento Calcio,Serie A,24,1993,30.0,1430,1636,87.4,31026,10213,375,419,89.5,788,852,92.5,263,350,75.1,1,0.5,+0.5,3,68,3,0,76
696,Marko Dmitrovic,SRB,GK,SD Eibar,La Liga,25,1992,36.0,457,926,49.4,22001,17880,39,39,100.0,114,121,94.2,302,763,39.6,0,0.1,-0.1,2,70,1,0,1
697,Keagan Dolly,ZAF,FW,Montpellier HSC,Ligue 1,24,1993,9.8,322,426,75.6,5618,1770,164,192,85.4,121,147,82.3,34,71,47.9,1,1.4,-0.4,28,22,14,4,32
698,Jaume Doménech,ESP,GK,Valencia CF,La Liga,26,1990,5.0,78,107,72.9,2191,1472,15,16,93.8,37,37,100.0,23,51,45.1,0,0.0,0.0,0,0,0,0,0
699,Jean-Luc Dompé,FRA,MF,Amiens SC,Ligue 1,21,1995,0.3,8,18,44.4,139,29,5,9,55.6,2,3,66.7,1,4,25.0,0,0.0,0.0,0,0,0,0,0
700,Giulio Donati,ITA,DF,1.FSV Mainz 05,Bundesliga,27,1990,25.4,809,1123,72.0,16623,7193,315,368,85.6,339,443,76.5,146,273,53.5,3,1.7,+1.3,27,54,37,24,96
701,Dong-won Ji,KOR,FW,FC Augsburg,Bundesliga,26,1991,0.2,2,4,50.0,21,0,2,3,66.7,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0
702,Anastasios Donis,GRC,FW,VfB Stuttgart,Bundesliga,20,1996,10.5,146,224,65.2,2613,500,66,87,75.9,60,90,66.7,16,34,47.1,2,2.1,-0.1,13,9,9,4,10
703,Gianluigi Donnarumma,ITA,GK,AC Milan,Serie A,18,1999,38.0,851,1086,78.4,24026,14184,151,155,97.4,397,405,98.0,299,522,57.3,0,0.0,0.0,1,5,0,0,0
704,Godfred Donsah,GHA,MF,Bologna FC 1909,Serie A,21,1996,19.9,479,650,73.7,8041,2311,260,312,83.3,169,225,75.1,42,81,51.9,1,1.2,-0.2,12,35,17,0,57
705,Dória,BRA,DF,Olympique Marseille,Ligue 1,22,1994,0.9,22,27,81.5,469,179,9,10,90.0,10,13,76.9,3,3,100.0,0,0.0,0.0,0,2,0,0,1
706,Niklas Dorsch,DEU,MF,Bayern Munich,Bundesliga,19,1998,1.0,30,37,81.1,495,91,15,18,83.3,13,16,81.3,2,3,66.7,0,0.0,0.0,1,1,1,0,2
707,Gabriel,BRA,FW,ESTAC Troyes,Ligue 1,19,1997,0.9,26,37,70.3,690,221,8,12,66.7,8,11,72.7,10,14,71.4,0,0.0,0.0,0,4,0,0,3
708,Mauro dos Santos,ARG,DF,CD Leganés,La Liga,28,1989,11.0,236,328,72.0,5589,1995,64,81,79.0,105,138,76.1,65,103,63.1,0,0.0,0.0,0,23,2,0,17
709,Mathieu Dossevi,TGO,FW,FC Metz,Ligue 1,29,1988,27.9,740,1111,66.6,13784,4319,319,401,79.6,281,392,71.7,121,241,50.2,10,9.2,+0.8,93,56,57,39,77
710,Abdoulaye Doucouré,FRA,MF,Watford FC,Premier League,24,1993,36.9,1868,2259,82.7,34974,8178,772,903,85.5,829,946,87.6,242,336,72.0,3,2.4,+0.6,39,168,37,3,164
711,Cheick Doukouré,CIV,MF,Levante UD,La Liga,24,1992,11.3,258,315,81.9,4621,1072,110,138,79.7,117,135,86.7,27,34,79.4,0,0.3,-0.3,4,29,1,0,22
712,Mohamed Dräger,TUN,MF,SC Freiburg,Bundesliga,21,1996,0.6,4,10,40.0,40,10,3,5,60.0,1,3,33.3,0,1,0.0,0,0.0,0.0,0,1,0,0,0
713,Aleksandar Dragovic,AUT,DF,Leicester City,Premier League,26,1991,8.5,291,354,82.2,6852,2218,69,84,82.1,144,170,84.7,75,96,78.1,0,0.0,0.0,0,19,0,0,20
714,Aleksandar Dragovic,AUT,DF,Bayer 04 Leverkusen,Bundesliga,26,1991,0.5,19,23,82.6,386,139,3,6,50.0,15,15,100.0,1,2,50.0,0,0.0,0.0,0,1,0,0,1
715,Bartlomiej Dragowski,POL,GK,ACF Fiorentina,Serie A,19,1997,2.4,24,43,55.8,865,684,3,3,100.0,11,13,84.6,10,27,37.0,0,0.0,0.0,0,1,0,0,0
716,Boukary Dramé,SEN,DF,SPAL,Serie A,32,1985,1.1,45,58,77.6,688,246,26,28,92.9,16,18,88.9,2,9,22.2,0,0.0,0.0,0,0,1,0,2
717,Julian Draxler,DEU,MF,Paris Saint-Germain,Ligue 1,23,1993,18.9,1239,1361,91.0,20919,3993,590,624,94.6,493,528,93.4,121,157,77.1,5,4.3,+0.7,31,93,25,1,94
718,Danny Drinkwater,ENG,MF,Chelsea FC,Premier League,27,1990,5.9,327,376,87.0,5886,1164,150,165,90.9,142,154,92.2,32,45,71.1,0,0.1,-0.1,3,31,3,0,25
719,Josip Drmic,CHE,FW,Borussia Mönchengladbach,Bundesliga,24,1992,5.2,91,138,65.9,1318,173,48,66,72.7,33,43,76.7,6,17,35.3,1,0.2,+0.8,3,4,1,0,5
720,Rick van Drongelen,NLD,DF,Hamburger SV,Bundesliga,18,1998,16.0,504,685,73.6,10897,3745,141,168,83.9,264,324,81.5,93,166,56.0,0,0.0,0.0,0,39,4,2,44
721,Óscar Duarte,CRI,DF,RCD Espanyol Barcelona,La Liga,28,1989,11.0,374,497,75.3,8681,3195,99,111,89.2,182,217,83.9,93,163,57.1,0,0.0,0.0,0,16,2,0,19
722,Rubén Duarte,ESP,DF,Deportivo Alavés,La Liga,21,1995,23.8,660,963,68.5,11820,5822,311,366,85.0,271,373,72.7,71,200,35.5,2,1.6,+0.4,18,41,21,8,62
723,Léo Dubois,FRA,DF,FC Nantes,Ligue 1,22,1994,33.6,1336,1938,68.9,25472,13801,583,681,85.6,534,690,77.4,199,491,40.5,3,5.6,-2.6,68,128,42,21,166
724,Martin Dubravka,SVK,GK,Newcastle United,Premier League,28,1989,12.0,152,284,53.5,5017,3345,27,27,100.0,68,68,100.0,57,189,30.2,0,0.0,0.0,0,4,0,0,0
725,Ondrej Duda,SVK,MF,Hertha BSC,Bundesliga,22,1994,8.3,248,308,80.5,3716,776,140,159,88.1,82,106,77.4,17,28,60.7,0,0.4,-0.4,2,21,3,0,19
726,Shane Duffy,IRL,DF,Brighton & Hove Albion,Premier League,25,1992,36.6,1061,1401,75.7,26206,7777,224,275,81.5,545,630,86.5,286,463,61.8,1,1.0,0.0,6,39,2,2,32
727,Paul Dummett,WAL,DF,Newcastle United,Premier League,25,1991,17.8,509,746,68.2,9705,5033,200,234,85.5,245,324,75.6,60,158,38.0,0,0.4,-0.4,6,52,9,3,55
728,Alfred Duncan,GHA,MF,US Sassuolo,Serie A,24,1993,21.6,561,788,71.2,11047,4273,243,301,80.7,221,292,75.7,92,165,55.8,2,3.0,-1.0,32,86,28,4,111
729,Lewis Dunk,ENG,DF,Brighton & Hove Albion,Premier League,25,1991,38.0,1190,1548,76.9,28996,9236,298,364,81.9,570,638,89.3,305,512,59.6,1,0.3,+0.7,8,69,7,1,57
730,Maxime Dupé,FRA,GK,FC Nantes,Ligue 1,24,1993,1.0,10,16,62.5,499,407,1,1,100.0,2,2,100.0,7,13,53.8,0,0.0,0.0,0,0,0,0,0
731,Jimmy Durmaz,SWE,MF,FC Toulouse,Ligue 1,28,1989,11.4,367,540,68.0,6621,2515,174,211,82.5,125,178,70.2,55,108,50.9,3,2.9,+0.1,24,39,20,8,58
732,Riza Durmisi,DNK,DF,Real Betis Balompié,La Liga,23,1994,23.1,824,1053,78.3,14397,4155,350,392,89.3,400,481,83.2,65,151,43.0,2,2.4,-0.4,18,48,16,7,65
733,Hugo Duro,ESP,FW,Getafe CF,La Liga,17,1999,0.2,6,6,100.0,66,9,5,5,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
734,Noë Dussenne,BEL,DF,FC Crotone,Serie A,25,1992,0.9,8,18,44.4,196,128,1,2,50.0,4,6,66.7,3,9,33.3,0,0.0,0.0,0,1,1,0,1
735,Paulo Dybala,ARG,MF,Juventus FC,Serie A,23,1993,26.1,1107,1318,84.0,20476,4477,516,585,88.2,413,466,88.6,158,223,70.9,3,4.6,-1.6,56,80,39,8,107
736,Nathan Dyer,ENG,MF,Swansea City,Premier League,29,1987,14.5,422,553,76.3,5741,1128,260,305,85.2,126,164,76.8,16,36,44.4,0,0.7,-0.7,10,14,13,3,25
737,Edin Dzeko,BIH,FW,AS Roma,Serie A,31,1986,33.5,547,794,68.9,10300,1995,257,366,70.2,177,251,70.5,99,129,76.7,3,4.2,-1.2,45,63,27,1,68
738,Blerim Dzemaili,CHE,MF,Bologna FC 1909,Serie A,31,1986,13.3,386,491,78.6,6624,1794,195,240,81.3,143,169,84.6,40,61,65.6,0,0.5,-0.5,9,33,17,0,46
739,Félix Eboa Eboa,CMR,DF,EA Guingamp,Ligue 1,20,1997,16.9,540,724,74.6,11139,4152,171,209,81.8,267,335,79.7,96,158,60.8,0,0.3,-0.3,4,38,3,1,35
740,Éder,ITA,FW,Inter Milan,Serie A,30,1986,8.9,207,257,80.5,3032,592,126,146,86.3,54,70,77.1,15,22,68.2,0,1.5,-1.5,12,10,11,6,16
741,Simone Edera,ITA,FW,Torino FC,Serie A,20,1997,3.6,80,106,75.5,1141,239,50,60,83.3,24,31,77.4,5,8,62.5,1,0.2,+0.8,3,4,4,0,9
742,Ederson,BRA,GK,Manchester City,Premier League,23,1993,35.5,816,925,88.2,20862,11505,166,168,98.8,435,442,98.4,210,310,67.7,0,0.1,-0.1,1,9,0,0,0
743,Tom Edwards,ENG,DF,Stoke City,Premier League,18,1999,5.3,142,207,68.6,2559,1175,69,77,89.6,53,71,74.6,19,52,36.5,0,0.3,-0.3,1,14,2,2,8
744,Mandela Egbo,ENG,MF,Borussia Mönchengladbach,Bundesliga,19,1997,0.1,0,2,0.0,0,0,0,0,,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
745,Johannes Eggestein,DEU,FW,SV Werder Bremen,Bundesliga,19,1998,1.1,20,33,60.6,332,66,9,14,64.3,8,13,61.5,2,4,50.0,0,0.3,-0.3,2,0,0,0,1
