Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Att,P_Live,P_Dead,P_FK,P_TB,P_Press,P_Sw,P_Crs,P_CK,P_InCK,P_OutCK,P_StrCK,P_Ground,P_Low,P_High,P_Left,P_Right,P_Head,P_TI,P_Other,P_Cmp,P_Off,P_Out,P_Int,P_Blocks
685,Ismaël Diomandé,CIV,DF,SM Caen,Ligue 1,24,1992,7.9,261,261,0,0,0,52,17,2,0,0,0,0,193,13,55,21,226,12,0,2,218,1,10,4,1
686,Loïs Diony,FRA,FW,AS Saint-Étienne,Ligue 1,24,1992,10.4,161,145,16,0,1,34,3,10,0,0,0,0,119,18,24,19,121,13,1,2,110,0,6,4,6
687,Issa Diop,FRA,DF,FC Toulouse,Ligue 1,20,1997,34.0,1189,1147,42,38,0,181,34,3,1,0,0,0,827,83,279,112,935,124,3,2,932,2,26,24,15
688,Pape Diop,SEN,MF,SD Eibar,La Liga,31,1986,10.4,453,440,13,11,0,63,14,5,0,0,0,0,283,60,110,26,347,67,2,1,343,0,17,6,6
689,Pape Diop,SEN,MF,RCD Espanyol Barcelona,La Liga,31,1986,2.9,84,83,1,1,0,19,3,0,0,0,0,0,60,8,16,10,59,12,0,1,64,0,4,1,0
690,Assane Dioussé,SEN,MF,AS Saint-Étienne,Ligue 1,19,1997,14.9,846,825,21,9,0,114,32,5,1,0,0,0,693,41,112,650,139,41,11,2,715,2,15,18,14
691,Djené,TGO,DF,Getafe CF,La Liga,25,1991,36.0,1053,1008,45,37,0,162,20,9,0,0,0,0,561,100,392,193,660,157,8,5,717,10,32,16,19
692,Koffi Djidji,CIV,DF,FC Nantes,Ligue 1,24,1992,26.8,1015,846,169,23,1,130,22,18,1,0,0,0,559,88,368,76,698,76,145,0,753,1,43,23,16
693,Alexander Djiku,GHA,DF,SM Caen,Ligue 1,22,1994,28.0,1278,1242,36,29,0,109,34,5,0,0,0,0,884,108,286,225,875,146,7,5,1024,3,33,23,7
694,Papy Djilobodji,SEN,DF,Dijon FCO,Ligue 1,28,1988,30.0,1608,1557,51,44,0,232,78,6,0,0,0,0,1049,113,446,1056,381,144,6,4,1227,9,50,32,22
695,Berat Djimsiti,ALB,DF,Benevento Calcio,Serie A,24,1993,30.0,1636,1564,72,59,0,210,43,2,0,0,0,0,1256,147,233,317,1202,61,13,6,1430,3,21,14,16
696,Marko Dmitrovic,SRB,GK,SD Eibar,La Liga,25,1992,36.0,926,694,232,95,0,87,28,0,0,0,0,0,178,26,722,714,92,2,0,73,457,4,37,4,1
697,Keagan Dolly,ZAF,FW,Montpellier HSC,Ligue 1,24,1993,9.8,426,372,54,7,1,93,20,31,33,0,0,0,310,26,90,320,78,13,11,2,322,0,8,8,21
698,Jaume Doménech,ESP,GK,Valencia CF,La Liga,26,1990,5.0,107,79,28,10,0,8,0,0,0,0,0,0,49,10,48,8,71,0,0,24,78,0,0,0,0
699,Jean-Luc Dompé,FRA,MF,Amiens SC,Ligue 1,21,1995,0.3,18,14,4,0,0,0,2,0,3,0,0,0,11,1,6,0,17,0,1,0,8,0,0,1,1
700,Giulio Donati,ITA,DF,1.FSV Mainz 05,Bundesliga,27,1990,25.4,1123,843,280,28,1,135,45,62,1,1,0,0,485,260,378,91,690,70,251,11,809,2,26,29,41
701,Dong-won Ji,KOR,FW,FC Augsburg,Bundesliga,26,1991,0.2,4,4,0,0,0,2,0,0,0,0,0,0,0,1,3,0,4,0,0,0,2,0,0,0,1
702,Anastasios Donis,GRC,FW,VfB Stuttgart,Bundesliga,20,1996,10.5,224,213,11,0,1,36,10,37,0,0,0,0,140,35,49,35,166,9,10,0,146,0,3,2,15
703,Gianluigi Donnarumma,ITA,GK,AC Milan,Serie A,18,1999,38.0,1086,817,269,75,0,119,27,0,0,0,0,0,599,70,417,121,803,1,0,136,851,2,17,3,0
704,Godfred Donsah,GHA,MF,Bologna FC 1909,Serie A,21,1996,19.9,650,640,10,2,1,142,15,3,0,0,0,0,449,121,80,96,483,48,6,7,479,5,23,19,34
705,Dória,BRA,DF,Olympique Marseille,Ligue 1,22,1994,0.9,27,27,0,0,0,7,1,0,0,0,0,0,20,2,5,20,3,4,0,0,22,0,1,1,1
706,Niklas Dorsch,DEU,MF,Bayern Munich,Bundesliga,19,1998,1.0,37,36,1,0,0,5,0,0,0,0,0,0,31,4,2,2,33,1,1,0,30,0,0,2,1
707,Gabriel,BRA,FW,ESTAC Troyes,Ligue 1,19,1997,0.9,37,37,0,0,0,5,2,0,0,0,0,0,23,2,12,30,3,3,0,1,26,0,1,1,1
708,Mauro dos Santos,ARG,DF,CD Leganés,La Liga,28,1989,11.0,328,325,3,3,0,57,8,2,0,0,0,0,180,33,115,56,220,45,0,1,236,0,8,2,7
709,Mathieu Dossevi,TGO,FW,FC Metz,Ligue 1,29,1988,27.9,1111,980,131,31,3,236,58,159,87,0,0,0,708,93,310,72,992,28,7,7,740,5,21,38,68
710,Abdoulaye Doucouré,FRA,MF,Watford FC,Premier League,24,1993,36.9,2259,2210,49,27,0,420,62,26,0,0,0,0,1751,202,306,212,1893,126,3,7,1868,5,28,54,50
711,Cheick Doukouré,CIV,MF,Levante UD,La Liga,24,1992,11.3,315,313,2,1,0,72,4,2,0,0,0,0,240,26,49,38,245,25,1,0,258,0,6,8,7
712,Mohamed Dräger,TUN,MF,SC Freiburg,Bundesliga,21,1996,0.6,10,9,1,1,0,3,0,1,0,0,0,0,6,1,3,1,8,1,0,0,4,0,2,3,0
713,Aleksandar Dragovic,AUT,DF,Leicester City,Premier League,26,1991,8.5,354,329,25,5,0,31,19,1,0,0,0,0,256,27,71,52,244,34,20,2,291,1,3,6,1
714,Aleksandar Dragovic,AUT,DF,Bayer 04 Leverkusen,Bundesliga,26,1991,0.5,23,22,1,1,0,4,0,0,0,0,0,0,21,0,2,5,17,1,0,0,19,0,0,1,1
715,Bartlomiej Dragowski,POL,GK,ACF Fiorentina,Serie A,19,1997,2.4,43,28,15,7,0,2,1,0,0,0,0,0,14,0,29,1,33,0,0,5,24,0,5,0,0
716,Boukary Dramé,SEN,DF,SPAL,Serie A,32,1985,1.1,58,48,10,1,1,9,1,2,0,0,0,0,32,14,12,33,12,3,9,0,45,0,2,0,1
717,Julian Draxler,DEU,MF,Paris Saint-Germain,Ligue 1,23,1993,18.9,1361,1316,45,5,4,241,29,24,31,0,0,0,1210,42,109,151,1182,17,8,1,1239,6,6,28,13
718,Danny Drinkwater,ENG,MF,Chelsea FC,Premier League,27,1990,5.9,376,375,1,1,2,48,6,4,0,0,0,0,301,36,39,69,294,10,0,0,327,2,1,4,9
719,Josip Drmic,CHE,FW,Borussia Mönchengladbach,Bundesliga,24,1992,5.2,138,129,9,0,0,44,2,2,0,0,0,0,70,41,27,23,88,10,0,3,91,1,7,1,6
720,Rick van Drongelen,NLD,DF,Hamburger SV,Bundesliga,18,1998,16.0,685,631,54,24,0,104,12,3,0,0,0,0,397,101,187,530,34,67,30,5,504,3,17,10,22
721,Óscar Duarte,CRI,DF,RCD Espanyol Barcelona,La Liga,28,1989,11.0,497,480,17,17,0,81,12,0,0,0,0,0,297,47,153,114,319,47,0,0,374,1,19,7,6
722,Rubén Duarte,ESP,DF,Deportivo Alavés,La Liga,21,1995,23.8,963,748,215,5,1,153,22,36,1,0,0,0,394,177,392,545,87,100,209,2,660,14,30,12,25
723,Léo Dubois,FRA,DF,FC Nantes,Ligue 1,22,1994,33.6,1938,1502,436,64,3,280,77,156,77,0,0,0,958,271,709,232,1309,85,295,2,1336,8,67,50,74
724,Martin Dubravka,SVK,GK,Newcastle United,Premier League,28,1989,12.0,284,188,96,32,0,25,4,0,0,0,0,0,106,4,174,17,227,0,0,25,152,0,7,0,0
725,Ondrej Duda,SVK,MF,Hertha BSC,Bundesliga,22,1994,8.3,308,302,6,3,1,56,2,5,0,0,0,0,200,64,44,36,241,19,0,4,248,0,3,8,7
726,Shane Duffy,IRL,DF,Brighton & Hove Albion,Premier League,25,1992,36.6,1401,1369,32,27,0,221,100,6,0,0,0,0,812,149,440,105,992,217,5,9,1061,1,43,14,15
727,Paul Dummett,WAL,DF,Newcastle United,Premier League,25,1991,17.8,746,617,129,3,0,119,11,20,1,0,0,0,329,92,325,493,28,80,125,1,509,3,16,10,31
728,Alfred Duncan,GHA,MF,US Sassuolo,Serie A,24,1993,21.6,788,759,29,5,5,122,38,38,13,0,3,1,451,132,205,678,52,34,11,2,561,7,20,19,42
729,Lewis Dunk,ENG,DF,Brighton & Hove Albion,Premier League,25,1991,38.0,1548,1503,45,33,1,212,147,8,0,0,0,0,962,122,464,82,1240,146,12,25,1190,12,67,19,20
730,Maxime Dupé,FRA,GK,FC Nantes,Ligue 1,24,1993,1.0,16,8,8,0,0,0,1,0,0,0,0,0,3,0,13,0,15,0,0,1,10,0,0,0,0
731,Jimmy Durmaz,SWE,MF,FC Toulouse,Ligue 1,28,1989,11.4,540,470,70,30,1,96,26,32,22,0,0,0,352,49,139,360,130,29,14,4,367,3,16,21,25
732,Riza Durmisi,DNK,DF,Real Betis Balompié,La Liga,23,1994,23.1,1053,916,137,5,1,170,15,52,1,0,0,0,672,116,265,729,143,44,131,3,824,3,32,11,30
733,Hugo Duro,ESP,FW,Getafe CF,La Liga,17,1999,0.2,6,6,0,0,0,1,0,0,0,0,0,0,5,0,1,4,2,0,0,0,6,0,0,0,0
734,Noë Dussenne,BEL,DF,FC Crotone,Serie A,25,1992,0.9,18,16,2,1,0,1,1,0,0,0,0,0,7,1,10,2,13,2,1,0,8,2,1,0,2
735,Paulo Dybala,ARG,MF,Juventus FC,Serie A,23,1993,26.1,1318,1187,131,30,1,206,78,41,63,3,16,4,973,187,158,1139,136,19,9,13,1107,4,16,19,41
736,Nathan Dyer,ENG,MF,Swansea City,Premier League,29,1987,14.5,553,544,9,1,0,162,5,29,0,0,0,0,449,45,59,111,408,18,4,8,422,1,9,20,26
737,Edin Dzeko,BIH,FW,AS Roma,Serie A,31,1986,33.5,794,746,48,4,4,189,29,19,1,0,0,0,488,172,134,136,529,63,1,18,547,8,12,25,39
738,Blerim Dzemaili,CHE,MF,Bologna FC 1909,Serie A,31,1986,13.3,491,463,28,15,4,89,11,3,0,0,0,0,356,67,68,87,364,24,9,1,386,3,9,10,20
739,Félix Eboa Eboa,CMR,DF,EA Guingamp,Ligue 1,20,1997,16.9,724,676,48,7,0,134,15,11,1,0,0,0,463,48,213,131,426,97,40,3,540,2,27,15,18
740,Éder,ITA,FW,Inter Milan,Serie A,30,1986,8.9,257,246,11,2,0,47,4,15,0,0,0,0,179,43,35,31,209,5,3,3,207,0,5,6,10
741,Simone Edera,ITA,FW,Torino FC,Serie A,20,1997,3.6,106,100,6,1,0,20,0,0,3,0,0,0,87,9,10,92,8,3,1,0,80,1,4,1,9
742,Ederson,BRA,GK,Manchester City,Premier League,23,1993,35.5,925,817,108,33,0,119,31,0,0,0,0,0,675,51,199,706,67,4,0,125,816,3,21,3,0
743,Tom Edwards,ENG,DF,Stoke City,Premier League,18,1999,5.3,207,176,31,1,0,42,4,12,0,0,0,0,99,29,79,7,149,16,30,0,142,1,9,2,6
744,Mandela Egbo,ENG,MF,Borussia Mönchengladbach,Bundesliga,19,1997,0.1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
745,Johannes Eggestein,DEU,FW,SV Werder Bremen,Bundesliga,19,1998,1.1,33,33,0,0,0,7,0,1,0,0,0,0,20,7,6,3,27,1,0,0,20,0,0,0,2
746,Maximilian Eggestein,DEU,MF,SV Werder Bremen,Bundesliga,20,1996,29.9,1013,984,29,12,3,272,16,20,0,0,0,0,664,174,175,149,744,54,14,8,766,3,17,22,59
747,Albin Ekdal,SWE,MF,Hamburger SV,Bundesliga,28,1989,12.3,560,543,17,16,1,87,6,2,0,0,0,0,358,98,104,82,395,64,1,3,430,2,7,5,14
748,Josip Elez,HRV,DF,Hannover 96,Bundesliga,23,1994,8.6,377,351,26,22,0,52,18,3,0,0,0,0,218,45,114,105,232,18,4,3,293,0,9,4,2
749,Rob Elliot,IRL,GK,Newcastle United,Premier League,31,1986,16.0,439,272,167,57,0,42,15,0,0,0,0,0,105,16,318,315,52,1,0,39,245,0,15,2,3
750,Mohamed Elneny,EGY,MF,Arsenal FC,Premier League,25,1992,9.6,829,819,10,3,0,116,15,3,2,0,0,0,693,66,70,60,740,21,4,0,766,2,7,9,6
751,Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,23,1994,17.7,1036,986,50,8,0,183,15,8,0,0,0,0,763,73,200,110,780,84,42,2,862,1,26,10,20
752,Nico Elvedi,CHE,DF,Borussia Mönchengladbach,Bundesliga,20,1996,32.4,1747,1486,261,23,1,263,8,25,0,0,0,0,1176,298,273,363,998,106,238,2,1481,5,27,26,50
753,Rodrigo Ely,BRA,DF,Deportivo Alavés,La Liga,23,1993,29.9,1035,979,56,53,0,187,49,1,0,0,0,0,550,123,362,137,696,144,3,6,726,6,46,19,11
754,Breel Embolo,CHE,FW,FC Schalke 04,Bundesliga,20,1997,10.2,212,209,3,0,1,49,7,6,2,0,0,0,139,47,26,22,164,12,0,5,160,0,3,8,6
755,Youssef En-Nesyri,MAR,FW,Málaga CF,La Liga,20,1997,17.8,345,333,12,0,1,81,5,14,0,0,0,0,173,68,104,198,31,76,1,8,204,2,12,7,22
756,Sergi Enrich,ESP,FW,SD Eibar,La Liga,27,1990,14.8,389,377,12,0,0,81,6,7,0,0,0,0,193,99,97,22,221,96,3,18,266,1,9,5,10
757,Javi Eraso,ESP,MF,CD Leganés,La Liga,27,1990,28.1,902,816,86,22,1,170,22,32,53,0,0,0,601,102,199,144,670,74,2,5,649,7,18,24,28
758,Christian Eriksen,DNK,MF,Tottenham Hotspur,Premier League,25,1992,35.8,2440,2201,239,95,6,449,103,116,121,10,17,4,1674,249,517,575,1775,68,10,4,1865,19,38,56,78
759,Gonzalo Escalante,ARG,MF,SD Eibar,La Liga,24,1993,17.5,688,682,6,4,1,127,15,11,0,0,0,0,426,102,160,56,503,100,2,0,499,5,26,8,17
760,Sergio Escudero,ESP,DF,Sevilla FC,La Liga,27,1989,25.9,1590,1340,250,34,0,255,20,44,4,0,0,0,965,258,367,1105,133,104,212,6,1224,11,40,30,42
761,Bernardo Espinosa,COL,DF,Girona FC,La Liga,28,1989,31.9,1221,1195,26,25,0,193,71,6,0,0,0,0,731,120,370,152,868,142,0,9,962,7,48,9,6
762,Michael Esser,DEU,GK,Hannover 96,Bundesliga,29,1987,3.0,121,85,36,10,0,9,4,0,0,0,0,0,60,8,53,6,95,0,0,18,87,0,2,0,0
763,Alexander Esswein,DEU,FW,Hertha BSC,Bundesliga,27,1990,6.9,228,224,4,1,0,42,6,13,0,0,0,0,144,40,44,44,152,22,2,4,163,0,5,10,20
764,Peter Etebo,NGA,MF,UD Las Palmas,La Liga,21,1995,13.5,633,624,9,6,2,133,23,2,1,0,0,0,520,47,66,100,497,21,2,2,528,5,11,21,5
765,Beñat Etxebarria,ESP,MF,Athletic Bilbao,La Liga,30,1987,12.5,790,678,112,52,0,154,47,24,47,0,0,0,541,74,175,52,702,28,4,2,620,7,17,14,13
766,Xabi Etxeita,ESP,DF,Athletic Bilbao,La Liga,29,1987,4.2,159,159,0,0,0,17,5,1,0,0,0,0,111,14,34,40,100,17,0,0,137,0,0,1,2
767,Jonny Evans,NIR,DF,West Bromwich Albion,Premier League,29,1988,25.2,965,916,49,35,0,155,23,3,0,0,0,0,620,93,252,318,501,111,14,6,765,4,24,17,11
768,Franck Evina,CMR,FW,Bayern Munich,Bundesliga,17,2000,1.2,30,30,0,0,0,8,0,4,0,0,0,0,22,4,4,2,24,2,0,0,24,0,1,0,0
769,Patrice Evra,FRA,DF,West Ham United,Premier League,36,1981,2.5,119,98,21,2,0,22,1,0,0,0,0,0,68,28,23,86,6,6,19,1,85,1,3,2,9
770,Patrice Evra,FRA,DF,Olympique Marseille,Ligue 1,36,1981,3.9,167,134,33,2,0,18,4,3,0,0,0,0,82,18,67,102,6,21,31,2,119,0,2,8,7
771,Edu Expósito,ESP,MF,Deportivo de La Coruña,La Liga,20,1996,1.1,50,50,0,0,0,8,0,0,0,0,0,0,43,3,4,15,32,3,0,0,44,0,1,0,1
772,Erik Expósito,ESP,FW,UD Las Palmas,La Liga,21,1996,5.3,95,90,5,0,0,22,1,3,0,0,0,0,50,17,28,51,13,19,0,0,63,3,3,2,3
773,Valentin Eysseric,FRA,FW,OGC Nice,Ligue 1,25,1992,1.0,75,65,10,4,0,0,6,4,6,0,0,0,53,2,20,6,69,0,0,0,59,0,3,0,2
774,Valentin Eysseric,FRA,FW,ACF Fiorentina,Serie A,25,1992,7.8,403,374,29,6,2,98,21,14,22,2,7,2,240,69,94,68,311,12,1,3,303,3,7,4,13
775,Imoh Ezekiel,NGA,FW,UD Las Palmas,La Liga,23,1993,5.2,127,121,6,0,0,28,3,10,1,0,0,0,96,17,14,17,97,7,4,2,98,0,2,2,7
776,Marco Fabián,MEX,FW,Eintracht Frankfurt,Bundesliga,28,1989,4.7,188,171,17,5,4,46,14,2,8,3,5,0,129,26,33,17,164,1,1,1,157,0,4,1,6
777,Lukasz Fabianski,POL,GK,Swansea City,Premier League,32,1985,38.0,1018,698,320,84,0,138,45,0,0,0,0,0,311,31,676,83,747,2,0,102,590,2,51,4,3
778,Fabinho,BRA,MF,AS Monaco,Ligue 1,23,1993,34.0,1976,1942,34,30,5,449,65,9,0,0,0,0,1403,167,406,129,1662,153,4,2,1680,8,35,38,19
779,Cesc Fàbregas,ESP,MF,Chelsea FC,Premier League,30,1987,25.6,2260,2053,207,73,8,362,84,63,127,8,13,0,1539,204,517,215,1967,64,4,4,1794,15,23,64,48
780,Ralf Fährmann,DEU,GK,FC Schalke 04,Bundesliga,28,1988,33.5,916,616,300,83,0,92,17,0,0,0,0,0,352,52,512,67,660,0,0,123,585,3,18,1,1
781,Fayçal Fajr,MAR,MF,Getafe CF,La Liga,28,1988,26.5,1060,935,125,69,0,181,112,68,50,0,0,0,490,123,447,83,881,73,1,4,734,8,27,18,30
782,Falcao,COL,FW,AS Monaco,Ligue 1,31,1986,23.6,529,492,37,0,0,156,2,7,0,0,0,0,385,72,72,103,370,35,1,9,414,1,9,19,14
783,Diego Falcinelli,ITA,FW,ACF Fiorentina,Serie A,26,1991,4.9,112,110,2,0,0,24,1,4,0,0,0,0,78,20,14,48,41,10,1,6,84,0,2,2,3
784,Diego Falcinelli,ITA,FW,US Sassuolo,Serie A,26,1991,14.6,246,215,31,3,0,77,3,10,0,0,0,0,142,44,60,98,92,24,0,7,167,1,4,3,13
785,Simon Falette,GIN,DF,FC Metz,Ligue 1,25,1992,1.0,65,64,1,0,0,0,5,0,0,0,0,0,54,7,4,48,15,1,1,0,60,0,1,0,0
786,Simon Falette,GIN,DF,Eintracht Frankfurt,Bundesliga,25,1992,24.6,1226,1173,53,47,1,151,53,9,1,1,0,0,760,125,341,978,113,94,5,1,923,6,48,11,21
787,César Falletti,URY,FW,Bologna FC 1909,Serie A,24,1992,3.6,176,168,8,2,0,24,8,7,3,0,2,0,123,26,27,7,153,11,3,1,136,2,1,2,7
788,Iago Falque,ESP,FW,Torino FC,Serie A,27,1990,31.3,1357,1256,101,29,5,301,62,82,41,8,8,1,922,179,256,1096,186,43,16,5,1023,3,22,29,65
789,Paolo Faragò,ITA,DF,Cagliari Calcio,Serie A,24,1993,27.3,1331,1023,308,15,3,180,37,91,4,0,2,1,430,349,552,182,696,104,289,11,867,13,45,25,53
790,Imad Faraj,MAR,DF,LOSC Lille,Ligue 1,18,1999,1.8,74,67,7,0,0,14,0,5,0,0,0,0,55,6,13,6,58,3,7,0,55,0,2,1,3
791,Davide Faraoni,ITA,DF,FC Crotone,Serie A,25,1991,19.5,952,750,202,37,0,128,25,30,4,3,0,1,404,181,367,95,642,37,161,5,656,8,27,18,37
792,Mohamed Fares,DZA,DF,Hellas Verona,Serie A,21,1996,28.9,1184,1015,169,14,0,169,38,57,7,5,0,0,569,290,325,797,121,74,148,11,812,8,46,26,50
793,Diego Farias,BRA,FW,Cagliari Calcio,Serie A,27,1990,17.9,569,530,39,2,2,108,13,26,12,5,0,1,367,135,67,50,463,20,20,6,454,3,12,12,22
794,Federico Fazio,ARG,DF,AS Roma,Serie A,30,1987,32.5,2004,1954,50,47,1,324,58,6,0,0,0,0,1441,186,377,289,1454,154,3,7,1677,3,36,18,14
795,Zouhair Feddal,MAR,DF,Real Betis Balompié,La Liga,28,1989,14.0,813,786,27,22,0,140,43,3,0,0,0,0,536,65,212,643,96,57,4,2,641,3,37,9,11
796,Nabil Fekir,FRA,MF,Olympique Lyon,Ligue 1,24,1993,27.5,1220,1085,135,44,5,236,49,60,63,0,0,0,947,65,208,1054,126,21,8,5,981,7,21,36,24
797,Felipe,BRA,DF,Hannover 96,Bundesliga,30,1987,5.1,269,259,10,10,0,28,5,1,0,0,0,0,158,41,70,215,26,22,0,1,197,1,7,4,4
798,Luiz Felipe,BRA,DF,SS Lazio,Serie A,20,1997,13.0,698,677,21,7,0,82,19,2,0,0,0,0,524,68,106,75,558,44,14,1,592,2,8,5,7
799,Felix Uduokhai,DEU,DF,VfL Wolfsburg,Bundesliga,19,1997,17.3,903,862,41,37,0,110,21,1,0,0,0,0,666,105,132,582,234,54,4,8,776,2,13,6,15
800,Marouane Fellaini,BEL,MF,Manchester United,Premier League,29,1987,7.6,384,382,2,2,0,85,3,3,0,0,0,0,290,28,66,39,292,39,0,3,325,0,3,11,5
801,Kiko Femenía,ESP,DF,Watford FC,Premier League,26,1991,19.0,982,860,122,3,0,192,29,44,2,0,0,0,662,118,202,95,713,50,117,3,779,1,19,26,33
802,Leroy Fer,NLD,MF,Swansea City,Premier League,27,1990,15.5,641,628,13,8,0,177,25,3,0,0,0,0,454,68,119,188,388,34,4,3,513,0,18,16,14
803,Julien Féret,FRA,MF,SM Caen,Ligue 1,35,1982,34.0,1713,1566,147,59,1,285,91,52,70,0,0,0,1112,149,452,153,1360,149,6,5,1313,10,33,51,31
804,Edimilson Fernandes,CHE,MF,West Ham United,Premier League,21,1996,9.4,272,266,6,0,0,52,8,6,0,0,0,0,205,18,49,16,226,18,6,3,210,1,2,11,12
805,Gelson Fernandes,CHE,MF,Eintracht Frankfurt,Bundesliga,30,1986,11.5,347,344,3,2,0,46,4,1,0,0,0,0,236,67,44,38,272,30,1,1,281,0,4,8,8
806,Andrés Fernández,ESP,GK,Villarreal CF,La Liga,30,1986,2.5,50,32,18,3,0,8,0,0,0,0,0,0,20,1,29,1,45,0,0,4,32,1,1,0,0
807,Augusto Fernández,ARG,MF,Atlético de Madrid,La Liga,31,1986,1.2,76,74,2,1,0,10,2,0,0,0,0,0,56,4,16,11,58,4,0,1,62,2,0,2,1
808,Brian Fernández,ARG,FW,FC Metz,Ligue 1,22,1994,1.4,24,16,8,0,0,3,0,1,2,0,0,0,10,4,10,0,18,2,4,0,17,0,0,1,3
809,Carlos Fernández,ESP,FW,Sevilla FC,La Liga,21,1996,1.5,35,33,2,0,0,11,0,1,0,0,0,0,24,8,3,18,9,6,0,2,26,0,0,1,1
810,Ioritz Landeta,ESP,MF,Deportivo Alavés,La Liga,22,1995,0.8,30,30,0,0,0,5,0,0,0,0,0,0,26,3,1,2,26,2,0,0,17,0,2,1,2
811,Federico Fernández,ARG,DF,Swansea City,Premier League,28,1989,29.7,1206,1173,33,27,1,161,31,3,0,0,0,0,823,106,277,53,1002,121,4,8,982,0,30,16,14
812,Raúl Fernández,ESP,GK,Levante UD,La Liga,29,1988,11.0,254,136,118,40,0,18,10,0,0,0,0,0,37,6,211,5,200,0,0,22,133,1,18,2,2
813,Fernandinho,BRA,MF,Manchester City,Premier League,32,1985,32.0,2944,2908,36,29,3,398,41,10,1,0,0,0,2435,151,358,402,2325,155,6,13,2614,8,31,46,34
814,Alex Ferrari,ITA,DF,Hellas Verona,Serie A,23,1994,23.7,1039,859,180,37,0,151,22,10,0,0,0,0,505,274,260,155,662,45,143,5,770,3,17,21,44
815,Jordan Ferri,FRA,MF,Olympique Lyon,Ligue 1,25,1992,7.1,533,529,4,3,2,78,13,3,0,0,0,0,445,37,51,23,478,23,1,7,472,1,9,9,12
816,Sam Field,ENG,MF,West Bromwich Albion,Premier League,19,1998,6.0,174,169,5,3,0,40,3,3,1,0,0,0,94,14,66,115,27,25,1,1,117,2,6,2,6
817,Afonso Figueiredo,PRT,DF,Stade Rennais FC,Ligue 1,24,1993,2.5,125,105,20,3,0,19,3,3,0,0,0,0,68,4,53,86,9,12,17,0,87,0,4,5,1
818,Gian Filippo Felicioli,ITA,FW,Hellas Verona,Serie A,19,1997,3.1,88,76,12,1,0,16,1,4,4,0,1,0,50,15,23,59,17,6,6,0,62,0,4,2,8
819,Alfred Finnbogason,ISL,FW,FC Augsburg,Bundesliga,28,1989,20.2,432,385,47,1,0,87,6,12,2,0,0,0,269,102,61,72,288,48,6,11,310,3,6,12,19
820,Roberto Firmino,BRA,FW,Liverpool FC,Premier League,25,1991,30.7,1203,1157,46,4,2,302,7,43,1,0,0,0,911,143,149,190,885,78,13,18,861,4,17,59,78
821,Júnior Firpo,ESP,DF,Real Betis Balompié,La Liga,20,1996,13.2,616,563,53,2,0,68,1,15,0,0,0,0,445,68,103,448,71,35,51,3,513,1,13,9,15
822,Viktor Fischer,DNK,FW,1.FSV Mainz 05,Bundesliga,23,1994,3.7,112,109,3,1,0,17,1,3,2,0,0,0,83,9,20,7,98,5,0,1,84,0,1,2,4
823,Mathieu Flamini,FRA,MF,Getafe CF,La Liga,33,1984,5.3,155,154,1,0,0,30,4,4,0,0,0,0,89,25,41,33,100,12,1,2,102,2,6,2,1
824,Darren Fletcher,SCO,MF,Stoke City,Premier League,33,1984,24.7,1067,1014,53,19,0,201,67,24,25,0,2,0,670,89,308,129,831,84,3,5,815,4,18,19,24
825,Sergio Floccari,ITA,FW,SPAL,Serie A,35,1981,9.8,258,246,12,2,0,71,4,5,0,0,0,0,171,49,38,54,165,15,1,6,197,2,5,5,14
826,Alessandro Florenzi,ITA,DF,AS Roma,Serie A,26,1991,26.5,1772,1505,267,31,5,196,66,93,14,0,3,1,906,363,503,119,1342,74,222,6,1365,7,40,32,56
827,Phil Foden,ENG,MF,Manchester City,Premier League,17,2000,0.5,48,45,3,0,0,1,0,3,2,0,0,0,41,3,4,37,9,2,0,0,41,0,0,2,0
828,Guessouma Fofana,FRA,MF,Amiens SC,Ligue 1,24,1992,8.3,247,245,2,1,0,28,8,7,0,0,0,0,167,21,59,24,194,21,0,0,178,2,5,8,4
829,Seko Fofana,CIV,MF,Udinese Calcio,Serie A,22,1995,20.8,914,905,9,3,3,116,25,7,1,1,0,0,719,102,93,129,742,29,5,3,776,2,15,26,14
830,Andreu Fontàs,ESP,DF,Celta de Vigo,La Liga,27,1989,9.8,701,687,14,11,0,124,12,0,0,0,0,0,571,21,109,606,66,23,2,0,618,2,5,8,2
831,José Fonte,PRT,DF,West Ham United,Premier League,33,1983,7.6,357,344,13,9,0,57,10,1,0,0,0,0,245,15,97,31,279,37,4,1,285,0,6,5,6
832,Pablo Fornals,ESP,MF,Villarreal CF,La Liga,21,1996,29.1,1346,1331,15,3,2,254,38,34,10,0,0,0,1030,122,194,130,1147,43,1,9,1042,12,25,38,45
833,Emil Forsberg,SWE,MF,RB Leipzig,Bundesliga,25,1991,15.2,632,533,99,31,2,122,23,22,59,18,19,2,423,92,117,61,545,12,5,5,466,3,10,16,19
834,Fraser Forster,ENG,GK,Southampton FC,Premier League,29,1988,20.0,432,282,150,35,0,37,10,0,0,0,0,0,127,5,300,70,279,0,0,52,211,2,15,2,2
