Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def
1508,Domenico Maietta\Domenico-Maietta,it ITA,DF,Bologna,it Serie A,34,1982,5.2,1,0.19,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1509,Habib Maïga\Habib-Maiga,ci CIV,MFDF,Saint-Étienne,fr Ligue 1,21,1996,7.9,22,2.82,18,2,0,0,1,1,0,0.00,0,0,0,0,0,0
1510,Mike Maignan\Mike-Maignan,fr FRA,GK,Lille,fr Ligue 1,21,1995,33.7,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1511,Linton Maina\Linton-Maina,de GER,MF,Hannover 96,de Bundesliga,18,1999,0.1,5,14.52,3,0,2,0,0,0,2,5.81,1,0,1,0,0,0
1512,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DFMF,Arsenal,eng Premier League,19,1997,10.2,15,1.48,10,0,5,0,0,0,0,0.00,0,0,0,0,0,0
1513,Jean-Victor Makengo\Jean-Victor-Makengo,fr FRA,FWMF,Nice,fr Ligue 1,19,1998,2.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1514,Nemanja Maksimović\Nemanja-Maksimovic,rs SRB,MFFW,Valencia,es La Liga,22,1995,6.2,13,2.13,12,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1515,Nikola Maksimović\Nikola-Maksimovic,rs SRB,DF,Napoli,it Serie A,25,1991,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1516,Malcom\Malcom,br BRA,FWMF,Bordeaux,fr Ligue 1,20,1997,31.7,169,5.31,110,27,10,9,12,1,19,0.60,12,4,1,1,1,0
1517,Kévin Malcuit\Kevin-Malcuit,ma MAR,DF,Lille,fr Ligue 1,26,1991,20.2,48,2.38,38,0,5,2,3,0,8,0.40,7,0,0,0,1,0
1518,Yunus Mallı\Yunus-Malli,tr TUR,FWMF,Wolfsburg,de Bundesliga,25,1992,24.9,72,2.89,53,2,4,2,7,4,10,0.40,8,0,0,0,1,1
1519,Hugo Mallo\Hugo-Mallo,es ESP,DF,Celta Vigo,es La Liga,26,1991,33.3,54,1.62,47,2,1,1,1,2,6,0.18,6,0,0,0,0,0
1520,Scott Malone\Scott-Malone,eng ENG,DF,Huddersfield,eng Premier League,26,1991,12.4,19,1.53,16,0,1,1,0,1,2,0.16,2,0,0,0,0,0
1521,Vincent Manceau\Vincent-Manceau,fr FRA,DF,Angers,fr Ligue 1,28,1989,33.0,46,1.39,33,5,2,0,4,2,0,0.00,0,0,0,0,0,0
1522,Gianluca Mancini\Gianluca-Mancini,it ITA,DF,Atalanta,it Serie A,21,1996,7.6,2,0.26,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1523,Steve Mandanda\Steve-Mandanda,fr FRA,GK,Marseille,fr Ligue 1,32,1985,29.8,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1524,Aïssa Mandi\Aissa-Mandi,dz ALG,DF,Betis,es La Liga,25,1991,33.6,17,0.51,13,0,0,2,1,1,2,0.06,0,0,0,2,0,0
1525,Georges Mandjeck\Georges-Mandjeck,cm CMR,MFDF,Metz,fr Ligue 1,28,1988,10.7,11,1.02,9,0,0,1,0,1,1,0.09,1,0,0,0,0,0
1526,Rolando Mandragora\Rolando-Mandragora,it ITA,MF,Crotone,it Serie A,20,1997,36.0,52,1.44,41,6,1,2,2,0,7,0.19,7,0,0,0,0,0
1527,Mario Mandžukić\Mario-Mandzukic,hr CRO,FW,Juventus,it Serie A,31,1986,25.8,57,2.21,46,0,0,5,5,1,9,0.35,8,0,0,1,0,0
1528,Sadio Mané\Sadio-Mane,sn SEN,FWMF,Liverpool,eng Premier League,25,1992,24.3,85,3.49,64,0,6,6,8,1,9,0.37,8,0,0,1,0,0
1529,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Manchester City,eng Premier League,26,1991,5.4,2,0.37,2,0,0,0,0,0,1,0.18,1,0,0,0,0,0
1530,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Everton,eng Premier League,26,1991,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1531,Orel Mangala\Orel-Mangala,be BEL,MF,Stuttgart,de Bundesliga,19,1998,8.7,8,0.94,4,0,2,0,0,2,1,0.12,0,0,0,0,0,1
1532,Kader Mangane\Kader-Mangane,sn SEN,DF,Strasbourg,fr Ligue 1,34,1983,19.1,9,0.47,7,1,0,1,0,0,0,0.00,0,0,0,0,0,0
1533,Thomas Mangani\Thomas-Mangani,fr FRA,MF,Angers,fr Ligue 1,30,1987,33.6,110,3.27,68,31,1,6,1,3,11,0.33,7,3,1,0,0,0
1534,Kostas Manolas\Kostas-Manolas,gr GRE,DF,Roma,it Serie A,26,1991,26.0,14,0.54,12,1,0,0,0,0,2,0.08,1,0,0,0,0,0
1535,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,23,1994,19.5,19,0.97,14,4,0,1,0,0,1,0.05,1,0,0,0,0,0
1536,Martín Mantovani\Martin-Mantovani,ar ARG,DF,Leganés,es La Liga,33,1984,11.3,4,0.35,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1537,José Manuel Jurado\Jose-Manuel-Jurado,es ESP,MFFW,Espanyol,es La Liga,31,1986,16.7,34,2.03,25,0,5,2,2,0,7,0.42,4,0,2,0,1,0
1538,Harrison Manzala\Harrison-Manzala,cd COD,FWMF,Amiens,fr Ligue 1,23,1994,20.7,32,1.55,21,1,5,2,2,1,7,0.34,4,0,2,1,0,0
1539,Myziane Maolida\Myziane-Maolida,fr FRA,FW,Lyon,fr Ligue 1,18,1999,3.7,20,5.59,13,0,3,4,0,0,2,0.56,1,0,0,1,0,0
1540,Faitout Maouassa\Faitout-Maouassa,fr FRA,MFFW,Rennes,fr Ligue 1,19,1998,10.7,21,2.14,16,0,2,0,3,0,2,0.20,2,0,0,0,0,0
1541,Fernando Marçal\Fernando-Marcal,br BRA,DF,Lyon,fr Ligue 1,28,1989,14.4,28,1.95,26,0,0,0,2,0,5,0.35,5,0,0,0,0,0
1542,Vincent Marcel\Vincent-Marcel,fr FRA,FW,Nice,fr Ligue 1,20,1997,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1543,Marcelo\Marcelo,br BRA,DF,Lyon,fr Ligue 1,30,1987,34.5,19,0.55,16,0,0,2,0,1,3,0.09,3,0,0,0,0,0
1544,Marcelo\Marcelo,br BRA,DF,Real Madrid,es La Liga,29,1988,25.1,117,4.66,94,9,6,3,3,2,12,0.48,11,0,0,1,0,0
1545,Solly March\Solly-March,eng ENG,MFFW,Brighton,eng Premier League,23,1994,20.6,37,1.80,24,7,2,2,2,0,5,0.24,3,0,0,1,1,0
1546,Gabriele Marchegiani\Gabriele-Marchegiani,it ITA,GK,SPAL,it Serie A,21,1996,0.0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
1547,Claudio Marchisio\Claudio-Marchisio,it ITA,MF,Juventus,it Serie A,31,1986,9.1,27,2.97,22,1,1,2,1,0,4,0.44,4,0,0,0,0,0
1548,Gian Marco Ferrari\Gian-Marco-Ferrari,it ITA,DF,Sampdoria,it Serie A,25,1992,29.4,14,0.48,12,0,0,0,1,1,2,0.07,1,0,0,0,0,1
1549,Óscar de Marcos\Oscar-de-Marcos,es ESP,DFMF,Athletic Club,es La Liga,28,1989,18.4,37,2.00,29,2,2,2,2,0,4,0.22,3,0,0,0,1,0
1550,José María Giménez\Jose-Maria-Gimenez,uy URU,DF,Atlético Madrid,es La Liga,22,1995,18.8,6,0.32,5,0,0,1,0,0,2,0.11,1,0,0,1,0,0
1551,Mariano\Mariano,do DOM,FW,Lyon,fr Ligue 1,23,1993,27.9,65,2.32,43,1,8,8,3,2,10,0.36,5,0,3,1,1,0
1552,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,eng Premier League,30,1986,24.6,10,0.41,9,0,0,0,0,1,1,0.04,0,0,0,0,0,1
1553,Jordan Marié\Jordan-Marie,fr FRA,MF,Dijon,fr Ligue 1,25,1991,20.9,34,1.62,29,0,2,3,0,0,4,0.19,3,0,0,1,0,0
1554,Adrián Marín\Adrian-Marin,es ESP,DF,Villarreal,es La Liga,20,1997,2.6,5,1.93,4,0,1,0,0,0,1,0.39,1,0,0,0,0,0
1555,João Mário\Joao-Mario,pt POR,MFFW,West Ham,eng Premier League,24,1993,11.4,28,2.47,16,8,2,0,2,0,2,0.18,2,0,0,0,0,0
1556,João Mário\Joao-Mario,pt POR,MFFW,Inter,it Serie A,24,1993,6.2,35,5.75,24,6,2,1,2,0,8,1.31,5,1,0,1,1,0
1557,Guillermo Maripán\Guillermo-Maripan,cl CHI,DF,Alavés,es La Liga,23,1994,17.0,1,0.06,1,0,0,0,0,0,1,0.06,1,0,0,0,0,0
1558,Marlon\Marlon,br BRA,DF,Nice,fr Ligue 1,21,1995,21.4,9,0.42,9,0,0,0,0,0,1,0.05,1,0,0,0,0,0
1559,Dominic Maroh\Dominic-Maroh,si SVN,DF,Köln,de Bundesliga,30,1987,10.2,3,0.30,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1560,Marquinhos\Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,23,1994,25.1,12,0.48,11,0,0,1,0,0,2,0.08,2,0,0,0,0,0
1561,Bruno Martella\Bruno-Martella,it ITA,DF,Crotone,it Serie A,24,1992,29.1,41,1.41,36,4,0,0,0,1,4,0.14,4,0,0,0,0,0
1562,Roger Martí\Roger-Marti,es ESP,FW,Levante,es La Liga,26,1991,10.7,18,1.68,14,0,2,0,2,0,3,0.28,3,0,0,0,0,0
1563,Anthony Martial\Anthony-Martial,fr FRA,FWMF,Manchester Utd,eng Premier League,21,1995,17.6,69,3.92,53,0,8,3,5,0,14,0.80,11,0,1,0,2,0
1564,Aarón Martín\Aaron-Martin,es ESP,DF,Espanyol,es La Liga,20,1997,31.3,54,1.73,44,9,0,0,1,0,3,0.10,3,0,0,0,0,0
1565,Jonas Martin\Jonas-Martin,fr FRA,MFFW,Strasbourg,fr Ligue 1,27,1990,33.6,75,2.22,58,9,1,4,3,0,5,0.15,2,0,0,2,1,0
1566,Cuco Martina\Cuco-Martina,cw CUW,DF,Everton,eng Premier League,27,1989,20.3,18,0.89,15,1,0,0,0,2,3,0.15,2,0,0,0,0,1
1567,Carlos Martínez\Carlos-Martinez,es ESP,DF,Real Sociedad,es La Liga,31,1986,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1568,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Getafe,es La Liga,24,1992,5.0,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1569,Iñigo Martínez\Inigo-Martinez,es ESP,DF,Real Sociedad,es La Liga,26,1991,11.7,14,1.19,13,0,0,1,0,0,2,0.17,2,0,0,0,0,0
1570,Iñigo Martínez\Inigo-Martinez,es ESP,DF,Athletic Club,es La Liga,26,1991,16.0,7,0.44,4,1,0,1,1,0,1,0.06,0,0,0,1,0,0
1571,Javi Martínez\Javi-Martinez,es ESP,MFDF,Bayern Munich,de Bundesliga,28,1988,17.9,20,1.12,18,0,0,0,1,1,4,0.22,4,0,0,0,0,0
1572,Pablo Martinez\Pablo-Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,28,1989,23.5,13,0.55,8,1,0,1,1,2,2,0.09,2,0,0,0,0,0
1573,Roger Martínez\Roger-Martinez,co COL,FW,Villarreal,es La Liga,23,1994,2.6,6,2.40,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0
1574,Bruno Martins Indi\Bruno-Martins-Indi,nl NED,DF,Stoke City,eng Premier League,25,1992,13.8,5,0.36,5,0,0,0,0,0,1,0.07,1,0,0,0,0,0
1575,Jonathan Martins Pereira\Jonathan-Martins-Pereira,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,12.6,28,2.22,21,3,0,1,1,2,0,0.00,0,0,0,0,0,0
1576,Christopher Martins\Christopher-Martins,lu LUX,MF,Lyon,fr Ligue 1,20,1997,0.8,2,2.61,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1577,Adam Marušić\Adam-Marusic,me MNE,DFMF,Lazio,it Serie A,24,1992,28.0,71,2.53,56,3,5,5,2,0,11,0.39,6,0,1,3,1,0
1578,Omar Mascarell\Omar-Mascarell,es ESP,MF,Eint Frankfurt,de Bundesliga,24,1993,8.6,17,1.99,17,0,0,0,0,0,1,0.12,1,0,0,0,0,0
1579,Javier Mascherano\Javier-Mascherano,ar ARG,DF,Barcelona,es La Liga,33,1984,6.0,8,1.33,8,0,0,0,0,0,2,0.33,2,0,0,0,0,0
1580,Andrea Masiello\Andrea-Masiello,it ITA,DF,Atalanta,it Serie A,31,1986,30.1,28,0.93,23,1,0,4,0,0,4,0.13,2,1,0,1,0,0
1581,Adam Masina\Adam-Masina,ma MAR,DF,Bologna,it Serie A,23,1994,31.4,49,1.55,41,0,0,5,1,2,5,0.16,2,0,0,3,0,0
1582,Eden Massouema\Eden-Massouema,cg CGO,MF,Dijon,fr Ligue 1,20,1997,2.1,3,1.44,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1583,Arthur Masuaku\Arthur-Masuaku,cd COD,MFDF,West Ham,eng Premier League,23,1993,20.8,36,1.73,31,1,2,0,1,1,6,0.29,6,0,0,0,0,0
1584,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,eng Premier League,29,1988,21.4,88,4.12,69,11,3,0,5,0,8,0.37,8,0,0,0,0,0
1585,Christian Mathenia\Christian-Mathenia,de GER,GK,Hamburger SV,de Bundesliga,25,1992,24.0,5,0.21,2,3,0,0,0,0,1,0.04,0,1,0,0,0,0
1586,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,eng Premier League,28,1988,34.6,58,1.67,51,1,2,2,1,1,6,0.17,5,0,0,1,0,0
1587,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,eng Premier League,25,1991,22.2,20,0.90,16,0,0,2,1,1,0,0.00,0,0,0,0,0,0
1588,Ryder Matos\Ryder-Matos,br BRA,MF,Udinese,it Serie A,24,1993,1.9,4,2.13,4,0,0,0,0,0,1,0.53,1,0,0,0,0,0
1589,Ryder Matos\Ryder-Matos,br BRA,FWMF,Hellas Verona,it Serie A,24,1993,10.9,18,1.65,11,0,2,0,5,0,2,0.18,2,0,0,0,0,0
1590,Alessandro Matri\Alessandro-Matri,it ITA,FW,Sassuolo,it Serie A,32,1984,10.2,21,2.10,12,0,1,2,5,1,1,0.10,0,0,0,0,1,0
1591,Ville Matti Steinmann\Ville-Matti-Steinmann,de GER,MF,Hamburger SV,de Bundesliga,22,1995,6.6,12,1.80,8,1,2,0,0,1,0,0.00,0,0,0,0,0,0
1592,Federico Mattiello\Federico-Mattiello,it ITA,DF,SPAL,it Serie A,22,1995,24.5,33,1.37,18,2,3,2,4,4,3,0.12,1,0,0,2,0,0
1593,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Paris S-G,fr Ligue 1,30,1987,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1594,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Juventus,it Serie A,30,1987,26.2,36,1.38,31,0,0,2,2,1,2,0.08,1,0,0,1,0,0
1595,José Mauri\Jose-Mauri,it ITA,MF,Milan,it Serie A,21,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1596,Maurício\Mauricio,br BRA,DF,Lazio,it Serie A,28,1988,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1597,Mërgim Mavraj\Mergim-Mavraj,al ALB,DF,Hamburger SV,de Bundesliga,31,1986,16.1,2,0.12,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1598,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DFMF,Arsenal,eng Premier League,19,1997,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1599,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Swansea City,eng Premier League,23,1994,38.0,11,0.29,11,0,0,0,0,0,1,0.03,1,0,0,0,0,0
1600,Philipp Max\Philipp-Max,de GER,DF,Augsburg,de Bundesliga,23,1993,32.9,110,3.34,63,44,0,1,0,2,14,0.43,11,3,0,0,0,0
1601,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Stoke City,eng Premier League,28,1989,25.7,59,2.37,40,0,7,7,4,1,11,0.44,7,0,1,3,0,0
1602,Alexandru Maxim\Alexandru-Maxim,ro ROU,MFFW,Mainz 05,de Bundesliga,27,1990,10.6,42,3.95,19,15,2,2,3,1,5,0.47,2,3,0,0,0,0
1603,Florian Mayer\Florian-Mayer,de GER,DF,M'Gladbach,de Bundesliga,19,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1604,Borja Mayoral\Borja-Mayoral,es ESP,FW,Real Madrid,es La Liga,20,1997,3.9,10,2.68,6,0,2,2,0,0,3,0.80,1,0,2,0,0,0
1605,Róbert Mazáň\Robert-Mazan,sk SVK,DF,Celta Vigo,es La Liga,23,1994,0.9,2,2.22,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1606,Luca Mazzitelli\Luca-Mazzitelli,it ITA,MF,Sassuolo,it Serie A,21,1995,11.3,27,2.40,20,3,1,1,1,1,3,0.27,3,0,0,0,0,0
1607,Kylian Mbappé\Kylian-Mbappe,fr FRA,FW,Paris S-G,fr Ligue 1,18,1998,23.3,99,4.25,66,0,14,5,13,1,14,0.60,8,0,2,3,1,0
1608,Kylian Mbappé\Kylian-Mbappe,fr FRA,FWMF,Monaco,fr Ligue 1,18,1998,0.8,3,3.60,2,0,0,0,1,0,1,1.20,1,0,0,0,0,0
1609,Ibrahima Mbaye\Ibrahima-Mbaye,sn SEN,DF,Bologna,it Serie A,22,1994,19.6,13,0.67,10,1,0,0,2,0,2,0.10,2,0,0,0,0,0
1610,Chancel Mbemba\Chancel-Mbemba,cd COD,DF,Newcastle Utd,eng Premier League,22,1994,7.5,9,1.21,5,2,2,0,0,0,0,0.00,0,0,0,0,0,0
1611,Adama Mbengue\Adama-Mbengue,sn SEN,DF,Caen,fr Ligue 1,23,1993,17.7,32,1.81,18,4,4,1,5,0,0,0.00,0,0,0,0,0,0
1612,Isaac Mbenza\Isaac-Mbenza,be BEL,FWMF,Montpellier,fr Ligue 1,21,1996,23.3,65,2.79,37,15,5,5,2,1,4,0.17,2,0,1,1,0,0
1613,Bryan Mbeumo\Bryan-Mbeumo,fr FRA,FWMF,Troyes,fr Ligue 1,17,1999,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1614,Jordi Mboula\Jordi-Mboula,es ESP,MFFW,Monaco,fr Ligue 1,18,1999,0.3,1,3.21,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1615,James McArthur\James-McArthur,sco SCO,MFFW,Crystal Palace,eng Premier League,29,1987,27.0,51,1.89,43,1,0,5,1,1,4,0.15,3,0,0,1,0,0
1616,Gareth McAuley\Gareth-McAuley,nir NIR,DF,West Brom,eng Premier League,37,1979,5.1,3,0.59,2,0,0,0,1,0,1,0.20,1,0,0,0,0,0
1617,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Swansea City,eng Premier League,21,1996,3.1,4,1.30,3,0,1,0,0,0,1,0.33,1,0,0,0,0,0
1618,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,eng Premier League,27,1989,18.0,2,0.11,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1619,James McCarthy\James-McCarthy,ie IRL,MF,Everton,eng Premier League,26,1990,2.3,1,0.44,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1620,James McClean\James-McClean,ie IRL,MFFW,West Brom,eng Premier League,28,1989,15.6,26,1.66,18,1,3,1,1,2,1,0.06,0,0,1,0,0,0
1621,Weston McKennie\Weston-McKennie,us USA,MF,Schalke 04,de Bundesliga,18,1998,14.0,18,1.35,16,1,0,0,0,1,1,0.08,1,0,0,0,0,0
1622,Sam McQueen\Sam-McQueen,eng ENG,DFFW,Southampton,eng Premier League,22,1995,1.6,3,1.82,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1623,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,eng Premier League,20,1996,7.0,8,1.14,5,0,0,1,1,1,0,0.00,0,0,0,0,0,0
1624,Iuri Medeiros\Iuri-Medeiros,pt POR,FWMF,Genoa,it Serie A,23,1994,7.1,26,3.65,15,7,1,1,1,1,2,0.28,2,0,0,0,0,0
1625,Slobodan Medojević\Slobodan-Medojevic,rs SRB,MF,Eint Frankfurt,de Bundesliga,26,1990,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1626,Álvaro Medrán\Alvaro-Medran,es ESP,MF,Valencia,es La Liga,23,1994,0.8,3,3.70,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1627,Álvaro Medrán\Alvaro-Medran,es ESP,MFFW,Alavés,es La Liga,23,1994,10.6,19,1.82,13,1,2,1,2,0,0,0.00,0,0,0,0,0,0
1628,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,eng Premier League,27,1989,29.0,15,0.52,12,0,0,3,0,0,0,0.00,0,0,0,0,0,0
1629,Riccardo Meggiorini\Riccardo-Meggiorini,it ITA,FW,Chievo,it Serie A,31,1985,8.7,11,1.26,6,0,3,1,1,0,1,0.11,0,0,0,1,0,0
1630,Admir Mehmedi\Admir-Mehmedi,ch SUI,DFMF,Leverkusen,de Bundesliga,26,1991,7.8,31,3.99,23,3,1,0,4,0,4,0.51,3,0,0,0,1,0
1631,Admir Mehmedi\Admir-Mehmedi,ch SUI,FWMF,Wolfsburg,de Bundesliga,26,1991,3.2,5,1.56,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0
1632,Alexander Meier\Alexander-Meier,de GER,FW,Eint Frankfurt,de Bundesliga,34,1983,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1633,Soualiho Meïté\Soualiho-Meite,fr FRA,MF,Monaco,fr Ligue 1,23,1994,1.1,1,0.95,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1634,Soualiho Meïté\Soualiho-Meite,fr FRA,MF,Bordeaux,fr Ligue 1,23,1994,14.8,36,2.43,28,0,3,1,1,3,3,0.20,3,0,0,0,0,0
1635,Óscar Melendo\Oscar-Melendo,es ESP,MFFW,Espanyol,es La Liga,19,1997,7.7,20,2.65,16,0,0,2,2,0,2,0.26,1,0,0,1,0,0
1636,Ledian Memushaj\Ledian-Memushaj,al ALB,MF,Benevento,it Serie A,30,1986,14.0,39,2.79,32,2,1,3,0,1,0,0.00,0,0,0,0,0,0
1637,Pedro Mendes\Pedro-Mendes,pt POR,DF,Montpellier,fr Ligue 1,26,1990,31.7,16,0.50,10,0,2,2,2,0,2,0.06,1,0,0,1,0,0
1638,Thiago Mendes\Thiago-Mendes,br BRA,MF,Lille,fr Ligue 1,25,1992,25.5,87,3.41,69,6,2,3,7,0,8,0.31,6,1,0,1,0,0
1639,Brais Méndez\Brais-Mendez,es ESP,MFFW,Celta Vigo,es La Liga,20,1997,10.6,27,2.56,21,1,0,3,1,1,4,0.38,2,0,0,2,0,0
1640,Stiven Mendoza\Stiven-Mendoza,co COL,FWMF,Amiens,fr Ligue 1,25,1992,11.5,30,2.60,17,6,3,2,1,1,2,0.17,1,0,0,0,0,1
1641,Alexandre Mendy\Alexandre-Mendy,gw GNB,FWMF,Bordeaux,fr Ligue 1,23,1994,8.9,13,1.48,9,0,2,2,0,0,2,0.23,0,0,1,1,0,0
1642,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,eng Premier League,23,1994,4.0,10,2.48,9,0,0,1,0,0,1,0.25,1,0,0,0,0,0
1643,Ferland Mendy\Ferland-Mendy,fr FRA,DF,Lyon,fr Ligue 1,22,1995,23.6,60,2.55,46,0,4,4,6,0,13,0.55,9,0,0,3,1,0
1644,Nampalys Mendy\Nampalys-Mendy,sn SEN,MF,Nice,fr Ligue 1,25,1992,10.7,12,1.12,12,0,0,0,0,0,2,0.19,2,0,0,0,0,0
1645,Hamza Mendyl\Hamza-Mendyl,ma MAR,DFMF,Lille,fr Ligue 1,19,1997,9.5,8,0.85,6,0,1,1,0,0,0,0.00,0,0,0,0,0,0
1646,Gabriel Mercado\Gabriel-Mercado,ar ARG,DF,Sevilla,es La Liga,30,1987,23.5,19,0.81,16,1,0,1,1,0,3,0.13,2,0,0,0,1,0
1647,Jorge Meré\Jorge-Mere,es ESP,DF,Köln,de Bundesliga,20,1997,21.0,10,0.48,7,1,1,0,1,0,1,0.05,1,0,0,0,0,0
1648,Alex Meret\Alex-Meret,it ITA,GK,SPAL,it Serie A,20,1997,12.9,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1649,Mikel Merino\Mikel-Merino,es ESP,MF,Newcastle Utd,eng Premier League,21,1996,15.0,45,3.01,38,1,0,2,2,2,1,0.07,1,0,0,0,0,0
1650,Sabin Merino\Sabin-Merino,es ESP,FWMF,Athletic Club,es La Liga,25,1992,4.2,5,1.22,3,0,0,1,1,0,1,0.24,0,0,0,0,1,0
1651,Dries Mertens\Dries-Mertens,be BEL,FW,Napoli,it Serie A,30,1987,33.4,134,4.00,97,0,12,10,11,3,17,0.51,11,0,0,2,2,1
1652,Per Mertesacker\Per-Mertesacker,de GER,DF,Arsenal,eng Premier League,32,1984,4.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1653,Roque Mesa\Roque-Mesa,es ESP,MF,Swansea City,eng Premier League,28,1989,8.4,12,1.43,9,1,0,1,0,1,0,0.00,0,0,0,0,0,0
1654,Roque Mesa\Roque-Mesa,es ESP,MF,Sevilla,es La Liga,28,1989,3.8,10,2.63,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1655,Lionel Messi\Lionel-Messi,ar ARG,FWMF,Barcelona,es La Liga,30,1987,33.4,238,7.15,134,9,39,20,32,4,43,1.29,24,3,7,5,4,0
1656,Thomas Meunier\Thomas-Meunier,be BEL,DF,Paris S-G,fr Ligue 1,25,1991,17.5,37,2.12,31,1,2,0,0,3,4,0.23,4,0,0,0,0,0
1657,Mexer\Mexer,mz MOZ,DF,Rennes,fr Ligue 1,28,1988,13.3,3,0.23,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1658,Max Meyer\Max-Meyer,de GER,MF,Schalke 04,de Bundesliga,21,1995,19.2,29,1.51,27,0,0,0,2,0,3,0.16,3,0,0,0,0,0
1659,Senna Miangue\Senna-Miangue,be BEL,MFDF,Cagliari,it Serie A,20,1997,8.9,16,1.80,12,4,0,0,0,0,1,0.11,1,0,0,0,0,0
1660,Michel\Michel,br BRA,DF,Las Palmas,es La Liga,27,1990,23.9,34,1.43,31,2,0,0,1,0,1,0.04,1,0,0,0,0,0
1661,Mathieu Michel\Mathieu-Michel,fr FRA,GK,Angers,fr Ligue 1,25,1991,6.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1662,Clément Michelin\Clement-Michelin,fr FRA,DFFW,Toulouse,fr Ligue 1,20,1997,3.1,3,0.99,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1663,Francesco Migliore\Francesco-Migliore,it ITA,DF,Genoa,it Serie A,29,1988,3.7,4,1.10,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
