Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog
706,Niklas Dorsch\Niklas-Dorsch,de GER,MF,Bayern Munich,de Bundesliga,19,1998,1.0,45,0,6,31,10,1,44,2,3,66.7,2,0,37,137,79,5,2,0,0,3,40,35,87.5,6
707,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,FW,Troyes,fr Ligue 1,19,1997,0.9,43,5,32,15,0,0,43,0,0,,0,0,31,303,183,1,0,0,0,0,29,29,100.0,0
708,Mauro dos Santos\Mauro-dos-Santos,ar ARG,DF,Leganés,es La Liga,28,1989,11.0,406,64,235,174,16,4,403,1,1,100.0,1,0,230,1390,631,12,0,0,2,2,203,199,98.0,0
709,Mathieu Dossevi\Mathieu-Dossevi,tg TOG,FWMF,Metz,fr Ligue 1,29,1988,27.9,1480,15,186,592,840,78,1357,62,116,53.4,71,7,1135,7778,4242,210,61,27,93,67,1240,1042,84.0,240
710,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Watford,eng Premier League,24,1993,36.9,2651,93,672,1486,693,70,2605,30,50,60.0,37,1,1815,10096,5295,201,71,7,39,38,1808,1681,93.0,120
711,Cheick Doukouré\Cheick-Doukoure,ci CIV,MF,Levante,es La Liga,24,1992,11.3,422,13,99,248,95,17,420,6,8,75.0,7,0,284,1268,371,10,5,0,15,9,283,238,84.1,30
712,Mohamed Dräger\Mohamed-Drager,tn TUN,MFFW,Freiburg,de Bundesliga,21,1996,0.6,18,0,1,13,5,1,17,0,0,,0,0,13,40,19,1,1,0,2,3,17,12,70.6,3
713,Aleksandar Dragović\Aleksandar-Dragovic,at AUT,DF,Leicester City,eng Premier League,26,1991,8.5,436,46,240,202,21,3,411,2,3,66.7,2,0,220,1330,812,22,1,0,0,0,226,219,96.9,3
714,Aleksandar Dragović\Aleksandar-Dragovic,at AUT,DF,Leverkusen,de Bundesliga,26,1991,0.5,27,1,11,19,0,0,26,0,0,,0,0,22,118,44,0,0,0,1,0,18,18,100.0,0
715,Bartłomiej Drągowski\Bartlomiej-Dragowski,pl POL,GK,Fiorentina,it Serie A,19,1997,2.4,51,48,51,0,0,0,37,0,0,,0,0,24,159,128,0,0,0,0,0,16,16,100.0,0
716,Boukary Dramé\Boukary-Drame,sn SEN,DFMF,SPAL,it Serie A,32,1985,1.1,65,4,32,24,12,0,55,0,1,0.0,1,0,32,130,66,3,0,0,0,0,40,34,85.0,1
717,Julian Draxler\Julian-Draxler,de GER,MFFW,Paris S-G,fr Ligue 1,23,1993,18.9,1523,12,196,937,514,59,1479,38,55,69.1,40,1,1178,6746,3369,160,44,19,22,25,1340,1231,91.9,130
718,Danny Drinkwater\Danny-Drinkwater,eng ENG,MF,Chelsea,eng Premier League,27,1990,5.9,430,8,85,268,103,6,429,2,3,66.7,2,0,300,1220,427,17,9,0,6,1,352,327,92.9,32
719,Josip Drmić\Josip-Drmic,ch SUI,FW,M'Gladbach,de Bundesliga,24,1992,5.2,199,1,13,115,86,25,190,4,7,57.1,4,0,133,553,201,10,2,4,18,8,243,151,62.1,53
720,Rick van Drongelen\Rick-van-Drongelen,nl NED,DF,Hamburger SV,de Bundesliga,18,1998,16.0,851,86,424,454,48,11,799,5,6,83.3,6,0,459,3333,1720,37,7,1,6,12,454,435,95.8,11
721,Óscar Duarte\Oscar-Duarte,cr CRC,DF,Espanyol,es La Liga,28,1989,11.0,565,69,337,243,9,6,548,2,2,100.0,2,0,328,1658,656,12,0,0,1,0,322,317,98.4,4
722,Rubén Duarte\Ruben-Duarte,es ESP,DF,Alavés,es La Liga,21,1995,23.8,1217,107,440,531,293,19,1003,11,12,91.7,11,1,537,2537,1304,61,23,4,5,13,511,463,90.6,26
723,Leo Dubois\Leo-Dubois,fr FRA,DF,Nantes,fr Ligue 1,22,1994,33.6,2289,100,685,992,794,48,1861,32,47,68.1,33,0,1319,8305,4728,199,79,17,38,27,1276,1179,92.4,57
724,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,eng Premier League,28,1989,12.0,337,270,336,1,0,0,242,0,0,,0,0,171,1051,542,0,0,0,0,0,126,126,100.0,0
725,Ondrej Duda\Ondrej-Duda,sk SVK,MF,Hertha BSC,de Bundesliga,22,1994,8.3,426,9,55,278,110,7,420,15,19,78.9,17,0,289,1122,424,24,5,3,23,14,363,282,77.7,40
726,Shane Duffy\Shane-Duffy,ie IRL,DF,Brighton,eng Premier League,25,1992,36.6,1858,395,1322,529,90,64,1827,7,8,87.5,8,0,841,4710,2246,18,5,0,9,4,937,905,96.6,62
727,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,eng Premier League,25,1991,17.8,934,94,408,386,176,4,807,0,0,,0,0,394,1707,782,26,10,0,3,2,415,398,95.9,7
728,Alfred Duncan\Alfred-Duncan,gh GHA,MF,Sassuolo,it Serie A,24,1993,21.6,1083,47,226,511,415,53,1057,38,59,64.4,43,2,781,3410,2051,102,26,7,42,48,846,703,83.1,121
729,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,eng Premier League,25,1991,38.0,1996,320,1319,737,98,37,1954,8,10,80.0,9,0,1078,7739,4366,72,22,1,9,9,1009,989,98.0,25
730,Maxime Dupé\Maxime-Dupe,fr FRA,GK,Nantes,fr Ligue 1,24,1993,1.0,23,20,23,0,0,0,15,0,0,,0,0,7,10,6,0,0,0,0,0,6,6,100.0,0
731,Jimmy Durmaz\Jimmy-Durmaz,se SWE,MFFW,Toulouse,fr Ligue 1,28,1989,11.4,641,8,83,320,305,26,572,17,33,51.5,18,0,431,3041,1884,95,29,10,14,13,515,423,82.1,52
732,Riza Durmisi\Riza-Durmisi,dk DEN,DFMF,Betis,es La Liga,23,1994,23.1,1231,65,343,564,402,40,1093,13,18,72.2,13,0,832,4603,2658,131,41,8,20,12,852,775,91.0,72
733,Hugo Duro\Hugo-Duro,es ESP,FW,Getafe,es La Liga,17,1999,0.2,9,0,1,3,7,1,9,0,0,,0,0,8,40,14,0,0,0,0,1,12,7,58.3,4
734,Noë Dussenne\Noe-Dussenne,be BEL,DF,Crotone,it Serie A,25,1992,0.9,23,1,17,6,2,1,21,0,0,,0,0,9,71,14,0,0,0,0,0,6,5,83.3,0
735,Paulo Dybala\Paulo-Dybala,ar ARG,MFFW,Juventus,it Serie A,23,1993,26.1,1749,7,168,848,845,110,1613,69,120,57.5,80,6,1402,6448,3053,175,45,22,78,65,1616,1375,85.1,238
736,Nathan Dyer\Nathan-Dyer,eng ENG,MFFW,Swansea City,eng Premier League,29,1987,14.5,722,8,92,333,360,36,714,22,39,56.4,25,1,577,3193,1641,84,27,5,31,41,693,530,76.5,91
737,Edin Džeko\Edin-Dzeko,ba BIH,FW,Roma,it Serie A,31,1986,33.5,1240,37,55,521,733,248,1195,48,69,69.6,50,2,853,4162,1718,106,31,22,89,67,1598,961,60.1,447
738,Blerim Džemaili\Blerim-Dzemaili,ch SUI,MF,Bologna,it Serie A,31,1986,13.3,636,21,125,355,203,27,613,9,17,52.9,12,0,458,2139,1290,52,25,1,24,21,536,448,83.6,65
739,Félix Eboa Eboa\Felix-Eboa-Eboa,cm CMR,DF,Guingamp,fr Ligue 1,20,1997,16.9,881,97,461,391,79,10,832,4,6,66.7,5,0,451,2857,1513,42,7,1,1,5,428,416,97.2,13
740,Éder\Eder,it ITA,FWMF,Inter,it Serie A,30,1986,8.9,370,2,32,138,220,50,360,5,15,33.3,7,0,265,1153,584,35,12,3,20,16,414,268,64.7,81
741,Simone Edera\Simone-Edera,it ITA,FW,Torino,it Serie A,20,1997,3.6,175,2,30,79,82,16,169,7,16,43.8,7,0,131,558,311,14,5,3,10,14,171,125,73.1,33
742,Ederson\Ederson,br BRA,GK,Manchester City,eng Premier League,23,1993,35.5,1057,889,1049,12,0,0,951,1,1,100.0,1,0,703,3072,1569,0,0,0,1,2,605,602,99.5,0
743,Tom Edwards\Tom-Edwards,eng ENG,DF,Stoke City,eng Premier League,18,1999,5.3,247,19,102,112,47,1,216,4,4,100.0,4,0,146,811,446,19,7,1,7,0,129,121,93.8,0
744,Mandela Egbo\Mandela-Egbo,eng ENG,MF,M'Gladbach,de Bundesliga,19,1997,0.1,3,1,1,2,0,0,3,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
745,Johannes Eggestein\Johannes-Eggestein,de GER,FWMF,Werder Bremen,de Bundesliga,19,1998,1.1,50,2,5,26,23,5,50,1,2,50.0,1,0,35,253,132,5,3,1,5,2,51,34,66.7,10
746,Maximilian Eggestein\Maximilian-Eggestein,de GER,MF,Werder Bremen,de Bundesliga,20,1996,29.9,1393,58,296,746,444,74,1368,36,62,58.1,39,0,904,4347,2441,123,45,8,27,64,1123,838,74.6,174
747,Albin Ekdal\Albin-Ekdal,se SWE,MF,Hamburger SV,de Bundesliga,28,1989,12.3,692,34,174,460,101,16,681,8,19,42.1,11,0,422,2565,1201,52,15,1,5,14,426,390,91.5,29
748,Josip Elez\Josip-Elez,hr CRO,DF,Hannover 96,de Bundesliga,23,1994,8.6,459,61,235,234,19,2,434,4,4,100.0,4,0,259,1619,1003,31,3,0,2,2,268,265,98.9,4
749,Rob Elliot\Rob-Elliot,ie IRL,GK,Newcastle Utd,eng Premier League,31,1986,16.0,514,444,508,8,0,0,349,0,0,,0,0,215,1409,931,0,0,0,0,0,181,181,100.0,0
750,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,eng Premier League,25,1992,9.6,907,35,185,555,228,14,898,3,4,75.0,3,0,728,3396,1630,81,20,2,3,8,756,710,93.9,28
751,Aritz Elustondo\Aritz-Elustondo,es ESP,DF,Real Sociedad,es La Liga,23,1994,17.7,1214,105,605,594,85,15,1166,3,6,50.0,5,0,799,4555,2320,67,9,1,9,9,794,773,97.4,20
752,Nico Elvedi\Nico-Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,20,1996,32.4,2121,151,691,1112,464,51,1865,33,51,64.7,38,0,1283,7277,4080,154,50,10,24,33,1313,1222,93.1,67
753,Rodrigo Ely\Rodrigo-Ely,br BRA,DF,Alavés,es La Liga,23,1993,29.9,1311,232,792,536,56,31,1261,4,4,100.0,4,0,642,3307,1692,33,2,0,2,1,640,611,95.5,27
754,Breel Embolo\Breel-Embolo,ch SUI,FWMF,Schalke 04,de Bundesliga,20,1997,10.2,402,5,31,217,187,41,399,24,53,45.3,26,2,304,1211,729,44,17,6,40,31,479,285,59.5,113
755,Youssef En-Nesyri\Youssef-En-Nesyri,ma MAR,FW,Málaga,es La Liga,20,1997,17.8,602,36,82,273,288,70,589,17,49,34.7,18,0,354,1683,818,38,16,5,58,30,773,407,52.7,152
756,Sergi Enrich\Sergi-Enrich,es ESP,FW,Eibar,es La Liga,27,1990,14.8,567,9,27,264,299,71,554,5,8,62.5,6,0,320,1069,363,24,8,5,45,24,796,428,53.8,169
757,Javier Eraso\Javier-Eraso,es ESP,MFFW,Leganés,es La Liga,27,1990,28.1,1152,15,159,546,513,74,1066,17,30,56.7,19,1,797,3440,1582,82,25,7,52,45,1038,733,70.6,204
758,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,eng Premier League,25,1992,35.8,2837,22,239,1363,1465,100,2591,26,60,43.3,29,2,2020,11159,5559,307,129,11,69,50,2345,2043,87.1,280
759,Gonzalo Escalante\Gonzalo-Escalante,ar ARG,MF,Eibar,es La Liga,24,1993,17.5,849,25,146,510,229,33,843,12,18,66.7,15,1,513,2164,860,39,15,1,13,13,529,470,88.8,47
760,Sergio Escudero\Sergio-Escudero,es ESP,DF,Sevilla,es La Liga,27,1989,25.9,1850,88,519,968,469,38,1606,26,33,78.8,26,2,1169,5600,3071,117,46,9,20,23,1128,1047,92.8,68
761,Bernardo Espinosa\Bernardo-Espinosa,co COL,DF,Girona,es La Liga,28,1989,31.9,1491,233,947,533,64,40,1465,2,3,66.7,2,0,844,3534,1380,17,1,0,0,5,819,801,97.8,34
762,Michael Esser\Michael-Esser,de GER,GK,Hannover 96,de Bundesliga,29,1987,3.0,130,116,130,0,0,0,94,0,0,,0,0,56,391,209,0,0,0,0,0,56,55,98.2,0
763,Alexander Esswein\Alexander-Esswein,de GER,FWMF,Hertha BSC,de Bundesliga,27,1990,6.9,307,10,49,149,128,15,304,1,4,25.0,1,0,198,1131,601,29,7,4,15,5,305,211,69.2,39
764,Oghenekaro Etebo\Oghenekaro-Etebo,ng NGA,MF,Las Palmas,es La Liga,21,1995,13.5,790,21,183,530,154,10,783,13,16,81.3,13,0,645,3818,1946,61,22,1,18,25,593,552,93.1,32
765,Beñat Etxebarria\Benat-Etxebarria,es ESP,MF,Athletic Club,es La Liga,30,1987,12.5,902,20,120,552,274,2,790,6,9,66.7,7,0,598,2620,1245,54,24,1,16,11,594,550,92.6,43
766,Xabier Etxeita\Xabier-Etxeita,es ESP,DF,Athletic Club,es La Liga,29,1987,4.2,200,31,113,87,10,4,200,0,0,,0,0,112,626,335,6,1,0,0,0,111,110,99.1,4
767,Jonny Evans\Jonny-Evans,nir NIR,DF,West Brom,eng Premier League,29,1988,25.2,1218,168,751,494,55,20,1173,4,6,66.7,5,0,638,4416,2540,50,5,0,4,4,590,577,97.8,14
768,Franck Evina\Franck-Evina,cm CMR,FW,Bayern Munich,de Bundesliga,17,2000,1.2,55,0,11,22,27,8,55,2,3,66.7,2,1,35,103,52,2,1,0,4,8,53,40,75.5,16
769,Patrice Evra\Patrice-Evra,fr FRA,DF,West Ham,eng Premier League,36,1981,2.5,143,10,56,67,28,0,122,2,2,100.0,2,0,86,391,221,8,4,0,1,4,86,75,87.2,1
770,Patrice Evra\Patrice-Evra,fr FRA,DF,Marseille,fr Ligue 1,36,1981,3.9,197,15,76,90,41,3,164,3,6,50.0,3,0,90,336,212,8,3,0,3,1,103,92,89.3,4
771,Edu Expósito\Edu-Exposito,es ESP,MF,La Coruña,es La Liga,20,1996,1.1,58,3,13,38,9,1,58,2,2,100.0,2,0,44,235,115,6,2,0,2,0,46,39,84.8,1
772,Erik Expósito\Erik-Exposito,es ESP,FW,Las Palmas,es La Liga,21,1996,5.3,151,4,8,61,91,27,146,6,8,75.0,6,0,91,376,131,7,3,1,20,5,205,109,53.2,57
773,Valentin Eysseric\Valentin-Eysseric,fr FRA,FWMF,Nice,fr Ligue 1,25,1992,1.0,90,0,10,38,47,5,80,2,4,50.0,2,0,70,286,182,10,4,1,2,4,75,68,90.7,9
774,Valentin Eysseric\Valentin-Eysseric,fr FRA,FWMF,Fiorentina,it Serie A,25,1992,7.8,508,7,65,245,229,30,480,13,22,59.1,15,0,377,1821,876,54,16,6,12,14,420,349,83.1,72
775,Imoh Ezekiel\Imoh-Ezekiel,ng NGA,FWMF,Las Palmas,es La Liga,23,1993,5.2,183,1,15,78,114,23,177,8,13,61.5,10,0,152,1098,655,35,15,8,16,8,194,136,70.1,39
776,Marco Fabián\Marco-Fabian,mx MEX,FWMF,Eint Frankfurt,de Bundesliga,28,1989,4.7,245,3,21,141,95,13,229,10,14,71.4,11,0,191,1015,330,22,3,0,7,14,230,180,78.3,30
777,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,Swansea City,eng Premier League,32,1985,38.0,1205,1095,1201,5,0,0,892,0,0,,0,0,565,3448,1734,0,0,0,0,0,469,468,99.8,0
778,Fabinho\Fabinho,br BRA,MF,Monaco,fr Ligue 1,23,1993,34.0,2308,74,555,1538,375,35,2273,28,38,73.7,31,0,1523,9219,4802,190,51,9,21,20,1550,1469,94.8,70
779,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Chelsea,eng Premier League,30,1987,25.6,2480,54,464,1217,952,76,2276,13,18,72.2,13,0,1588,6996,3585,154,56,4,18,23,1943,1807,93.0,161
780,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,Schalke 04,de Bundesliga,28,1988,33.5,1010,902,1009,3,0,0,717,0,0,,0,0,498,2589,1326,0,0,0,0,1,401,401,100.0,0
781,Fayçal Fajr\Faycal-Fajr,ma MAR,MFFW,Getafe,es La Liga,28,1988,26.5,1272,56,246,691,415,18,1154,16,23,69.6,19,0,790,3830,1468,57,26,2,20,19,737,659,89.4,58
782,Radamel Falcao\Radamel-Falcao,co COL,FW,Monaco,fr Ligue 1,31,1986,23.6,855,16,49,411,442,108,811,29,51,56.9,32,1,601,2448,989,59,18,10,78,50,999,637,63.8,262
783,Diego Falcinelli\Diego-Falcinelli,it ITA,FWMF,Fiorentina,it Serie A,26,1991,4.9,187,3,10,73,116,28,185,5,10,50.0,5,0,143,530,245,11,6,2,17,11,278,149,53.6,83
784,Diego Falcinelli\Diego-Falcinelli,it ITA,FW,Sassuolo,it Serie A,26,1991,14.6,446,11,43,185,235,68,418,11,18,61.1,13,0,291,1088,499,24,8,8,33,40,645,329,51.0,144
785,Simon Falette\Simon-Falette,gn GUI,DF,Metz,fr Ligue 1,25,1992,1.0,73,11,45,34,1,0,72,0,0,,0,0,55,345,185,0,0,0,0,0,51,51,100.0,0
786,Simon Falette\Simon-Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,25,1992,24.6,1519,137,675,869,69,17,1470,7,10,70.0,7,0,899,5275,2807,90,16,1,6,5,882,870,98.6,13
787,Cesar Falletti\Cesar-Falletti,uy URU,FWMF,Bologna,it Serie A,24,1992,3.6,244,1,36,116,110,18,236,10,14,71.4,11,0,197,1070,455,26,8,4,15,14,203,167,82.3,21
788,Iago Falque\Iago-Falque,es ESP,FW,Torino,it Serie A,27,1990,31.3,1703,16,188,796,846,134,1603,48,86,55.8,51,2,1316,7842,3535,216,55,34,45,64,1615,1260,78.0,270
789,Paolo Faragò\Paolo-Farago,it ITA,DFMF,Cagliari,it Serie A,24,1993,27.3,1695,76,423,743,619,62,1396,18,28,64.3,19,0,829,4407,2602,130,48,10,38,30,977,824,84.3,112
790,Imad Faraj\Imad-Faraj,ma MAR,DFMF,Lille,fr Ligue 1,18,1999,1.8,117,5,26,46,51,8,110,5,7,71.4,6,1,90,500,298,15,3,1,12,5,96,79,82.3,10
791,Davide Faraoni\Davide-Faraoni,it ITA,DF,Crotone,it Serie A,25,1991,19.5,1198,117,443,550,255,19,999,14,25,56.0,14,1,633,3194,1573,55,21,3,16,15,555,511,92.1,22
792,Mohamed Fares\Mohamed-Fares,dz ALG,DFMF,Hellas Verona,it Serie A,21,1996,28.9,1632,120,565,768,422,51,1466,43,67,64.2,46,3,947,4889,2940,99,34,11,60,46,1135,920,81.1,100
793,Diego Farias\Diego-Farias,br BRA,FWMF,Cagliari,it Serie A,27,1990,17.9,840,5,85,354,472,102,801,34,72,47.2,39,3,643,2886,1719,99,27,30,51,49,856,599,70.0,157
794,Federico Fazio\Federico-Fazio,ar ARG,DF,Roma,it Serie A,30,1987,32.5,2315,248,976,1393,123,28,2266,15,24,62.5,17,1,1489,8405,5015,143,23,1,11,10,1458,1435,98.4,21
795,Zouhair Feddal\Zouhair-Feddal,ma MAR,DF,Betis,es La Liga,28,1989,14.0,972,146,528,475,28,11,948,5,6,83.3,5,0,633,3747,2033,58,8,0,2,3,613,602,98.2,9
796,Nabil Fekir\Nabil-Fekir,fr FRA,MFFW,Lyon,fr Ligue 1,24,1993,27.5,1619,1,185,813,794,115,1481,58,89,65.2,62,3,1262,7473,3956,178,69,22,52,75,1483,1184,79.8,232
797,Felipe\Felipe,br BRA,DF,Hannover 96,de Bundesliga,30,1987,5.1,330,34,175,168,9,4,321,2,2,100.0,2,0,197,1039,465,10,2,0,4,1,194,194,100.0,2
798,Luiz Felipe\Luiz-Felipe,br BRA,DF,Lazio,it Serie A,20,1997,13.0,825,79,421,428,52,5,805,3,4,75.0,3,0,529,4129,2534,73,18,0,4,3,521,511,98.1,2
799,Ohis Felix Uduokhai\Ohis-Felix-Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,19,1997,17.3,1084,116,584,537,39,9,1049,7,10,70.0,7,0,701,4223,2318,60,10,1,5,6,677,670,99.0,6
800,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,Manchester Utd,eng Premier League,29,1987,7.6,485,27,108,295,99,20,484,2,3,66.7,2,0,304,1286,558,24,3,0,15,11,395,332,84.1,21
801,Kiko Femenía\Kiko-Femenia,es ESP,DFMF,Watford,eng Premier League,26,1991,19.0,1143,38,332,475,426,23,1022,15,28,53.6,18,0,736,4493,2499,117,46,8,14,9,755,682,90.3,40
802,Leroy Fer\Leroy-Fer,nl NED,MF,Swansea City,eng Premier League,27,1990,15.5,808,28,181,495,196,17,797,19,22,86.4,20,0,538,2988,1433,62,26,2,17,21,607,544,89.6,52
803,Julien Féret\Julien-Feret,fr FRA,MF,Caen,fr Ligue 1,35,1982,34.0,2060,77,407,1176,631,33,1919,20,46,43.5,23,4,1260,7196,3711,167,55,10,38,28,1325,1168,88.2,132
804,Edimilson Fernandes\Edimilson-Fernandes,ch SUI,MFFW,West Ham,eng Premier League,21,1996,9.4,364,9,93,212,84,12,358,11,13,84.6,12,1,239,1340,597,27,6,2,11,9,275,220,80.0,27
805,Gelson Fernandes\Gelson-Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,30,1986,11.5,456,25,126,293,47,4,453,2,2,100.0,2,0,233,802,350,15,4,2,5,3,230,203,88.3,4
806,Andrés Fernández\Andres-Fernandez,es ESP,GK,Villarreal,es La Liga,30,1986,2.5,71,66,71,0,0,0,53,0,0,,0,0,28,91,47,0,0,0,0,0,24,24,100.0,0
807,Augusto Fernández\Augusto-Fernandez,ar ARG,MFFW,Atlético Madrid,es La Liga,31,1986,1.2,88,3,29,57,13,0,86,0,0,,0,0,63,361,152,6,1,0,1,1,54,54,100.0,3
808,Brian Fernández\Brian-Fernandez,ar ARG,FW,Metz,fr Ligue 1,22,1994,1.4,43,0,1,19,26,6,34,1,3,33.3,2,0,28,249,149,6,1,1,5,2,52,26,50.0,9
809,Carlos Fernández\Carlos-Fernandez,es ESP,FW,Sevilla,es La Liga,21,1996,1.5,46,0,2,17,28,8,44,0,0,,0,0,26,72,37,4,1,1,2,0,54,34,63.0,16
810,Enzo Fernández\Enzo-Fernandez,es ESP,MF,Alavés,es La Liga,22,1995,0.8,37,3,15,20,6,0,37,2,3,66.7,3,0,26,154,81,2,2,0,0,1,33,26,78.8,4
811,Federico Fernández\Federico-Fernandez,ar ARG,DF,Swansea City,eng Premier League,28,1989,29.7,1526,253,1000,561,56,23,1495,1,4,25.0,1,0,858,5617,2911,38,4,0,5,5,854,831,97.3,18
812,Raúl Fernández\Raul-Fernandez,es ESP,GK,Levante,es La Liga,29,1988,11.0,322,281,321,2,0,0,205,0,0,,0,0,117,797,548,0,0,0,0,0,69,69,100.0,0
813,Fernandinho\Fernandinho,br BRA,MF,Manchester City,eng Premier League,32,1985,32.0,3258,90,702,2110,690,51,3226,14,21,66.7,18,0,2335,12745,7449,342,110,5,17,15,2547,2497,98.0,72
814,Alex Ferrari\Alex-Ferrari,it ITA,DF,Hellas Verona,it Serie A,23,1994,23.7,1351,149,651,572,214,12,1175,21,33,63.6,25,1,729,3913,2127,60,25,1,26,18,705,650,92.2,29
815,Jordan Ferri\Jordan-Ferri,fr FRA,MF,Lyon,fr Ligue 1,25,1992,7.1,611,17,158,361,148,16,607,7,10,70.0,8,0,461,2731,1522,46,15,4,7,11,500,472,94.4,45
816,Sam Field\Sam-Field,eng ENG,MF,West Brom,eng Premier League,19,1998,6.0,238,8,57,119,79,9,234,6,9,66.7,6,1,147,612,220,6,2,1,3,14,154,127,82.5,8
817,Afonso Figueiredo\Afonso-Figueiredo,pt POR,DFFW,Rennes,fr Ligue 1,24,1993,2.5,140,3,45,57,47,0,121,2,2,100.0,2,0,83,354,166,9,3,0,2,1,97,81,83.5,4
818,Gian Filippo Felicioli\Gian-Filippo-Felicioli,it ITA,FWDF,Hellas Verona,it Serie A,19,1997,3.1,119,6,39,49,36,2,107,6,8,75.0,6,1,80,378,162,4,1,0,4,4,70,61,87.1,12
819,Alfreð Finnbogason\Alfred-Finnbogason,is ISL,FW,Augsburg,de Bundesliga,28,1989,20.2,707,11,44,327,382,130,660,21,46,45.7,27,4,471,1854,916,56,17,12,78,39,856,492,57.5,234
820,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,eng Premier League,25,1991,30.7,1582,12,98,705,885,197,1537,49,75,65.3,50,2,1154,5875,3060,179,46,29,85,50,1759,1176,66.9,391
821,Junior Firpo\Junior-Firpo,es ESP,DFMF,Betis,es La Liga,20,1996,13.2,764,40,254,375,183,32,712,10,21,47.6,10,0,505,2146,1243,53,17,6,12,8,532,489,91.9,40
822,Viktor Fischer\Viktor-Fischer,dk DEN,FWMF,Mainz 05,de Bundesliga,23,1994,3.7,161,1,21,92,71,15,158,5,8,62.5,6,1,135,672,335,21,9,5,14,11,158,121,76.6,35
823,Mathieu Flamini\Mathieu-Flamini,fr FRA,MF,Getafe,es La Liga,33,1984,5.3,185,11,49,99,48,0,184,1,1,100.0,1,0,102,386,145,1,3,0,2,0,101,84,83.2,1
824,Darren Fletcher\Darren-Fletcher,sco SCO,MF,Stoke City,eng Premier League,33,1984,24.7,1264,56,295,824,221,10,1213,18,26,69.2,19,1,815,4314,1503,50,17,1,18,12,798,767,96.1,27
825,Sergio Floccari\Sergio-Floccari,it ITA,FWMF,SPAL,it Serie A,35,1981,9.8,399,6,42,199,185,40,388,16,24,66.7,17,2,301,1335,448,20,11,2,28,31,455,302,66.4,118
826,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DF,Roma,it Serie A,26,1991,26.5,2017,76,524,970,660,73,1757,21,39,53.8,24,1,1291,6933,4309,210,70,18,27,8,1387,1268,91.4,97
827,Phil Foden\Phil-Foden,eng ENG,MF,Manchester City,eng Premier League,17,2000,0.5,55,1,4,20,35,3,52,3,3,100.0,3,1,43,235,105,8,2,1,2,0,51,46,90.2,4
828,Guessouma Fofana\Guessouma-Fofana,fr FRA,MF,Amiens,fr Ligue 1,24,1992,8.3,332,9,86,205,70,7,331,9,15,60.0,10,0,211,1273,730,31,8,1,9,15,251,205,81.7,25
829,Seko Fofana\Seko-Fofana,ci CIV,MF,Udinese,it Serie A,22,1995,20.8,1150,28,242,752,252,26,1141,33,52,63.5,35,0,901,5107,2643,107,41,7,26,36,910,815,89.6,72
830,Andreu Fontàs\Andreu-Fontas,es ESP,DF,Celta Vigo,es La Liga,27,1989,9.8,774,75,408,398,16,3,760,1,1,100.0,1,0,575,2699,1607,32,2,0,0,2,556,552,99.3,1
831,José Fonte\Jose-Fonte,pt POR,DF,West Ham,eng Premier League,33,1983,7.6,427,45,182,236,48,10,415,2,2,100.0,2,0,262,1685,860,35,12,0,3,0,261,247,94.6,12
832,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,Villarreal,es La Liga,21,1996,29.1,1649,34,258,929,589,64,1636,29,48,60.4,29,0,1341,6792,3652,153,60,13,49,40,1515,1252,82.6,219
833,Emil Forsberg\Emil-Forsberg,se SWE,MFFW,RB Leipzig,de Bundesliga,25,1991,15.2,835,8,56,427,424,48,732,35,64,54.7,39,1,604,2842,1436,86,32,9,39,34,731,574,78.5,136
834,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,eng Premier League,29,1988,20.0,520,459,520,0,0,0,370,0,0,,0,0,222,1025,615,0,0,0,0,0,185,184,99.5,0
835,Steven Fortes\Steven-Fortes,cv CPV,DF,Toulouse,fr Ligue 1,25,1992,1.7,89,10,42,52,0,0,88,0,1,0.0,0,0,55,345,191,5,0,0,1,1,44,43,97.7,0
