Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
125,Aythami Artiles\Aythami-Artiles,es ESP,DF,Las Palmas,es La Liga,31,1986,2.1,75,90,83.3,1629,463,17,19,89.5,43,47,91.5,14,23,60.9,0,0.0,0.0,0,2,0,0,2
126,Kwadwo Asamoah\Kwadwo-Asamoah,gh GHA,DF,Juventus,it Serie A,28,1988,17.4,1118,1276,87.6,20951,5838,445,483,92.1,551,606,90.9,113,162,69.8,0,1.1,-1.1,14,95,15,8,87
127,Takuma Asano\Takuma-Asano,jp JPN,FWMF,Stuttgart,de Bundesliga,22,1994,8.0,134,185,72.4,2153,525,71,98,72.4,57,62,91.9,5,12,41.7,0,1.1,-1.1,9,7,8,2,15
128,Santiago Ascacíbar\Santiago-Ascacibar,ar ARG,MF,Stuttgart,de Bundesliga,20,1997,26.5,964,1160,83.1,17155,3940,408,468,87.2,437,508,86.0,103,149,69.1,1,0.2,+0.8,9,79,8,1,90
129,Sergio Asenjo\Sergio-Asenjo,es ESP,GK,Villarreal,es La Liga,28,1989,23.0,277,469,59.1,9669,6601,37,38,97.4,107,110,97.3,130,318,40.9,0,0.0,0.0,0,4,0,0,0
130,Marco Asensio\Marco-Asensio,es ESP,FWMF,Real Madrid,es La Liga,21,1996,20.5,1028,1226,83.8,17010,3920,564,620,91.0,362,422,85.8,91,153,59.5,4,5.6,-1.6,52,93,40,12,94
131,Iago Aspas\Iago-Aspas,es ESP,FW,Celta Vigo,es La Liga,29,1987,32.6,971,1290,75.3,16511,3502,502,615,81.6,349,451,77.4,106,170,62.4,5,6.5,-1.5,58,69,51,6,102
132,Benoît Assou-Ekotto\Benoit-Assou-Ekotto,cm CMR,DF,Metz,fr Ligue 1,33,1984,11.7,436,606,71.9,10200,5030,133,149,89.3,189,241,78.4,110,202,54.5,0,0.3,-0.3,8,57,7,4,50
133,Simon Asta\Simon-Asta,de GER,MF,Augsburg,de Bundesliga,16,2001,0.1,5,7,71.4,103,38,1,1,100.0,3,4,75.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
134,Davide Astori\Davide-Astori,it ITA,DF,Fiorentina,it Serie A,30,1987,25.0,1306,1507,86.7,27670,8553,391,415,94.2,671,725,92.6,231,339,68.1,1,0.2,+0.8,6,86,7,0,79
135,Christian Atsu\Christian-Atsu,gh GHA,MFFW,Newcastle Utd,eng Premier League,25,1992,19.8,363,515,70.5,5275,1585,212,252,84.1,116,166,69.9,23,56,41.1,2,2.7,-0.7,26,18,18,7,32
136,Pierre-Emerick Aubameyang\Pierre-Emerick-Aubameyang,ga GAB,FW,Arsenal,eng Premier League,28,1989,11.7,219,319,68.7,2890,505,139,173,80.3,61,90,67.8,8,28,28.6,4,1.1,+2.9,13,8,5,2,11
137,Pierre-Emerick Aubameyang\Pierre-Emerick-Aubameyang,ga GAB,FW,Dortmund,de Bundesliga,28,1989,15.7,240,339,70.8,3301,512,146,193,75.6,74,103,71.8,12,25,48.0,3,1.9,+1.1,15,16,9,3,17
138,Jean-Kévin Augustin\Jean-Kevin-Augustin,fr FRA,FW,RB Leipzig,de Bundesliga,20,1997,14.1,223,293,76.1,3066,532,142,172,82.6,58,84,69.0,11,16,68.8,5,2.4,+2.6,14,12,9,2,9
139,Ludwig Augustinsson\Ludwig-Augustinsson,se SWE,DFMF,Werder Bremen,de Bundesliga,23,1994,28.1,1113,1435,77.6,20237,8148,479,551,86.9,501,607,82.5,123,216,56.9,1,2.7,-1.7,28,87,28,19,97
140,Yann Aurel Bisseck\Yann-Aurel-Bisseck,de GER,DFFW,Köln,de Bundesliga,16,2000,1.7,75,81,92.6,1608,400,16,19,84.2,44,44,100.0,15,18,83.3,0,0.0,0.0,0,8,1,0,9
141,Serge Aurier\Serge-Aurier,ci CIV,DF,Tottenham,eng Premier League,24,1992,15.9,758,1013,74.8,12528,4685,378,456,82.9,311,402,77.4,54,110,49.1,2,1.7,+0.3,14,41,24,7,70
142,Charlie Austin\Charlie-Austin,eng ENG,FW,Southampton,eng Premier League,28,1989,11.5,167,235,71.1,2694,437,90,119,75.6,56,77,72.7,15,29,51.7,0,0.2,-0.2,2,14,0,0,14
143,Danilo Avelar\Danilo-Avelar,br BRA,DFFW,Amiens,fr Ligue 1,28,1989,19.2,535,840,63.7,10542,6072,207,245,84.5,228,337,67.7,89,225,39.6,0,1.9,-1.9,14,56,18,9,88
144,Felipe Avenatti\Felipe-Avenatti,uy URU,FWMF,Bologna,it Serie A,24,1993,5.2,80,140,57.1,1162,202,46,76,60.5,24,44,54.5,6,11,54.5,0,0.1,-0.1,3,5,5,0,8
145,Durel Avounou\Durel-Avounou,cg CGO,MFDF,Caen,fr Ligue 1,19,1997,7.2,179,268,66.8,3071,1067,80,103,77.7,73,102,71.6,17,45,37.8,0,0.7,-0.7,5,14,1,0,17
146,Chidozie Awaziem\Chidozie-Awaziem,ng NGA,DF,Nantes,fr Ligue 1,20,1997,16.8,461,635,72.6,9971,4682,140,158,88.6,233,279,83.5,84,182,46.2,0,0.2,-0.2,3,38,3,1,45
147,André Ayew\Andre-Ayew,gh GHA,FWMF,Swansea City,eng Premier League,27,1989,10.6,251,318,78.9,3638,569,154,184,83.7,70,85,82.4,18,28,64.3,2,1.3,+0.7,12,14,6,0,14
148,André Ayew\Andre-Ayew,gh GHA,FWMF,West Ham,eng Premier League,27,1989,9.9,213,286,74.5,2868,589,141,174,81.0,50,65,76.9,12,24,50.0,2,0.3,+1.7,2,10,5,1,14
149,Jordan Ayew\Jordan-Ayew,gh GHA,FWMF,Swansea City,eng Premier League,25,1991,31.7,696,881,79.0,9941,1314,416,475,87.6,208,260,80.0,37,72,51.4,2,1.2,+0.8,14,24,24,2,41
150,Karim Azamoum\Karim-Azamoum,fr FRA,MF,Troyes,fr Ligue 1,27,1990,25.3,664,953,69.7,11079,3333,318,405,78.5,237,318,74.5,75,151,49.7,0,2.0,-2.0,24,60,10,4,69
151,César Azpilicueta\Cesar-Azpilicueta,es ESP,DF,Chelsea,eng Premier League,27,1989,37.0,2403,2862,84.0,47059,17225,843,935,90.2,1234,1384,89.2,300,484,62.0,6,3.2,+2.8,29,215,36,9,238
152,Ludovic Baal\Ludovic-Baal,gf GUF,DF,Rennes,fr Ligue 1,31,1986,12.9,625,820,76.2,11127,5941,270,313,86.3,290,353,82.2,58,134,43.3,1,0.6,+0.4,7,77,8,2,91
153,Khouma Babacar\Khouma-Babacar,sn SEN,FWMF,Fiorentina,it Serie A,24,1993,5.0,76,101,75.2,1227,222,41,51,80.4,23,30,76.7,9,13,69.2,1,0.4,+0.6,7,6,3,0,8
154,Khouma Babacar\Khouma-Babacar,sn SEN,FW,Sassuolo,it Serie A,24,1993,8.3,114,140,81.4,1892,251,64,77,83.1,39,48,81.3,10,12,83.3,1,1.0,0.0,5,6,1,0,9
155,Carlos Bacca\Carlos-Bacca,co COL,FW,Villarreal,es La Liga,30,1986,27.5,380,528,72.0,5936,1197,221,288,76.7,125,177,70.6,28,48,58.3,5,4.7,+0.3,30,19,16,4,32
156,Milan Badelj\Milan-Badelj,hr CRO,MF,Fiorentina,it Serie A,28,1989,26.1,1470,1773,82.9,29350,8610,529,627,84.4,698,786,88.8,224,319,70.2,1,2.4,-1.4,44,170,38,7,198
157,Holger Badstuber\Holger-Badstuber,de GER,DFMF,Stuttgart,de Bundesliga,28,1989,24.1,915,1081,84.6,20267,6130,261,295,88.5,446,495,90.1,200,278,71.9,0,0.0,0.0,0,39,1,0,39
158,Dylan Bahamboula\Dylan-Bahamboula,cg CGO,FWMF,Dijon,fr Ligue 1,22,1995,0.3,10,14,71.4,146,39,7,8,87.5,2,5,40.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1
159,Farès Bahlouli\Fares-Bahlouli,fr FRA,MFFW,Lille,fr Ligue 1,22,1995,3.4,103,156,66.0,2058,714,44,55,80.0,35,52,67.3,21,41,51.2,0,0.9,-0.9,10,11,5,3,9
160,Stéphane Bahoken\Stephane-Bahoken,cm CMR,FW,Strasbourg,fr Ligue 1,25,1992,18.5,222,328,67.7,3398,759,119,146,81.5,70,98,71.4,20,38,52.6,1,1.3,-0.3,13,7,18,7,22
161,Daniel Baier\Daniel-Baier,de GER,MF,Augsburg,de Bundesliga,33,1984,28.2,1196,1607,74.4,25699,8015,382,468,81.6,560,708,79.1,238,386,61.7,2,2.0,0.0,26,165,26,5,192
162,Leon Bailey\Leon-Bailey,jm JAM,FWDF,Leverkusen,de Bundesliga,19,1997,24.6,755,1082,69.8,14702,4627,356,428,83.2,256,349,73.4,132,255,51.8,6,5.8,+0.2,58,58,47,23,85
163,Eric Bailly\Eric-Bailly,ci CIV,DF,Manchester Utd,eng Premier League,23,1994,11.1,375,429,87.4,7514,2152,121,131,92.4,194,206,94.2,55,85,64.7,0,0.3,-0.3,2,14,2,0,17
164,Leighton Baines\Leighton-Baines,eng ENG,DF,Everton,eng Premier League,32,1984,21.2,730,976,74.8,13327,6212,314,355,88.5,313,384,81.5,90,191,47.1,3,2.0,+1.0,24,69,19,9,90
165,Riad Bajić\Riad-Bajic,ba BIH,FWMF,Udinese,it Serie A,23,1994,0.9,16,22,72.7,256,93,9,13,69.2,6,6,100.0,1,1,100.0,0,0.2,-0.2,2,2,1,0,3
166,Marvin Bakalorz\Marvin-Bakalorz,de GER,MF,Hannover 96,de Bundesliga,27,1989,22.8,440,619,71.1,7408,2159,232,274,84.7,149,216,69.0,49,105,46.7,1,1.8,-0.8,12,43,11,2,54
167,Cédric Bakambu\Cedric-Bakambu,cd COD,FW,Villarreal,es La Liga,26,1991,14.0,200,281,71.2,3000,579,119,149,79.9,63,92,68.5,12,23,52.2,0,1.2,-1.2,12,13,5,0,21
168,Tiemoué Bakayoko\Tiemoue-Bakayoko,fr FRA,MF,Chelsea,eng Premier League,22,1994,23.6,940,1098,85.6,16680,4120,422,479,88.1,398,454,87.7,100,126,79.4,2,0.5,+1.5,14,88,9,2,97
169,Zakaria Bakkali\Zakaria-Bakkali,be BEL,FWMF,La Coruña,es La Liga,21,1996,10.2,228,316,72.2,3540,842,127,158,80.4,82,110,74.5,17,41,41.5,0,0.6,-0.6,8,15,2,1,22
170,Ridle Baku\Ridle-Baku,de GER,MF,Mainz 05,de Bundesliga,19,1998,2.6,75,91,82.4,1135,278,39,44,88.6,32,39,82.1,3,6,50.0,0,0.2,-0.2,1,1,0,0,4
171,Keita Baldé\Keita-Balde,sn SEN,FWMF,Monaco,fr Ligue 1,22,1995,16.3,269,392,68.6,4021,794,152,198,76.8,97,135,71.9,12,25,48.0,5,1.8,+3.2,15,9,11,5,24
172,Sam Baldock\Sam-Baldock,eng ENG,FWMF,Brighton,eng Premier League,28,1989,0.4,4,7,57.1,38,10,4,5,80.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
173,Gareth Bale\Gareth-Bale,wal WAL,FWMF,Real Madrid,es La Liga,28,1989,19.9,604,770,78.4,10110,2562,336,402,83.6,192,236,81.4,63,105,60.0,4,4.9,-0.9,38,30,48,16,76
174,Mikel Balenziaga\Mikel-Balenziaga,es ESP,DF,Athletic Club,es La Liga,29,1988,17.2,579,782,74.0,10312,3242,233,281,82.9,299,376,79.5,44,99,44.4,2,0.9,+1.1,8,34,17,13,53
175,Andrija Balić\Andrija-Balic,hr CRO,MF,Udinese,it Serie A,19,1997,12.0,444,555,80.0,8763,1936,189,221,85.5,187,218,85.8,65,102,63.7,1,0.7,+0.3,16,41,7,1,45
176,Iván Balliu\Ivan-Balliu,al ALB,DF,Metz,fr Ligue 1,25,1992,21.7,878,1175,74.7,16075,7774,374,425,88.0,387,481,80.5,99,217,45.6,1,1.0,0.0,12,85,27,5,115
177,Fodé Ballo-Touré\Fode-Ballo-Toure,sn SEN,DF,Lille,fr Ligue 1,20,1997,22.8,946,1150,82.3,14186,5424,514,568,90.5,360,438,82.2,43,76,56.6,0,0.3,-0.3,8,57,13,6,70
178,Florent Balmont\Florent-Balmont,fr FRA,MF,Dijon,fr Ligue 1,37,1980,9.6,416,506,82.2,7321,2036,179,196,91.3,179,207,86.5,42,81,51.9,2,1.2,+0.8,7,38,8,2,50
179,Leon Balogun\Leon-Balogun,ng NGA,DF,Mainz 05,de Bundesliga,29,1988,13.0,367,483,76.0,8352,2972,89,115,77.4,199,233,85.4,76,119,63.9,0,0.0,0.0,1,20,2,0,40
180,Mario Balotelli\Mario-Balotelli,it ITA,FW,Nice,fr Ligue 1,26,1990,25.2,568,760,74.7,9903,2039,292,359,81.3,178,226,78.8,81,130,62.3,1,4.0,-3.0,33,70,15,1,57
181,Abdoulaye Bamba\Abdoulaye-Bamba,ci CIV,DF,Angers,fr Ligue 1,27,1990,17.0,621,810,76.7,10272,4933,294,326,90.2,287,348,82.5,33,104,31.7,0,0.3,-0.3,6,43,5,2,51
182,Jonathan Bamba\Jonathan-Bamba,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,21,1996,28.6,874,1185,73.8,14408,3399,431,523,82.4,325,409,79.5,85,173,49.1,6,6.0,0.0,51,63,31,7,81
183,Yacine Bammou\Yacine-Bammou,ma MAR,MFFW,Nantes,fr Ligue 1,25,1991,8.1,189,257,73.5,2951,817,101,119,84.9,64,84,76.2,15,31,48.4,0,0.2,-0.2,6,9,9,2,14
184,Éver Banega\Ever-Banega,ar ARG,MF,Sevilla,es La Liga,29,1988,26.7,1846,2265,81.5,37998,13553,671,749,89.6,848,965,87.9,317,514,61.7,3,5.2,-2.2,70,281,37,4,310
185,Mattia Bani\Mattia-Bani,it ITA,DF,Chievo,it Serie A,23,1993,14.6,516,641,80.5,12296,3629,129,153,84.3,251,282,89.0,132,196,67.3,0,0.0,0.0,0,32,2,0,30
186,Beni Baningime\Beni-Baningime,cd COD,MF,Everton,eng Premier League,18,1998,2.2,67,82,81.7,1188,318,29,33,87.9,29,33,87.9,6,8,75.0,0,0.0,0.0,0,8,1,0,10
187,Léo Baptistão\Leo-Baptistao,br BRA,FWMF,Espanyol,es La Liga,24,1992,29.7,486,746,65.1,7481,1828,269,374,71.9,183,258,70.9,27,66,40.9,3,3.7,-0.7,24,31,23,5,53
188,Sekou Baradji\Sekou-Baradji,fr FRA,MF,Amiens,fr Ligue 1,33,1984,0.1,2,5,40.0,24,0,1,3,33.3,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
189,Antonín Barák\Antonin-Barak,cz CZE,MF,Udinese,it Serie A,22,1994,30.1,912,1158,78.8,15784,4691,428,507,84.4,378,441,85.7,97,174,55.7,3,3.0,0.0,28,96,30,5,130
190,Andrea Barberis\Andrea-Barberis,it ITA,MF,Crotone,it Serie A,23,1993,33.7,807,1130,71.4,14272,4520,364,451,80.7,318,414,76.8,97,204,47.5,1,2.1,-1.1,30,68,12,6,77
191,Mariano Barbosa\Mariano-Barbosa,ar ARG,GK,Villarreal,es La Liga,33,1984,12.5,162,253,64.0,4802,3052,29,29,100.0,82,83,98.8,51,141,36.2,0,0.0,0.0,0,1,0,0,0
192,Enis Bardhi\Enis-Bardhi,mk MKD,MF,Levante,es La Liga,22,1995,17.6,507,661,76.7,9740,2925,230,275,83.6,190,232,81.9,82,142,57.7,1,1.4,-0.4,27,69,12,1,64
193,Phil Bardsley\Phil-Bardsley,sco SCO,DF,Burnley,eng Premier League,32,1985,12.5,390,579,67.4,7492,3803,161,188,85.6,170,247,68.8,54,128,42.2,0,0.8,-0.8,9,53,14,10,45
194,Nicolò Barella\Nicolo-Barella,it ITA,MF,Cagliari,it Serie A,20,1997,32.8,1225,1631,75.1,23422,6555,531,629,84.4,471,587,80.2,194,347,55.9,2,2.2,-0.2,31,145,37,7,144
195,Philipp Bargfrede\Philipp-Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,28,1989,20.7,768,967,79.4,15876,4793,239,286,83.6,400,468,85.5,121,181,66.9,1,0.7,+0.3,6,80,4,0,89
196,Ross Barkley\Ross-Barkley,eng ENG,MFFW,Chelsea,eng Premier League,23,1993,1.4,38,51,74.5,620,130,20,25,80.0,10,15,66.7,6,9,66.7,0,0.1,-0.1,2,2,2,1,3
197,Aymen Barkok\Aymen-Barkok,ma MAR,MFFW,Eint Frankfurt,de Bundesliga,19,1998,3.5,89,119,74.8,1507,213,44,56,78.6,30,35,85.7,11,20,55.0,1,0.6,+0.4,7,5,6,1,7
198,Ashley Barnes\Ashley-Barnes,eng ENG,FW,Burnley,eng Premier League,27,1989,24.1,306,509,60.1,4462,1026,166,249,66.7,110,165,66.7,14,54,25.9,0,1.7,-1.7,18,14,10,3,27
199,Harvey Barnes\Harvey-Barnes,eng ENG,MFFW,Leicester City,eng Premier League,19,1997,0.1,6,7,85.7,98,14,4,4,100.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
200,Antonio Barragán\Antonio-Barragan,es ESP,DFMF,Betis,es La Liga,30,1987,26.3,1269,1592,79.7,22195,8249,614,721,85.2,516,623,82.8,134,217,61.8,7,2.3,+4.7,22,71,30,12,132
201,Antonio Barreca\Antonio-Barreca,it ITA,DFMF,Torino,it Serie A,22,1995,5.2,230,281,81.9,4060,1851,103,119,86.6,101,114,88.6,23,36,63.9,0,0.4,-0.4,3,10,3,1,18
202,Édgar Barreto\Edgar-Barreto,py PAR,MF,Sampdoria,it Serie A,33,1984,21.8,861,1083,79.5,13794,4584,471,538,87.5,297,367,80.9,74,143,51.7,2,2.0,0.0,19,76,21,5,97
203,Barri\Barri,es ESP,MFFW,Getafe,es La Liga,21,1995,1.3,14,23,60.9,306,141,5,9,55.6,6,6,100.0,3,6,50.0,0,0.0,0.0,0,3,0,0,5
204,Musa Barrow\Musa-Barrow,gm GAM,FWMF,Atalanta,it Serie A,18,1998,4.9,97,126,77.0,1658,343,52,65,80.0,34,41,82.9,10,17,58.8,1,1.1,-0.1,10,8,5,1,14
205,Gareth Barry\Gareth-Barry,eng ENG,MF,West Brom,eng Premier League,36,1981,21.4,695,933,74.5,14343,4491,259,307,84.4,307,370,83.0,122,233,52.4,1,1.6,-0.6,18,101,16,3,108
206,Fin Bartels\Fin-Bartels,de GER,FW,Werder Bremen,de Bundesliga,30,1987,12.5,283,389,72.8,4682,1172,142,180,78.9,114,152,75.0,22,35,62.9,3,3.5,-0.5,24,19,14,5,30
207,Kyle Bartley\Kyle-Bartley,eng ENG,DF,Swansea City,eng Premier League,26,1991,2.6,88,115,76.5,1804,628,23,30,76.7,54,61,88.5,10,20,50.0,0,0.2,-0.2,1,5,0,0,4
208,Marc Bartra\Marc-Bartra,es ESP,DF,Dortmund,de Bundesliga,26,1991,9.0,552,697,79.2,11530,3915,181,205,88.3,275,333,82.6,92,146,63.0,1,0.9,+0.1,2,57,2,1,41
209,Marc Bartra\Marc-Bartra,es ESP,DF,Betis,es La Liga,26,1991,15.8,928,1107,83.8,20009,6602,255,281,90.7,531,581,91.4,134,229,58.5,0,0.6,-0.6,4,75,5,1,58
210,Andrea Barzagli\Andrea-Barzagli,it ITA,DF,Juventus,it Serie A,36,1981,16.1,1164,1264,92.1,25441,7625,337,359,93.9,593,629,94.3,231,264,87.5,1,0.4,+0.6,4,89,4,2,64
211,Daniele Baselli\Daniele-Baselli,it ITA,MF,Torino,it Serie A,25,1992,28.0,1091,1335,81.7,20260,4906,446,513,86.9,479,563,85.1,142,204,69.6,0,1.9,-1.9,27,92,25,3,114
212,Nicolas Basin\Nicolas-Basin,fr FRA,DF,Metz,fr Ligue 1,19,1998,3.5,109,161,67.7,2029,883,42,51,82.4,56,76,73.7,11,32,34.4,0,0.2,-0.2,2,5,3,2,11
213,Dušan Basta\Dusan-Basta,rs SRB,DFMF,Lazio,it Serie A,32,1984,8.6,291,394,73.9,5081,1914,139,160,86.9,118,148,79.7,29,71,40.8,1,0.4,+0.6,7,17,14,7,24
214,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,FW,Monaco,fr Ligue 1,20,1996,0.1,1,1,100.0,8,5,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
215,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,FWMF,Fiorentina,it Serie A,20,1996,13.2,360,471,76.4,5575,1391,205,250,82.0,126,155,81.3,24,45,53.3,3,1.1,+1.9,25,21,18,2,38
216,Samuel Bastien\Samuel-Bastien,be BEL,MFFW,Chievo,it Serie A,20,1996,15.1,403,487,82.8,7184,1405,180,212,84.9,169,189,89.4,47,68,69.1,0,0.3,-0.3,7,26,8,2,28
217,Borja Bastón\Borja-Baston,es ESP,FW,Málaga,es La Liga,24,1992,11.0,175,231,75.8,2281,290,117,141,83.0,44,64,68.8,6,12,50.0,0,0.6,-0.6,5,9,2,0,3
218,Alessandro Bastoni\Alessandro-Bastoni,it ITA,DF,Atalanta,it Serie A,18,1999,1.0,72,84,85.7,1302,384,28,34,82.4,38,41,92.7,5,6,83.3,0,0.1,-0.1,2,6,0,0,7
219,Bastos\Bastos,ao ANG,DF,Lazio,it Serie A,26,1991,15.6,786,866,90.8,15922,4527,268,282,95.0,393,416,94.5,120,156,76.9,0,0.1,-0.1,3,45,2,1,35
220,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Chelsea,eng Premier League,23,1993,4.0,65,92,70.7,902,107,40,47,85.1,17,26,65.4,4,7,57.1,1,0.2,+0.8,2,4,1,0,3
221,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Dortmund,de Bundesliga,23,1993,9.3,128,183,69.9,1863,418,78,105,74.3,35,46,76.1,9,15,60.0,1,0.5,+0.5,4,8,6,0,12
222,Moritz Bauer\Moritz-Bauer,at AUT,DFMF,Stoke City,eng Premier League,25,1992,14.5,274,458,59.8,5515,2559,113,151,74.8,100,151,66.2,55,128,43.0,0,1.2,-1.2,13,16,10,6,22
223,Robert Bauer\Robert-Bauer,de GER,DF,Werder Bremen,de Bundesliga,22,1995,10.6,368,503,73.2,7727,3818,111,135,82.2,193,248,77.8,56,101,55.4,0,0.2,-0.2,5,33,5,3,37
224,Oliver Baumann\Oliver-Baumann,de GER,GK,Hoffenheim,de Bundesliga,27,1990,34.0,975,1405,69.4,27962,17827,220,222,99.1,417,427,97.7,329,745,44.2,0,0.0,0.0,0,14,0,0,2
225,Timo Baumgartl\Timo-Baumgartl,de GER,DF,Stuttgart,de Bundesliga,21,1996,29.0,1263,1544,81.8,27413,10156,366,408,89.7,632,717,88.1,258,397,65.0,0,0.4,-0.4,6,90,12,2,102
226,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,MFDF,Leverkusen,de Bundesliga,29,1988,15.5,867,951,91.2,16036,3676,401,430,93.3,333,357,93.3,125,140,89.3,0,0.5,-0.5,10,57,6,0,56
227,Jon Bautista\Jon-Bautista,es ESP,FWMF,Real Sociedad,es La Liga,22,1995,2.1,25,36,69.4,310,71,15,22,68.2,4,7,57.1,2,3,66.7,0,0.2,-0.2,1,2,3,0,3
228,Paul Baysse\Paul-Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,29,1988,6.3,243,293,82.9,5449,1627,70,79,88.6,116,134,86.6,55,73,75.3,0,0.0,0.0,0,24,0,0,14
229,Paul Baysse\Paul-Baysse,fr FRA,DF,Málaga,es La Liga,29,1988,13.8,433,551,78.6,9587,2912,114,147,77.6,238,276,86.2,80,126,63.5,0,0.0,0.0,0,15,2,0,15
230,Noah Joel Sarenren Bazee\Noah-Joel-Sarenren-Bazee,ng NGA,FWMF,Hannover 96,de Bundesliga,20,1996,1.3,11,25,44.0,151,53,6,13,46.2,5,10,50.0,0,0,,0,0.0,0.0,0,1,0,0,1
231,Hervé Bazile\Herve-Bazile,ht HAI,FWMF,Caen,fr Ligue 1,27,1990,9.8,178,323,55.1,3408,1038,86,109,78.9,60,100,60.0,30,94,31.9,1,1.5,-0.5,14,11,10,6,16
232,Riechedly Bazoer\Riechedly-Bazoer,nl NED,MF,Wolfsburg,de Bundesliga,20,1996,6.6,213,249,85.5,4416,680,71,79,89.9,101,115,87.8,36,48,75.0,0,0.1,-0.1,2,11,1,1,10
233,Enrico Bearzotti\Enrico-Bearzotti,it ITA,DFFW,Hellas Verona,it Serie A,20,1996,4.6,128,174,73.6,2415,1037,46,55,83.6,69,83,83.1,12,30,40.0,0,0.1,-0.1,1,9,1,0,15
234,Claudio Beauvue\Claudio-Beauvue,GPE,FW,Leganés,es La Liga,29,1988,18.6,206,316,65.2,2773,516,135,177,76.3,57,98,58.2,7,23,30.4,0,0.9,-0.9,10,14,6,1,15
235,Bebé\Bebe,pt POR,MFFW,Eibar,es La Liga,27,1990,4.1,91,152,59.9,1731,401,39,52,75.0,35,58,60.3,15,33,45.5,1,0.8,+0.2,8,2,5,5,2
236,Ihlas Bebou\Ihlas-Bebou,tg TOG,MFFW,Hannover 96,de Bundesliga,23,1994,23.8,462,652,70.9,7383,2599,254,318,79.9,149,203,73.4,42,81,51.9,2,5.8,-3.8,40,34,26,13,66
237,Andreas Beck\Andreas-Beck,de GER,DFMF,Stuttgart,de Bundesliga,30,1987,21.4,820,1161,70.6,16528,6612,301,374,80.5,383,502,76.3,133,238,55.9,1,1.5,-0.5,12,62,15,8,91
238,Henri Bedimo\Henri-Bedimo,cm CMR,DFMF,Marseille,fr Ligue 1,33,1984,0.5,19,24,79.2,351,92,7,8,87.5,10,12,83.3,2,4,50.0,0,0.0,0.0,0,2,0,0,1
239,Jan Bednarek\Jan-Bednarek,pl POL,DF,Southampton,eng Premier League,21,1996,4.7,137,184,74.5,3000,1067,35,39,89.7,74,90,82.2,26,51,51.0,0,0.0,0.0,0,10,0,0,12
240,Asmir Begović\Asmir-Begovic,ba BIH,GK,Bournemouth,eng Premier League,30,1987,38.0,523,891,58.7,18541,12034,58,59,98.3,224,228,98.2,240,602,39.9,0,0.0,0.0,1,6,0,0,0
241,Valon Behrami\Valon-Behrami,ch SUI,MF,Udinese,it Serie A,32,1985,15.5,419,513,81.7,6747,1726,205,238,86.1,161,188,85.6,34,53,64.2,0,0.2,-0.2,9,23,1,0,31
242,Vid Belec\Vid-Belec,si SVN,GK,Sampdoria,it Serie A,27,1990,2.0,70,86,81.4,1540,927,29,29,100.0,30,30,100.0,11,27,40.7,0,0.0,0.0,0,2,0,0,0
243,Vid Belec\Vid-Belec,si SVN,GK,Benevento,it Serie A,27,1990,12.4,235,361,65.1,7723,4686,26,27,96.3,112,114,98.2,97,220,44.1,0,0.0,0.0,1,3,0,0,0
244,Ishak Belfodil\Ishak-Belfodil,dz ALG,FW,Werder Bremen,de Bundesliga,25,1992,15.0,273,443,61.6,4057,1112,164,219,74.9,87,159,54.7,17,36,47.2,1,2.1,-1.1,19,19,15,3,40
245,Stefan Bell\Stefan-Bell,de GER,DF,Mainz 05,de Bundesliga,25,1991,24.2,679,892,76.1,16049,5840,170,206,82.5,350,407,86.0,156,265,58.9,0,0.7,-0.7,8,52,5,0,61
246,Karim Bellarabi\Karim-Bellarabi,de GER,FWMF,Leverkusen,de Bundesliga,27,1990,12.7,389,530,73.4,6227,2063,216,254,85.0,129,175,73.7,37,82,45.1,3,4.7,-1.7,29,25,31,12,48
247,Héctor Bellerín\Hector-Bellerin,es ESP,DFMF,Arsenal,eng Premier League,22,1995,33.9,1758,2121,82.9,28267,8737,893,1010,88.4,739,854,86.5,102,170,60.0,3,3.6,-0.6,36,87,51,11,141
248,François Bellugou\Francois-Bellugou,fr FRA,MF,Troyes,fr Ligue 1,30,1987,24.2,772,975,79.2,15196,3666,285,339,84.1,351,401,87.5,119,196,60.7,0,0.3,-0.3,7,59,5,1,66
