Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1358,Geoffrey Kondogbia,CAF,MF,Atlético de Madrid,La Liga,27,1993,6.8,0,5,2,40.0,0.74,0.29,0.00,0.00,21.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1359,Geoffrey Kondogbia,CAF,MF,Valencia CF,La Liga,27,1993,4.9,0,4,2,50.0,0.82,0.41,0.00,0.00,33.2,1,0,0,0.1,0.1,0.02,-0.1,-0.1
1360,Lamine Koné,CIV,DF,RC Strasbourg Alsace,Ligue 1,31,1989,11.6,1,9,1,11.1,0.78,0.09,0.11,1.00,11.5,0,0,0,0.7,0.7,0.08,+0.3,+0.3
1361,Moussa Koné,SEN,FW,Nîmes Olympique,Ligue 1,23,1996,19.5,9,31,16,51.6,1.59,0.82,0.29,0.56,14.9,0,0,0,6.7,6.7,0.21,+2.3,+2.3
1362,Youssouf Koné,MLI,DF,Elche CF,La Liga,25,1995,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1363,Terence Kongolo,NLD,DF,Fulham FC,Premier League,26,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1364,Ezri Konsa,ENG,DF,Aston Villa,Premier League,22,1997,35.5,2,22,7,31.8,0.62,0.20,0.09,0.29,8.6,0,0,0,2.1,2.1,0.10,-0.1,-0.1
1365,Laurent Koscielny,FRA,DF,FC Girondins Bordeaux,Ligue 1,34,1985,24.6,0,6,1,16.7,0.24,0.04,0.00,0.00,6.4,0,0,0,1.0,1.0,0.18,-1.0,-1.0
1366,Filip Kostic,SRB,DF,Eintracht Frankfurt,Bundesliga,27,1992,28.2,4,51,21,41.2,1.81,0.75,0.08,0.19,20.4,4,0,0,3.9,3.9,0.08,+0.1,+0.1
1367,Márk Kosznovszky,HUN,MF,Parma Calcio 1913,Serie A,18,2002,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,11.0,0,0,0,0.3,0.3,0.34,-0.3,-0.3
1368,Christian Kouamé,CIV,FW,ACF Fiorentina,Serie A,22,1997,11.1,1,19,6,31.6,1.72,0.54,0.05,0.17,9.8,0,0,0,3.5,3.5,0.18,-2.5,-2.5
1369,Tanguy Nianzou,FRA,DF,Bayern Munich,Bundesliga,18,2002,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1370,Kalidou Koulibaly,SEN,DF,SSC Napoli,Serie A,29,1991,24.5,0,10,1,10.0,0.41,0.04,0.00,0.00,11.4,0,0,0,0.7,0.7,0.07,-0.7,-0.7
1371,Jules Koundé,FRA,DF,Sevilla FC,La Liga,21,1998,33.1,2,21,6,28.6,0.64,0.18,0.10,0.33,10.8,0,0,0,2.1,2.1,0.10,-0.1,-0.1
1372,Kiki Kouyaté,MLI,DF,FC Metz,Ligue 1,23,1997,21.8,1,12,4,33.3,0.55,0.18,0.08,0.25,8.6,0,0,0,1.3,1.3,0.11,-0.3,-0.3
1373,Cheikhou Kouyaté,SEN,DF,Crystal Palace,Premier League,30,1989,34.7,1,7,2,28.6,0.20,0.06,0.14,0.50,9.6,0,0,0,0.8,0.8,0.11,+0.2,+0.2
1374,Mateo Kovacic,HRV,MF,Chelsea FC,Premier League,26,1994,20.2,0,23,4,17.4,1.14,0.20,0.00,0.00,22.9,0,0,0,1.0,1.0,0.04,-1.0,-1.0
1375,Viktor Kovalenko,UKR,FW,Atalanta BC,Serie A,24,1996,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1376,Emil Krafth,SWE,DF,Newcastle United,Premier League,25,1994,14.3,1,7,3,42.9,0.49,0.21,0.14,0.33,22.7,0,0,0,0.2,0.2,0.02,+0.8,+0.8
1377,Andrej Kramaric,HRV,FW,TSG 1899 Hoffenheim,Bundesliga,29,1991,26.4,20,92,40,43.5,3.48,1.51,0.16,0.38,17.3,7,5,5,16.4,12.6,0.14,+3.6,+2.4
1378,Christoph Kramer,DEU,MF,Borussia Mönchengladbach,Bundesliga,29,1991,22.6,0,9,1,11.1,0.40,0.04,0.00,0.00,23.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1379,Jean-Philippe Krasso,FRA,FW,AS Saint-Étienne,Ligue 1,23,1997,2.5,0,4,3,75.0,1.61,1.21,0.00,0.00,12.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1380,Toni Kroos,DEU,MF,Real Madrid,La Liga,30,1990,23.5,3,34,12,35.3,1.45,0.51,0.09,0.25,21.8,1,0,0,2.2,2.2,0.07,+0.8,+0.8
1381,Filip Krovinovic,HRV,MF,West Bromwich Albion,Premier League,24,1995,6.1,0,8,2,25.0,1.32,0.33,0.00,0.00,24.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1382,Rade Krunic,BIH,MF,AC Milan,Serie A,26,1993,8.0,1,8,5,62.5,1.00,0.62,0.13,0.20,21.3,1,0,0,0.7,0.7,0.09,+0.3,+0.3
1383,Max Kruse,DEU,FW,1.FC Union Berlin,Bundesliga,32,1988,18.1,11,23,12,52.2,1.27,0.66,0.26,0.50,19.8,1,5,6,6.6,2.0,0.09,+4.4,+4.0
1384,Lukas Kübler,DEU,DF,SC Freiburg,Bundesliga,27,1992,9.8,0,2,1,50.0,0.20,0.10,0.00,0.00,17.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1385,Takefusa Kubo,JPN,MF,Villarreal CF,La Liga,19,2001,3.3,0,8,5,62.5,2.41,1.51,0.00,0.00,14.5,0,0,0,1.4,1.4,0.17,-1.4,-1.4
1386,Takefusa Kubo,JPN,MF,Getafe CF,La Liga,19,2001,8.9,1,15,7,46.7,1.68,0.78,0.07,0.14,18.3,4,0,0,0.9,0.9,0.06,+0.1,+0.1
1387,Juraj Kucka,SVK,MF,Parma Calcio 1913,Serie A,33,1987,25.9,7,56,15,26.8,2.16,0.58,0.05,0.20,20.4,2,4,4,6.8,3.8,0.07,+0.2,-0.8
1388,Kuki Zalazar,ESP,MF,Real Valladolid CF,La Liga,22,1998,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1389,Dejan Kulusevski,SWE,MF,Juventus FC,Serie A,20,2000,21.4,4,34,7,20.6,1.59,0.33,0.12,0.57,15.0,0,0,0,2.9,2.9,0.09,+1.1,+1.1
1390,Marash Kumbulla,ALB,DF,AS Roma,Serie A,20,2000,15.1,1,6,2,33.3,0.40,0.13,0.17,0.50,6.9,0,0,0,0.9,0.9,0.15,+0.1,+0.1
1391,Pierre Kunde Malong,CMR,MF,1.FSV Mainz 05,Bundesliga,25,1995,5.7,0,7,0,0.0,1.23,0.00,0.00,,25.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1392,Fabian Kunze,DEU,MF,Arminia Bielefeld,Bundesliga,22,1998,14.1,0,7,1,14.3,0.50,0.07,0.00,0.00,18.2,0,0,0,0.5,0.5,0.07,-0.5,-0.5
1393,Jasmin Kurtic,SVN,MF,Parma Calcio 1913,Serie A,31,1989,30.4,4,35,9,25.7,1.15,0.30,0.11,0.44,17.7,0,0,0,3.7,3.7,0.11,+0.3,+0.3
1394,Layvin Kurzawa,FRA,DF,Paris Saint-Germain,Ligue 1,27,1992,14.2,1,11,2,18.2,0.77,0.14,0.09,0.50,16.6,1,0,0,0.7,0.7,0.06,+0.3,+0.3
1395,Dereck Kutesa,CHE,MF,Stade Reims,Ligue 1,22,1997,7.6,1,10,4,40.0,1.31,0.52,0.10,0.25,16.7,0,0,0,0.9,0.9,0.09,+0.1,+0.1
1396,Ahmed Kutucu,TUR,FW,FC Schalke 04,Bundesliga,20,2000,1.2,0,2,0,0.0,1.67,0.00,0.00,,14.0,0,0,0,0.3,0.3,0.13,-0.3,-0.3
1397,Enock Kwateng,FRA,DF,FC Girondins Bordeaux,Ligue 1,23,1997,11.5,1,4,2,50.0,0.35,0.17,0.25,0.50,9.4,0,0,0,0.4,0.4,0.09,+0.6,+0.6
1398,Antonino La Gumina,ITA,FW,UC Sampdoria,Serie A,24,1996,3.8,0,11,1,9.1,2.90,0.26,0.00,0.00,15.0,0,0,0,0.5,0.5,0.04,-0.5,-0.5
1399,Gaëtan Laborde,FRA,FW,Montpellier HSC,Ligue 1,26,1994,36.2,16,101,42,41.6,2.79,1.16,0.16,0.38,12.1,0,0,0,11.7,11.7,0.12,+4.3,+4.3
1400,Alexandre Lacazette,FRA,FW,Arsenal FC,Premier League,29,1991,21.4,13,43,25,58.1,2.01,1.17,0.23,0.40,14.2,3,3,3,9.7,7.4,0.17,+3.3,+2.6
1401,Tom Lacoux,FRA,MF,FC Girondins Bordeaux,Ligue 1,18,2002,5.8,0,3,0,0.0,0.52,0.00,0.00,,25.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1402,Maxence Lacroix,FRA,DF,VfL Wolfsburg,Bundesliga,20,2000,28.8,1,17,2,11.8,0.59,0.07,0.06,0.50,8.7,0,0,0,1.6,1.6,0.09,-0.6,-0.6
1403,Alban Lafont,FRA,GK,FC Nantes,Ligue 1,21,1999,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1404,Víctor Laguardia,ESP,DF,Deportivo Alavés,La Liga,30,1989,29.2,0,8,3,37.5,0.27,0.10,0.00,0.00,7.5,0,0,0,1.1,1.1,0.14,-1.1,-1.1
1405,Konrad Laimer,AUT,DF,RB Leipzig,Bundesliga,23,1997,0.9,0,3,2,66.7,3.21,2.14,0.00,0.00,13.5,0,0,0,0.4,0.4,0.13,-0.4,-0.4
1406,Stefan Lainer,AUT,DF,Borussia Mönchengladbach,Bundesliga,27,1992,30.8,2,24,7,29.2,0.78,0.23,0.08,0.29,15.3,0,0,0,2.3,2.3,0.10,-0.3,-0.3
1407,Diego Lainez,MEX,FW,Real Betis Balompié,La Liga,20,2000,9.6,0,14,4,28.6,1.46,0.42,0.00,0.00,18.0,0,0,0,0.9,0.9,0.07,-0.9,-0.9
1408,Kenny Lala,FRA,DF,RC Strasbourg Alsace,Ligue 1,28,1991,20.4,3,8,2,25.0,0.39,0.10,0.00,0.00,30.8,3,3,3,2.5,0.3,0.03,+0.5,-0.3
1409,Adam Lallana,ENG,MF,Brighton & Hove Albion,Premier League,32,1988,17.7,1,22,4,18.2,1.24,0.23,0.05,0.25,16.3,0,0,0,2.4,2.4,0.11,-1.4,-1.4
1410,Erik Lamela,ARG,FW,Tottenham Hotspur,Premier League,28,1992,8.0,1,22,9,40.9,2.76,1.13,0.05,0.11,19.1,4,0,0,1.4,1.4,0.07,-0.4,-0.4
1411,Sam Lammers,NLD,FW,Atalanta BC,Serie A,23,1997,3.2,2,9,4,44.4,2.78,1.24,0.22,0.50,12.9,0,0,0,1.3,1.3,0.14,+0.7,+0.7
1412,Tariq Lamptey,ENG,DF,Brighton & Hove Albion,Premier League,19,2000,9.8,1,6,2,33.3,0.61,0.20,0.17,0.50,12.1,0,0,0,0.6,0.6,0.09,+0.4,+0.4
1413,Loïck Landre,FRA,DF,Nîmes Olympique,Ligue 1,28,1992,18.1,1,9,2,22.2,0.50,0.11,0.11,0.50,8.5,0,0,0,1.4,1.4,0.16,-0.4,-0.4
1414,Michael Langer,AUT,GK,FC Schalke 04,Bundesliga,35,1985,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1415,Manuel Lanzini,ARG,MF,West Ham United,Premier League,27,1993,6.3,1,12,3,25.0,1.91,0.48,0.08,0.33,17.2,1,0,0,1.2,1.2,0.10,-0.2,-0.2
1416,Gianluca Lapadula,PER,FW,Benevento Calcio,Serie A,30,1990,28.5,8,75,28,37.3,2.63,0.98,0.11,0.29,15.5,5,0,1,10.2,9.3,0.12,-2.2,-1.3
1417,Aymeric Laporte,ESP,DF,Manchester City,Premier League,26,1994,14.9,0,6,1,16.7,0.40,0.07,0.00,0.00,11.4,0,0,0,0.8,0.8,0.13,-0.8,-0.8
1418,Julien Laporte,FRA,DF,FC Lorient,Ligue 1,26,1993,29.5,0,8,1,12.5,0.27,0.03,0.00,0.00,12.5,0,0,0,0.4,0.4,0.05,-0.4,-0.4
1419,Danilo,BRA,DF,Bologna FC 1909,Serie A,36,1984,34.8,0,14,2,14.3,0.40,0.06,0.00,0.00,13.3,0,0,0,0.7,0.7,0.05,-0.7,-0.7
1420,Gautier Larsonneur,FRA,GK,Stade Brest 29,Ligue 1,23,1997,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1421,Kevin Lasagna,ITA,FW,Udinese Calcio,Serie A,27,1992,12.3,2,43,14,32.6,3.51,1.14,0.05,0.14,14.6,1,0,0,7.3,7.3,0.17,-5.3,-5.3
1422,Kevin Lasagna,ITA,FW,Hellas Verona,Serie A,27,1992,14.1,2,30,7,23.3,2.13,0.50,0.07,0.29,14.1,0,0,0,3.4,3.4,0.11,-1.4,-1.4
1423,Jamaal Lascelles,ENG,DF,Newcastle United,Premier League,26,1993,18.1,2,15,3,20.0,0.83,0.17,0.13,0.67,9.5,0,0,0,1.0,1.0,0.07,+1.0,+1.0
1424,Paul Lasne,FRA,MF,Stade Brest 29,Ligue 1,31,1989,18.7,0,5,1,20.0,0.27,0.05,0.00,0.00,15.7,0,0,0,0.5,0.5,0.10,-0.5,-0.5
1425,Toni Lato,ESP,DF,Valencia CF,La Liga,22,1997,8.1,1,2,2,100.0,0.25,0.25,0.50,0.50,11.6,0,0,0,1.0,1.0,0.48,0.0,0.0
1426,Danny Latza,DEU,MF,1.FSV Mainz 05,Bundesliga,30,1989,20.0,0,21,9,42.9,1.05,0.45,0.00,0.00,18.1,0,0,0,1.9,1.9,0.09,-1.9,-1.9
1427,Armand Laurienté,FRA,FW,FC Lorient,Ligue 1,21,1998,18.0,3,59,21,35.6,3.27,1.17,0.05,0.14,22.9,14,0,0,3.2,3.2,0.05,-0.2,-0.2
1428,Vincent Laurini,FRA,DF,Parma Calcio 1913,Serie A,31,1989,9.7,0,1,0,0.0,0.10,0.00,0.00,,32.3,0,0,0,0.0,0.0,0.01,0.0,0.0
1429,Lautaro de León,URY,MF,Celta de Vigo,La Liga,19,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1430,Wesley Lautoa,NCL,MF,Dijon FCO,Ligue 1,32,1987,17.9,0,8,3,37.5,0.45,0.17,0.00,0.00,25.7,0,0,0,0.7,0.7,0.08,-0.7,-0.7
1431,Valentino Lazaro,AUT,DF,Borussia Mönchengladbach,Bundesliga,24,1996,13.8,2,16,4,25.0,1.16,0.29,0.13,0.50,17.0,0,0,0,2.0,2.0,0.13,0.0,0.0
1432,Darko Lazovic,SRB,DF,Hellas Verona,Serie A,29,1990,27.8,3,32,11,34.4,1.15,0.40,0.09,0.27,17.3,2,0,0,2.9,2.9,0.09,+0.1,+0.1
1433,Manuel Lazzari,ITA,DF,SS Lazio,Serie A,26,1993,29.0,2,24,6,25.0,0.83,0.21,0.08,0.33,19.1,0,0,0,2.2,2.2,0.09,-0.2,-0.2
1434,Jérémy Le Douaron,FRA,FW,Stade Brest 29,Ligue 1,22,1998,9.1,1,13,7,53.8,1.43,0.77,0.08,0.14,12.7,0,0,0,1.7,1.7,0.13,-0.7,-0.7
1435,Enzo Le Fée,FRA,MF,FC Lorient,Ligue 1,20,2000,20.2,0,32,5,15.6,1.59,0.25,0.00,0.00,26.3,5,0,0,1.2,1.2,0.04,-1.2,-1.2
1436,Vincent Le Goff,FRA,DF,FC Lorient,Ligue 1,30,1989,25.6,0,9,4,44.4,0.35,0.16,0.00,0.00,19.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3
1437,Maxime Le Marchand,FRA,DF,Fulham FC,Premier League,30,1989,1.4,0,1,0,0.0,0.73,0.00,0.00,,33.0,0,0,0,0.0,0.0,0.01,0.0,0.0
1438,Robin Le Normand,FRA,DF,Real Sociedad,La Liga,23,1996,30.5,0,17,1,5.9,0.56,0.03,0.00,0.00,10.7,0,0,0,2.0,2.0,0.12,-2.0,-2.0
1439,Damien Le Tallec,FRA,MF,Montpellier HSC,Ligue 1,30,1990,13.6,0,12,3,25.0,0.88,0.22,0.00,0.00,10.8,0,0,0,1.3,1.3,0.11,-1.3,-1.3
1440,James Léa Siliki,CMR,MF,Stade Rennais FC,Ligue 1,24,1996,2.8,0,6,1,16.7,2.12,0.35,0.00,0.00,21.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3
1441,Rafael Leão,PRT,FW,AC Milan,Serie A,21,1999,21.4,6,43,20,46.5,2.01,0.94,0.14,0.30,15.8,0,0,0,5.7,5.7,0.13,+0.3,+0.3
1442,Jean-Louis Leca,FRA,GK,RC Lens,Ligue 1,34,1985,36.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1443,Mathew Leckie,AUS,FW,Hertha BSC,Bundesliga,29,1991,5.6,0,2,1,50.0,0.36,0.18,0.00,0.00,9.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1444,Benjamin Lecomte,FRA,GK,AS Monaco,Ligue 1,29,1991,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1445,Jeremías Ledesma,ARG,GK,Cádiz CF,La Liga,27,1993,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1446,Pierre Lees Melou,FRA,MF,OGC Nice,Ligue 1,27,1993,22.9,4,42,12,28.6,1.83,0.52,0.07,0.25,20.1,0,1,1,4.3,3.6,0.09,-0.3,-0.6
1447,Lucas Leiva,BRA,MF,SS Lazio,Serie A,33,1987,23.7,0,12,3,25.0,0.51,0.13,0.00,0.00,23.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1448,Florian Lejeune,FRA,DF,Deportivo Alavés,La Liga,29,1991,33.5,1,23,6,26.1,0.69,0.18,0.04,0.17,18.2,5,0,0,2.2,2.2,0.11,-1.2,-1.2
1449,Iñigo Lekue,ESP,DF,Athletic Bilbao,La Liga,27,1993,7.2,0,2,1,50.0,0.28,0.14,0.00,0.00,25.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1450,Thomas Lemar,FRA,MF,Atlético de Madrid,La Liga,24,1995,15.2,1,23,10,43.5,1.52,0.66,0.04,0.10,20.7,2,0,0,1.3,1.3,0.06,-0.3,-0.3
1451,Mario Lemina,GAB,MF,Fulham FC,Premier League,26,1993,18.9,1,18,2,11.1,0.95,0.11,0.06,0.50,23.6,0,0,0,0.9,0.9,0.05,+0.1,+0.1
1452,Fabien Lemoine,FRA,MF,FC Lorient,Ligue 1,33,1987,21.5,1,17,3,17.6,0.79,0.14,0.06,0.33,23.1,1,0,0,1.0,1.0,0.06,0.0,0.0
1453,Clément Lenglet,FRA,DF,FC Barcelona,La Liga,25,1995,27.5,1,11,5,45.5,0.40,0.18,0.09,0.20,13.0,0,0,0,1.4,1.4,0.13,-0.4,-0.4
1454,Bernd Leno,DEU,GK,Arsenal FC,Premier League,28,1992,34.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1455,Christopher Lenz,DEU,DF,1.FC Union Berlin,Bundesliga,25,1994,25.0,0,16,6,37.5,0.64,0.24,0.00,0.00,21.2,0,0,0,0.9,0.9,0.06,-0.9,-0.9
1456,Pedro León,ESP,MF,SD Eibar,La Liga,33,1986,10.4,1,20,6,30.0,1.93,0.58,0.05,0.17,24.6,5,0,0,1.3,1.3,0.06,-0.3,-0.3
1457,Sergio León,ESP,FW,Levante UD,La Liga,31,1989,8.3,2,19,5,26.3,2.29,0.60,0.11,0.40,13.8,0,0,0,2.3,2.3,0.13,-0.3,-0.3
1458,Lukas Lerager,DNK,MF,Genoa CFC,Serie A,27,1993,12.9,0,5,2,40.0,0.39,0.16,0.00,0.00,15.9,0,0,0,0.5,0.5,0.11,-0.5,-0.5
1459,Mehdi Léris,FRA,DF,UC Sampdoria,Serie A,22,1998,4.3,0,2,1,50.0,0.47,0.23,0.00,0.00,14.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1460,Thakgalo Leshabela,ZAF,MF,Leicester City,Premier League,20,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1461,Karlo Letica,HRV,GK,UC Sampdoria,Serie A,23,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1462,Gaetano Letizia,ITA,DF,Benevento Calcio,Serie A,30,1990,17.4,3,13,7,53.8,0.75,0.40,0.23,0.43,22.4,0,0,0,0.4,0.4,0.03,+2.6,+2.6
1463,Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,31,1988,27.3,41,130,56,43.1,4.76,2.05,0.25,0.59,13.3,5,8,9,31.6,24.7,0.19,+9.4,+8.3
1464,Jamal Lewis,NIR,DF,Newcastle United,Premier League,22,1998,20.4,0,3,1,33.3,0.15,0.05,0.00,0.00,18.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2
1465,Aaron Leya Iseka,BEL,FW,FC Metz,Ligue 1,22,1997,11.2,4,18,6,33.3,1.61,0.54,0.11,0.33,14.8,0,2,3,4.7,2.4,0.13,-0.7,-0.4
1466,Yanis Lhéry,FRA,MF,AS Saint-Étienne,Ligue 1,17,2003,0.3,0,1,0,0.0,3.00,0.00,0.00,,25.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1467,Dimitri Liénard,FRA,MF,RC Strasbourg Alsace,Ligue 1,32,1988,20.3,2,28,8,28.6,1.38,0.39,0.04,0.13,27.8,8,1,2,2.8,1.1,0.04,-0.8,-0.1
1468,Philipp Lienhart,AUT,DF,SC Freiburg,Bundesliga,24,1996,33.3,4,10,4,40.0,0.30,0.12,0.40,1.00,7.3,0,0,0,2.1,2.1,0.21,+1.9,+1.9
1469,Matthijs de Ligt,NLD,DF,Juventus FC,Serie A,20,1999,24.7,1,19,6,31.6,0.77,0.24,0.05,0.17,11.4,0,0,0,1.1,1.1,0.06,-0.1,-0.1
1470,Isaac Lihadji,FRA,MF,LOSC Lille,Ligue 1,18,2002,2.2,0,4,2,50.0,1.84,0.92,0.00,0.00,13.0,0,0,0,0.6,0.6,0.16,-0.6,-0.6
1471,Dimitrios Limnios,GRC,MF,1. FC Köln,Bundesliga,22,1998,4.2,0,6,3,50.0,1.43,0.71,0.00,0.00,17.3,1,0,0,0.6,0.6,0.10,-0.6,-0.6
1472,Victor Lindelöf,SWE,DF,Manchester United,Premier League,26,1994,28.7,1,4,1,25.0,0.14,0.03,0.25,1.00,5.9,0,0,0,0.7,0.7,0.17,+0.3,+0.3
1473,Karol Linetty,POL,MF,Torino FC,Serie A,25,1995,20.4,1,7,3,42.9,0.34,0.15,0.14,0.33,17.1,0,0,0,0.8,0.8,0.11,+0.2,+0.2
1474,Jesse Lingard,ENG,MF,West Ham United,Premier League,27,1992,15.8,9,40,20,50.0,2.53,1.27,0.20,0.40,20.9,1,1,2,5.1,3.4,0.09,+3.9,+4.6
1475,Pol Lirola,ESP,DF,ACF Fiorentina,Serie A,22,1997,5.5,0,2,0,0.0,0.36,0.00,0.00,,9.3,0,0,0,0.3,0.3,0.17,-0.3,-0.3
1476,Pol Lirola,ESP,DF,Olympique Marseille,Ligue 1,22,1997,17.3,2,10,4,40.0,0.58,0.23,0.20,0.50,14.4,0,0,0,1.6,1.6,0.16,+0.4,+0.4
1477,Jake Livermore,ENG,MF,West Bromwich Albion,Premier League,30,1989,13.8,0,5,0,0.0,0.36,0.00,0.00,,19.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1478,Diego Llorente,ESP,DF,Leeds United,Premier League,26,1993,13.4,1,8,3,37.5,0.60,0.22,0.13,0.33,16.4,0,0,0,0.7,0.7,0.09,+0.3,+0.3
1479,Diego Llorente,ESP,DF,Real Sociedad,La Liga,26,1993,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1480,Fernando Llorente,ESP,FW,Udinese Calcio,Serie A,35,1985,7.9,1,11,5,45.5,1.39,0.63,0.09,0.20,9.7,0,0,0,1.3,1.3,0.13,-0.3,-0.3
1481,Fernando Llorente,ESP,FW,SSC Napoli,Serie A,35,1985,0.6,0,2,0,0.0,3.46,0.00,0.00,,8.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1482,Marcos Llorente,ESP,MF,Atlético de Madrid,La Liga,25,1995,32.8,12,49,22,44.9,1.49,0.67,0.24,0.55,17.8,0,0,0,4.3,4.3,0.09,+7.7,+7.7
1483,Hugo Lloris,FRA,GK,Tottenham Hotspur,Premier League,33,1986,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1484,Giovani Lo Celso,ARG,MF,Tottenham Hotspur,Premier League,24,1996,10.5,1,15,5,33.3,1.43,0.48,0.07,0.20,17.8,1,0,0,1.2,1.2,0.08,-0.2,-0.2
1485,Stanislav Lobotka,SVK,MF,SSC Napoli,Serie A,25,1994,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1486,Manuel Locatelli,ITA,MF,US Sassuolo,Serie A,22,1998,32.0,4,41,9,22.0,1.28,0.28,0.05,0.22,21.0,6,2,2,4.2,2.7,0.07,-0.2,-0.7
1487,Renan Lodi,BRA,DF,Atlético de Madrid,La Liga,22,1998,12.5,1,12,4,33.3,0.96,0.32,0.08,0.25,18.7,0,0,0,0.7,0.7,0.06,+0.3,+0.3
1488,Ruben Loftus-Cheek,ENG,FW,Chelsea FC,Premier League,24,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1489,Ruben Loftus-Cheek,ENG,MF,Fulham FC,Premier League,24,1996,21.2,1,37,8,21.6,1.74,0.38,0.03,0.13,15.1,0,0,0,3.1,3.1,0.08,-2.1,-2.1
1490,Niklas Lomb,DEU,GK,Bayer 04 Leverkusen,Bundesliga,27,1993,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1491,Kevin Long,IRL,DF,Burnley FC,Premier League,29,1990,7.1,0,2,0,0.0,0.28,0.00,0.00,,8.3,0,0,0,0.3,0.3,0.15,-0.3,-0.3
1492,Shane Long,IRL,FW,Southampton FC,Premier League,33,1987,2.3,0,2,1,50.0,0.86,0.43,0.00,0.00,19.1,0,0,0,0.0,0.0,0.02,0.0,0.0
1493,Matthew Longstaff,ENG,MF,Newcastle United,Premier League,20,2000,4.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1494,Sean Longstaff,ENG,MF,Newcastle United,Premier League,22,1997,15.7,0,15,5,33.3,0.96,0.32,0.00,0.00,18.7,1,0,0,1.4,1.4,0.09,-1.4,-1.4
1495,Ademola Lookman,ENG,FW,Fulham FC,Premier League,22,1997,30.5,4,68,21,30.9,2.23,0.69,0.06,0.19,17.1,3,0,1,5.5,4.8,0.07,-1.5,-0.8
1496,Anthony Lopes,PRT,GK,Olympique Lyon,Ligue 1,29,1990,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1497,Rony Lopes,PRT,FW,OGC Nice,Ligue 1,24,1995,19.8,3,41,16,39.0,2.07,0.81,0.07,0.19,18.4,3,0,0,3.2,3.2,0.08,-0.2,-0.2
1498,Pedro López,ESP,DF,SD Huesca,La Liga,36,1983,11.9,0,3,0,0.0,0.25,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
