Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,SCA,SCA/90,PassLiveSh,PassDeadSh,DribSh,ShSh,FldSh,DefSh,GCA,GCA/90,PassLiveG,PassDeadG,DribG,ShG,FldG,DefG
2392,Stefano Sensi,ITA,MF,Inter Milan,Serie A,24,1995,6.7,34,5.07,24,4,2,3,1,0,4,0.60,0,2,0,2,0,0
2393,Jaime Seoane,ESP,MF,SD Huesca,La Liga,23,1997,22.9,29,1.26,23,1,1,1,2,1,1,0.04,1,0,0,0,0,0
2394,Luigi Sepe,ITA,GK,Parma Calcio 1913,Serie A,29,1991,36.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2395,Suat Serdar,DEU,MF,FC Schalke 04,Bundesliga,23,1997,21.7,31,1.43,23,1,1,2,3,1,3,0.14,3,0,0,0,0,0
2396,Jean Michaël Seri,CIV,MF,FC Girondins Bordeaux,Ligue 1,29,1991,7.9,13,1.65,11,0,1,0,0,1,0,0.00,0,0,0,0,0,0
2397,Femi Seriki,ENG,DF,Sheffield United,Premier League,,,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2398,Ryan Sessegnon,ENG,DF,TSG 1899 Hoffenheim,Bundesliga,20,2000,17.5,26,1.49,24,0,1,1,0,0,3,0.17,3,0,0,0,0,0
2399,Nils Seufert,DEU,MF,Arminia Bielefeld,Bundesliga,23,1997,3.8,6,1.57,4,1,0,0,1,0,1,0.26,1,0,0,0,0,0
2400,Edgar Sevikyan,RUS,MF,Levante UD,La Liga,18,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2401,Stephan El Shaarawy,ITA,FW,AS Roma,Serie A,27,1992,6.4,31,4.88,24,0,3,1,2,1,1,0.16,1,0,0,0,0,0
2402,Jamie Shackleton,ENG,MF,Leeds United,Premier League,20,1999,5.1,6,1.17,6,0,0,0,0,0,1,0.20,1,0,0,0,0,0
2403,Xherdan Shaqiri,CHE,MF,Liverpool FC,Premier League,28,1991,6.2,32,5.18,30,2,0,0,0,0,3,0.49,3,0,0,0,0,0
2404,Billy Sharp,ENG,FW,Sheffield United,Premier League,34,1986,8.2,5,0.61,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2405,Luke Shaw,ENG,DF,Manchester United,Premier League,25,1995,29.5,111,3.76,70,35,1,1,4,0,11,0.37,6,3,0,0,2,0
2406,Jonjo Shelvey,ENG,MF,Newcastle United,Premier League,28,1992,29.1,66,2.27,37,25,0,2,1,1,8,0.28,5,3,0,0,0,0
2407,Eldor Shomurodov,UZB,FW,Genoa CFC,Serie A,25,1995,18.6,45,2.42,34,0,3,4,3,1,6,0.32,4,0,1,1,0,0
2408,Shola Shoretire,ENG,FW,Manchester United,Premier League,16,2004,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2409,Mahamé Siby,FRA,MF,RC Strasbourg Alsace,Ligue 1,24,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2410,Abdoulaye Sidibé,FRA,MF,AS Saint-Étienne,Ligue 1,18,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2411,Djibril Sidibé,FRA,DF,AS Monaco,Ligue 1,28,1992,22.0,54,2.45,35,16,0,0,1,2,4,0.18,2,2,0,0,0,0
2412,Sidnei,BRA,DF,Real Betis Balompié,La Liga,30,1989,7.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2413,Kaj Sierhuis,NLD,FW,Stade Reims,Ligue 1,22,1998,7.2,16,2.21,15,0,0,0,1,0,1,0.14,1,0,0,0,0,0
2414,Tim Siersleben,DEU,DF,VfL Wolfsburg,Bundesliga,20,2000,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2415,Gylfi Sigurdsson,ISL,MF,Everton FC,Premier League,30,1989,25.0,67,2.68,37,23,0,6,1,0,6,0.24,3,2,0,1,0,0
2416,Luca Siligardi,ITA,MF,FC Crotone,Serie A,32,1988,0.5,3,5.51,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2417,Luca Siligardi,ITA,FW,Parma Calcio 1913,Serie A,32,1988,0.4,3,7.94,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2418,Adrien Silva,PRT,MF,UC Sampdoria,Serie A,31,1989,17.8,29,1.63,28,1,0,0,0,0,3,0.17,2,1,0,0,0,0
2419,André Silva,PRT,FW,Eintracht Frankfurt,Bundesliga,24,1995,30.7,76,2.48,53,1,7,8,6,1,14,0.46,6,0,1,3,4,0
2420,Bernardo Silva,PRT,MF,Manchester City,Premier League,25,1994,22.9,80,3.49,64,2,5,4,3,2,10,0.44,9,0,0,1,0,0
2421,Caio Henrique,BRA,DF,AS Monaco,Ligue 1,23,1997,26.3,55,2.09,43,4,1,2,3,2,10,0.38,8,0,0,0,1,1
2422,David Silva,ESP,MF,Real Sociedad,La Liga,34,1986,15.5,64,4.12,48,5,6,3,2,0,12,0.77,10,0,2,0,0,0
2423,Fábio Silva,PRT,FW,Wolverhampton Wanderers,Premier League,18,2002,15.2,31,2.04,17,0,3,6,4,1,4,0.26,3,0,0,0,1,0
2424,Florent Da Silva,FRA,FW,Olympique Lyon,Ligue 1,17,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2425,Gabriel Silva,BRA,DF,AS Saint-Étienne,Ligue 1,29,1991,3.9,7,1.77,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2426,Gastón Silva,URY,DF,SD Huesca,La Liga,26,1994,6.7,6,0.90,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2427,Rui Silva,PRT,GK,Granada CF,La Liga,26,1994,32.0,5,0.16,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2428,Thiago Silva,BRA,DF,Chelsea FC,Premier League,35,1984,21.5,18,0.84,17,0,0,1,0,0,1,0.05,1,0,0,0,0,0
2429,Marco Silvestri,ITA,GK,Hellas Verona,Serie A,29,1991,34.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2430,Mohamed Simakan,FRA,DF,RC Strasbourg Alsace,Ligue 1,20,2000,17.9,14,0.78,10,0,1,0,2,1,2,0.11,2,0,0,0,0,0
2431,Giovanni Simeone,ARG,FW,Cagliari Calcio,Serie A,25,1995,19.3,31,1.60,18,0,6,3,3,1,3,0.16,3,0,0,0,0,0
2432,Moses Simon,NGA,FW,FC Nantes,Ligue 1,25,1995,25.8,62,2.40,41,10,6,3,2,0,7,0.27,5,1,1,0,0,0
2433,Unai Simón,ESP,GK,Athletic Bilbao,La Liga,23,1997,37.0,4,0.11,4,0,0,0,0,0,1,0.03,1,0,0,0,0,0
2434,Xavi Simons,NLD,MF,Paris Saint-Germain,Ligue 1,17,2003,0.0,1,45.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2435,Jóan Símun Edmundsson,FRO,MF,Arminia Bielefeld,Bundesliga,29,1991,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2436,Wilfried Singo,CIV,DF,Torino FC,Serie A,19,2000,20.6,39,1.89,30,1,3,1,4,0,4,0.19,3,0,0,0,1,0
2437,Daley Sinkgraven,NLD,DF,Bayer 04 Leverkusen,Bundesliga,25,1995,17.4,34,1.95,27,4,1,0,1,1,3,0.17,2,0,0,0,1,0
2438,Dimitrios Siovas,GRC,DF,SD Huesca,La Liga,31,1988,34.1,17,0.50,12,0,0,4,1,0,1,0.03,0,0,0,1,0,0
2439,Tobias Sippel,DEU,GK,Borussia Mönchengladbach,Bundesliga,32,1988,3.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2440,Salvatore Sirigu,ITA,GK,Torino FC,Serie A,33,1987,32.0,3,0.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2441,Issouf Sissokho,MLI,MF,FC Girondins Bordeaux,Ligue 1,18,2002,0.9,1,1.15,1,0,0,0,0,0,1,1.15,1,0,0,0,0,0
2442,Ibrahima Sissoko,FRA,MF,RC Strasbourg Alsace,Ligue 1,22,1997,28.7,29,1.01,25,0,0,2,2,0,3,0.10,3,0,0,0,0,0
2443,Moussa Sissoko,FRA,MF,Tottenham Hotspur,Premier League,30,1989,17.6,17,0.97,16,0,0,0,1,0,1,0.06,1,0,0,0,0,0
2444,Alpha Sissoko,FRA,DF,AS Saint-Étienne,Ligue 1,23,1997,5.3,5,0.95,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2445,Antonio Sivera,ESP,GK,Deportivo Alavés,La Liga,23,1996,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2446,Jacques Siwe,FRA,FW,Dijon FCO,Ligue 1,19,2001,1.9,3,1.60,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2447,Ellyes Skhiri,TUN,MF,1. FC Köln,Bundesliga,25,1995,30.9,40,1.29,29,3,2,3,0,3,4,0.13,2,0,1,1,0,0
2448,Lukasz Skorupski,POL,GK,Bologna FC 1909,Serie A,29,1991,28.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2449,Andreas Skov Olsen,DNK,FW,Bologna FC 1909,Serie A,20,1999,13.1,40,3.05,29,6,4,0,1,0,2,0.15,2,0,0,0,0,0
2450,Robert Skov,DNK,FW,TSG 1899 Hoffenheim,Bundesliga,24,1996,12.9,29,2.24,18,8,1,2,0,0,1,0.08,0,0,0,1,0,0
2451,Milan Skriniar,SVK,DF,Inter Milan,Serie A,25,1995,30.9,19,0.62,15,0,0,3,1,0,0,0.00,0,0,0,0,0,0
2452,Steven Skrzybski,DEU,FW,FC Schalke 04,Bundesliga,27,1992,4.7,8,1.72,3,1,0,2,2,0,1,0.21,0,0,0,1,0,0
2453,Petar Skuletic,SRB,FW,Montpellier HSC,Ligue 1,30,1990,2.6,5,1.92,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2454,Islam Slimani,DZA,FW,Leicester City,Premier League,32,1988,0.2,1,4.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2455,Islam Slimani,DZA,FW,Olympique Lyon,Ligue 1,32,1988,6.4,14,2.18,12,0,0,1,1,0,1,0.16,1,0,0,0,0,0
2456,Will Smallbone,IRL,MF,Southampton FC,Premier League,20,2000,1.9,3,1.57,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2457,Chris Smalling,ENG,DF,AS Roma,Serie A,30,1989,12.3,5,0.41,4,0,0,0,0,1,1,0.08,1,0,0,0,0,0
2458,Emile Smith Rowe,ENG,MF,Arsenal FC,Premier League,20,2000,16.0,43,2.69,35,0,2,2,3,1,7,0.44,6,0,0,1,0,0
2459,Robert Snodgrass,SCO,MF,West Bromwich Albion,Premier League,32,1987,5.8,6,1.03,6,0,0,0,0,0,1,0.17,1,0,0,0,0,0
2460,Robert Snodgrass,SCO,FW,West Ham United,Premier League,32,1987,0.1,1,18.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2461,Cédric Soares,PRT,DF,Arsenal FC,Premier League,28,1991,8.3,14,1.69,9,2,2,0,0,1,3,0.36,2,0,0,0,0,1
2462,Rafa Soares,PRT,DF,SD Eibar,La Liga,25,1995,12.6,20,1.59,16,4,0,0,0,0,2,0.16,2,0,0,0,0,0
2463,Rubén Sobrino,ESP,MF,Valencia CF,La Liga,28,1992,0.5,1,1.84,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2464,Rubén Sobrino,ESP,FW,Cádiz CF,La Liga,28,1992,12.4,20,1.62,13,0,1,1,4,1,4,0.32,2,0,0,0,2,0
2465,Simon Sohm,CHE,MF,Parma Calcio 1913,Serie A,19,2001,10.0,12,1.20,9,0,3,0,0,0,1,0.10,0,0,1,0,0,0
2466,Augusto Solari,ARG,MF,Celta de Vigo,La Liga,28,1992,5.4,13,2.41,12,1,0,0,0,0,2,0.37,2,0,0,0,0,0
2467,Roberto Soldado,ESP,FW,Granada CF,La Liga,35,1985,16.0,21,1.31,13,0,0,4,3,1,2,0.13,0,0,0,1,1,0
2468,Carlos Soler,ESP,MF,Valencia CF,La Liga,23,1997,30.4,74,2.44,31,33,4,2,4,0,13,0.43,3,7,1,1,1,0
2469,Yann Sommer,CHE,GK,Borussia Mönchengladbach,Bundesliga,31,1988,30.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2470,Son,ESP,DF,Levante UD,La Liga,26,1994,12.3,34,2.77,27,4,1,0,2,0,1,0.08,0,1,0,0,0,0
2471,Brandon Soppy,FRA,DF,Stade Rennais FC,Ligue 1,18,2002,6.2,8,1.29,4,0,1,0,3,0,0,0.00,0,0,0,0,0,0
2472,David Soria,ESP,GK,Getafe CF,La Liga,27,1993,28.0,6,0.21,5,1,0,0,0,0,1,0.04,1,0,0,0,0,0
2473,Roberto Soriano,ITA,MF,Bologna FC 1909,Serie A,29,1991,36.1,102,2.82,85,0,3,3,7,4,13,0.36,10,0,0,1,1,1
2474,Alberto Soro,ESP,FW,Granada CF,La Liga,21,1999,4.4,9,2.06,7,0,1,1,0,0,2,0.46,2,0,0,0,0,0
2475,Borna Sosa,HRV,DF,VfB Stuttgart,Bundesliga,22,1998,22.7,75,3.31,53,17,1,2,2,0,10,0.44,7,3,0,0,0,0
2476,Hugo Sotelo,ESP,MF,Celta de Vigo,La Liga,16,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2477,Florian Sotoca,FRA,FW,RC Lens,Ligue 1,29,1990,26.8,58,2.16,41,0,4,2,11,0,7,0.26,6,0,0,0,1,0
2478,Riccardo Sottil,ITA,MF,Cagliari Calcio,Serie A,21,1999,13.2,37,2.81,25,1,3,4,3,1,4,0.30,2,0,0,1,0,1
2479,Cheick Souaré,FRA,MF,Olympique Marseille,Ligue 1,17,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2480,Tomas Soucek,CZE,MF,West Ham United,Premier League,25,1995,38.0,45,1.18,31,2,1,7,4,0,5,0.13,3,0,0,2,0,0
2481,Rayan Souici,FRA,DF,AS Saint-Étienne,Ligue 1,22,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2482,Cebio Soukou,BEN,FW,Arminia Bielefeld,Bundesliga,27,1992,5.1,8,1.57,6,0,1,0,1,0,0,0.00,0,0,0,0,0,0
2483,Adama Soumaoro,FRA,DF,Bologna FC 1909,Serie A,28,1992,19.5,9,0.46,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2484,Adama Soumaoro,FRA,DF,LOSC Lille,Ligue 1,28,1992,1.6,1,0.62,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2485,Boubakary Soumaré,FRA,MF,LOSC Lille,Ligue 1,21,1999,21.3,29,1.36,27,0,0,1,0,1,1,0.05,1,0,0,0,0,0
2486,Yahya Soumaré,FRA,FW,Olympique Lyon,Ligue 1,20,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2487,Arnaud Souquet,FRA,DF,Montpellier HSC,Ligue 1,28,1992,13.6,23,1.69,20,1,1,1,0,0,3,0.22,3,0,0,0,0,0
2488,Ansou Sow,FRA,MF,RC Lens,Ligue 1,20,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2489,Djibril Sow,CHE,MF,Eintracht Frankfurt,Bundesliga,23,1997,24.2,40,1.66,34,0,0,0,5,1,5,0.21,4,0,0,0,1,0
2490,Saïdou Sow,GIN,DF,AS Saint-Étienne,Ligue 1,18,2002,11.1,2,0.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2491,Caglar Söyüncü,TUR,DF,Leicester City,Premier League,24,1996,20.2,10,0.49,6,1,1,1,0,1,0,0.00,0,0,0,0,0,0
2492,Leonardo Spinazzola,ITA,DF,AS Roma,Serie A,27,1993,23.6,67,2.84,55,0,11,1,0,0,9,0.38,9,0,0,0,0,0
2493,Marco Sportiello,ITA,GK,Atalanta BC,Serie A,28,1992,14.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2494,Mattia Sprocati,ITA,FW,Parma Calcio 1913,Serie A,27,1993,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2495,Jeremiah St. Juste,NLD,DF,1.FSV Mainz 05,Bundesliga,23,1996,32.0,26,0.81,16,2,3,2,2,1,4,0.12,3,1,0,0,0,0
2496,Benjamin Stambouli,FRA,MF,FC Schalke 04,Bundesliga,29,1990,21.7,20,0.92,16,1,0,0,2,1,3,0.14,3,0,0,0,0,0
2497,Josip Stanisic,DEU,DF,Bayern Munich,Bundesliga,20,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2498,Niklas Stark,DEU,DF,Hertha BSC,Bundesliga,25,1995,31.0,10,0.32,7,0,0,1,1,1,0,0.00,0,0,0,0,0,0
2499,Renato Steffen,CHE,FW,VfL Wolfsburg,Bundesliga,28,1991,17.4,49,2.82,37,0,4,3,3,2,8,0.46,7,0,0,0,1,0
2500,Zack Steffen,USA,GK,Manchester City,Premier League,25,1995,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2501,Pascal Stenzel,DEU,DF,VfB Stuttgart,Bundesliga,24,1996,14.2,10,0.71,8,1,0,1,0,0,1,0.07,0,0,0,1,0,0
2502,Dale Stephens,ENG,MF,Burnley FC,Premier League,31,1989,2.9,2,0.69,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2503,Jack Stephens,ENG,DF,Southampton FC,Premier League,26,1994,17.1,18,1.05,17,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2504,Raheem Sterling,ENG,FW,Manchester City,Premier League,25,1994,28.2,100,3.55,68,0,14,8,10,0,15,0.53,9,0,3,2,1,0
2505,Enda Stevens,IRL,DF,Sheffield United,Premier League,30,1990,30.0,32,1.07,30,0,1,0,1,0,3,0.10,2,0,0,0,1,0
2506,Lars Stindl,DEU,MF,Borussia Mönchengladbach,Bundesliga,31,1988,21.8,76,3.49,54,11,0,6,2,3,12,0.55,8,0,0,3,0,1
2507,Kevin Stöger,AUT,MF,1.FSV Mainz 05,Bundesliga,26,1993,6.0,20,3.35,15,4,0,1,0,0,0,0.00,0,0,0,0,0,0
2508,John Stones,ENG,DF,Manchester City,Premier League,26,1994,21.5,14,0.65,12,0,0,0,2,0,1,0.05,1,0,0,0,0,0
2509,Thomas Strakosha,ALB,GK,SS Lazio,Serie A,25,1995,9.0,1,0.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2510,Tobias Strobl,DEU,MF,FC Augsburg,Bundesliga,30,1990,20.5,25,1.22,24,1,0,0,0,0,1,0.05,1,0,0,0,0,0
2511,Kevin Strootman,NLD,MF,Olympique Marseille,Ligue 1,30,1990,2.6,4,1.55,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2512,Kevin Strootman,NLD,MF,Genoa CFC,Serie A,30,1990,14.6,36,2.47,30,3,0,0,1,2,5,0.34,4,0,0,0,0,1
2513,Pascal Struijk,NLD,DF,Leeds United,Premier League,20,1999,23.1,12,0.52,11,0,0,1,0,0,2,0.09,2,0,0,0,0,0
2514,Jens Stryger Larsen,DNK,DF,Udinese Calcio,Serie A,29,1991,29.3,30,1.02,25,0,3,1,1,0,2,0.07,2,0,0,0,0,0
2515,Stefano Sturaro,ITA,MF,Hellas Verona,Serie A,27,1993,4.7,5,1.06,4,0,0,1,0,0,1,0.21,1,0,0,0,0,0
2516,Stefano Sturaro,ITA,MF,Genoa CFC,Serie A,27,1993,4.9,6,1.21,2,4,0,0,0,0,0,0.00,0,0,0,0,0,0
2517,Damián Suárez,URY,DF,Getafe CF,La Liga,32,1988,27.0,36,1.33,21,8,1,1,4,1,2,0.07,1,0,1,0,0,0
2518,Denis Suárez,ESP,MF,Celta de Vigo,La Liga,26,1994,31.7,78,2.46,48,22,2,2,3,1,15,0.47,11,4,0,0,0,0
2519,Luis Suárez,URY,FW,Atlético de Madrid,La Liga,33,1987,27.9,66,2.37,41,2,4,10,8,1,10,0.36,4,0,1,1,3,1
2520,Marek Suchy,CZE,DF,FC Augsburg,Bundesliga,32,1988,3.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2521,Niklas Süle,DEU,DF,Bayern Munich,Bundesliga,24,1995,16.7,27,1.61,24,0,1,2,0,0,4,0.24,4,0,0,0,0,0
2522,Suso,ESP,FW,Sevilla FC,La Liga,26,1993,24.6,100,4.07,77,5,11,2,3,2,12,0.49,10,1,0,1,0,0
2523,Bosko Sutalo,HRV,DF,Atalanta BC,Serie A,20,2000,2.6,5,1.93,5,0,0,0,0,0,1,0.39,1,0,0,0,0,0
2524,Mattias Svanberg,SWE,MF,Bologna FC 1909,Serie A,21,1999,20.6,49,2.38,34,1,5,4,3,2,6,0.29,5,0,1,0,0,0
2525,Abdoulaye Sylla,GIN,DF,FC Nantes,Ligue 1,20,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2526,Issiaga Sylla,GIN,DF,RC Lens,Ligue 1,26,1994,12.4,19,1.53,13,3,0,1,1,1,0,0.00,0,0,0,0,0,0
2527,Eddy Sylvestre,FRA,FW,OGC Nice,Ligue 1,20,1999,1.1,2,1.86,1,0,0,0,1,0,1,0.93,0,0,0,0,1,0
2528,Ádám Szalai,HUN,FW,1.FSV Mainz 05,Bundesliga,32,1987,8.1,12,1.47,9,0,0,1,1,1,0,0.00,0,0,0,0,0,0
2529,Wojciech Szczesny,POL,GK,Juventus FC,Serie A,30,1990,29.7,2,0.07,2,0,0,0,0,0,2,0.07,2,0,0,0,0,0
2530,Frederik Sörensen,DNK,DF,1. FC Köln,Bundesliga,28,1992,1.1,1,0.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2531,Alexander Sörloth,NOR,FW,RB Leipzig,Bundesliga,24,1995,16.0,60,3.74,47,0,2,6,2,3,4,0.25,3,0,0,1,0,0
2532,Tachi,ESP,DF,Deportivo Alavés,La Liga,22,1997,9.4,5,0.53,1,1,0,0,2,1,1,0.11,0,0,0,0,1,0
2533,Jonathan Tah,DEU,DF,Bayer 04 Leverkusen,Bundesliga,24,1996,24.7,5,0.20,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2534,Waniss Taïbi,FRA,MF,SCO Angers,Ligue 1,18,2002,0.4,1,2.37,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2535,Flavien Tait,FRA,MF,Stade Rennais FC,Ligue 1,27,1993,15.2,51,3.36,35,5,5,2,3,1,4,0.26,3,0,1,0,0,0
2536,Adrien Tamèze,CMR,MF,Hellas Verona,Serie A,26,1994,25.6,35,1.37,27,0,3,0,3,2,3,0.12,2,0,1,0,0,0
2537,Japhet Tanganga,ENG,DF,Tottenham Hotspur,Premier League,21,1999,5.4,1,0.18,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2538,Renato Tapia,PER,MF,Celta de Vigo,La Liga,25,1995,30.0,26,0.87,22,0,0,1,2,1,3,0.10,3,0,0,0,0,0
2539,Edmond Tapsoba,BFA,DF,Bayer 04 Leverkusen,Bundesliga,21,1999,29.5,25,0.85,25,0,0,0,0,0,1,0.03,1,0,0,0,0,0
2540,Matt Targett,ENG,DF,Aston Villa,Premier League,24,1995,37.8,80,2.12,61,15,0,0,3,1,7,0.19,4,2,0,0,1,0
2541,James Tarkowski,ENG,DF,Burnley FC,Premier League,27,1992,36.0,25,0.69,16,4,0,2,2,1,0,0.00,0,0,0,0,0,0
2542,Ciprian Tatarusanu,ROU,GK,AC Milan,Serie A,34,1986,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2543,Percy Tau,ZAF,FW,Brighton & Hove Albion,Premier League,26,1994,1.1,5,4.37,4,0,1,0,0,0,1,0.87,1,0,0,0,0,0
2544,Niklas Tauer,DEU,MF,1.FSV Mainz 05,Bundesliga,19,2001,0.8,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2545,Heriberto Tavares,PRT,MF,Stade Brest 29,Ligue 1,23,1997,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2546,Sidnei Tavares,PRT,MF,Leicester City,Premier League,18,2001,0.9,1,1.06,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2547,Tomás Tavares,PRT,MF,Deportivo Alavés,La Liga,19,2001,0.7,2,2.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2548,Charlie Taylor,ENG,DF,Burnley FC,Premier League,26,1993,27.0,29,1.08,23,1,0,1,4,0,3,0.11,2,0,0,0,1,0
2549,Neil Taylor,WAL,DF,Aston Villa,Premier League,31,1989,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2550,Allan Tchaptchet,FRA,DF,Southampton FC,Premier League,18,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2551,Warren Tchimbembé,FRA,MF,FC Metz,Ligue 1,22,1998,5.5,10,1.82,8,0,0,1,0,1,2,0.36,1,0,0,1,0,0
2552,Aurélien Tchouaméni,FRA,MF,AS Monaco,Ligue 1,20,2000,34.0,54,1.59,39,0,1,6,6,2,9,0.26,8,0,0,0,1,0
2553,Álvaro Tejero,ESP,DF,SD Eibar,La Liga,24,1996,1.2,4,3.27,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2554,Nathan Tella,ENG,FW,Southampton FC,Premier League,21,1999,8.3,19,2.30,10,0,3,0,6,0,2,0.24,1,0,0,0,1,0
2555,Alex Telles,BRA,DF,Manchester United,Premier League,27,1992,7.7,21,2.74,9,9,0,2,1,0,3,0.39,2,1,0,0,0,0
2556,Andrés Tello,COL,DF,Benevento Calcio,Serie A,23,1996,4.6,5,1.09,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2557,Cristian Tello,ESP,FW,Real Betis Balompié,La Liga,28,1991,14.3,38,2.67,27,2,3,4,1,1,5,0.35,4,1,0,0,0,0
2558,Lino Tempelmann,DEU,MF,SC Freiburg,Bundesliga,21,1999,3.0,3,1.00,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2559,Hidde ter Avest,NLD,DF,Udinese Calcio,Serie A,23,1997,3.9,2,0.51,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2560,Marc-André ter Stegen,DEU,GK,FC Barcelona,La Liga,28,1992,31.0,5,0.16,3,1,0,1,0,0,0,0.00,0,0,0,0,0,0
2561,Pietro Terracciano,ITA,GK,ACF Fiorentina,Serie A,30,1990,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2562,Martin Terrier,FRA,FW,Stade Rennais FC,Ligue 1,23,1997,27.1,80,2.96,60,1,4,7,6,2,9,0.33,7,0,1,0,1,0
2563,Claudio Terzi,ITA,DF,Spezia Calcio,Serie A,36,1984,20.8,11,0.53,9,1,0,1,0,0,2,0.10,2,0,0,0,0,0
2564,Kenny Tete,NLD,DF,Olympique Lyon,Ligue 1,24,1995,0.2,1,4.50,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2565,Kenny Tete,NLD,DF,Fulham FC,Premier League,24,1995,16.5,30,1.82,29,0,0,0,1,0,2,0.12,2,0,0,0,0,0
2566,Cedric Teuchert,DEU,FW,1.FC Union Berlin,Bundesliga,23,1997,8.4,18,2.15,11,2,2,2,1,0,3,0.36,1,2,0,0,0,0
2567,Florian Thauvin,FRA,FW,Olympique Marseille,Ligue 1,27,1993,30.4,97,3.20,58,26,2,2,9,0,14,0.46,7,4,1,1,1,0
