Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Att,P_Live,P_Dead,P_FK,P_TB,P_Press,P_Sw,P_Crs,P_CK,P_InCK,P_OutCK,P_StrCK,P_Ground,P_Low,P_High,P_Left,P_Right,P_Head,P_TI,P_Other,P_Cmp,P_Off,P_Out,P_Int,P_Blocks
2363,Dane Scarlett,ENG,FW,Tottenham Hotspur,Premier League,16,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,Fabian Schär,CHE,DF,Newcastle United,Premier League,28,1991,13.8,583,529,54,30,2,65,31,3,0,0,0,0,347,64,172,82,442,25,24,0,453,4,12,12,6
2365,Aurélien Scheidler,FRA,FW,Dijon FCO,Ligue 1,22,1998,3.8,76,67,9,0,0,16,1,0,0,0,0,0,52,16,8,7,52,8,0,2,57,0,0,0,2
2366,Nicolás Schiappacasse,URY,MF,US Sassuolo,Serie A,21,1999,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2367,Pasquale Schiattarella,ITA,MF,Benevento Calcio,Serie A,33,1987,25.0,1374,1272,102,93,5,200,35,6,0,0,0,0,1002,124,248,165,1138,53,5,4,1116,11,15,27,21
2368,Patrik Schick,CZE,FW,Bayer 04 Leverkusen,Bundesliga,24,1996,20.7,429,399,30,0,0,152,0,5,0,0,0,0,240,115,74,245,64,39,4,18,311,0,3,12,10
2369,Sven Schipplock,DEU,FW,Arminia Bielefeld,Bundesliga,31,1988,8.3,182,176,6,0,0,52,2,10,0,0,0,0,98,44,40,24,103,27,2,6,100,1,5,14,15
2370,Xaver Schlager,AUT,MF,VfL Wolfsburg,Bundesliga,22,1997,29.2,1279,1242,37,29,4,266,35,10,0,0,0,0,903,154,222,786,388,62,5,8,987,14,24,49,37
2371,Keven Schlotterbeck,DEU,DF,SC Freiburg,Bundesliga,23,1997,18.4,810,782,28,28,0,89,21,1,0,0,0,0,579,82,149,518,206,52,0,4,668,1,21,11,7
2372,Nico Schlotterbeck,DEU,DF,1.FC Union Berlin,Bundesliga,20,1999,14.3,802,781,21,20,1,126,25,6,1,0,1,0,564,83,155,660,88,38,0,3,654,1,17,16,13
2373,Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,27,1992,15.9,429,415,14,3,1,124,6,27,1,0,0,0,296,57,76,293,76,24,7,2,304,3,3,12,21
2374,Kasper Schmeichel,DNK,GK,Leicester City,Premier League,33,1986,38.0,1218,867,351,142,0,70,55,0,0,0,0,0,607,74,537,53,945,1,0,165,885,3,56,14,1
2375,Jonathan Schmid,FRA,DF,SC Freiburg,Bundesliga,30,1990,26.6,1320,1013,307,21,1,177,39,84,3,0,3,0,620,348,352,159,803,59,283,3,1012,4,15,40,42
2376,Romano Schmid,AUT,FW,SV Werder Bremen,Bundesliga,20,2000,13.1,473,460,13,1,0,118,3,15,1,0,0,1,332,69,72,62,385,11,5,3,340,4,15,23,25
2377,Benno Schmitz,DEU,DF,1. FC Köln,Bundesliga,25,1994,4.6,246,194,52,5,0,26,5,5,0,0,0,0,115,53,78,34,147,15,47,1,178,0,7,11,8
2378,Morgan Schneiderlin,FRA,MF,OGC Nice,Ligue 1,30,1989,24.4,1614,1565,49,48,0,191,63,7,1,0,0,0,1257,126,231,192,1335,52,0,9,1422,3,20,20,10
2379,Alessandro Schöpf,AUT,FW,FC Schalke 04,Bundesliga,26,1994,10.5,362,333,29,6,1,64,5,6,6,1,3,2,260,67,35,117,216,7,17,1,289,0,4,10,18
2380,Jerdy Schouten,NLD,MF,Bologna FC 1909,Serie A,23,1997,27.9,1388,1361,27,19,4,175,33,7,2,0,1,1,1048,164,176,87,1197,65,0,7,1204,4,19,26,15
2381,Nico Schulz,DEU,DF,Borussia Dortmund,Bundesliga,27,1993,6.8,462,400,62,7,0,53,6,16,0,0,0,0,340,76,46,329,66,7,55,2,381,1,6,17,19
2382,Alexander Schwolow,DEU,GK,Hertha BSC,Bundesliga,28,1992,26.0,918,645,273,53,0,54,20,0,0,0,0,0,544,37,337,137,634,0,1,123,726,7,16,5,1
2383,Christopher Scott,DEU,FW,Bayern Munich,Bundesliga,18,2002,0.4,8,8,0,0,0,2,0,0,0,0,0,0,6,1,1,3,5,0,0,0,6,0,0,0,1
2384,Matteo Scozzarella,ITA,MF,Parma Calcio 1913,Serie A,32,1988,1.7,109,93,16,6,0,11,9,4,10,4,4,1,79,4,26,5,102,2,0,0,85,1,3,2,0
2385,Simone Scuffet,ITA,GK,Udinese Calcio,Serie A,24,1996,1.0,28,15,13,5,0,2,2,0,0,0,0,0,7,1,20,1,21,0,0,4,20,0,2,1,0
2386,Jacopo Segre,ITA,MF,Torino FC,Serie A,23,1997,2.1,107,105,2,1,0,12,4,0,0,0,0,0,91,8,8,8,95,1,1,0,94,0,0,1,1
2387,Davie Selke,DEU,FW,SV Werder Bremen,Bundesliga,25,1995,9.0,223,208,15,0,0,88,2,5,0,0,0,0,87,75,61,8,113,30,0,13,131,3,6,8,11
2388,Malik Sellouki,FRA,FW,OGC Nice,Ligue 1,20,2000,0.7,30,28,2,0,0,4,2,4,1,0,0,1,19,5,6,22,6,1,1,0,20,0,0,1,2
2389,Matz Sels,BEL,GK,RC Strasbourg Alsace,Ligue 1,28,1992,6.0,175,109,66,16,0,15,7,0,0,0,0,0,68,4,103,13,130,0,0,23,110,0,5,1,0
2390,Nélson Semedo,PRT,DF,Wolverhampton Wanderers,Premier League,26,1993,33.1,1892,1544,348,21,2,245,25,48,4,1,2,0,1162,419,311,253,1245,48,323,4,1541,4,24,33,74
2391,Léo Sena,BRA,MF,Spezia Calcio,Serie A,24,1995,9.8,602,566,36,34,0,90,49,7,1,0,0,0,443,98,61,57,528,9,1,3,532,1,5,21,10
2392,Stefano Sensi,ITA,MF,Inter Milan,Serie A,24,1995,6.7,426,383,43,10,1,57,17,9,26,9,7,0,331,37,58,51,357,11,5,1,351,1,3,9,6
2393,Jaime Seoane,ESP,MF,SD Huesca,La Liga,23,1997,22.9,881,852,29,21,2,168,47,15,4,2,1,0,582,129,170,98,700,52,1,8,677,3,26,17,39
2394,Luigi Sepe,ITA,GK,Parma Calcio 1913,Serie A,29,1991,36.0,1445,1068,377,107,0,76,33,0,0,0,0,0,715,81,649,948,254,1,0,181,1133,6,22,6,2
2395,Suat Serdar,DEU,MF,FC Schalke 04,Bundesliga,23,1997,21.7,612,593,19,10,0,148,13,8,1,0,0,0,448,93,71,59,519,18,2,4,468,4,12,33,24
2396,Jean Michaël Seri,CIV,MF,FC Girondins Bordeaux,Ligue 1,29,1991,7.9,518,498,20,20,1,90,17,4,0,0,0,0,420,47,51,53,443,13,0,1,456,1,7,14,7
2397,Femi Seriki,ENG,DF,Sheffield United,Premier League,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,Ryan Sessegnon,ENG,DF,TSG 1899 Hoffenheim,Bundesliga,20,2000,17.5,934,780,154,10,0,108,18,53,0,0,0,0,565,189,180,661,88,28,144,1,727,3,20,32,34
2399,Nils Seufert,DEU,MF,Arminia Bielefeld,Bundesliga,23,1997,3.8,154,146,8,5,0,31,1,2,2,0,2,0,105,29,20,26,114,9,1,0,125,0,2,2,5
2400,Edgar Sevikyan,RUS,MF,Levante UD,La Liga,18,2001,0.1,5,5,0,0,0,1,1,1,0,0,0,0,2,0,3,3,1,1,0,0,3,0,1,1,0
2401,Stephan El Shaarawy,ITA,FW,AS Roma,Serie A,27,1992,6.4,240,234,6,2,1,45,3,10,1,0,0,0,166,46,28,16,208,8,3,3,186,0,3,10,15
2402,Jamie Shackleton,ENG,MF,Leeds United,Premier League,20,1999,5.1,206,186,20,2,0,30,3,2,0,0,0,0,150,40,16,46,133,4,18,1,182,1,3,1,6
2403,Xherdan Shaqiri,CHE,MF,Liverpool FC,Premier League,28,1991,6.2,426,402,24,2,3,47,9,11,13,7,2,1,318,51,57,302,103,11,6,1,356,1,5,9,13
2404,Billy Sharp,ENG,FW,Sheffield United,Premier League,34,1986,8.2,123,111,12,1,1,28,0,7,0,0,0,0,83,19,21,14,88,4,1,5,86,2,3,3,9
2405,Luke Shaw,ENG,DF,Manchester United,Premier League,25,1995,29.5,2015,1620,395,32,3,259,60,92,95,40,41,8,1329,336,350,1564,105,51,268,3,1645,8,16,46,71
2406,Jonjo Shelvey,ENG,MF,Newcastle United,Premier League,28,1992,29.1,1418,1275,143,83,6,211,137,37,47,17,16,7,776,170,472,157,1175,59,1,6,1047,2,30,30,22
2407,Eldor Shomurodov,UZB,FW,Genoa CFC,Serie A,25,1995,18.6,483,470,13,1,1,151,11,14,0,0,0,0,306,104,73,84,316,35,0,7,342,1,13,14,32
2408,Shola Shoretire,ENG,FW,Manchester United,Premier League,16,2004,0.1,8,8,0,0,0,2,0,0,0,0,0,0,6,2,0,1,6,0,0,0,6,0,0,0,1
2409,Mahamé Siby,FRA,MF,RC Strasbourg Alsace,Ligue 1,24,1996,0.2,12,12,0,0,0,1,0,0,0,0,0,0,10,0,2,4,8,0,0,0,9,0,0,0,1
2410,Abdoulaye Sidibé,FRA,MF,AS Saint-Étienne,Ligue 1,18,2002,0.1,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
2411,Djibril Sidibé,FRA,DF,AS Monaco,Ligue 1,28,1992,22.0,1826,1503,323,79,7,149,49,40,33,18,13,0,1272,229,325,211,1344,44,211,3,1522,5,24,41,27
2412,Sidnei,BRA,DF,Real Betis Balompié,La Liga,30,1989,7.7,510,496,14,13,0,60,14,0,0,0,0,0,399,32,79,93,388,16,0,4,462,0,5,2,4
2413,Kaj Sierhuis,NLD,FW,Stade Reims,Ligue 1,22,1998,7.2,168,159,9,1,0,32,6,8,0,0,0,0,106,30,32,29,108,14,0,6,110,3,5,6,8
2414,Tim Siersleben,DEU,DF,VfL Wolfsburg,Bundesliga,20,2000,0.4,21,20,1,0,0,2,0,0,0,0,0,0,18,2,1,15,4,1,1,0,20,0,0,0,0
2415,Gylfi Sigurdsson,ISL,MF,Everton FC,Premier League,30,1989,25.0,947,822,125,37,3,154,35,31,58,32,20,5,682,104,161,183,729,24,3,1,749,5,8,20,25
2416,Luca Siligardi,ITA,MF,FC Crotone,Serie A,32,1988,0.5,22,22,0,0,0,5,0,0,0,0,0,0,15,2,5,18,4,0,0,0,17,0,0,0,0
2417,Luca Siligardi,ITA,FW,Parma Calcio 1913,Serie A,32,1988,0.4,22,19,3,1,0,4,0,1,1,0,0,1,13,5,4,18,4,0,0,0,15,0,0,0,3
2418,Adrien Silva,PRT,MF,UC Sampdoria,Serie A,31,1989,17.8,959,908,51,46,0,130,57,9,3,0,1,0,687,110,162,185,724,36,2,6,839,1,5,19,10
2419,André Silva,PRT,FW,Eintracht Frankfurt,Bundesliga,24,1995,30.7,788,716,72,3,1,270,8,18,0,0,0,0,520,159,109,89,559,51,10,24,584,4,7,28,32
2420,Bernardo Silva,PRT,MF,Manchester City,Premier League,25,1994,22.9,1427,1359,68,14,1,193,26,27,22,2,5,2,1130,155,142,1271,96,26,24,3,1280,5,11,16,28
2421,Caio Henrique,BRA,DF,AS Monaco,Ligue 1,23,1997,26.3,1500,1209,291,25,2,163,20,66,3,2,0,0,927,256,317,1049,139,33,263,2,1186,2,17,38,41
2422,David Silva,ESP,MF,Real Sociedad,La Liga,34,1986,15.5,872,838,34,23,9,100,24,12,6,4,2,0,634,117,121,724,103,29,3,2,728,11,11,23,25
2423,Fábio Silva,PRT,FW,Wolverhampton Wanderers,Premier League,18,2002,15.2,306,284,22,0,0,88,3,6,0,0,0,0,192,70,44,19,242,18,1,6,227,0,7,16,11
2424,Florent Da Silva,FRA,FW,Olympique Lyon,Ligue 1,17,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2425,Gabriel Silva,BRA,DF,AS Saint-Étienne,Ligue 1,29,1991,3.9,230,184,46,5,0,18,5,7,0,0,0,0,133,42,55,139,38,7,41,2,192,0,3,1,7
2426,Gastón Silva,URY,DF,SD Huesca,La Liga,26,1994,6.7,325,305,20,17,0,37,13,1,0,0,0,0,244,38,43,255,59,5,3,0,282,0,10,5,3
2427,Rui Silva,PRT,GK,Granada CF,La Liga,26,1994,32.0,1075,679,396,130,0,65,20,0,0,0,0,0,283,17,775,717,181,1,0,68,591,6,43,7,3
2428,Thiago Silva,BRA,DF,Chelsea FC,Premier League,35,1984,21.5,1871,1828,43,39,3,112,47,1,0,0,0,0,1531,147,193,200,1577,66,4,7,1749,5,13,12,8
2429,Marco Silvestri,ITA,GK,Hellas Verona,Serie A,29,1991,34.0,1002,652,350,75,0,56,4,0,0,0,0,0,223,23,756,58,787,0,0,79,447,2,27,7,4
2430,Mohamed Simakan,FRA,DF,RC Strasbourg Alsace,Ligue 1,20,2000,17.9,852,785,67,21,3,87,50,10,0,0,0,0,592,104,156,55,713,24,46,3,705,1,12,12,12
2431,Giovanni Simeone,ARG,FW,Cagliari Calcio,Serie A,25,1995,19.3,343,302,41,0,0,75,2,9,0,0,0,0,243,62,38,27,266,24,0,9,253,1,5,9,15
2432,Moses Simon,NGA,FW,FC Nantes,Ligue 1,25,1995,25.8,731,655,76,16,2,132,29,80,46,30,13,1,437,125,169,148,511,41,12,3,474,4,15,28,46
2433,Unai Simón,ESP,GK,Athletic Bilbao,La Liga,23,1997,37.0,1063,694,369,104,0,41,29,0,0,0,0,0,470,53,540,75,746,1,0,201,750,0,32,7,1
2434,Xavi Simons,NLD,MF,Paris Saint-Germain,Ligue 1,17,2003,0.0,8,8,0,0,0,1,1,0,0,0,0,0,7,0,1,0,8,0,0,0,6,0,0,0,1
2435,Jóan Símun Edmundsson,FRO,MF,Arminia Bielefeld,Bundesliga,29,1991,0.6,15,14,1,0,0,6,1,0,1,0,0,0,10,2,3,13,2,0,0,0,11,0,2,1,1
2436,Wilfried Singo,CIV,DF,Torino FC,Serie A,19,2000,20.6,959,773,186,16,1,143,25,60,0,0,0,0,534,225,200,71,645,46,170,1,736,0,13,18,34
2437,Daley Sinkgraven,NLD,DF,Bayer 04 Leverkusen,Bundesliga,25,1995,17.4,1291,1112,179,9,4,157,17,19,1,0,1,0,879,213,199,869,204,37,169,4,1059,2,21,27,39
2438,Dimitrios Siovas,GRC,DF,SD Huesca,La Liga,31,1988,34.1,1830,1738,92,77,0,228,37,12,1,1,0,0,1286,143,401,1464,189,96,6,6,1515,8,47,20,8
2439,Tobias Sippel,DEU,GK,Borussia Mönchengladbach,Bundesliga,32,1988,3.8,147,88,59,13,0,14,5,0,0,0,0,0,60,4,83,9,115,0,0,12,96,3,4,1,0
2440,Salvatore Sirigu,ITA,GK,Torino FC,Serie A,33,1987,32.0,1012,624,388,118,0,53,11,0,0,0,0,0,462,36,514,79,773,0,1,106,708,1,14,5,4
2441,Issouf Sissokho,MLI,MF,FC Girondins Bordeaux,Ligue 1,18,2002,0.9,44,44,0,0,0,4,1,0,0,0,0,0,41,1,2,3,40,1,0,0,41,0,1,1,0
2442,Ibrahima Sissoko,FRA,MF,RC Strasbourg Alsace,Ligue 1,22,1997,28.7,1162,1144,18,12,2,193,43,22,1,0,0,0,809,145,208,179,887,47,5,8,941,3,18,20,32
2443,Moussa Sissoko,FRA,MF,Tottenham Hotspur,Premier League,30,1989,17.6,792,745,47,10,1,86,19,10,0,0,0,0,580,96,116,67,629,42,37,5,666,0,7,20,13
2444,Alpha Sissoko,FRA,DF,AS Saint-Étienne,Ligue 1,23,1997,5.3,280,216,64,9,0,38,14,6,0,0,0,0,151,59,70,28,182,6,55,3,208,0,7,7,10
2445,Antonio Sivera,ESP,GK,Deportivo Alavés,La Liga,23,1996,0.8,22,14,8,1,0,0,0,0,0,0,0,0,6,0,16,0,19,0,0,1,10,0,0,0,1
2446,Jacques Siwe,FRA,FW,Dijon FCO,Ligue 1,19,2001,1.9,34,32,2,0,0,7,0,0,0,0,0,0,23,7,4,18,11,4,0,0,23,0,0,1,4
2447,Ellyes Skhiri,TUN,MF,1. FC Köln,Bundesliga,25,1995,30.9,1514,1432,82,75,4,240,38,4,0,0,0,0,1082,189,243,168,1232,69,6,7,1318,3,17,26,16
2448,Lukasz Skorupski,POL,GK,Bologna FC 1909,Serie A,29,1991,28.0,966,683,283,55,0,41,28,0,0,0,0,0,592,52,322,112,663,0,0,163,749,4,17,8,6
2449,Andreas Skov Olsen,DNK,FW,Bologna FC 1909,Serie A,20,1999,13.1,555,520,35,5,0,71,18,39,25,17,1,3,393,69,93,351,167,22,5,3,419,2,10,18,19
2450,Robert Skov,DNK,FW,TSG 1899 Hoffenheim,Bundesliga,24,1996,12.9,518,449,69,13,1,87,34,39,30,16,7,0,301,85,132,401,49,24,26,8,360,2,22,10,28
2451,Milan Skriniar,SVK,DF,Inter Milan,Serie A,25,1995,30.9,2193,2115,78,58,0,174,28,3,0,0,0,0,1868,167,158,276,1792,76,19,9,2027,2,14,39,16
2452,Steven Skrzybski,DEU,FW,FC Schalke 04,Bundesliga,27,1992,4.7,127,116,11,0,0,19,3,8,0,0,0,0,66,26,35,12,95,5,11,2,76,1,4,4,12
2453,Petar Skuletic,SRB,FW,Montpellier HSC,Ligue 1,30,1990,2.6,72,67,5,0,0,20,2,2,0,0,0,0,31,25,16,29,15,10,0,4,41,0,0,2,4
2454,Islam Slimani,DZA,FW,Leicester City,Premier League,32,1988,0.2,11,10,1,0,0,4,0,1,0,0,0,0,5,5,1,1,8,0,0,0,8,0,0,0,0
2455,Islam Slimani,DZA,FW,Olympique Lyon,Ligue 1,32,1988,6.4,245,233,12,1,1,49,2,7,0,0,0,0,172,49,24,42,171,15,3,5,182,0,5,15,13
2456,Will Smallbone,IRL,MF,Southampton FC,Premier League,20,2000,1.9,78,78,0,0,0,18,5,2,0,0,0,0,52,10,16,15,58,2,0,1,64,0,2,0,2
2457,Chris Smalling,ENG,DF,AS Roma,Serie A,30,1989,12.3,664,641,23,20,0,44,13,0,0,0,0,0,531,59,74,45,561,39,1,1,613,0,5,3,3
2458,Emile Smith Rowe,ENG,MF,Arsenal FC,Premier League,20,2000,16.0,724,711,13,5,1,103,5,19,0,0,0,0,631,58,35,148,547,18,4,1,635,1,1,12,22
2459,Robert Snodgrass,SCO,MF,West Bromwich Albion,Premier League,32,1987,5.8,133,132,1,0,0,28,1,5,0,0,0,0,85,19,29,100,17,8,0,2,105,1,1,3,0
2460,Robert Snodgrass,SCO,FW,West Ham United,Premier League,32,1987,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0
2461,Cédric Soares,PRT,DF,Arsenal FC,Premier League,28,1991,8.3,463,377,86,16,0,54,9,29,0,0,0,0,278,96,89,53,312,19,70,3,351,1,12,14,19
2462,Rafa Soares,PRT,DF,SD Eibar,La Liga,25,1995,12.6,702,520,182,14,0,72,20,44,1,0,1,0,259,196,247,462,28,36,167,3,490,4,20,16,24
2463,Rubén Sobrino,ESP,MF,Valencia CF,La Liga,28,1992,0.5,23,23,0,0,0,7,1,1,0,0,0,0,19,3,1,3,20,0,0,0,17,0,0,3,2
2464,Rubén Sobrino,ESP,FW,Cádiz CF,La Liga,28,1992,12.4,257,250,7,1,1,70,5,7,0,0,0,0,175,43,39,30,187,21,1,4,187,2,6,11,6
2465,Simon Sohm,CHE,MF,Parma Calcio 1913,Serie A,19,2001,10.0,432,421,11,5,1,67,14,2,4,1,1,1,324,49,59,91,312,22,0,0,370,0,4,15,5
2466,Augusto Solari,ARG,MF,Celta de Vigo,La Liga,28,1992,5.4,202,197,5,0,0,34,8,17,3,0,3,0,126,32,44,5,180,6,2,1,145,1,7,5,8
2467,Roberto Soldado,ESP,FW,Granada CF,La Liga,35,1985,16.0,347,311,36,1,0,80,6,16,0,0,0,0,191,87,69,33,252,29,1,10,216,8,8,17,27
2468,Carlos Soler,ESP,MF,Valencia CF,La Liga,23,1997,30.4,1577,1372,205,90,4,177,85,26,111,43,34,6,1092,133,352,151,1368,31,4,11,1286,14,21,23,23
2469,Yann Sommer,CHE,GK,Borussia Mönchengladbach,Bundesliga,31,1988,30.1,1239,968,271,60,0,113,32,0,0,0,0,0,800,59,380,283,797,0,0,125,1010,5,11,6,2
2470,Son,ESP,DF,Levante UD,La Liga,26,1994,12.3,637,499,138,12,1,83,23,42,5,2,2,0,331,179,127,63,425,19,121,3,485,0,9,17,28
2471,Brandon Soppy,FRA,DF,Stade Rennais FC,Ligue 1,18,2002,6.2,406,339,67,5,0,32,6,14,0,0,0,0,278,71,57,19,315,7,62,0,323,0,10,10,12
2472,David Soria,ESP,GK,Getafe CF,La Liga,27,1993,28.0,856,510,346,151,0,25,17,0,0,0,0,0,97,15,744,21,626,0,0,14,401,5,32,6,2
2473,Roberto Soriano,ITA,MF,Bologna FC 1909,Serie A,29,1991,36.1,1517,1489,28,11,11,227,23,28,2,1,0,1,1104,244,169,313,1076,76,8,14,1232,8,14,45,52
2474,Alberto Soro,ESP,FW,Granada CF,La Liga,21,1999,4.4,129,121,8,4,0,27,4,5,3,0,3,0,84,18,27,99,17,8,1,0,94,0,5,3,6
2475,Borna Sosa,HRV,DF,VfB Stuttgart,Bundesliga,22,1998,22.7,1289,1038,251,27,0,143,54,146,43,12,17,6,716,223,350,996,74,28,181,2,908,4,34,53,43
2476,Hugo Sotelo,ESP,MF,Celta de Vigo,La Liga,16,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,Florian Sotoca,FRA,FW,RC Lens,Ligue 1,29,1990,26.8,920,877,43,2,5,229,41,45,3,2,0,0,557,171,192,48,708,76,7,8,654,9,21,29,44
2478,Riccardo Sottil,ITA,MF,Cagliari Calcio,Serie A,21,1999,13.2,390,375,15,3,1,63,13,30,11,3,5,1,292,46,52,70,310,3,1,3,292,1,8,10,19
2479,Cheick Souaré,FRA,MF,Olympique Marseille,Ligue 1,17,2002,0.1,3,3,0,0,0,1,0,0,0,0,0,0,2,1,0,2,1,0,0,0,2,0,0,1,0
2480,Tomas Soucek,CZE,MF,West Ham United,Premier League,25,1995,38.0,1539,1512,27,22,1,373,39,10,3,1,2,0,928,229,382,152,1066,151,1,12,1184,1,31,33,24
2481,Rayan Souici,FRA,DF,AS Saint-Étienne,Ligue 1,22,1998,0.1,8,8,0,0,0,0,1,0,0,0,0,0,6,0,2,0,7,1,0,0,7,0,1,0,0
2482,Cebio Soukou,BEN,FW,Arminia Bielefeld,Bundesliga,27,1992,5.1,115,111,4,0,0,26,3,2,0,0,0,0,85,18,12,11,93,3,3,1,101,1,5,1,2
2483,Adama Soumaoro,FRA,DF,Bologna FC 1909,Serie A,28,1992,19.5,894,823,71,66,0,88,13,0,0,0,0,0,731,81,82,80,725,49,5,4,819,1,9,9,8
2484,Adama Soumaoro,FRA,DF,LOSC Lille,Ligue 1,28,1992,1.6,121,119,2,2,0,4,5,0,0,0,0,0,111,3,7,16,98,3,0,1,116,0,0,0,0
2485,Boubakary Soumaré,FRA,MF,LOSC Lille,Ligue 1,21,1999,21.3,1575,1547,28,24,3,190,51,2,0,0,0,0,1266,126,183,277,1216,49,4,8,1368,1,15,45,10
2486,Yahya Soumaré,FRA,FW,Olympique Lyon,Ligue 1,20,2000,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2487,Arnaud Souquet,FRA,DF,Montpellier HSC,Ligue 1,28,1992,13.6,648,490,158,8,0,62,13,34,0,0,0,0,319,161,168,45,416,30,150,0,486,4,10,21,30
2488,Ansou Sow,FRA,MF,RC Lens,Ligue 1,20,2000,0.1,2,2,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
2489,Djibril Sow,CHE,MF,Eintracht Frankfurt,Bundesliga,23,1997,24.2,1215,1197,18,12,2,200,17,4,0,0,0,0,992,96,127,219,923,41,5,7,1075,3,14,36,9
2490,Saïdou Sow,GIN,DF,AS Saint-Étienne,Ligue 1,18,2002,11.1,561,550,11,9,0,67,15,0,0,0,0,0,409,48,104,74,447,23,2,0,483,2,11,9,8
2491,Caglar Söyüncü,TUR,DF,Leicester City,Premier League,24,1996,20.2,1351,1293,58,27,0,93,34,8,0,0,0,0,1064,103,184,413,816,60,31,5,1202,0,20,18,8
2492,Leonardo Spinazzola,ITA,DF,AS Roma,Serie A,27,1993,23.6,1283,1130,153,11,5,151,40,92,1,0,1,0,829,223,231,322,787,28,141,1,1014,2,14,31,53
2493,Marco Sportiello,ITA,GK,Atalanta BC,Serie A,28,1992,14.0,375,293,82,26,0,30,6,0,0,0,0,0,240,26,109,13,289,0,0,69,314,0,5,5,0
2494,Mattia Sprocati,ITA,FW,Parma Calcio 1913,Serie A,27,1993,0.2,5,5,0,0,0,3,0,0,0,0,0,0,5,0,0,1,4,0,0,0,5,0,0,0,0
2495,Jeremiah St. Juste,NLD,DF,1.FSV Mainz 05,Bundesliga,23,1996,32.0,1342,1227,115,63,0,159,47,11,1,1,0,0,934,151,257,94,1093,72,51,2,1094,4,9,25,25
2496,Benjamin Stambouli,FRA,MF,FC Schalke 04,Bundesliga,29,1990,21.7,1035,965,70,35,1,147,34,7,0,0,0,0,617,115,303,252,671,55,35,0,775,10,24,37,22
2497,Josip Stanisic,DEU,DF,Bayern Munich,Bundesliga,20,2000,1.0,61,57,4,0,0,9,1,0,0,0,0,0,52,2,7,13,41,1,4,0,55,0,0,2,1
2498,Niklas Stark,DEU,DF,Hertha BSC,Bundesliga,25,1995,31.0,1520,1471,49,40,0,173,43,5,0,0,0,0,1150,125,245,83,1312,78,8,4,1290,2,25,19,16
2499,Renato Steffen,CHE,FW,VfL Wolfsburg,Bundesliga,28,1991,17.4,661,628,33,6,1,120,17,36,2,0,2,0,410,132,119,500,86,31,20,6,481,5,12,17,31
2500,Zack Steffen,USA,GK,Manchester City,Premier League,25,1995,1.0,28,20,8,0,0,6,0,0,0,0,0,0,20,2,6,3,21,0,0,4,23,0,0,0,0
2501,Pascal Stenzel,DEU,DF,VfB Stuttgart,Bundesliga,24,1996,14.2,1115,950,165,33,0,61,46,8,0,0,0,0,752,166,197,92,832,49,132,3,958,2,16,12,19
2502,Dale Stephens,ENG,MF,Burnley FC,Premier League,31,1989,2.9,124,123,1,1,0,22,1,0,0,0,0,0,83,23,18,10,100,9,0,0,103,0,1,2,1
2503,Jack Stephens,ENG,DF,Southampton FC,Premier League,26,1994,17.1,1016,959,57,20,3,146,18,0,0,0,0,0,741,66,209,85,832,51,37,0,845,1,13,19,10
2504,Raheem Sterling,ENG,FW,Manchester City,Premier League,25,1994,28.2,1127,1106,21,5,3,223,11,34,3,1,0,0,993,69,65,104,988,19,8,5,962,1,9,31,48
2505,Enda Stevens,IRL,DF,Sheffield United,Premier League,30,1990,30.0,1427,1222,205,9,5,186,26,55,0,0,0,0,854,272,301,1076,75,57,196,0,1106,13,26,32,38
2506,Lars Stindl,DEU,MF,Borussia Mönchengladbach,Bundesliga,31,1988,21.8,1049,995,54,13,7,191,23,8,24,2,14,3,775,150,124,207,787,28,2,2,860,6,10,36,19
2507,Kevin Stöger,AUT,MF,1.FSV Mainz 05,Bundesliga,26,1993,6.0,393,331,62,30,0,48,14,16,19,10,4,3,228,60,105,310,53,13,13,1,273,3,6,13,6
2508,John Stones,ENG,DF,Manchester City,Premier League,26,1994,21.5,1713,1689,24,15,1,154,34,1,0,0,0,0,1499,92,122,216,1419,43,8,3,1615,0,14,9,10
2509,Thomas Strakosha,ALB,GK,SS Lazio,Serie A,25,1995,9.0,344,277,67,9,0,37,4,0,0,0,0,0,216,23,105,18,269,0,0,49,287,0,3,2,0
