Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,CrdY,CrdR,2CrdY,FlsCom,FlsRec,Off,Crs,Int,TklW,PKRec,PKCom,OG,Recov,AWon,ALost,AWon%
2409,Mahamé Siby,FRA,MF,RC Strasbourg Alsace,Ligue 1,24,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2410,Abdoulaye Sidibé,FRA,MF,AS Saint-Étienne,Ligue 1,18,2002,0.1,1,0,0,1,0,0,0,0,1,0,0,0,2,1,3,25.0
2411,Djibril Sidibé,FRA,DF,AS Monaco,Ligue 1,28,1992,22.0,3,0,0,32,21,2,40,46,36,0,1,0,223,30,22,57.7
2412,Sidnei,BRA,DF,Real Betis Balompié,La Liga,30,1989,7.7,1,0,0,7,8,0,0,10,4,0,0,0,78,19,20,48.7
2413,Kaj Sierhuis,NLD,FW,Stade Reims,Ligue 1,22,1998,7.2,2,0,0,18,5,1,8,2,1,0,0,0,30,13,15,46.4
2414,Tim Siersleben,DEU,DF,VfL Wolfsburg,Bundesliga,20,2000,0.4,0,0,0,0,0,0,0,1,0,0,0,0,5,2,1,66.7
2415,Gylfi Sigurdsson,ISL,MF,Everton FC,Premier League,30,1989,25.0,2,0,0,22,18,0,31,31,21,0,0,0,176,8,12,40.0
2416,Luca Siligardi,ITA,MF,FC Crotone,Serie A,32,1988,0.5,0,0,0,0,1,0,0,0,2,0,0,0,6,0,1,0.0
2417,Luca Siligardi,ITA,FW,Parma Calcio 1913,Serie A,32,1988,0.4,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,
2418,Adrien Silva,PRT,MF,UC Sampdoria,Serie A,31,1989,17.8,8,1,1,35,23,0,9,34,26,0,2,0,193,10,20,33.3
2419,André Silva,PRT,FW,Eintracht Frankfurt,Bundesliga,24,1995,30.7,1,0,0,17,34,29,18,4,4,3,0,0,137,79,125,38.7
2420,Bernardo Silva,PRT,MF,Manchester City,Premier League,25,1994,22.9,5,0,0,17,18,3,27,21,21,0,0,0,137,10,29,25.6
2421,Caio Henrique,BRA,DF,AS Monaco,Ligue 1,23,1997,26.3,0,0,0,10,12,4,66,22,33,1,0,0,195,20,29,40.8
2422,David Silva,ESP,MF,Real Sociedad,La Liga,34,1986,15.5,4,0,0,24,22,1,12,19,14,0,1,0,127,14,26,35.0
2423,Fábio Silva,PRT,FW,Wolverhampton Wanderers,Premier League,18,2002,15.2,2,0,0,20,21,5,6,5,6,1,0,0,67,32,76,29.6
2424,Florent Da Silva,FRA,FW,Olympique Lyon,Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2425,Gabriel Silva,BRA,DF,AS Saint-Étienne,Ligue 1,29,1991,3.9,1,0,0,5,7,0,7,6,5,0,1,0,28,6,5,54.5
2426,Gastón Silva,URY,DF,SD Huesca,La Liga,26,1994,6.7,2,0,0,10,2,0,1,9,12,0,1,1,48,10,10,50.0
2427,Rui Silva,PRT,GK,Granada CF,La Liga,26,1994,32.0,1,0,0,2,4,0,0,0,0,0,2,0,171,0,0,
2428,Thiago Silva,BRA,DF,Chelsea FC,Premier League,35,1984,21.5,5,1,1,14,16,0,1,28,13,0,0,0,227,55,20,73.3
2429,Marco Silvestri,ITA,GK,Hellas Verona,Serie A,29,1991,34.0,1,0,0,2,3,0,0,0,0,0,2,1,176,0,0,
2430,Mohamed Simakan,FRA,DF,RC Strasbourg Alsace,Ligue 1,20,2000,17.9,2,0,0,23,27,1,10,24,30,0,2,0,172,23,27,46.0
2431,Giovanni Simeone,ARG,FW,Cagliari Calcio,Serie A,25,1995,19.3,1,0,0,25,26,18,9,15,15,0,0,0,73,24,81,22.9
2432,Moses Simon,NGA,FW,FC Nantes,Ligue 1,25,1995,25.8,2,0,0,17,29,4,80,18,17,0,0,0,141,20,31,39.2
2433,Unai Simón,ESP,GK,Athletic Bilbao,La Liga,23,1997,37.0,1,0,0,2,6,1,0,0,0,0,1,0,178,0,1,0.0
2434,Xavi Simons,NLD,MF,Paris Saint-Germain,Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
2435,Jóan Símun Edmundsson,FRO,MF,Arminia Bielefeld,Bundesliga,29,1991,0.6,0,0,0,3,2,0,0,0,1,0,0,0,1,1,3,25.0
2436,Wilfried Singo,CIV,DF,Torino FC,Serie A,19,2000,20.6,4,1,1,27,50,2,60,34,17,1,0,0,178,43,31,58.1
2437,Daley Sinkgraven,NLD,DF,Bayer 04 Leverkusen,Bundesliga,25,1995,17.4,4,0,0,15,22,1,19,21,23,0,1,0,202,11,22,33.3
2438,Dimitrios Siovas,GRC,DF,SD Huesca,La Liga,31,1988,34.1,5,0,0,40,9,1,12,41,30,0,0,0,345,139,63,68.8
2439,Tobias Sippel,DEU,GK,Borussia Mönchengladbach,Bundesliga,32,1988,3.8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,
2440,Salvatore Sirigu,ITA,GK,Torino FC,Serie A,33,1987,32.0,0,0,0,1,4,0,0,0,0,0,1,1,133,0,0,
2441,Issouf Sissokho,MLI,MF,FC Girondins Bordeaux,Ligue 1,18,2002,0.9,2,0,0,4,1,0,0,1,4,0,0,0,7,0,2,0.0
2442,Ibrahima Sissoko,FRA,MF,RC Strasbourg Alsace,Ligue 1,22,1997,28.7,6,0,0,66,22,1,22,53,49,0,1,0,291,58,26,69.0
2443,Moussa Sissoko,FRA,MF,Tottenham Hotspur,Premier League,30,1989,17.6,3,0,0,21,9,0,10,16,20,0,0,0,183,17,24,41.5
2444,Alpha Sissoko,FRA,DF,AS Saint-Étienne,Ligue 1,23,1997,5.3,0,0,0,2,4,0,6,5,8,0,0,1,50,12,10,54.5
2445,Antonio Sivera,ESP,GK,Deportivo Alavés,La Liga,23,1996,0.8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
2446,Jacques Siwe,FRA,FW,Dijon FCO,Ligue 1,19,2001,1.9,0,0,0,4,5,0,0,1,2,1,0,0,6,3,4,42.9
2447,Ellyes Skhiri,TUN,MF,1. FC Köln,Bundesliga,25,1995,30.9,5,0,0,43,18,3,4,84,51,0,0,0,362,46,43,51.7
2448,Lukasz Skorupski,POL,GK,Bologna FC 1909,Serie A,29,1991,28.0,1,0,0,0,1,1,0,0,0,0,0,0,128,0,0,
2449,Andreas Skov Olsen,DNK,FW,Bologna FC 1909,Serie A,20,1999,13.1,1,0,0,12,12,2,39,4,10,0,0,0,83,8,10,44.4
2450,Robert Skov,DNK,FW,TSG 1899 Hoffenheim,Bundesliga,24,1996,12.9,0,1,0,9,16,5,39,12,15,0,0,0,94,11,27,28.9
2451,Milan Skriniar,SVK,DF,Inter Milan,Serie A,25,1995,30.9,1,0,0,34,28,0,3,27,28,0,0,0,260,38,35,52.1
2452,Steven Skrzybski,DEU,FW,FC Schalke 04,Bundesliga,27,1992,4.7,2,0,0,4,15,2,8,5,6,0,0,0,36,3,7,30.0
2453,Petar Skuletic,SRB,FW,Montpellier HSC,Ligue 1,30,1990,2.6,0,0,0,4,4,1,2,0,5,0,0,0,10,23,24,48.9
2454,Islam Slimani,DZA,FW,Leicester City,Premier League,32,1988,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,75.0
2455,Islam Slimani,DZA,FW,Olympique Lyon,Ligue 1,32,1988,6.4,0,1,0,13,6,6,7,1,5,0,0,0,28,16,18,47.1
2456,Will Smallbone,IRL,MF,Southampton FC,Premier League,20,2000,1.9,0,0,0,3,2,0,2,1,4,0,0,0,12,3,4,42.9
2457,Chris Smalling,ENG,DF,AS Roma,Serie A,30,1989,12.3,3,0,0,14,8,1,0,22,7,0,0,0,113,32,14,69.6
2458,Emile Smith Rowe,ENG,MF,Arsenal FC,Premier League,20,2000,16.0,0,0,0,5,20,4,19,14,8,0,0,0,106,8,9,47.1
2459,Robert Snodgrass,SCO,MF,West Bromwich Albion,Premier League,32,1987,5.8,2,0,0,8,13,1,5,4,12,0,0,0,55,10,13,43.5
2460,Robert Snodgrass,SCO,FW,West Ham United,Premier League,32,1987,0.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
2461,Cédric Soares,PRT,DF,Arsenal FC,Premier League,28,1991,8.3,1,0,0,6,5,0,29,8,10,0,0,0,69,10,14,41.7
2462,Rafa Soares,PRT,DF,SD Eibar,La Liga,25,1995,12.6,2,0,0,8,3,1,44,18,16,0,0,0,131,16,16,50.0
2463,Rubén Sobrino,ESP,MF,Valencia CF,La Liga,28,1992,0.5,0,0,0,4,0,0,1,1,3,0,0,0,6,0,3,0.0
2464,Rubén Sobrino,ESP,FW,Cádiz CF,La Liga,28,1992,12.4,3,0,0,18,29,4,7,11,21,1,0,0,64,23,36,39.0
2465,Simon Sohm,CHE,MF,Parma Calcio 1913,Serie A,19,2001,10.0,1,0,0,8,4,2,2,3,11,0,0,0,76,11,6,64.7
2466,Augusto Solari,ARG,MF,Celta de Vigo,La Liga,28,1992,5.4,2,0,0,16,4,0,17,4,13,0,0,0,47,12,13,48.0
2467,Roberto Soldado,ESP,FW,Granada CF,La Liga,35,1985,16.0,8,1,1,24,14,20,16,6,8,0,0,0,69,27,74,26.7
2468,Carlos Soler,ESP,MF,Valencia CF,La Liga,23,1997,30.4,7,0,0,27,37,0,26,21,21,0,0,0,237,21,26,44.7
2469,Yann Sommer,CHE,GK,Borussia Mönchengladbach,Bundesliga,31,1988,30.1,1,1,0,1,1,0,0,0,0,0,0,0,139,0,0,
2470,Son,ESP,DF,Levante UD,La Liga,26,1994,12.3,3,0,0,14,13,0,42,15,12,0,0,0,100,13,13,50.0
2471,Brandon Soppy,FRA,DF,Stade Rennais FC,Ligue 1,18,2002,6.2,1,0,0,12,15,0,14,7,15,0,0,0,55,6,11,35.3
2472,David Soria,ESP,GK,Getafe CF,La Liga,27,1993,28.0,2,0,0,0,4,0,0,0,0,0,0,0,177,0,0,
2473,Roberto Soriano,ITA,MF,Bologna FC 1909,Serie A,29,1991,36.1,5,0,0,75,48,3,28,27,32,2,0,0,213,39,67,36.8
2474,Alberto Soro,ESP,FW,Granada CF,La Liga,21,1999,4.4,1,0,0,11,9,3,5,4,5,0,0,0,36,5,11,31.3
2475,Borna Sosa,HRV,DF,VfB Stuttgart,Bundesliga,22,1998,22.7,2,0,0,17,14,2,146,23,13,0,1,0,160,22,17,56.4
2476,Hugo Sotelo,ESP,MF,Celta de Vigo,La Liga,16,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2477,Florian Sotoca,FRA,FW,RC Lens,Ligue 1,29,1990,26.8,7,0,0,48,45,10,45,8,16,0,0,0,123,88,110,44.4
2478,Riccardo Sottil,ITA,MF,Cagliari Calcio,Serie A,21,1999,13.2,3,0,0,19,34,1,30,4,8,0,0,0,99,5,15,25.0
2479,Cheick Souaré,FRA,MF,Olympique Marseille,Ligue 1,17,2002,0.1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0
2480,Tomas Soucek,CZE,MF,West Ham United,Premier League,25,1995,38.0,7,1,0,69,43,3,10,55,50,0,1,1,463,228,134,63.0
2481,Rayan Souici,FRA,DF,AS Saint-Étienne,Ligue 1,22,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.0
2482,Cebio Soukou,BEN,FW,Arminia Bielefeld,Bundesliga,27,1992,5.1,2,0,0,8,6,1,2,1,6,0,0,0,37,5,8,38.5
2483,Adama Soumaoro,FRA,DF,Bologna FC 1909,Serie A,28,1992,19.5,4,0,0,33,19,0,0,32,16,0,3,0,184,70,18,79.5
2484,Adama Soumaoro,FRA,DF,LOSC Lille,Ligue 1,28,1992,1.6,1,0,0,2,1,0,0,2,2,0,0,0,14,6,0,100.0
2485,Boubakary Soumaré,FRA,MF,LOSC Lille,Ligue 1,21,1999,21.3,3,0,0,23,16,0,2,40,30,0,0,0,210,28,18,60.9
2486,Yahya Soumaré,FRA,FW,Olympique Lyon,Ligue 1,20,2000,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
2487,Arnaud Souquet,FRA,DF,Montpellier HSC,Ligue 1,28,1992,13.6,5,0,0,19,21,0,34,19,23,0,1,0,104,12,26,31.6
2488,Ansou Sow,FRA,MF,RC Lens,Ligue 1,20,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
2489,Djibril Sow,CHE,MF,Eintracht Frankfurt,Bundesliga,23,1997,24.2,6,0,0,40,40,2,4,55,45,0,0,0,258,25,25,50.0
2490,Saïdou Sow,GIN,DF,AS Saint-Étienne,Ligue 1,18,2002,11.1,0,0,0,7,5,0,0,18,14,0,0,0,126,29,16,64.4
2491,Caglar Söyüncü,TUR,DF,Leicester City,Premier League,24,1996,20.2,2,0,0,18,15,0,8,27,16,0,0,0,186,62,37,62.6
2492,Leonardo Spinazzola,ITA,DF,AS Roma,Serie A,27,1993,23.6,0,0,0,9,11,2,92,31,5,0,0,1,197,10,5,66.7
2493,Marco Sportiello,ITA,GK,Atalanta BC,Serie A,28,1992,14.0,0,0,0,0,1,0,0,0,1,0,0,0,69,0,1,0.0
2494,Mattia Sprocati,ITA,FW,Parma Calcio 1913,Serie A,27,1993,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2495,Jeremiah St. Juste,NLD,DF,1.FSV Mainz 05,Bundesliga,23,1996,32.0,4,0,0,41,25,1,11,61,45,0,0,1,293,65,66,49.6
2496,Benjamin Stambouli,FRA,MF,FC Schalke 04,Bundesliga,29,1990,21.7,5,0,0,21,17,2,7,61,45,0,0,0,254,42,32,56.8
2497,Josip Stanisic,DEU,DF,Bayern Munich,Bundesliga,20,2000,1.0,0,0,0,1,0,0,0,1,1,0,0,0,12,5,3,62.5
2498,Niklas Stark,DEU,DF,Hertha BSC,Bundesliga,25,1995,31.0,2,0,0,43,30,3,5,40,36,0,1,0,282,70,46,60.3
2499,Renato Steffen,CHE,FW,VfL Wolfsburg,Bundesliga,28,1991,17.4,3,0,0,31,18,4,36,13,15,0,0,0,142,24,28,46.2
2500,Zack Steffen,USA,GK,Manchester City,Premier League,25,1995,1.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
2501,Pascal Stenzel,DEU,DF,VfB Stuttgart,Bundesliga,24,1996,14.2,3,1,1,20,5,0,8,18,18,0,1,0,195,10,11,47.6
2502,Dale Stephens,ENG,MF,Burnley FC,Premier League,31,1989,2.9,1,0,0,8,2,0,0,3,4,0,0,0,49,5,4,55.6
2503,Jack Stephens,ENG,DF,Southampton FC,Premier League,26,1994,17.1,2,0,0,8,9,0,0,25,19,0,0,0,175,26,18,59.1
2504,Raheem Sterling,ENG,FW,Manchester City,Premier League,25,1994,28.2,4,0,0,36,41,9,34,14,18,2,0,0,123,5,26,16.1
2505,Enda Stevens,IRL,DF,Sheffield United,Premier League,30,1990,30.0,6,0,0,33,10,3,55,47,23,0,0,0,268,38,39,49.4
2506,Lars Stindl,DEU,MF,Borussia Mönchengladbach,Bundesliga,31,1988,21.8,6,0,0,42,30,5,8,6,23,0,0,0,153,30,46,39.5
2507,Kevin Stöger,AUT,MF,1.FSV Mainz 05,Bundesliga,26,1993,6.0,3,0,0,13,18,1,16,11,10,0,0,0,73,3,6,33.3
2508,John Stones,ENG,DF,Manchester City,Premier League,26,1994,21.5,0,1,0,7,10,1,1,20,12,0,0,0,177,46,15,75.4
2509,Thomas Strakosha,ALB,GK,SS Lazio,Serie A,25,1995,9.0,1,0,0,0,2,0,0,0,1,0,0,0,47,0,0,
2510,Tobias Strobl,DEU,MF,FC Augsburg,Bundesliga,30,1990,20.5,4,0,0,17,27,0,7,28,14,0,0,0,218,34,39,46.6
2511,Kevin Strootman,NLD,MF,Genoa CFC,Serie A,30,1990,14.6,7,0,0,25,13,1,15,28,27,0,0,0,117,15,18,45.5
2512,Kevin Strootman,NLD,MF,Olympique Marseille,Ligue 1,30,1990,2.6,2,0,0,8,3,0,4,3,6,0,0,0,28,6,5,54.5
2513,Pascal Struijk,NLD,DF,Leeds United,Premier League,20,1999,23.1,3,0,0,26,7,0,1,41,29,0,1,0,228,51,45,53.1
2514,Jens Stryger Larsen,DNK,DF,Udinese Calcio,Serie A,29,1991,29.3,0,0,0,12,13,4,53,29,15,0,1,0,186,22,38,36.7
2515,Stefano Sturaro,ITA,MF,Hellas Verona,Serie A,27,1993,4.7,5,0,0,17,6,0,4,2,5,0,0,0,40,9,9,50.0
2516,Stefano Sturaro,ITA,MF,Genoa CFC,Serie A,27,1993,4.9,1,0,0,14,13,2,7,2,7,0,0,0,59,6,14,30.0
2517,Damián Suárez,URY,DF,Getafe CF,La Liga,32,1988,27.0,13,1,1,54,39,0,63,34,33,0,1,0,261,37,29,56.1
2518,Denis Suárez,ESP,MF,Celta de Vigo,La Liga,26,1994,31.7,10,0,0,47,40,1,39,27,35,0,0,0,247,13,17,43.3
2519,Luis Suárez,URY,FW,Atlético de Madrid,La Liga,33,1987,27.9,6,0,0,21,41,34,15,6,5,2,0,0,88,25,36,41.0
2520,Marek Suchy,CZE,DF,FC Augsburg,Bundesliga,32,1988,3.4,2,0,0,5,3,0,1,1,3,0,0,0,18,7,3,70.0
2521,Niklas Süle,DEU,DF,Bayern Munich,Bundesliga,24,1995,16.7,1,0,0,9,4,0,8,21,18,0,0,0,179,33,24,57.9
2522,Suso,ESP,FW,Sevilla FC,La Liga,26,1993,24.6,2,0,0,25,37,6,82,9,13,0,0,0,121,5,14,26.3
2523,Bosko Sutalo,HRV,DF,Atalanta BC,Serie A,20,2000,2.6,0,0,0,2,4,0,2,2,5,0,0,0,29,14,8,63.6
2524,Mattias Svanberg,SWE,MF,Bologna FC 1909,Serie A,21,1999,20.6,8,1,1,45,44,0,3,36,18,0,0,0,173,19,20,48.7
2525,Abdoulaye Sylla,GIN,DF,FC Nantes,Ligue 1,20,2000,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
2526,Issiaga Sylla,GIN,DF,RC Lens,Ligue 1,26,1994,12.4,0,1,0,17,9,2,36,16,21,0,0,0,102,28,22,56.0
2527,Eddy Sylvestre,FRA,FW,OGC Nice,Ligue 1,20,1999,1.1,1,0,0,2,1,0,3,0,1,1,0,0,3,0,1,0.0
2528,Ádám Szalai,HUN,FW,1.FSV Mainz 05,Bundesliga,32,1987,8.1,1,0,0,19,13,4,7,3,7,0,0,0,54,40,59,40.4
2529,Wojciech Szczesny,POL,GK,Juventus FC,Serie A,30,1990,29.7,0,0,0,0,1,0,0,0,0,0,0,0,134,0,0,
2530,Frederik Sörensen,DNK,DF,1. FC Köln,Bundesliga,28,1992,1.1,2,0,0,5,1,0,0,0,2,0,0,0,14,5,3,62.5
2531,Alexander Sörloth,NOR,FW,RB Leipzig,Bundesliga,24,1995,16.0,2,0,0,28,8,8,23,5,7,1,0,0,67,88,46,65.7
2532,Tachi,ESP,DF,Deportivo Alavés,La Liga,22,1997,9.4,5,1,1,12,16,0,1,9,7,1,0,0,65,21,22,48.8
2533,Jonathan Tah,DEU,DF,Bayer 04 Leverkusen,Bundesliga,24,1996,24.7,3,0,0,29,10,1,3,47,18,0,0,0,315,87,42,67.4
2534,Waniss Taïbi,FRA,MF,SCO Angers,Ligue 1,18,2002,0.4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,
2535,Flavien Tait,FRA,MF,Stade Rennais FC,Ligue 1,27,1993,15.2,6,0,0,21,31,0,17,24,30,0,0,0,134,12,12,50.0
2536,Adrien Tamèze,CMR,MF,Hellas Verona,Serie A,26,1994,25.6,6,0,0,36,29,2,16,35,41,0,1,0,299,47,51,48.0
2537,Japhet Tanganga,ENG,DF,Tottenham Hotspur,Premier League,21,1999,5.4,2,0,0,11,7,0,4,2,4,0,0,0,50,11,9,55.0
2538,Renato Tapia,PER,MF,Celta de Vigo,La Liga,25,1995,30.0,11,0,0,65,47,1,5,46,49,0,0,0,351,70,55,56.0
2539,Edmond Tapsoba,BFA,DF,Bayer 04 Leverkusen,Bundesliga,21,1999,29.5,5,0,0,43,10,7,1,49,34,0,0,1,395,77,43,64.2
2540,Matt Targett,ENG,DF,Aston Villa,Premier League,24,1995,37.8,7,0,0,28,23,0,98,47,57,0,1,0,355,84,54,60.9
2541,James Tarkowski,ENG,DF,Burnley FC,Premier League,27,1992,36.0,6,0,0,27,29,3,5,57,42,0,0,0,358,184,62,74.8
2542,Ciprian Tatarusanu,ROU,GK,AC Milan,Serie A,34,1986,1.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
2543,Percy Tau,ZAF,FW,Brighton & Hove Albion,Premier League,26,1994,1.1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,5,0.0
2544,Niklas Tauer,DEU,MF,1.FSV Mainz 05,Bundesliga,19,2001,0.8,0,0,0,0,1,0,1,0,0,0,0,0,10,4,3,57.1
2545,Heriberto Tavares,PRT,MF,Stade Brest 29,Ligue 1,23,1997,0.5,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,50.0
2546,Sidnei Tavares,PRT,MF,Leicester City,Premier League,18,2001,0.9,0,0,0,1,3,0,0,1,0,0,0,0,4,1,1,50.0
2547,Tomás Tavares,PRT,MF,Deportivo Alavés,La Liga,19,2001,0.7,0,0,0,1,0,0,2,1,1,0,0,0,4,1,2,33.3
2548,Charlie Taylor,ENG,DF,Burnley FC,Premier League,26,1993,27.0,1,0,0,9,34,0,76,28,25,0,0,0,250,46,26,63.9
2549,Neil Taylor,WAL,DF,Aston Villa,Premier League,31,1989,0.2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
2550,Allan Tchaptchet,FRA,DF,Southampton FC,Premier League,18,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
2551,Warren Tchimbembé,FRA,MF,FC Metz,Ligue 1,22,1998,5.5,0,0,0,4,6,0,5,3,3,0,0,0,54,6,6,50.0
2552,Aurélien Tchouaméni,FRA,MF,AS Monaco,Ligue 1,20,2000,34.0,9,1,1,58,61,1,24,64,97,0,0,0,402,92,41,69.2
2553,Álvaro Tejero,ESP,DF,SD Eibar,La Liga,24,1996,1.2,1,0,0,1,0,0,11,0,3,0,0,0,13,1,3,25.0
2554,Nathan Tella,ENG,FW,Southampton FC,Premier League,21,1999,8.3,2,0,0,16,24,5,12,9,8,1,0,0,58,3,18,14.3
2555,Alex Telles,BRA,DF,Manchester United,Premier League,27,1992,7.7,0,0,0,4,4,1,27,12,6,0,0,0,59,11,10,52.4
2556,Andrés Tello,COL,DF,Benevento Calcio,Serie A,23,1996,4.6,3,0,0,6,4,0,6,7,8,0,0,0,38,14,10,58.3
2557,Cristian Tello,ESP,FW,Real Betis Balompié,La Liga,28,1991,14.3,2,1,1,8,8,3,27,8,9,0,0,0,89,12,13,48.0
2558,Lino Tempelmann,DEU,MF,SC Freiburg,Bundesliga,21,1999,3.0,2,0,0,4,7,0,3,0,3,0,0,0,50,9,6,60.0
2559,Hidde ter Avest,NLD,DF,Udinese Calcio,Serie A,23,1997,3.9,0,0,0,3,2,1,13,0,3,0,0,0,33,1,4,20.0
2560,Marc-André ter Stegen,DEU,GK,FC Barcelona,La Liga,28,1992,31.0,1,0,0,1,1,0,0,0,0,0,1,0,130,0,0,
2561,Pietro Terracciano,ITA,GK,ACF Fiorentina,Serie A,30,1990,3.0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,
2562,Martin Terrier,FRA,FW,Stade Rennais FC,Ligue 1,23,1997,27.1,2,1,0,33,39,9,28,18,24,0,0,0,117,54,73,42.5
2563,Claudio Terzi,ITA,DF,Spezia Calcio,Serie A,36,1984,20.8,9,1,1,24,18,2,5,35,14,0,2,0,193,45,28,61.6
2564,Kenny Tete,NLD,DF,Fulham FC,Premier League,24,1995,16.5,3,0,0,29,18,2,61,29,29,0,1,0,151,27,24,52.9
2565,Kenny Tete,NLD,DF,Olympique Lyon,Ligue 1,24,1995,0.2,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,
2566,Cedric Teuchert,DEU,FW,1.FC Union Berlin,Bundesliga,23,1997,8.4,2,0,0,15,14,2,4,11,7,0,0,0,54,10,30,25.0
2567,Florian Thauvin,FRA,FW,Olympique Marseille,Ligue 1,27,1993,30.4,5,0,0,26,53,7,104,16,24,0,1,0,161,16,26,38.1
2568,Malick Thiaw,DEU,DF,FC Schalke 04,Bundesliga,18,2001,16.1,5,1,1,26,8,2,1,33,20,0,0,1,124,44,28,61.1
2569,Jan Thielmann,DEU,FW,1. FC Köln,Bundesliga,18,2002,11.4,0,0,0,13,8,2,20,8,12,0,0,0,95,14,27,34.1
2570,Sada Thioub,SEN,FW,SCO Angers,Ligue 1,25,1995,14.0,0,0,0,17,26,1,18,9,18,0,0,0,104,11,23,32.4
2571,Will Fish,ENG,DF,Manchester United,Premier League,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2572,Luke Thomas,ENG,DF,Leicester City,Premier League,19,2001,10.8,2,0,0,10,16,0,8,16,8,1,0,0,82,18,27,40.0
2573,Romain Thomas,FRA,DF,SCO Angers,Ligue 1,32,1988,33.6,5,1,1,36,20,3,0,46,38,0,1,0,327,108,51,67.9
2574,Adrien Thomasson,FRA,MF,RC Strasbourg Alsace,Ligue 1,26,1993,29.2,8,1,1,53,43,6,35,28,35,1,0,0,243,30,73,29.1
2575,Erik Thommy,DEU,DF,VfB Stuttgart,Bundesliga,25,1994,3.5,0,0,0,5,7,0,8,7,0,0,0,0,16,4,3,57.1
2576,Morten Thorsby,NOR,MF,UC Sampdoria,Serie A,24,1996,29.4,10,0,0,74,25,2,8,21,58,0,2,0,257,156,135,53.6
2577,Marcus Thuram,FRA,FW,Borussia Mönchengladbach,Bundesliga,22,1997,19.2,3,1,0,37,37,17,26,20,16,5,0,0,112,65,65,50.0
2578,Khéphren Thuram,FRA,MF,OGC Nice,Ligue 1,19,2001,16.6,3,0,0,32,10,0,4,10,22,1,1,0,137,21,25,45.7
2579,Cheikh Sabaly,SEN,MF,FC Metz,Ligue 1,21,1999,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
2580,Youri Tielemans,BEL,MF,Leicester City,Premier League,23,1997,37.3,6,0,0,37,55,0,45,36,56,0,0,0,412,37,35,51.4
2581,Kieran Tierney,SCO,DF,Arsenal FC,Premier League,23,1997,25.5,4,0,0,14,18,0,101,20,17,1,0,0,211,19,45,29.7
2582,Steffen Tigges,DEU,FW,Borussia Dortmund,Bundesliga,22,1998,0.6,0,0,0,4,0,0,1,0,3,0,0,0,6,6,2,75.0
2583,Guus Til,NLD,FW,SC Freiburg,Bundesliga,22,1997,1.4,1,0,0,5,1,1,1,1,1,0,0,0,6,2,4,33.3
2584,David Timor,ESP,MF,Getafe CF,La Liga,30,1989,15.5,5,1,0,17,15,0,10,13,8,0,0,1,185,42,36,53.8
2585,Jean-Clair Todibo,FRA,DF,OGC Nice,Ligue 1,20,1999,14.8,5,0,0,17,14,0,1,22,26,0,0,0,112,31,21,59.6
2586,Karl Toko Ekambi,CMR,FW,Olympique Lyon,Ligue 1,27,1992,31.2,3,0,0,27,28,14,51,26,9,2,0,0,138,35,45,43.8
2587,Corentin Tolisso,FRA,MF,Bayern Munich,Bundesliga,25,1994,8.7,1,1,0,12,15,2,6,3,12,0,0,0,87,16,12,57.1
2588,Jeremy Toljan,DEU,DF,US Sassuolo,Serie A,25,1994,16.6,2,0,0,23,14,4,36,17,16,0,0,0,111,4,15,21.1
2589,Rafael Tolói,ITA,DF,Atalanta BC,Serie A,29,1990,28.2,9,0,0,38,14,1,20,38,33,0,2,0,296,57,21,73.1
2590,Takehiro Tomiyasu,JPN,DF,Bologna FC 1909,Serie A,21,1998,30.2,4,0,0,31,16,3,23,51,29,0,0,1,278,106,58,64.6
