Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Cmp,P_Att,P_Cmp%,P_TotDist,P_PrgDist,PS_Cmp,PS_Att,PS_Cmp%,PM_Cmp,PM_Att,PM_Cmp%,PL_Cmp,PL_Att,PL_Cmp%,Ast,xA,A-xA,P_KP,P_1/3,P_PPA,P_CrsPA,P_Prog
1331,Mateusz Klich,POL,MF,Leeds United,Premier League,30,1990,26.6,1185,1495,79.3,20394,5286,580,666,87.1,427,517,82.6,136,221,61.5,5,3.9,+1.1,46,105,41,6,140
1332,Mateo Klimowicz,DEU,FW,VfB Stuttgart,Bundesliga,20,2000,13.3,253,336,75.3,4126,958,137,172,79.7,79,99,79.8,27,42,64.3,1,1.2,-0.2,13,21,11,1,28
1333,Fabian Klos,DEU,FW,Arminia Bielefeld,Bundesliga,32,1987,30.1,450,798,56.4,7436,1943,237,372,63.7,156,286,54.5,43,83,51.8,2,3.5,-1.5,28,49,17,2,79
1334,Lukas Klostermann,DEU,DF,RB Leipzig,Bundesliga,24,1996,16.1,1019,1153,88.4,19616,6154,368,401,91.8,522,563,92.7,121,177,68.4,0,0.5,-0.5,4,97,10,1,79
1335,Justin Kluivert,NLD,FW,RB Leipzig,Bundesliga,21,1999,9.0,173,250,69.2,2550,517,108,138,78.3,47,67,70.1,13,28,46.4,1,1.2,-0.2,12,9,9,4,14
1336,Justin Kluivert,NLD,FW,AS Roma,Serie A,21,1999,0.2,6,11,54.5,243,58,0,1,0.0,2,3,66.7,4,5,80.0,0,0.0,0.0,0,0,1,1,0
1337,Lukas Klünter,DEU,DF,Hertha BSC,Bundesliga,24,1996,11.0,408,531,76.8,8599,2890,112,125,89.6,230,263,87.5,63,123,51.2,0,0.3,-0.3,3,26,6,3,28
1338,Ansgar Knauff,DEU,FW,Borussia Dortmund,Bundesliga,18,2002,0.8,19,25,76.0,360,139,6,8,75.0,11,14,78.6,1,2,50.0,1,1.0,0.0,4,0,2,2,2
1339,Robin Knoche,DEU,DF,1.FC Union Berlin,Bundesliga,28,1992,33.8,1747,2017,86.6,41729,11579,369,408,90.4,912,991,92.0,453,592,76.5,0,0.3,-0.3,3,75,2,0,82
1340,Gregor Kobel,CHE,GK,VfB Stuttgart,Bundesliga,22,1997,33.0,998,1216,82.1,22720,13874,357,358,99.7,383,384,99.7,221,435,50.8,0,0.0,0.0,1,12,1,0,1
1341,Robin Koch,DEU,DF,Leeds United,Premier League,24,1996,12.6,648,757,85.6,13825,4119,141,169,83.4,407,429,94.9,92,146,63.0,0,0.2,-0.2,4,36,3,0,44
1342,Giorgi Kochorashvili,GEO,MF,Levante UD,La Liga,21,1999,0.3,6,12,50.0,79,21,4,5,80.0,2,3,66.7,0,1,0.0,0,0.0,0.0,1,0,0,0,1
1343,Kenan Kodro,BIH,FW,Real Valladolid CF,La Liga,26,1993,5.1,82,114,71.9,1170,145,53,71,74.6,18,24,75.0,6,9,66.7,0,0.1,-0.1,4,3,0,0,2
1344,Kenan Kodro,BIH,FW,Athletic Bilbao,La Liga,26,1993,0.5,6,8,75.0,124,0,3,3,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,0
1345,Dominik Kohr,DEU,MF,1.FSV Mainz 05,Bundesliga,26,1994,14.1,394,517,76.2,6743,2254,173,211,82.0,162,206,78.6,43,70,61.4,1,1.2,-0.2,6,53,6,0,51
1346,Dominik Kohr,DEU,MF,Eintracht Frankfurt,Bundesliga,26,1994,2.9,133,173,76.9,2317,686,59,71,83.1,65,83,78.3,7,13,53.8,0,0.0,0.0,1,20,1,0,23
1347,Koba Koindredi,FRA,MF,Valencia CF,La Liga,18,2001,0.2,9,11,81.8,159,25,3,3,100.0,5,6,83.3,1,2,50.0,0,0.0,0.0,0,1,0,0,0
1348,Koke,ESP,MF,Atlético de Madrid,La Liga,28,1992,33.6,2162,2464,87.7,38555,10689,1011,1077,93.9,833,923,90.2,263,371,70.9,2,2.6,-0.6,38,215,36,4,217
1349,Aleksandr Kokorin,RUS,FW,ACF Fiorentina,Serie A,29,1991,1.0,27,32,84.4,365,51,19,20,95.0,7,7,100.0,1,3,33.3,0,0.0,0.0,0,1,0,0,0
1350,Aleksandar Kolarov,SRB,DF,Inter Milan,Serie A,34,1985,4.3,318,371,85.7,6518,2162,117,127,92.1,147,162,90.7,49,72,68.1,1,0.9,+0.1,6,37,7,1,36
1351,Sead Kolasinac,BIH,DF,Arsenal FC,Premier League,27,1993,1.0,54,64,84.4,801,177,30,35,85.7,22,24,91.7,1,3,33.3,0,0.0,0.0,0,3,1,0,4
1352,Sead Kolasinac,BIH,DF,FC Schalke 04,Bundesliga,27,1993,15.8,587,739,79.4,10011,3547,261,303,86.1,276,329,83.9,37,75,49.3,1,1.6,-0.6,12,32,9,1,44
1353,Randal Kolo Muani,FRA,FW,FC Nantes,Ligue 1,21,1998,33.7,430,629,68.4,5595,1130,281,376,74.7,108,164,65.9,18,31,58.1,4,6.1,-2.1,35,23,15,3,35
1354,Timothée Kolodziejczak,FRA,DF,AS Saint-Étienne,Ligue 1,28,1991,22.6,1122,1332,84.2,23470,9174,373,421,88.6,554,613,90.4,190,274,69.3,0,0.4,-0.4,3,52,5,2,91
1355,Ghislain Konan,CIV,DF,Stade Reims,Ligue 1,24,1995,29.0,1170,1476,79.3,20657,7593,510,586,87.0,543,660,82.3,104,180,57.8,1,1.2,-0.2,20,68,23,12,130
1356,Ibrahima Konaté,FRA,DF,RB Leipzig,Bundesliga,21,1999,7.7,472,546,86.4,9862,2611,104,116,89.7,301,326,92.3,64,98,65.3,0,0.0,0.0,0,30,0,0,22
1357,Moussa Konaté,SEN,FW,Dijon FCO,Ligue 1,27,1993,13.3,211,287,73.5,3253,390,110,146,75.3,79,107,73.8,11,17,64.7,1,0.8,+0.2,6,14,7,1,14
1358,Geoffrey Kondogbia,CAF,MF,Atlético de Madrid,La Liga,27,1993,6.8,336,388,86.6,6292,1484,150,162,92.6,131,150,87.3,49,64,76.6,0,0.3,-0.3,4,29,4,0,30
1359,Geoffrey Kondogbia,CAF,MF,Valencia CF,La Liga,27,1993,4.9,161,189,85.2,3833,793,53,60,88.3,70,78,89.7,38,51,74.5,0,0.0,0.0,0,21,0,0,14
1360,Lamine Koné,CIV,DF,RC Strasbourg Alsace,Ligue 1,31,1989,11.6,387,471,82.2,9565,3477,83,98,84.7,190,209,90.9,110,152,72.4,0,0.0,0.0,1,35,0,0,35
1361,Moussa Koné,SEN,FW,Nîmes Olympique,Ligue 1,23,1996,19.5,237,305,77.7,4298,493,99,125,79.2,101,124,81.5,28,37,75.7,0,1.3,-1.3,10,17,3,1,15
1362,Youssouf Koné,MLI,DF,Elche CF,La Liga,25,1995,0.8,24,29,82.8,396,158,13,15,86.7,8,8,100.0,2,5,40.0,0,0.0,0.0,0,0,0,0,1
1363,Terence Kongolo,NLD,DF,Fulham FC,Premier League,26,1994,1.0,37,39,94.9,723,293,12,13,92.3,22,23,95.7,3,3,100.0,0,0.0,0.0,1,3,1,1,3
1364,Ezri Konsa,ENG,DF,Aston Villa,Premier League,22,1997,35.5,1076,1244,86.5,24314,5977,250,284,88.0,615,658,93.5,202,280,72.1,0,0.2,-0.2,1,38,2,0,36
1365,Laurent Koscielny,FRA,DF,FC Girondins Bordeaux,Ligue 1,34,1985,24.6,1207,1342,89.9,28531,9244,256,291,88.0,667,701,95.1,280,332,84.3,2,1.2,+0.8,7,58,2,0,53
1366,Filip Kostic,SRB,DF,Eintracht Frankfurt,Bundesliga,27,1992,28.2,999,1593,62.7,19733,8002,391,506,77.3,424,614,69.1,164,363,45.2,14,11.5,+2.5,90,59,69,51,137
1367,Márk Kosznovszky,HUN,MF,Parma Calcio 1913,Serie A,18,2002,1.0,35,36,97.2,550,94,21,21,100.0,12,13,92.3,2,2,100.0,0,0.0,0.0,0,0,0,0,2
1368,Christian Kouamé,CIV,FW,ACF Fiorentina,Serie A,22,1997,11.1,248,330,75.2,3244,442,162,204,79.4,65,84,77.4,6,9,66.7,1,1.2,-0.2,10,9,7,1,13
1369,Tanguy Nianzou,FRA,DF,Bayern Munich,Bundesliga,18,2002,1.3,78,86,90.7,1743,583,19,21,90.5,45,47,95.7,14,18,77.8,0,0.0,0.0,0,15,0,0,8
1370,Kalidou Koulibaly,SEN,DF,SSC Napoli,Serie A,29,1991,24.5,1555,1736,89.6,31838,11795,539,570,94.6,722,766,94.3,258,351,73.5,0,0.2,-0.2,5,110,7,2,85
1371,Jules Koundé,FRA,DF,Sevilla FC,La Liga,21,1998,33.1,2144,2365,90.7,42577,14546,724,769,94.1,1126,1175,95.8,279,385,72.5,1,0.7,+0.3,8,165,11,1,141
1372,Kiki Kouyaté,MLI,DF,FC Metz,Ligue 1,23,1997,21.8,675,790,85.4,14351,3947,169,183,92.3,386,417,92.6,112,173,64.7,0,0.3,-0.3,3,15,0,0,20
1373,Cheikhou Kouyaté,SEN,DF,Crystal Palace,Premier League,30,1989,34.7,959,1217,78.8,19698,6299,332,390,85.1,433,497,87.1,176,295,59.7,0,0.2,-0.2,6,39,3,1,33
1374,Mateo Kovacic,HRV,MF,Chelsea FC,Premier League,26,1994,20.2,1580,1737,91.0,30881,7418,619,665,93.1,725,773,93.8,216,266,81.2,1,1.8,-0.8,23,164,24,0,165
1375,Viktor Kovalenko,UKR,FW,Atalanta BC,Serie A,24,1996,0.0,2,2,100.0,27,15,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
1376,Emil Krafth,SWE,DF,Newcastle United,Premier League,25,1994,14.3,404,557,72.5,7198,3240,184,221,83.3,164,218,75.2,47,90,52.2,0,0.4,-0.4,6,23,3,3,19
1377,Andrej Kramaric,HRV,FW,TSG 1899 Hoffenheim,Bundesliga,29,1991,26.4,780,1014,76.9,13411,2683,385,442,87.1,284,355,80.0,84,147,57.1,5,4.6,+0.4,39,47,43,13,68
1378,Christoph Kramer,DEU,MF,Borussia Mönchengladbach,Bundesliga,29,1991,22.6,1130,1303,86.7,19122,5431,547,593,92.2,454,510,89.0,99,147,67.3,2,1.2,+0.8,11,84,13,2,91
1379,Jean-Philippe Krasso,FRA,FW,AS Saint-Étienne,Ligue 1,23,1997,2.5,30,46,65.2,462,112,16,23,69.6,11,16,68.8,2,4,50.0,0,0.4,-0.4,3,2,2,0,5
1380,Toni Kroos,DEU,MF,Real Madrid,La Liga,30,1990,23.5,1949,2172,89.7,41573,12310,772,807,95.7,727,769,94.5,422,550,76.7,10,6.7,+3.3,66,272,35,3,198
1381,Filip Krovinovic,HRV,MF,West Bromwich Albion,Premier League,24,1995,6.1,308,365,84.4,5338,1511,140,156,89.7,127,147,86.4,31,44,70.5,0,0.3,-0.3,5,37,7,0,40
1382,Rade Krunic,BIH,MF,AC Milan,Serie A,26,1993,8.0,237,273,86.8,3370,930,131,140,93.6,78,94,83.0,10,16,62.5,2,1.1,+0.9,7,17,2,1,16
1383,Max Kruse,DEU,FW,1.FC Union Berlin,Bundesliga,32,1988,18.1,565,749,75.4,11609,2330,212,261,81.2,230,279,82.4,108,161,67.1,5,4.5,+0.5,38,45,24,5,70
1384,Lukas Kübler,DEU,DF,SC Freiburg,Bundesliga,27,1992,9.8,281,419,67.1,5928,2426,106,135,78.5,123,178,69.1,50,91,54.9,1,0.3,+0.7,4,20,9,2,34
1385,Takefusa Kubo,JPN,MF,Villarreal CF,La Liga,19,2001,3.3,102,139,73.4,1634,456,51,64,79.7,42,52,80.8,7,17,41.2,0,0.5,-0.5,9,8,6,2,15
1386,Takefusa Kubo,JPN,MF,Getafe CF,La Liga,19,2001,8.9,150,210,71.4,2296,729,87,105,82.9,49,68,72.1,11,24,45.8,1,0.8,+0.2,9,6,5,0,21
1387,Juraj Kucka,SVK,MF,Parma Calcio 1913,Serie A,33,1987,25.9,673,919,73.2,11123,2710,365,439,83.1,223,303,73.6,66,120,55.0,2,1.8,+0.2,17,50,11,3,66
1388,Kuki Zalazar,ESP,MF,Real Valladolid CF,La Liga,22,1998,0.3,8,11,72.7,108,16,5,6,83.3,3,4,75.0,0,1,0.0,1,0.1,+0.9,1,0,0,0,0
1389,Dejan Kulusevski,SWE,MF,Juventus FC,Serie A,20,2000,21.4,612,785,78.0,9667,2557,320,380,84.2,217,269,80.7,50,77,64.9,3,6.4,-3.4,52,35,37,11,73
1390,Marash Kumbulla,ALB,DF,AS Roma,Serie A,20,2000,15.1,720,801,89.9,14131,3948,253,268,94.4,368,389,94.6,89,121,73.6,0,0.4,-0.4,3,39,0,0,38
1391,Pierre Kunde Malong,CMR,MF,1.FSV Mainz 05,Bundesliga,25,1995,5.7,224,294,76.2,4584,1152,83,97,85.6,102,123,82.9,37,64,57.8,0,0.9,-0.9,6,23,5,0,23
1392,Fabian Kunze,DEU,MF,Arminia Bielefeld,Bundesliga,22,1998,14.1,444,566,78.4,8141,1898,180,221,81.4,210,244,86.1,47,81,58.0,0,0.4,-0.4,5,41,3,0,48
1393,Jasmin Kurtic,SVN,MF,Parma Calcio 1913,Serie A,31,1989,30.4,1195,1438,83.1,24098,5885,445,496,89.7,532,598,89.0,198,291,68.0,0,2.0,-2.0,27,99,30,14,115
1394,Layvin Kurzawa,FRA,DF,Paris Saint-Germain,Ligue 1,27,1992,14.2,849,971,87.4,13106,4258,463,492,94.1,315,359,87.7,51,88,58.0,1,1.7,-0.7,11,37,17,6,54
1395,Dereck Kutesa,CHE,MF,Stade Reims,Ligue 1,22,1997,7.6,105,156,67.3,1548,349,62,79,78.5,40,56,71.4,3,9,33.3,2,0.8,+1.2,8,7,4,1,13
1396,Ahmed Kutucu,TUR,FW,FC Schalke 04,Bundesliga,20,2000,1.2,22,37,59.5,356,35,12,17,70.6,5,8,62.5,3,7,42.9,0,0.0,0.0,1,1,0,0,0
1397,Enock Kwateng,FRA,DF,FC Girondins Bordeaux,Ligue 1,23,1997,11.5,546,660,82.7,9026,3606,279,307,90.9,208,262,79.4,45,66,68.2,0,1.0,-1.0,8,28,6,3,44
1398,Antonino La Gumina,ITA,FW,UC Sampdoria,Serie A,24,1996,3.8,49,72,68.1,691,108,23,35,65.7,20,24,83.3,1,3,33.3,0,0.0,0.0,0,3,2,0,3
1399,Gaëtan Laborde,FRA,FW,Montpellier HSC,Ligue 1,26,1994,36.2,613,917,66.8,9210,2441,331,441,75.1,230,326,70.6,28,72,38.9,8,4.9,+3.1,36,41,25,4,74
1400,Alexandre Lacazette,FRA,FW,Arsenal FC,Premier League,29,1991,21.4,410,524,78.2,6066,1247,225,283,79.5,135,158,85.4,27,44,61.4,2,2.7,-0.7,18,24,21,0,46
1401,Tom Lacoux,FRA,MF,FC Girondins Bordeaux,Ligue 1,18,2002,5.8,194,221,87.8,3596,523,82,89,92.1,92,98,93.9,17,26,65.4,0,0.1,-0.1,2,4,1,1,7
1402,Maxence Lacroix,FRA,DF,VfL Wolfsburg,Bundesliga,20,2000,28.8,1460,1736,84.1,36305,10858,220,259,84.9,842,903,93.2,392,543,72.2,1,0.4,+0.6,4,102,5,0,110
1403,Alban Lafont,FRA,GK,FC Nantes,Ligue 1,21,1999,38.0,653,1127,57.9,22954,16509,83,85,97.6,263,267,98.5,307,774,39.7,0,0.0,0.0,0,21,2,0,0
1404,Víctor Laguardia,ESP,DF,Deportivo Alavés,La Liga,30,1989,29.2,814,1047,77.7,21332,8784,164,187,87.7,392,442,88.7,251,404,62.1,1,1.0,0.0,5,58,5,0,55
1405,Konrad Laimer,AUT,DF,RB Leipzig,Bundesliga,23,1997,0.9,39,51,76.5,511,197,21,22,95.5,15,22,68.2,1,2,50.0,0,0.0,0.0,0,2,1,1,4
1406,Stefan Lainer,AUT,DF,Borussia Mönchengladbach,Bundesliga,27,1992,30.8,1289,1706,75.6,22635,9716,593,673,88.1,536,686,78.1,134,265,50.6,2,2.4,-0.4,34,97,33,16,148
1407,Diego Lainez,MEX,FW,Real Betis Balompié,La Liga,20,2000,9.6,284,360,78.9,4053,1111,171,196,87.2,83,101,82.2,15,31,48.4,2,0.9,+1.1,13,15,11,4,31
1408,Kenny Lala,FRA,DF,RC Strasbourg Alsace,Ligue 1,28,1991,20.4,832,1127,73.8,18264,7233,297,341,87.1,335,406,82.5,193,341,56.6,2,4.0,-2.0,30,64,26,13,85
1409,Adam Lallana,ENG,MF,Brighton & Hove Albion,Premier League,32,1988,17.7,793,936,84.7,12397,2974,413,460,89.8,294,339,86.7,56,83,67.5,1,2.8,-1.8,27,58,28,3,83
1410,Erik Lamela,ARG,FW,Tottenham Hotspur,Premier League,28,1992,8.0,289,368,78.5,4889,1022,152,176,86.4,98,117,83.8,34,54,63.0,0,0.9,-0.9,8,22,10,0,29
1411,Sam Lammers,NLD,FW,Atalanta BC,Serie A,23,1997,3.2,95,126,75.4,1254,231,68,83,81.9,23,30,76.7,2,4,50.0,0,0.3,-0.3,4,6,3,0,9
1412,Tariq Lamptey,ENG,DF,Brighton & Hove Albion,Premier League,19,2000,9.8,390,500,78.0,6346,1711,209,234,89.3,141,188,75.0,32,56,57.1,1,1.1,-0.1,11,12,12,7,27
1413,Loïck Landre,FRA,DF,Nîmes Olympique,Ligue 1,28,1992,18.1,695,782,88.9,15558,4651,178,189,94.2,375,395,94.9,136,189,72.0,0,0.0,0.0,1,33,0,0,34
1414,Michael Langer,AUT,GK,FC Schalke 04,Bundesliga,35,1985,2.7,50,76,65.8,1438,840,8,8,100.0,26,26,100.0,16,42,38.1,0,0.0,0.0,0,1,0,0,0
1415,Manuel Lanzini,ARG,MF,West Ham United,Premier League,27,1993,6.3,327,368,88.9,5291,1311,176,191,92.1,122,133,91.7,21,31,67.7,1,0.9,+0.1,11,25,4,0,20
1416,Gianluca Lapadula,PER,FW,Benevento Calcio,Serie A,30,1990,28.5,344,485,70.9,4860,955,202,266,75.9,105,143,73.4,15,22,68.2,2,3.9,-1.9,31,11,14,1,37
1417,Aymeric Laporte,ESP,DF,Manchester City,Premier League,26,1994,14.9,1160,1261,92.0,24147,6963,353,372,94.9,624,651,95.9,179,224,79.9,0,0.7,-0.7,4,108,5,0,72
1418,Julien Laporte,FRA,DF,FC Lorient,Ligue 1,26,1993,29.5,1231,1423,86.5,30109,8976,249,268,92.9,651,704,92.5,327,441,74.1,0,0.2,-0.2,6,75,6,0,68
1419,Danilo,BRA,DF,Bologna FC 1909,Serie A,36,1984,34.8,1404,1729,81.2,34375,12380,287,320,89.7,754,835,90.3,354,552,64.1,1,1.1,-0.1,6,92,5,0,106
1420,Gautier Larsonneur,FRA,GK,Stade Brest 29,Ligue 1,23,1997,35.0,1005,1264,79.5,30302,17360,156,157,99.4,461,469,98.3,384,634,60.6,0,0.0,0.0,0,13,0,0,0
1421,Kevin Lasagna,ITA,FW,Udinese Calcio,Serie A,27,1992,12.3,152,215,70.7,2310,396,93,116,80.2,40,55,72.7,11,17,64.7,1,0.6,+0.4,8,9,7,1,15
1422,Kevin Lasagna,ITA,FW,Hellas Verona,Serie A,27,1992,14.1,194,261,74.3,2637,339,129,149,86.6,42,62,67.7,12,23,52.2,0,1.1,-1.1,11,11,5,0,11
1423,Jamaal Lascelles,ENG,DF,Newcastle United,Premier League,26,1993,18.1,487,599,81.3,10618,3333,130,146,89.0,274,300,91.3,79,141,56.0,0,0.0,0.0,1,30,5,0,32
1424,Paul Lasne,FRA,MF,Stade Brest 29,Ligue 1,31,1989,18.7,916,1063,86.2,18377,3748,298,337,88.4,455,495,91.9,141,194,72.7,0,0.5,-0.5,7,63,5,0,43
1425,Toni Lato,ESP,DF,Valencia CF,La Liga,22,1997,8.1,287,372,77.2,5271,1714,122,138,88.4,135,166,81.3,26,57,45.6,0,0.3,-0.3,3,20,2,2,22
1426,Danny Latza,DEU,MF,1.FSV Mainz 05,Bundesliga,30,1989,20.0,531,752,70.6,10159,2925,217,262,82.8,235,309,76.1,70,139,50.4,2,2.2,-0.2,23,39,7,2,67
1427,Armand Laurienté,FRA,FW,FC Lorient,Ligue 1,21,1998,18.0,434,572,75.9,7206,2017,256,288,88.9,120,163,73.6,50,96,52.1,5,5.2,-0.2,39,31,18,5,34
1428,Vincent Laurini,FRA,DF,Parma Calcio 1913,Serie A,31,1989,9.7,400,507,78.9,7495,3135,178,196,90.8,168,210,80.0,51,90,56.7,0,0.1,-0.1,2,38,11,5,44
1429,Lautaro de León,URY,MF,Celta de Vigo,La Liga,19,2001,0.2,3,3,100.0,30,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
1430,Wesley Lautoa,NCL,MF,Dijon FCO,Ligue 1,32,1987,17.9,700,821,85.3,13978,4120,251,283,88.7,327,367,89.1,114,150,76.0,0,0.1,-0.1,4,44,8,0,62
1431,Valentino Lazaro,AUT,DF,Borussia Mönchengladbach,Bundesliga,24,1996,13.8,441,579,76.2,7354,2042,233,269,86.6,154,207,74.4,44,80,55.0,0,1.0,-1.0,16,27,9,4,32
1432,Darko Lazovic,SRB,DF,Hellas Verona,Serie A,29,1990,27.8,1015,1394,72.8,17275,7042,502,579,86.7,400,562,71.2,93,189,49.2,6,4.1,+1.9,36,66,57,16,152
1433,Manuel Lazzari,ITA,DF,SS Lazio,Serie A,26,1993,29.0,950,1180,80.5,15952,3731,451,515,87.6,393,476,82.6,74,131,56.5,5,3.9,+1.1,30,28,33,20,38
1434,Jérémy Le Douaron,FRA,FW,Stade Brest 29,Ligue 1,22,1998,9.1,138,197,70.1,1932,389,84,108,77.8,40,58,69.0,7,13,53.8,2,0.5,+1.5,9,6,5,1,8
1435,Enzo Le Fée,FRA,MF,FC Lorient,Ligue 1,20,2000,20.2,689,880,78.3,12949,3195,307,347,88.5,274,323,84.8,91,174,52.3,5,4.6,+0.4,31,67,12,2,60
1436,Vincent Le Goff,FRA,DF,FC Lorient,Ligue 1,30,1989,25.6,1007,1275,79.0,18206,7885,443,496,89.3,460,557,82.6,96,183,52.5,0,2.3,-2.3,20,61,24,11,117
1437,Maxime Le Marchand,FRA,DF,Fulham FC,Premier League,30,1989,1.4,78,82,95.1,1841,642,18,18,100.0,43,45,95.6,16,18,88.9,0,0.0,0.0,0,3,1,0,6
1438,Robin Le Normand,FRA,DF,Real Sociedad,La Liga,23,1996,30.5,1435,1636,87.7,31099,7778,371,405,91.6,803,870,92.3,253,338,74.9,1,0.1,+0.9,1,63,6,1,74
1439,Damien Le Tallec,FRA,MF,Montpellier HSC,Ligue 1,30,1990,13.6,349,435,80.2,7770,1896,112,136,82.4,154,182,84.6,75,101,74.3,0,0.3,-0.3,2,36,3,0,37
1440,James Léa Siliki,CMR,MF,Stade Rennais FC,Ligue 1,24,1996,2.8,121,156,77.6,2411,451,46,61,75.4,52,59,88.1,20,31,64.5,0,0.0,0.0,1,16,3,0,15
1441,Rafael Leão,PRT,FW,AC Milan,Serie A,21,1999,21.4,358,497,72.0,5727,1120,172,216,79.6,138,195,70.8,26,43,60.5,6,4.5,+1.5,27,15,27,6,39
1442,Jean-Louis Leca,FRA,GK,RC Lens,Ligue 1,34,1985,36.8,699,1031,67.8,21359,15283,166,166,100.0,233,237,98.3,270,597,45.2,0,0.1,-0.1,2,14,0,0,0
1443,Mathew Leckie,AUS,FW,Hertha BSC,Bundesliga,29,1991,5.6,160,210,76.2,2922,629,72,88,81.8,69,84,82.1,17,25,68.0,1,0.6,+0.4,5,6,6,3,13
1444,Benjamin Lecomte,FRA,GK,AS Monaco,Ligue 1,29,1991,28.0,758,997,76.0,21743,13084,152,154,98.7,330,331,99.7,272,508,53.5,0,0.0,0.0,0,11,0,0,3
1445,Jeremías Ledesma,ARG,GK,Cádiz CF,La Liga,27,1993,32.0,462,997,46.3,24626,20494,26,30,86.7,68,72,94.4,367,893,41.1,0,0.0,0.0,0,36,0,0,0
1446,Pierre Lees Melou,FRA,MF,OGC Nice,Ligue 1,27,1993,22.9,1047,1225,85.5,19641,5013,441,482,91.5,452,509,88.8,129,189,68.3,2,1.3,+0.7,13,107,17,3,126
1447,Lucas Leiva,BRA,MF,SS Lazio,Serie A,33,1987,23.7,1295,1491,86.9,24857,7720,486,539,90.2,617,684,90.2,174,220,79.1,0,0.3,-0.3,6,184,13,2,153
1448,Florian Lejeune,FRA,DF,Deportivo Alavés,La Liga,29,1991,33.5,1116,1387,80.5,28279,10380,242,281,86.1,563,620,90.8,301,462,65.2,1,0.3,+0.7,6,53,2,0,45
1449,Iñigo Lekue,ESP,DF,Athletic Bilbao,La Liga,27,1993,7.2,332,418,79.4,6064,2337,151,167,90.4,136,164,82.9,43,73,58.9,0,0.4,-0.4,6,15,9,3,29
1450,Thomas Lemar,FRA,MF,Atlético de Madrid,La Liga,24,1995,15.2,661,810,81.6,11628,2973,334,369,90.5,222,268,82.8,89,137,65.0,3,2.0,+1.0,20,61,21,2,68
1451,Mario Lemina,GAB,MF,Fulham FC,Premier League,26,1993,18.9,734,860,85.3,15079,3711,244,278,87.8,358,399,89.7,116,163,71.2,0,0.8,-0.8,10,60,15,1,56
1452,Fabien Lemoine,FRA,MF,FC Lorient,Ligue 1,33,1987,21.5,1255,1454,86.3,23863,6115,509,550,92.5,537,592,90.7,186,262,71.0,0,1.1,-1.1,16,92,11,4,99
1453,Clément Lenglet,FRA,DF,FC Barcelona,La Liga,25,1995,27.5,2129,2293,92.8,40648,13671,819,849,96.5,1039,1086,95.7,253,328,77.1,0,0.9,-0.9,7,215,17,2,134
1454,Bernd Leno,DEU,GK,Arsenal FC,Premier League,28,1992,34.8,922,1156,79.8,22005,11152,265,265,100.0,457,460,99.3,196,426,46.0,0,0.0,0.0,0,5,0,0,2
1455,Christopher Lenz,DEU,DF,1.FC Union Berlin,Bundesliga,25,1994,25.0,976,1340,72.8,18290,7643,436,510,85.5,395,507,77.9,130,253,51.4,3,2.0,+1.0,19,72,30,12,108
1456,Pedro León,ESP,MF,SD Eibar,La Liga,33,1986,10.4,217,370,58.6,3878,1415,103,133,77.4,82,119,68.9,28,90,31.1,2,2.3,-0.3,17,11,17,12,19
1457,Sergio León,ESP,FW,Levante UD,La Liga,31,1989,8.3,97,137,70.8,1361,199,60,73,82.2,30,36,83.3,5,14,35.7,0,0.3,-0.3,6,6,3,0,9
1458,Lukas Lerager,DNK,MF,Genoa CFC,Serie A,27,1993,12.9,405,490,82.7,6595,1669,208,241,86.3,145,170,85.3,38,50,76.0,1,0.4,+0.6,8,39,4,0,38
1459,Mehdi Léris,FRA,DF,UC Sampdoria,Serie A,22,1998,4.3,184,236,78.0,3014,880,100,112,89.3,57,71,80.3,21,42,50.0,0,0.3,-0.3,7,9,5,1,14
1460,Thakgalo Leshabela,ZAF,MF,Leicester City,Premier League,20,1999,0.1,7,9,77.8,98,38,4,5,80.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
1461,Karlo Letica,HRV,GK,UC Sampdoria,Serie A,23,1997,1.0,31,34,91.2,771,337,3,3,100.0,20,20,100.0,8,11,72.7,0,0.0,0.0,0,0,0,0,0
1462,Gaetano Letizia,ITA,DF,Benevento Calcio,Serie A,30,1990,17.4,670,887,75.5,13135,4942,264,299,88.3,282,351,80.3,107,198,54.0,1,1.4,-0.4,14,40,32,17,53
1463,Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,31,1988,27.3,543,710,76.5,8374,1538,299,366,81.7,170,212,80.2,46,63,73.0,7,3.6,+3.4,30,34,26,4,52
1464,Jamal Lewis,NIR,DF,Newcastle United,Premier League,22,1998,20.4,635,833,76.2,11069,4545,307,349,88.0,244,303,80.5,70,139,50.4,1,1.6,-0.6,15,34,16,10,31
1465,Aaron Leya Iseka,BEL,FW,FC Metz,Ligue 1,22,1997,11.2,151,199,75.9,2269,340,91,111,82.0,42,57,73.7,12,17,70.6,0,0.7,-0.7,12,10,3,0,9
