Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def
156,Carlos Bacca\Carlos-Bacca,co COL,FWMF,Villarreal,es La Liga,32,1986,7.6,12,1.57,7,0,3,0,2,0,2,0.26,1,0,0,0,1,0
157,Milan Badelj\Milan-Badelj,hr CRO,MF,Fiorentina,it Serie A,30,1989,17.6,44,2.50,36,2,2,0,3,1,1,0.06,1,0,0,0,0,0
158,Matthias Bader\Matthias-Bader,de GER,DF,Köln,de Bundesliga,22,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
159,Bastian Badu\Bastian-Badu,fr FRA,FW,Montpellier,fr Ligue 1,19,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
160,Alex Baena\Alex-Baena,es ESP,MF,Villarreal,es La Liga,18,2001,0.2,1,6.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
161,Stéphane Bahoken\Stephane-Bahoken,cm CMR,FW,Angers,fr Ligue 1,27,1992,10.1,21,2.08,16,0,0,3,1,1,3,0.30,2,0,0,1,0,0
162,Daniel Baier\Daniel-Baier,de GER,MF,Augsburg,de Bundesliga,35,1984,21.6,33,1.53,27,0,1,1,3,1,4,0.19,3,0,0,0,1,0
163,Leon Bailey\Leon-Bailey,jm JAM,FWMF,Leverkusen,de Bundesliga,21,1997,12.1,41,3.39,22,10,3,4,2,0,8,0.66,4,2,0,1,1,0
164,Eric Bailly\Eric-Bailly,ci CIV,DF,Manchester Utd,eng Premier League,25,1994,1.7,1,0.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
165,Dénys Bain\Denys-Bain,fr FRA,DF,Brest,fr Ligue 1,26,1993,14.1,4,0.28,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
166,Leighton Baines\Leighton-Baines,eng ENG,DF,Everton,eng Premier League,34,1984,4.5,12,2.67,8,3,0,0,1,0,0,0.00,0,0,0,0,0,0
167,Stefan Bajic\Stefan-Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,17,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
168,Tiemoué Bakayoko\Tiemoue-Bakayoko,fr FRA,MF,Monaco,fr Ligue 1,24,1994,19.1,30,1.57,18,0,3,2,5,2,3,0.16,2,0,1,0,0,0
169,Lewis Baker\Lewis-Baker,eng ENG,MF,Düsseldorf,de Bundesliga,24,1995,6.1,15,2.48,7,2,2,1,3,0,1,0.17,1,0,0,0,0,0
170,Mitchel Bakker\Mitchel-Bakker,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
171,Ridle Baku\Ridle-Baku,de GER,DFMF,Mainz 05,de Bundesliga,21,1998,26.1,65,2.49,51,3,3,2,6,0,10,0.38,9,1,0,0,0,0
172,Fabián Balbuena\Fabian-Balbuena,py PAR,DF,West Ham,eng Premier League,27,1991,13.1,4,0.31,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
173,Keita Baldé\Keita-Balde,sn SEN,FWMF,Monaco,fr Ligue 1,24,1995,9.5,22,2.31,15,0,2,2,3,0,5,0.52,3,0,0,1,1,0
174,George Baldock\George-Baldock,eng ENG,DF,Sheffield Utd,eng Premier League,26,1993,38.0,65,1.71,52,4,6,0,3,0,6,0.16,4,0,1,0,1,0
175,Gareth Bale\Gareth-Bale,wal WAL,FWMF,Real Madrid,es La Liga,30,1989,12.1,33,2.73,21,2,5,3,2,0,7,0.58,6,0,0,1,0,0
176,Mikel Balenziaga\Mikel-Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,6.3,2,0.32,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
177,Leonardo Balerdi\Leonardo-Balerdi,ar ARG,DFMF,Dortmund,de Bundesliga,20,1999,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
178,Marco Ballarini\Marco-Ballarini,it ITA,MF,Udinese,it Serie A,18,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
179,Fodé Ballo-Touré\Fode-Ballo-Toure,sn SEN,DF,Monaco,fr Ligue 1,22,1997,18.7,27,1.45,17,3,3,1,2,1,0,0.00,0,0,0,0,0,0
180,Florent Balmont\Florent-Balmont,fr FRA,MF,Dijon,fr Ligue 1,39,1980,4.5,9,2.02,5,2,0,2,0,0,0,0.00,0,0,0,0,0,0
181,Mario Balotelli\Mario-Balotelli,it ITA,FW,Brescia,it Serie A,28,1990,15.6,33,2.12,17,0,2,8,6,0,1,0.06,1,0,0,0,0,0
182,Abdoulaye Bamba\Abdoulaye-Bamba,ci CIV,DF,Angers,fr Ligue 1,29,1990,6.2,3,0.49,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
183,Jonathan Bamba\Jonathan-Bamba,fr FRA,FWMF,Lille,fr Ligue 1,23,1996,21.5,77,3.58,45,12,8,7,4,1,7,0.33,5,0,0,1,1,0
184,Éver Banega\Ever-Banega,ar ARG,MF,Sevilla,es La Liga,31,1988,27.5,116,4.22,67,37,3,2,6,1,12,0.44,7,3,1,0,1,0
185,Mattia Bani\Mattia-Bani,it ITA,DF,Bologna,it Serie A,25,1993,24.5,8,0.33,8,0,0,0,0,0,1,0.04,1,0,0,0,0,0
186,Antonín Barák\Antonin-Barak,cz CZE,MF,Udinese,it Serie A,24,1994,2.2,6,2.78,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
187,Antonín Barák\Antonin-Barak,cz CZE,MF,Lecce,it Serie A,24,1994,15.2,42,2.76,38,0,1,1,1,1,5,0.33,4,0,1,0,0,0
188,Federico Barba\Federico-Barba,it ITA,DF,Valladolid,es La Liga,25,1993,5.0,3,0.60,2,0,0,0,1,0,1,0.20,1,0,0,0,0,0
189,Danilo Barbosa\Danilo-Barbosa,br BRA,DFMF,Nice,fr Ligue 1,23,1996,12.5,18,1.44,16,0,0,0,1,1,1,0.08,1,0,0,0,0,0
190,Melvin Bard\Melvin-Bard,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.5,2,4.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
191,Enis Bardhi\Enis-Bardhi,mk MKD,MF,Levante,es La Liga,24,1995,23.5,68,2.89,40,11,7,5,3,2,10,0.43,4,0,2,2,1,1
192,Phil Bardsley\Phil-Bardsley,sco SCO,DF,Burnley,eng Premier League,34,1985,21.0,20,0.95,11,3,0,2,0,4,1,0.05,0,0,0,0,0,1
193,Nicolò Barella\Nicolo-Barella,it ITA,MF,Inter,it Serie A,22,1997,22.4,55,2.46,47,0,3,2,3,0,5,0.22,4,0,0,0,1,0
194,Philipp Bargfrede\Philipp-Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,30,1989,6.5,5,0.77,5,0,0,0,0,0,1,0.15,1,0,0,0,0,0
195,Antonino Barillà\Antonino-Barilla,it ITA,MF,Parma,it Serie A,31,1988,18.8,22,1.17,16,3,0,0,2,0,4,0.21,3,0,0,0,0,0
196,Kike Barja\Kike-Barja,es ESP,MFFW,Osasuna,es La Liga,22,1997,3.5,10,2.88,8,0,1,1,0,0,2,0.58,2,0,0,0,0,0
197,Ross Barkley\Ross-Barkley,eng ENG,MF,Chelsea,eng Premier League,25,1993,12.3,47,3.83,31,1,6,5,3,1,5,0.41,4,0,0,1,0,0
198,Aymen Barkok\Aymen-Barkok,ma MAR,FWMF,Düsseldorf,de Bundesliga,21,1998,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
199,Ashley Barnes\Ashley-Barnes,eng ENG,FW,Burnley,eng Premier League,29,1989,15.0,21,1.40,12,0,1,1,5,2,2,0.13,0,0,0,0,1,1
200,Harvey Barnes\Harvey-Barnes,eng ENG,MFFW,Leicester City,eng Premier League,21,1997,23.1,77,3.33,59,0,8,5,5,0,15,0.65,12,0,2,1,0,0
201,Antonio Barragán\Antonio-Barragan,es ESP,DF,Betis,es La Liga,32,1987,7.1,19,2.67,16,1,2,0,0,0,3,0.42,2,0,1,0,0,0
202,Antonio Barreca\Antonio-Barreca,it ITA,DFMF,Genoa,it Serie A,24,1995,12.2,14,1.15,10,3,0,1,0,0,1,0.08,1,0,0,0,0,0
203,Leandro Barreiro Martins\Leandro-Barreiro-Martins,lu LUX,MF,Mainz 05,de Bundesliga,19,2000,10.4,14,1.34,12,1,0,0,1,0,3,0.29,3,0,0,0,0,0
204,Ander Barrenetxea\Ander-Barrenetxea,es ESP,FWMF,Real Sociedad,es La Liga,17,2001,4.9,19,3.87,17,0,2,0,0,0,0,0.00,0,0,0,0,0,0
205,Édgar Barreto\Edgar-Barreto,py PAR,MF,Sampdoria,it Serie A,35,1984,1.0,2,2.00,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
206,Musa Barrow\Musa-Barrow,gm GAM,FW,Bologna,it Serie A,20,1998,15.0,81,5.38,48,9,16,6,2,0,6,0.40,4,0,1,1,0,0
207,Musa Barrow\Musa-Barrow,gm GAM,FWMF,Atalanta,it Serie A,20,1998,2.1,12,5.68,7,0,2,2,1,0,2,0.95,2,0,0,0,0,0
208,Fin Bartels\Fin-Bartels,de GER,FWMF,Werder Bremen,de Bundesliga,32,1987,3.8,11,2.91,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0
209,Marc Bartra\Marc-Bartra,es ESP,DFMF,Betis,es La Liga,28,1991,28.0,12,0.43,10,0,0,2,0,0,1,0.04,0,0,0,1,0,0
210,Daniele Baselli\Daniele-Baselli,it ITA,MF,Torino,it Serie A,27,1992,14.2,29,2.04,18,10,0,0,0,1,2,0.14,1,1,0,0,0,0
211,Chris Basham\Chris-Basham,eng ENG,DF,Sheffield Utd,eng Premier League,31,1988,36.0,25,0.69,22,0,2,0,1,0,2,0.06,2,0,0,0,0,0
212,Toma Bašić\Toma-Basic,hr CRO,MF,Bordeaux,fr Ligue 1,22,1996,11.0,33,3.00,19,12,2,0,0,0,4,0.36,1,3,0,0,0,0
213,Thomas Basila\Thomas-Basila,fr FRA,DF,Nantes,fr Ligue 1,20,1999,4.6,1,0.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
214,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,DFMF,Granada,es La Liga,22,1996,4.0,14,3.54,9,1,1,1,0,2,3,0.76,2,0,0,0,0,1
215,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,DFMF,Monaco,fr Ligue 1,22,1996,11.7,31,2.64,18,2,3,5,2,1,2,0.17,0,0,0,1,1,0
216,Borja Bastón\Borja-Baston,es ESP,MFFW,Aston Villa,eng Premier League,26,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
217,Alessandro Bastoni\Alessandro-Bastoni,it ITA,DF,Inter,it Serie A,20,1999,21.3,31,1.45,27,1,1,1,0,1,2,0.09,2,0,0,0,0,0
218,Bastos\Bastos,ao ANG,DF,Lazio,it Serie A,28,1991,8.5,7,0.82,3,0,3,0,1,0,0,0.00,0,0,0,0,0,0
219,Oliver Batista-Meier\Oliver-Batista-Meier,de GER,FW,Bayern Munich,de Bundesliga,18,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
220,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Chelsea,eng Premier League,25,1993,2.7,7,2.64,5,0,1,1,0,0,3,1.13,2,0,0,1,0,0
221,Cristian Battocchio\Cristian-Battocchio,it ITA,MF,Brest,fr Ligue 1,27,1992,15.5,32,2.07,17,11,0,1,1,2,4,0.26,1,1,0,0,1,1
222,Oliver Baumann\Oliver-Baumann,de GER,GK,Hoffenheim,de Bundesliga,29,1990,30.0,3,0.10,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
223,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,31,1988,19.9,32,1.61,28,0,0,3,1,0,4,0.20,4,0,0,0,0,0
224,Christoph Baumgartner\Christoph-Baumgartner,at AUT,MFFW,Hoffenheim,de Bundesliga,19,1999,16.6,52,3.13,32,2,5,7,5,1,4,0.24,1,1,0,2,0,0
225,Noah Joel Sarenren Bazee\Noah-Joel-Sarenren-Bazee,ng NGA,FW,Augsburg,de Bundesliga,22,1996,4.2,7,1.65,4,0,2,0,1,0,1,0.24,0,0,1,0,0,0
226,Ihlas Bebou\Ihlas-Bebou,tg TOG,FWMF,Hoffenheim,de Bundesliga,25,1994,23.4,58,2.48,40,1,7,3,6,1,7,0.30,2,1,1,2,1,0
227,Rodrigo Becão\Rodrigo-Becao,br BRA,DF,Udinese,it Serie A,23,1996,24.6,10,0.41,6,0,0,1,0,3,2,0.08,1,0,0,1,0,0
228,Sheraldo Becker\Sheraldo-Becker,nl NED,MFFW,Union Berlin,de Bundesliga,24,1995,6.0,15,2.50,11,0,3,0,1,0,3,0.50,3,0,0,0,0,0
229,Timo Becker\Timo-Becker,de GER,DFMF,Schalke 04,de Bundesliga,22,1997,3.7,8,2.14,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0
230,Jan Bednarek\Jan-Bednarek,pl POL,DF,Southampton,eng Premier League,23,1996,34.0,13,0.38,11,0,0,1,1,0,1,0.03,0,0,0,1,0,0
231,Asmir Begović\Asmir-Begovic,ba BIH,GK,Milan,it Serie A,32,1987,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
232,Valon Behrami\Valon-Behrami,ch SUI,MF,Genoa,it Serie A,34,1985,12.3,11,0.89,7,0,0,0,3,1,0,0.00,0,0,0,0,0,0
233,Maximilian Beier\Maximilian-Beier,de GER,FW,Hoffenheim,de Bundesliga,16,2002,1.2,1,0.83,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
234,Gaëtan Belaud\Gaetan-Belaud,fr FRA,DF,Brest,fr Ligue 1,32,1986,6.4,4,0.62,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
235,Ishak Belfodil\Ishak-Belfodil,dz ALG,FWMF,Hoffenheim,de Bundesliga,27,1992,3.0,11,3.68,8,0,2,1,0,0,0,0.00,0,0,0,0,0,0
236,Haris Belkebla\Haris-Belkebla,dz ALG,MF,Brest,fr Ligue 1,25,1994,20.2,22,1.09,18,0,0,0,2,2,3,0.15,2,0,0,0,0,1
237,Raoul Bellanova\Raoul-Bellanova,it ITA,DF,Bordeaux,fr Ligue 1,19,2000,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
238,Raoul Bellanova\Raoul-Bellanova,it ITA,DF,Atalanta,it Serie A,19,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
239,Karim Bellarabi\Karim-Bellarabi,de GER,FWDF,Leverkusen,de Bundesliga,29,1990,15.8,48,3.03,34,2,5,5,2,0,8,0.51,6,0,1,0,1,0
240,Jean-Ricner Bellegarde\Jean-Ricner-Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,21,1998,16.6,47,2.83,38,3,1,0,5,0,5,0.30,4,0,0,0,1,0
241,Héctor Bellerín\Hector-Bellerin,es ESP,DF,Arsenal,eng Premier League,24,1995,12.9,14,1.09,11,0,2,1,0,0,0,0.00,0,0,0,0,0,0
242,Andrea Belotti\Andrea-Belotti,it ITA,FW,Torino,it Serie A,25,1993,33.4,100,2.99,62,0,9,8,16,5,12,0.36,6,0,1,3,1,1
243,Fran Beltrán\Fran-Beltran,es ESP,MF,Celta Vigo,es La Liga,20,1999,20.3,29,1.43,23,4,0,2,0,0,0,0.00,0,0,0,0,0,0
244,Sami Ben Amar\Sami-Ben-Amar,ma MAR,FW,Nîmes,fr Ligue 1,21,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
245,Hatem Ben Arfa\Hatem-Ben-Arfa,fr FRA,MFFW,Valladolid,es La Liga,32,1987,1.8,3,1.70,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
246,Wissam Ben Yedder\Wissam-Ben-Yedder,fr FRA,FW,Monaco,fr Ligue 1,28,1990,24.0,89,3.70,68,0,10,6,4,1,13,0.54,6,0,3,2,2,0
247,Marco Benassi\Marco-Benassi,it ITA,MF,Fiorentina,it Serie A,24,1994,10.9,27,2.48,25,0,0,1,1,0,2,0.18,1,0,0,1,0,0
248,Cristian Benavente\Cristian-Benavente,pe PER,MFFW,Nantes,fr Ligue 1,25,1994,3.9,11,2.84,8,0,0,0,1,2,1,0.26,1,0,0,0,0,0
249,Lars Bender\Lars-Bender,de GER,DFMF,Leverkusen,de Bundesliga,30,1989,15.3,28,1.84,22,5,0,1,0,0,2,0.13,2,0,0,0,0,0
250,Sven Bender\Sven-Bender,de GER,DF,Leverkusen,de Bundesliga,30,1989,30.3,13,0.43,11,0,0,1,1,0,2,0.07,2,0,0,0,0,0
251,Darío Benedetto\Dario-Benedetto,ar ARG,FW,Marseille,fr Ligue 1,29,1990,23.3,38,1.63,28,0,2,4,4,0,6,0.26,1,0,1,2,2,0
252,László Bénes\Laszlo-Benes,sk SVK,MF,M'Gladbach,de Bundesliga,21,1997,10.0,50,5.01,27,17,1,1,3,1,6,0.60,2,4,0,0,0,0
253,Walter Benítez\Walter-Benitez,ar ARG,GK,Nice,fr Ligue 1,26,1993,26.0,2,0.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
254,Loris Benito\Loris-Benito,ch SUI,DF,Bordeaux,fr Ligue 1,27,1992,21.1,25,1.19,20,2,0,1,1,1,2,0.09,2,0,0,0,0,0
255,Bilal Benkhedim\Bilal-Benkhedim,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,18,2001,1.5,5,3.41,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
256,Ismaël Bennacer\Ismael-Bennacer,dz ALG,MF,Milan,it Serie A,21,1997,27.6,68,2.46,52,9,1,0,3,3,4,0.14,3,0,0,0,1,0
257,Ryan Bennett\Ryan-Bennett,eng ENG,DF,Wolves,eng Premier League,29,1990,6.7,5,0.74,4,1,0,0,0,0,1,0.15,0,1,0,0,0,0
258,Ryan Bennett\Ryan-Bennett,eng ENG,DF,Leicester City,eng Premier League,29,1990,3.7,2,0.54,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
259,Keanen Bennetts\Keanen-Bennetts,eng ENG,MF,M'Gladbach,de Bundesliga,20,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
260,Yassine Benrahou\Yassine-Benrahou,fr FRA,FWMF,Bordeaux,fr Ligue 1,20,1999,1.9,10,5.36,6,2,0,2,0,0,1,0.54,0,1,0,0,0,0
261,Yassine Benrahou\Yassine-Benrahou,fr FRA,MFFW,Nîmes,fr Ligue 1,20,1999,8.5,36,4.25,14,12,1,3,4,2,5,0.59,1,2,0,1,1,0
262,Ramy Bensebaini\Ramy-Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,24,1995,16.1,23,1.43,17,0,1,2,2,1,5,0.31,4,0,0,1,0,0
263,Nabil Bentaleb\Nabil-Bentaleb,dz ALG,MF,Newcastle Utd,eng Premier League,24,1994,8.3,11,1.32,9,1,0,0,0,1,0,0.00,0,0,0,0,0,0
264,Rodrigo Bentancur\Rodrigo-Bentancur,uy URU,MF,Juventus,it Serie A,22,1997,24.4,76,3.11,53,17,2,0,3,1,10,0.41,5,3,1,0,1,0
265,Christian Benteke\Christian-Benteke,be BEL,FW,Crystal Palace,eng Premier League,28,1990,14.0,39,2.78,24,0,5,4,3,3,6,0.43,5,0,1,0,0,0
266,Romario Benzar\Romario-Benzar,ro ROU,DF,Lecce,it Serie A,27,1992,1.1,3,2.78,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
267,Karim Benzema\Karim-Benzema,fr FRA,FW,Real Madrid,es La Liga,31,1987,34.9,118,3.38,104,0,11,2,1,0,17,0.49,15,0,2,0,0,0
268,Yassine Benzia\Yassine-Benzia,dz ALG,MF,Dijon,fr Ligue 1,24,1994,1.9,5,2.60,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
269,Domenico Berardi\Domenico-Berardi,it ITA,FW,Sassuolo,it Serie A,24,1994,27.7,117,4.22,73,12,7,11,11,3,14,0.51,9,0,1,2,2,0
270,Yuri Berchiche\Yuri-Berchiche,es ESP,DF,Athletic Club,es La Liga,29,1990,31.7,56,1.77,44,3,3,4,1,1,3,0.09,2,0,0,1,0,0
271,Álex Berenguer\Alex-Berenguer,es ESP,MFFW,Torino,it Serie A,24,1995,20.3,77,3.80,41,11,15,5,4,1,9,0.44,4,1,4,0,0,0
272,Bartosz Bereszyński\Bartosz-Bereszynski,pl POL,DF,Sampdoria,it Serie A,27,1992,26.7,29,1.09,24,3,0,0,2,0,2,0.07,2,0,0,0,0,0
273,Jóhann Berg Guðmundsson\Johann-Berg-Gudmundsson,is ISL,MF,Burnley,eng Premier League,28,1990,6.9,23,3.33,17,2,1,1,1,1,3,0.43,2,0,0,0,0,1
274,Markel Bergara\Markel-Bergara,es ESP,MF,Getafe,es La Liga,33,1986,0.8,1,1.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
275,Sander Berge\Sander-Berge,no NOR,MF,Sheffield Utd,eng Premier League,21,1998,10.5,7,0.67,6,0,1,0,0,0,2,0.19,1,0,1,0,0,0
276,Steven Bergwijn\Steven-Bergwijn,nl NED,FWMF,Tottenham,eng Premier League,21,1997,7.8,26,3.32,22,0,2,0,2,0,1,0.13,1,0,0,0,0,0
277,Robert Berić\Robert-Beric,si SVN,FWMF,Saint-Étienne,fr Ligue 1,28,1991,4.6,3,0.65,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
278,Etrit Berisha\Etrit-Berisha,al ALB,GK,SPAL,it Serie A,30,1989,26.0,4,0.15,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
279,Valon Berisha\Valon-Berisha,xk KVX,MFFW,Lazio,it Serie A,26,1993,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
280,Valon Berisha\Valon-Berisha,xk KVX,MFFW,Düsseldorf,de Bundesliga,26,1993,10.5,19,1.82,12,4,0,0,3,0,1,0.10,1,0,0,0,0,0
281,Sergio Bermejo\Sergio-Bermejo,es ESP,FW,Celta Vigo,es La Liga,21,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
282,Bernard\Bernard,br BRA,MFFW,Everton,eng Premier League,26,1992,14.2,50,3.52,39,0,5,2,1,3,5,0.35,3,0,2,0,0,0
283,Federico Bernardeschi\Federico-Bernardeschi,it ITA,MFFW,Juventus,it Serie A,25,1994,17.5,62,3.55,42,8,3,4,5,0,1,0.06,1,0,0,0,0,0
284,Bernardo\Bernardo,br BRA,DF,Brighton,eng Premier League,24,1995,7.5,10,1.33,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0
285,Paul Bernardoni\Paul-Bernardoni,fr FRA,GK,Nîmes,fr Ligue 1,22,1997,24.5,4,0.16,2,2,0,0,0,0,1,0.04,0,1,0,0,0,0
286,Juan Bernat\Juan-Bernat,es ESP,DFMF,Paris S-G,fr Ligue 1,26,1993,15.4,25,1.62,22,0,0,1,2,0,6,0.39,4,0,0,1,1,0
287,Dimitry Bertaud\Dimitry-Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,21,1998,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
288,Andrea Bertolacci\Andrea-Bertolacci,it ITA,MF,Sampdoria,it Serie A,28,1991,5.9,13,2.19,9,0,1,0,2,1,1,0.17,0,0,0,0,0,1
289,Ryan Bertrand\Ryan-Bertrand,eng ENG,DF,Southampton,eng Premier League,29,1989,30.5,62,2.04,45,14,0,0,3,0,1,0.03,0,1,0,0,0,0
290,Muhamed Bešić\Muhamed-Besic,ba BIH,MF,Sheffield Utd,eng Premier League,26,1992,2.8,3,1.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
291,Louis Beyer\Louis-Beyer,de GER,DF,M'Gladbach,de Bundesliga,19,2000,1.2,1,0.82,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
292,Ermin Bičakčić\Ermin-Bicakcic,ba BIH,DF,Hoffenheim,de Bundesliga,29,1990,13.1,7,0.54,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
293,Pedro Bigas\Pedro-Bigas,es ESP,DF,Eibar,es La Liga,28,1990,19.7,9,0.46,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0
294,Lucas Biglia\Lucas-Biglia,ar ARG,MF,Milan,it Serie A,33,1986,7.6,12,1.58,10,2,0,0,0,0,1,0.13,1,0,0,0,0,0
295,El Bilal Touré\El-Bilal-Toure,ml MLI,FW,Reims,fr Ligue 1,17,2001,5.0,7,1.39,4,0,0,1,2,0,2,0.40,0,0,0,1,1,0
296,Philip Billing\Philip-Billing,dk DEN,MF,Bournemouth,eng Premier League,23,1996,28.1,45,1.60,35,2,2,3,1,2,4,0.14,4,0,0,0,0,0
297,Cristiano Biraghi\Cristiano-Biraghi,it ITA,DFMF,Inter,it Serie A,26,1992,17.5,57,3.26,38,13,3,0,3,0,12,0.69,10,1,1,0,0,0
298,Davide Biraschi\Davide-Biraschi,it ITA,DF,Genoa,it Serie A,25,1994,21.9,22,1.00,14,1,1,1,4,1,3,0.14,2,1,0,0,0,0
299,Valter Birsa\Valter-Birsa,si SVN,MF,Cagliari,it Serie A,32,1986,4.8,17,3.56,11,5,0,0,0,0,1,0.21,0,0,0,0,0,0
300,Dimitri Bisoli\Dimitri-Bisoli,it ITA,MF,Brescia,it Serie A,25,1994,23.9,46,1.92,36,0,5,3,1,0,3,0.13,1,0,1,0,0,0
301,Yves Bissouma\Yves-Bissouma,ml MLI,MF,Brighton,eng Premier League,22,1996,14.0,11,0.79,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0
302,Leonardo Bittencourt\Leonardo-Bittencourt,de GER,FW,Hoffenheim,de Bundesliga,25,1993,0.0,1,30.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
303,Leonardo Bittencourt\Leonardo-Bittencourt,de GER,FWMF,Werder Bremen,de Bundesliga,25,1993,21.0,75,3.57,48,7,2,6,5,7,4,0.19,2,1,0,1,0,0
304,Birkir Bjarnason\Birkir-Bjarnason,is ISL,MFFW,Brescia,it Serie A,31,1988,8.9,14,1.58,11,0,0,2,1,0,3,0.34,2,0,0,1,0,0
305,Rubén Blanco\Ruben-Blanco,es ESP,GK,Celta Vigo,es La Liga,24,1995,32.9,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
306,Ludovic Blas\Ludovic-Blas,fr FRA,FWMF,Nantes,fr Ligue 1,21,1997,20.5,58,2.83,45,0,6,1,5,1,4,0.20,3,0,0,0,1,0
307,Pablo de Blasis\Pablo-de-Blasis,ar ARG,DFMF,Eibar,es La Liga,31,1988,17.8,35,1.96,30,1,1,2,0,1,4,0.22,3,0,0,1,0,0
308,Alejandro Blesa\Alejandro-Blesa,es ESP,MF,Levante,es La Liga,17,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
309,Alexis Blin\Alexis-Blin,fr FRA,MF,Amiens,fr Ligue 1,22,1996,20.5,17,0.83,12,2,0,0,2,1,1,0.05,1,0,0,0,0,0
310,Jérôme Boateng\Jerome-Boateng,de GER,DF,Bayern Munich,de Bundesliga,30,1988,20.0,13,0.65,11,0,0,2,0,0,5,0.25,4,0,0,1,0,0
311,Kevin-Prince Boateng\Kevin-Prince-Boateng,gh GHA,FW,Fiorentina,it Serie A,32,1987,6.7,19,2.85,17,0,0,0,2,0,2,0.30,2,0,0,0,0,0
