Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,SCA,SCA/90,PassLiveSh,PassDeadSh,DribSh,ShSh,FldSh,DefSh,GCA,GCA/90,PassLiveG,PassDeadG,DribG,ShG,FldG,DefG
2184,Gerónimo Rulli,ARG,GK,Montpellier HSC,Ligue 1,27,1992,25.0,7,0.28,4,3,0,0,0,0,1,0.04,1,0,0,0,0,0
2185,Lukas Rupp,DEU,MF,TSG 1899 Hoffenheim,Bundesliga,28,1991,3.8,5,1.32,5,0,0,0,0,0,1,0.26,1,0,0,0,0,0
2186,Lukas Rupp,DEU,FW,Norwich City,Premier League,28,1991,7.7,14,1.81,12,1,0,1,0,0,0,0.00,0,0,0,0,0,0
2187,Mathew Ryan,AUS,GK,Brighton & Hove Albion,Premier League,27,1992,38.0,4,0.11,3,1,0,0,0,0,3,0.08,2,1,0,0,0,0
2188,Julian Ryerson,NOR,DF,1.FC Union Berlin,Bundesliga,21,1997,4.1,2,0.49,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2189,Frederik Rönnow,DNK,GK,Eintracht Frankfurt,Bundesliga,26,1992,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2190,João Victor,BRA,MF,VfL Wolfsburg,Bundesliga,25,1994,18.1,43,2.38,27,1,5,6,3,1,4,0.22,3,0,1,0,0,0
2191,Roli Pereira de Sa,FRA,MF,FC Nantes,Ligue 1,22,1996,0.1,2,30.00,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2192,Youssouf Sabaly,SEN,DF,FC Girondins Bordeaux,Ligue 1,26,1993,10.1,21,2.07,17,0,0,0,4,0,1,0.10,1,0,0,0,0,0
2193,Stefano Sabelli,ITA,DF,Brescia Calcio,Serie A,26,1993,35.2,63,1.79,49,5,1,1,6,1,3,0.09,3,0,0,0,0,0
2194,Abdelhamid Sabiri,DEU,MF,SC Paderborn 07,Bundesliga,22,1996,11.6,26,2.23,16,1,3,1,4,1,3,0.26,2,0,1,0,0,0
2195,Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,25,1994,27.8,103,3.71,87,6,2,5,2,1,12,0.43,10,0,0,1,1,0
2196,Ihsan Sacko,FRA,FW,OGC Nice,Ligue 1,22,1997,1.6,5,3.10,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2197,Alexis Saelemaekers,BEL,FW,AC Milan,Serie A,20,1999,7.6,25,3.29,22,0,0,1,2,0,1,0.13,0,0,0,0,1,0
2198,Jorge Sáenz,ESP,DF,Celta de Vigo,La Liga,22,1996,4.1,3,0.73,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2199,Nuri Sahin,TUR,MF,SV Werder Bremen,Bundesliga,30,1988,13.9,46,3.31,23,20,1,0,0,2,4,0.29,2,2,0,0,0,0
2200,Wesley Saïd,FRA,MF,FC Toulouse,Ligue 1,24,1995,12.9,29,2.25,16,2,5,3,2,1,2,0.16,2,0,0,0,0,0
2201,Allan Saint-Maximin,FRA,MF,Newcastle United,Premier League,22,1997,20.7,88,4.25,52,0,22,6,7,1,10,0.48,6,0,1,1,1,1
2202,Théo Sainte-Luce,FRA,DF,Nîmes Olympique,Ligue 1,20,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2203,Borja Sainz,ESP,MF,Deportivo Alavés,La Liga,18,2001,6.4,14,2.20,8,0,3,3,0,0,0,0.00,0,0,0,0,0,0
2204,Romain Saïss,MAR,DF,Wolverhampton Wanderers,Premier League,29,1990,30.1,25,0.83,19,1,1,3,0,0,2,0.07,0,0,0,1,0,0
2205,Bukayo Saka,ENG,DF,Arsenal FC,Premier League,17,2001,19.5,45,2.31,32,2,7,2,2,0,7,0.36,6,0,1,0,0,0
2206,Hiroki Sakai,JPN,DF,Olympique Marseille,Ligue 1,29,1990,18.0,35,1.94,26,4,1,0,4,0,2,0.11,1,0,0,0,1,0
2207,Mamadou Sakho,FRA,DF,Crystal Palace,Premier League,29,1990,10.3,1,0.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2208,Jacopo Sala,ITA,DF,SPAL,Serie A,27,1991,9.5,17,1.79,13,1,3,0,0,0,1,0.11,0,1,0,0,0,0
2209,Mohamed Salah,EGY,FW,Liverpool FC,Premier League,27,1992,32.0,120,3.76,76,4,23,10,5,2,16,0.50,8,2,4,1,1,0
2210,Bartosz Salamon,POL,DF,SPAL,Serie A,28,1991,3.8,1,0.26,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2211,Eddie Salcedo,ITA,FW,Hellas Verona,Serie A,17,2001,7.6,19,2.51,14,0,0,3,2,0,0,0.00,0,0,0,0,0,0
2212,William Saliba,FRA,DF,AS Saint-Étienne,Ligue 1,18,2001,11.0,4,0.36,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2213,Yannis Salibur,FRA,MF,RCD Mallorca,La Liga,28,1991,0.9,4,4.39,3,0,1,0,0,0,2,2.20,1,0,1,0,0,0
2214,Romain Salin,FRA,GK,Stade Rennais FC,Ligue 1,35,1984,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2215,Mohammed Salisu,GHA,DF,Real Valladolid CF,La Liga,20,1999,30.3,4,0.13,3,0,0,0,1,0,2,0.07,2,0,0,0,0,0
2216,Roland Sallai,HUN,MF,SC Freiburg,Bundesliga,22,1997,12.9,31,2.40,23,0,3,1,4,0,2,0.15,1,0,0,0,1,0
2217,Lazar Samardzic,DEU,MF,Hertha BSC,Bundesliga,17,2002,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2218,Diadié Samassékou,MLI,MF,TSG 1899 Hoffenheim,Bundesliga,23,1996,14.6,16,1.10,15,0,0,0,0,1,3,0.21,3,0,0,0,0,0
2219,Mbwana Samatta,TZA,FW,Aston Villa,Premier League,26,1992,10.5,22,2.10,14,0,1,1,4,1,1,0.10,0,0,0,0,0,0
2220,Mama Baldé,GNB,FW,Dijon FCO,Ligue 1,23,1995,18.6,46,2.47,27,0,3,6,8,2,9,0.48,6,0,1,2,0,0
2221,Junior Sambia,FRA,DF,Montpellier HSC,Ligue 1,22,1996,6.5,12,1.84,5,1,1,3,2,0,1,0.15,1,0,0,0,0,0
2222,Frédéric Sammaritano,FRA,MF,Dijon FCO,Ligue 1,33,1986,5.8,32,5.56,15,14,0,2,1,0,3,0.52,2,1,0,0,0,0
2223,Fede San Emeterio,ESP,MF,Real Valladolid CF,La Liga,22,1997,19.5,16,0.82,15,0,0,1,0,0,1,0.05,1,0,0,0,0,0
2224,Mikel San José,ESP,MF,Athletic Bilbao,La Liga,30,1989,4.0,2,0.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2225,Antonio Sanabria,PRY,FW,Genoa CFC,Serie A,23,1996,15.4,38,2.47,25,0,5,2,3,3,6,0.39,3,0,1,0,1,1
2226,Oihan Sancet,ESP,MF,Athletic Bilbao,La Liga,19,2000,8.2,23,2.79,16,0,3,2,2,0,3,0.36,2,0,0,0,1,0
2227,Renato Sanches,PRT,MF,Bayern Munich,Bundesliga,21,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2228,Renato Sanches,PRT,MF,LOSC Lille,Ligue 1,21,1997,16.5,64,3.88,36,15,6,3,4,0,4,0.24,2,2,0,0,0,0
2229,Alexis Sánchez,CHL,FW,Inter Milan,Serie A,30,1988,10.3,66,6.44,42,12,3,2,5,2,14,1.37,10,2,0,0,1,1
2230,Carlos Sánchez,COL,MF,West Ham United,Premier League,33,1986,1.3,1,0.77,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2231,Davinson Sánchez,COL,DF,Tottenham Hotspur,Premier League,23,1996,27.0,6,0.22,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2232,Germán Sánchez,ESP,DF,Granada CF,La Liga,32,1986,25.5,6,0.24,6,0,0,0,0,0,1,0.04,1,0,0,0,0,0
2233,Javi Sánchez,ESP,DF,Real Valladolid CF,La Liga,22,1997,5.5,4,0.72,1,1,0,1,1,0,1,0.18,1,0,0,0,0,0
2234,Manu Sánchez,ESP,DF,Atlético de Madrid,La Liga,18,2000,3.6,7,1.94,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2235,Víctor Sánchez,ESP,MF,RCD Espanyol Barcelona,La Liga,31,1987,18.8,44,2.35,26,13,1,1,0,3,2,0.11,1,0,1,0,0,0
2236,Jadon Sancho,ENG,FW,Borussia Dortmund,Bundesliga,19,2000,25.4,125,4.92,95,13,9,5,2,1,32,1.26,25,2,3,2,0,0
2237,Alex Sandro,BRA,DF,Juventus FC,Serie A,28,1991,26.5,71,2.68,58,4,2,1,5,1,6,0.23,5,0,0,1,0,0
2238,Leroy Sané,DEU,FW,Manchester City,Premier League,23,1996,0.1,1,7.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2239,Salif Sané,SEN,DF,FC Schalke 04,Bundesliga,28,1990,12.5,5,0.40,4,0,0,0,1,0,1,0.08,1,0,0,0,0,0
2240,Luca Sangalli,ESP,MF,Real Sociedad,La Liga,24,1995,4.1,10,2.42,8,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2241,Ibrahim Sangaré,CIV,MF,FC Toulouse,Ligue 1,21,1997,24.2,56,2.32,46,0,3,1,3,3,5,0.21,3,0,0,0,1,1
2242,Oier,ESP,MF,CA Osasuna,La Liga,33,1986,25.8,36,1.40,32,0,0,0,3,1,2,0.08,2,0,0,0,0,0
2243,Yaya Sanogo,FRA,FW,FC Toulouse,Ligue 1,26,1993,10.1,18,1.78,11,0,1,2,3,0,2,0.20,1,0,0,0,0,0
2244,Morgan Sanson,FRA,MF,Olympique Marseille,Ligue 1,24,1994,24.1,79,3.27,52,4,4,3,11,5,6,0.25,4,1,0,1,0,0
2245,Nicola Sansone,ITA,FW,Bologna FC 1909,Serie A,27,1991,25.2,106,4.20,58,19,13,7,7,1,12,0.48,6,2,1,2,0,0
2246,Baptiste Santamaria,FRA,MF,SCO Angers,Ligue 1,24,1995,27.8,46,1.65,30,0,4,4,4,4,3,0.11,2,0,0,0,1,0
2247,Federico Santander,PRY,FW,Bologna FC 1909,Serie A,28,1991,8.6,28,3.27,21,0,1,1,4,0,4,0.47,1,0,0,1,1,0
2248,Davide Santon,ITA,DF,AS Roma,Serie A,28,1991,6.9,6,0.87,3,1,0,0,1,1,1,0.15,0,1,0,0,0,0
2249,Samir,BRA,DF,Udinese Calcio,Serie A,24,1994,17.2,10,0.58,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2250,Riccardo Saponara,ITA,MF,Genoa CFC,Serie A,27,1991,1.9,8,4.29,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0
2251,Riccardo Saponara,ITA,MF,US Lecce,Serie A,27,1991,10.5,57,5.42,45,6,0,4,2,0,6,0.57,4,1,0,0,1,0
2252,Ivan Saponjic,SRB,FW,Atlético de Madrid,La Liga,21,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2253,Pablo Sarabia,ESP,FW,Paris Saint-Germain,Ligue 1,27,1992,12.9,39,3.02,28,2,2,5,1,1,5,0.39,2,0,0,2,1,0
2254,Marcelo Saracchi,URY,DF,RB Leipzig,Bundesliga,21,1998,2.0,4,2.01,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2255,Josh Sargent,USA,FW,SV Werder Bremen,Bundesliga,19,2000,15.7,29,1.84,18,0,4,5,2,0,7,0.44,4,0,1,2,0,0
2256,Bouna Sarr,GIN,DF,Olympique Marseille,Ligue 1,27,1992,24.0,48,2.00,34,2,3,3,5,1,7,0.29,5,1,0,0,1,0
2257,Ismaïla Sarr,SEN,FW,Watford FC,Premier League,21,1998,22.5,71,3.15,49,1,4,5,9,3,10,0.44,5,0,0,0,3,2
2258,Malang Sarr,FRA,DF,OGC Nice,Ligue 1,20,1999,16.2,7,0.43,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2259,Sidy Sarr,SEN,MF,Nîmes Olympique,Ligue 1,23,1996,12.9,23,1.78,18,0,2,1,1,1,2,0.15,2,0,0,0,0,0
2260,Joan Sastre,ESP,DF,RCD Mallorca,La Liga,22,1997,15.1,29,1.92,24,1,0,1,1,1,3,0.20,2,0,0,0,0,0
2261,Téji Savanier,FRA,MF,Montpellier HSC,Ligue 1,27,1991,16.9,57,3.37,28,16,3,1,5,4,6,0.35,3,2,0,0,1,0
2262,Stefan Savic,MNE,DF,Atlético de Madrid,La Liga,28,1991,22.0,5,0.23,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2263,Fabian Schär,CHE,DF,Newcastle United,Premier League,27,1991,18.6,16,0.86,13,0,1,2,0,0,3,0.16,2,0,0,1,0,0
2264,Louis Schaub,AUT,MF,1. FC Köln,Bundesliga,24,1994,6.9,24,3.47,13,4,3,0,3,1,1,0.14,1,0,0,0,0,0
2265,Ezequiel Schelotto,ITA,DF,Brighton & Hove Albion,Premier League,30,1989,4.0,3,0.75,1,0,0,1,1,0,1,0.25,0,0,0,0,1,0
2266,Patrik Schick,CZE,FW,RB Leipzig,Bundesliga,23,1996,14.4,37,2.57,25,0,4,5,3,0,5,0.35,3,0,2,0,0,0
2267,Julian Schieber,DEU,FW,FC Augsburg,Bundesliga,30,1989,0.5,2,4.19,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2268,Kingsley Schindler,DEU,FW,1. FC Köln,Bundesliga,26,1993,9.4,21,2.23,16,0,2,2,1,0,3,0.32,2,0,1,0,0,0
2269,Xaver Schlager,AUT,MF,VfL Wolfsburg,Bundesliga,21,1997,19.1,36,1.88,28,0,5,1,2,0,4,0.21,4,0,0,0,0,0
2270,Keven Schlotterbeck,DEU,DF,1.FC Union Berlin,Bundesliga,22,1997,21.5,5,0.23,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0
2271,Nico Schlotterbeck,DEU,DF,SC Freiburg,Bundesliga,19,1999,4.1,6,1.45,6,0,0,0,0,0,1,0.24,1,0,0,0,0,0
2272,Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,26,1992,11.5,13,1.13,9,0,1,1,2,0,2,0.17,2,0,0,0,0,0
2273,Kasper Schmeichel,DNK,GK,Leicester City,Premier League,32,1986,38.0,5,0.13,1,4,0,0,0,0,0,0.00,0,0,0,0,0,0
2274,Marcel Schmelzer,DEU,DF,Borussia Dortmund,Bundesliga,31,1988,0.7,2,2.73,2,0,0,0,0,0,1,1.36,1,0,0,0,0,0
2275,Jonathan Schmid,FRA,DF,SC Freiburg,Bundesliga,29,1990,31.5,67,2.13,43,12,2,4,5,1,2,0.06,1,0,0,1,0,0
2276,Manuel Schmiedebach,DEU,MF,1.FC Union Berlin,Bundesliga,30,1988,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2277,Benno Schmitz,DEU,DF,1. FC Köln,Bundesliga,24,1994,12.9,25,1.94,23,1,0,0,0,1,1,0.08,1,0,0,0,0,0
2278,Morgan Schneiderlin,FRA,MF,Everton FC,Premier League,29,1989,11.1,17,1.53,15,0,1,1,0,0,1,0.09,1,0,0,0,0,0
2279,Lasse Schöne,DNK,MF,Genoa CFC,Serie A,33,1986,27.0,74,2.74,31,30,2,8,1,2,5,0.19,2,1,0,2,0,0
2280,Sebastian Schonlau,DEU,DF,SC Paderborn 07,Bundesliga,24,1994,23.0,13,0.57,9,0,0,1,0,3,1,0.04,1,0,0,0,0,0
2281,Alessandro Schöpf,AUT,MF,FC Schalke 04,Bundesliga,25,1994,15.9,27,1.70,22,2,0,0,3,0,3,0.19,1,1,0,0,1,0
2282,Jerdy Schouten,NLD,MF,Bologna FC 1909,Serie A,22,1997,12.0,26,2.16,22,1,1,0,1,1,2,0.17,2,0,0,0,0,0
2283,Markus Schubert,DEU,GK,FC Schalke 04,Bundesliga,21,1998,8.2,3,0.36,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2284,Nico Schulz,DEU,DF,Borussia Dortmund,Bundesliga,26,1993,6.6,11,1.67,7,1,1,1,0,1,2,0.30,2,0,0,0,0,0
2285,Alexander Schwolow,DEU,GK,SC Freiburg,Bundesliga,27,1992,23.2,2,0.09,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2286,Matteo Scozzarella,ITA,MF,Parma Calcio 1913,Serie A,31,1988,10.2,25,2.45,13,11,0,0,0,1,4,0.39,1,2,0,0,0,1
2287,Aleksandar Sedlar,SRB,DF,RCD Mallorca,La Liga,27,1991,9.0,6,0.66,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2288,Davie Selke,DEU,FW,Hertha BSC,Bundesliga,24,1995,10.7,18,1.69,9,0,0,0,9,0,1,0.09,1,0,0,0,0,0
2289,Davie Selke,DEU,FW,SV Werder Bremen,Bundesliga,24,1995,5.1,8,1.56,6,0,1,0,0,1,0,0.00,0,0,0,0,0,0
2290,Matz Sels,BEL,GK,RC Strasbourg Alsace,Ligue 1,27,1992,27.0,4,0.15,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2291,Ken Sema,SWE,DF,Udinese Calcio,Serie A,25,1993,27.3,72,2.64,53,10,6,2,1,0,2,0.07,2,0,0,0,0,0
2292,Nélson Semedo,PRT,DF,FC Barcelona,La Liga,25,1993,23.3,33,1.42,23,0,4,0,5,1,6,0.26,3,0,0,0,3,0
2293,Alessandro Semprini,ITA,DF,Brescia Calcio,Serie A,21,1998,7.0,11,1.57,9,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2294,Josep Señé,ESP,MF,RCD Mallorca,La Liga,27,1991,1.7,6,3.60,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0
2295,Stefano Sensi,ITA,MF,Inter Milan,Serie A,23,1995,8.0,42,5.23,23,7,6,3,3,0,7,0.87,1,1,2,1,2,0
2296,Luigi Sepe,ITA,GK,Parma Calcio 1913,Serie A,28,1991,34.0,6,0.18,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2297,Suat Serdar,DEU,MF,FC Schalke 04,Bundesliga,22,1997,17.8,33,1.86,23,0,5,1,3,1,3,0.17,3,0,0,0,0,0
2298,Ryan Sessegnon,ENG,DF,Tottenham Hotspur,Premier League,19,2000,3.8,4,1.05,4,0,0,0,0,0,1,0.26,1,0,0,0,0,0
2299,Salva Sevilla,ESP,MF,RCD Mallorca,La Liga,35,1984,28.5,95,3.33,49,37,1,4,4,0,5,0.18,3,1,0,1,0,0
2300,Yevgen Shakhov,UKR,MF,US Lecce,Serie A,28,1990,12.1,31,2.57,23,1,1,1,2,3,7,0.58,4,1,0,1,1,0
2301,Xherdan Shaqiri,CHE,FW,Liverpool FC,Premier League,27,1991,2.1,4,1.95,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2302,Billy Sharp,ENG,FW,Sheffield United,Premier League,33,1986,11.7,26,2.23,18,0,2,2,4,0,3,0.26,2,0,0,1,0,0
2303,Luke Shaw,ENG,DF,Manchester United,Premier League,24,1995,19.3,42,2.18,34,4,1,1,2,0,1,0.05,1,0,0,0,0,0
2304,Khiry Shelton,USA,FW,SC Paderborn 07,Bundesliga,26,1993,0.4,3,7.94,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2305,Jonjo Shelvey,ENG,MF,Newcastle United,Premier League,27,1992,23.5,60,2.55,42,14,3,1,0,0,6,0.25,3,2,1,0,0,0
2306,Gen Shoji,JPN,DF,FC Toulouse,Ligue 1,26,1992,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2307,Djibril Sidibé,FRA,DF,Everton FC,Premier League,27,1992,20.3,37,1.83,30,3,0,0,2,2,4,0.20,4,0,0,0,0,0
2308,Kalidou Sidibé,FRA,MF,FC Toulouse,Ligue 1,20,1999,1.0,2,1.98,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2309,Sidnei,BRA,DF,Real Betis Balompié,La Liga,29,1989,13.1,7,0.54,5,1,0,1,0,0,1,0.08,1,0,0,0,0,0
2310,Jordan Siebatcheu,USA,FW,Stade Rennais FC,Ligue 1,23,1996,4.9,11,2.25,9,0,1,0,0,0,2,0.41,1,0,0,0,0,0
2311,Kaj Sierhuis,NLD,FW,Stade Reims,Ligue 1,21,1998,0.1,1,7.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2312,Gylfi Sigurdsson,ISL,MF,Everton FC,Premier League,29,1989,28.4,83,2.92,32,31,4,11,2,3,8,0.28,4,2,1,1,0,0
2313,Luca Siligardi,ITA,FW,Parma Calcio 1913,Serie A,31,1988,3.7,7,1.87,7,0,0,0,0,0,2,0.53,2,0,0,0,0,0
2314,Adrien Silva,PRT,MF,AS Monaco,Ligue 1,30,1989,13.6,32,2.36,22,6,3,0,0,1,3,0.22,1,2,0,0,0,0
2315,André Silva,PRT,FW,AC Milan,Serie A,23,1995,0.7,1,1.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2316,André Silva,PRT,FW,Eintracht Frankfurt,Bundesliga,23,1995,17.5,55,3.14,40,0,6,3,5,0,7,0.40,3,0,1,1,1,0
2317,Bernardo Silva,PRT,FW,Manchester City,Premier League,24,1994,22.6,95,4.21,81,2,6,4,1,1,12,0.53,9,0,2,1,0,0
2318,David Silva,ESP,MF,Manchester City,Premier League,33,1986,20.3,112,5.52,88,1,8,6,5,4,20,0.99,13,1,1,1,1,3
2319,Gabriel Silva,BRA,DF,AS Saint-Étienne,Ligue 1,28,1991,2.6,1,0.39,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2320,Jonathan Silva,ARG,DF,CD Leganés,La Liga,25,1994,30.9,46,1.49,35,5,3,1,2,0,3,0.10,2,1,0,0,0,0
2321,Matheus Pereira,BRA,MF,Dijon FCO,Ligue 1,21,1998,5.2,21,4.06,14,4,1,2,0,0,1,0.19,0,0,0,1,0,0
2322,Rui Silva,PRT,GK,Granada CF,La Liga,25,1994,35.0,6,0.17,4,2,0,0,0,0,1,0.03,0,1,0,0,0,0
2323,Thiago Silva,BRA,DF,Paris Saint-Germain,Ligue 1,34,1984,17.5,14,0.80,13,0,0,0,0,1,2,0.11,2,0,0,0,0,0
2324,Marco Silvestri,ITA,GK,Hellas Verona,Serie A,28,1991,35.0,3,0.09,0,3,0,0,0,0,0,0.00,0,0,0,0,0,0
2325,Mohamed Simakan,FRA,DF,RC Strasbourg Alsace,Ligue 1,19,2000,16.7,23,1.38,16,0,3,0,4,0,2,0.12,2,0,0,0,0,0
2326,Giovanni Simeone,ARG,FW,Cagliari Calcio,Serie A,24,1995,32.5,44,1.35,27,0,5,4,5,2,7,0.22,4,0,0,0,1,1
2327,Moses Simon,NGA,FW,FC Nantes,Ligue 1,24,1995,24.2,70,2.89,50,0,14,2,2,1,10,0.41,6,0,3,0,0,0
2328,Unai Simón,ESP,GK,Athletic Bilbao,La Liga,22,1997,33.2,4,0.12,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2329,Jack Simpson,ENG,DF,AFC Bournemouth,Premier League,22,1996,2.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2330,Sarpreet Singh,NZL,FW,Bayern Munich,Bundesliga,20,1999,0.8,1,1.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2331,Wilfried Singo,CIV,DF,Torino FC,Serie A,18,2000,1.5,5,3.41,4,0,1,0,0,0,1,0.68,0,0,1,0,0,0
2332,Daley Sinkgraven,NLD,DF,Bayer 04 Leverkusen,Bundesliga,24,1995,10.1,16,1.58,14,1,1,0,0,0,1,0.10,1,0,0,0,0,0
2333,Dimitrios Siovas,GRC,DF,CD Leganés,La Liga,30,1988,21.3,13,0.61,9,0,1,2,0,1,2,0.09,1,0,0,1,0,0
2334,Salvatore Sirigu,ITA,GK,Torino FC,Serie A,32,1987,36.0,3,0.08,0,3,0,0,0,0,0,0.00,0,0,0,0,0,0
2335,Ibrahima Sissoko,FRA,MF,RC Strasbourg Alsace,Ligue 1,21,1997,17.8,31,1.75,24,1,3,1,1,1,1,0.06,1,0,0,0,0,0
2336,Moussa Sissoko,FRA,MF,Tottenham Hotspur,Premier League,29,1989,27.2,28,1.03,26,0,1,0,0,1,2,0.07,2,0,0,0,0,0
2337,Sambou Sissoko,FRA,MF,Stade Reims,Ligue 1,20,1999,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2338,Pione Sisto,DNK,FW,Celta de Vigo,La Liga,24,1995,9.9,29,2.93,18,2,4,0,4,1,2,0.20,1,1,0,0,0,0
2339,Antonio Sivera,ESP,GK,Deportivo Alavés,La Liga,22,1996,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2340,Ellyes Skhiri,TUN,MF,1. FC Köln,Bundesliga,24,1995,29.7,52,1.75,40,1,2,4,2,3,8,0.27,4,0,1,2,1,0
2341,Oliver Skipp,ENG,MF,Tottenham Hotspur,Premier League,18,2000,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2342,Lukasz Skorupski,POL,GK,Bologna FC 1909,Serie A,28,1991,37.0,5,0.14,5,0,0,0,0,0,1,0.03,1,0,0,0,0,0
2343,Andreas Skov Olsen,DNK,FW,Bologna FC 1909,Serie A,19,1999,8.4,21,2.49,12,3,1,2,2,1,3,0.36,2,0,0,1,0,0
2344,Robert Skov,DNK,DF,TSG 1899 Hoffenheim,Bundesliga,23,1996,29.0,90,3.11,38,32,8,7,4,1,11,0.38,5,2,1,3,0,0
2345,Simon Skrabb,FIN,MF,Brescia Calcio,Serie A,24,1995,2.9,4,1.40,3,0,1,0,0,0,1,0.35,1,0,0,0,0,0
2346,Milan Skriniar,SVK,DF,Inter Milan,Serie A,24,1995,29.2,26,0.89,21,0,1,2,1,1,2,0.07,0,0,0,1,1,0
2347,Steven Skrzybski,DEU,FW,Fortuna Düsseldorf,Bundesliga,26,1992,5.9,13,2.21,8,0,2,0,1,2,2,0.34,2,0,0,0,0,0
2348,Petar Skuletic,SRB,FW,Montpellier HSC,Ligue 1,29,1990,1.2,2,1.70,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2349,Islam Slimani,DZA,FW,AS Monaco,Ligue 1,31,1988,14.3,53,3.71,42,0,5,4,1,1,12,0.84,8,0,3,1,0,0
2350,Will Smallbone,IRL,MF,Southampton FC,Premier League,19,2000,4.4,4,0.92,4,0,0,0,0,0,2,0.46,2,0,0,0,0,0
2351,Chris Smalling,ENG,DF,AS Roma,Serie A,29,1989,28.5,24,0.84,22,0,0,1,1,0,4,0.14,3,0,0,1,0,0
2352,Dennis Smarsch,DEU,GK,Hertha BSC,Bundesliga,20,1999,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2353,Adam Smith,ENG,DF,AFC Bournemouth,Premier League,28,1991,22.8,19,0.83,16,0,1,0,2,0,1,0.04,1,0,0,0,0,0
2354,Emile Smith Rowe,ENG,MF,Arsenal FC,Premier League,19,2000,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2355,Fedor Smolov,RUS,FW,Celta de Vigo,La Liga,29,1990,8.3,13,1.57,11,0,1,0,0,1,1,0.12,1,0,0,0,0,0
2356,Robert Snodgrass,SCO,MF,West Ham United,Premier League,31,1987,16.8,51,3.04,19,24,3,1,4,0,7,0.42,3,4,0,0,0,0
2357,Cédric Soares,PRT,DF,Arsenal FC,Premier League,27,1991,2.8,3,1.08,2,1,0,0,0,0,1,0.36,1,0,0,0,0,0
2358,Cédric Soares,PRT,DF,Southampton FC,Premier League,27,1991,14.5,24,1.65,21,2,0,0,0,1,3,0.21,1,1,0,0,0,1
