Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
143,Mathias Autret,FRA,MF,Stade Brest 29,Ligue 1,28,1991,13.6,2,27,9,33.3,1.99,0.66,0.07,0.22,21.8,0,0,0,2.0,2.0,0.07,0.0,0.0
144,Chimy Ávila,ARG,FW,CA Osasuna,La Liga,25,1994,17.7,9,68,27,39.7,3.85,1.53,0.13,0.33,18.1,0,0,0,7.0,7.0,0.10,+2.0,+2.0
145,Javier Avilés,ESP,MF,CD Leganés,La Liga,21,1997,2.0,1,5,2,40.0,2.45,0.98,0.20,0.50,17.9,0,0,0,0.5,0.5,0.10,+0.5,+0.5
146,Chidozie Awaziem,NGA,DF,CD Leganés,La Liga,22,1997,22.2,0,10,0,0.0,0.45,0.00,0.00,,12.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7
147,Taiwo Awoniyi,NGA,FW,1.FSV Mainz 05,Bundesliga,21,1997,5.4,1,13,3,23.1,2.42,0.56,0.08,0.33,11.0,0,0,0,1.9,1.9,0.15,-0.9,-0.9
148,Florian Ayé,FRA,FW,Brescia Calcio,Serie A,22,1997,15.3,0,27,7,25.9,1.76,0.46,0.00,0.00,13.2,0,0,0,3.1,3.1,0.12,-3.1,-3.1
149,Jordan Ayew,GHA,FW,Crystal Palace,Premier League,27,1991,35.0,9,56,24,42.9,1.60,0.69,0.16,0.38,14.7,0,0,0,6.5,6.5,0.12,+2.5,+2.5
150,Kaan Ayhan,TUR,DF,Fortuna Düsseldorf,Bundesliga,24,1994,30.3,2,28,4,14.3,0.92,0.13,0.07,0.50,16.6,7,0,0,2.5,2.5,0.09,-0.5,-0.5
151,Ramon Azeez,NGA,MF,Granada CF,La Liga,26,1992,15.1,2,19,3,15.8,1.26,0.20,0.11,0.67,21.1,0,0,0,1.9,1.9,0.10,+0.1,+0.1
152,César Azpilicueta,ESP,DF,Chelsea FC,Premier League,29,1989,35.9,2,29,6,20.7,0.81,0.17,0.07,0.33,13.2,0,0,0,2.7,2.7,0.09,-0.7,-0.7
153,Ludovic Baal,GUF,DF,Stade Brest 29,Ligue 1,33,1986,9.2,0,2,0,0.0,0.22,0.00,0.00,,11.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
154,Iddrisu Baba,GHA,MF,RCD Mallorca,La Liga,23,1996,32.3,0,15,2,13.3,0.47,0.06,0.00,0.00,23.0,0,0,0,0.9,0.9,0.06,-0.9,-0.9
155,Khouma Babacar,SEN,FW,US Lecce,Serie A,26,1993,15.8,3,47,16,34.0,2.97,1.01,0.06,0.19,15.6,0,0,2,6.1,4.4,0.09,-3.1,-1.4
156,Carlos Bacca,COL,FW,Villarreal CF,La Liga,32,1986,7.6,2,17,6,35.3,2.22,0.78,0.12,0.33,13.6,0,0,0,3.1,3.1,0.18,-1.1,-1.1
157,Milan Badelj,HRV,MF,ACF Fiorentina,Serie A,30,1989,17.6,1,16,2,12.5,0.91,0.11,0.06,0.50,22.9,0,0,0,1.3,1.3,0.08,-0.3,-0.3
158,Matthias Bader,DEU,DF,1. FC Köln,Bundesliga,22,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
159,Bastian Badu,FRA,FW,Montpellier HSC,Ligue 1,19,2000,0.1,0,1,0,0.0,10.00,0.00,0.00,,12.2,0,0,0,0.0,0.0,0.04,0.0,0.0
160,Álex Baena,ESP,MF,Villarreal CF,La Liga,18,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
161,Stéphane Bahoken,CMR,FW,SCO Angers,Ligue 1,27,1992,10.1,4,20,9,45.0,1.98,0.89,0.15,0.33,15.7,0,1,1,3.0,2.2,0.11,+1.0,+0.8
162,Daniel Baier,DEU,MF,FC Augsburg,Bundesliga,35,1984,21.6,1,16,2,12.5,0.74,0.09,0.06,0.50,25.5,0,0,0,0.5,0.5,0.03,+0.5,+0.5
163,Leon Bailey,JAM,FW,Bayer 04 Leverkusen,Bundesliga,21,1997,12.1,5,31,11,35.5,2.56,0.91,0.16,0.45,17.5,1,0,0,4.2,4.2,0.14,+0.8,+0.8
164,Eric Bailly,CIV,DF,Manchester United,Premier League,25,1994,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
165,Denys Bain,FRA,DF,Stade Brest 29,Ligue 1,26,1993,14.1,1,3,1,33.3,0.21,0.07,0.33,1.00,5.7,0,0,0,0.5,0.5,0.18,+0.5,+0.5
166,Leighton Baines,ENG,DF,Everton FC,Premier League,34,1984,4.5,0,1,0,0.0,0.22,0.00,0.00,,32.4,1,0,0,0.0,0.0,0.03,0.0,0.0
167,Stefan Bajic,FRA,GK,AS Saint-Étienne,Ligue 1,17,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
168,Tiemoué Bakayoko,FRA,MF,AS Monaco,Ligue 1,24,1994,19.1,1,24,8,33.3,1.26,0.42,0.04,0.13,17.6,0,0,0,1.8,1.8,0.07,-0.8,-0.8
169,Lewis Baker,ENG,MF,Fortuna Düsseldorf,Bundesliga,24,1995,6.1,0,12,5,41.7,1.98,0.83,0.00,0.00,25.4,2,0,0,0.4,0.4,0.03,-0.4,-0.4
170,Mitchel Bakker,NLD,DF,Paris Saint-Germain,Ligue 1,19,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
171,Ridle Baku,DEU,DF,1.FSV Mainz 05,Bundesliga,21,1998,26.1,1,22,6,27.3,0.84,0.23,0.05,0.17,21.7,0,0,0,1.1,1.1,0.05,-0.1,-0.1
172,Fabián Balbuena,PRY,DF,West Ham United,Premier League,27,1991,13.1,1,10,4,40.0,0.76,0.31,0.10,0.25,7.2,0,0,0,1.7,1.7,0.17,-0.7,-0.7
173,Keita Baldé,SEN,FW,AS Monaco,Ligue 1,24,1995,9.5,4,28,13,46.4,2.94,1.36,0.14,0.31,15.2,0,0,0,4.1,4.1,0.15,-0.1,-0.1
174,George Baldock,ENG,DF,Sheffield United,Premier League,26,1993,38.0,2,13,5,38.5,0.34,0.13,0.15,0.40,16.9,0,0,0,0.9,0.9,0.07,+1.1,+1.1
175,Gareth Bale,WAL,FW,Real Madrid,La Liga,30,1989,12.1,2,34,13,38.2,2.81,1.07,0.06,0.15,17.4,3,0,0,3.5,3.5,0.10,-1.5,-1.5
176,Mikel Balenziaga,ESP,DF,Athletic Bilbao,La Liga,31,1988,6.3,0,3,0,0.0,0.48,0.00,0.00,,28.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
177,Leonardo Balerdi,ARG,DF,Borussia Dortmund,Bundesliga,20,1999,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
178,Marco Ballarini,ITA,MF,Udinese Calcio,Serie A,18,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
179,Fodé Ballo-Touré,SEN,DF,AS Monaco,Ligue 1,22,1997,18.7,0,5,2,40.0,0.27,0.11,0.00,0.00,12.6,0,0,0,0.6,0.6,0.12,-0.6,-0.6
180,Florent Balmont,FRA,MF,Dijon FCO,Ligue 1,39,1980,4.5,0,7,3,42.9,1.57,0.67,0.00,0.00,31.2,0,0,0,0.2,0.2,0.02,-0.2,-0.2
181,Mario Balotelli,ITA,FW,Brescia Calcio,Serie A,28,1990,15.6,5,71,24,33.8,4.55,1.54,0.07,0.21,19.7,16,0,0,7.2,7.2,0.10,-2.2,-2.2
182,Abdoulaye Bamba,CIV,DF,SCO Angers,Ligue 1,29,1990,6.2,0,1,0,0.0,0.16,0.00,0.00,,22.8,0,0,0,0.0,0.0,0.03,0.0,0.0
183,Jonathan Bamba,FRA,FW,LOSC Lille,Ligue 1,23,1996,21.5,1,44,23,52.3,2.04,1.07,0.00,0.00,22.2,0,1,3,5.1,2.8,0.06,-4.1,-2.8
184,Éver Banega,ARG,MF,Sevilla FC,La Liga,31,1988,27.5,3,38,8,21.1,1.38,0.29,0.03,0.13,24.8,4,2,2,3.0,1.5,0.04,0.0,-0.5
185,Mattia Bani,ITA,DF,Bologna FC 1909,Serie A,25,1993,24.5,4,17,7,41.2,0.69,0.29,0.24,0.57,9.5,0,0,0,3.3,3.3,0.20,+0.7,+0.7
186,Antonin Barak,CZE,MF,Udinese Calcio,Serie A,24,1994,2.2,0,4,2,50.0,1.86,0.93,0.00,0.00,23.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
187,Antonin Barak,CZE,MF,US Lecce,Serie A,24,1994,15.2,2,34,13,38.2,2.24,0.85,0.06,0.15,15.8,0,0,0,3.2,3.2,0.10,-1.2,-1.2
188,Federico Barba,ITA,DF,Real Valladolid CF,La Liga,25,1993,5.0,0,1,1,100.0,0.20,0.20,0.00,0.00,12.0,0,0,0,0.0,0.0,0.04,0.0,0.0
189,Danilo Barbosa,BRA,DF,OGC Nice,Ligue 1,23,1996,12.5,0,5,1,20.0,0.40,0.08,0.00,0.00,18.6,2,0,0,0.4,0.4,0.08,-0.4,-0.4
190,Melvin Bard,FRA,DF,Olympique Lyon,Ligue 1,18,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
191,Enis Bardhi,MKD,MF,Levante UD,La Liga,24,1995,23.5,7,56,18,32.1,2.38,0.77,0.13,0.39,21.2,11,0,0,4.6,4.6,0.08,+2.4,+2.4
192,Phil Bardsley,SCO,DF,Burnley FC,Premier League,34,1985,21.0,0,12,5,41.7,0.57,0.24,0.00,0.00,25.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2
193,Nicolò Barella,ITA,MF,Inter Milan,Serie A,22,1997,22.4,1,24,5,20.8,1.07,0.22,0.04,0.20,19.2,0,0,0,1.6,1.6,0.07,-0.6,-0.6
194,Philipp Bargfrede,DEU,MF,SV Werder Bremen,Bundesliga,30,1989,6.5,0,5,0,0.0,0.77,0.00,0.00,,15.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
195,Antonino Barillà,ITA,MF,Parma Calcio 1913,Serie A,31,1988,18.8,1,16,3,18.8,0.85,0.16,0.06,0.33,19.4,0,0,0,1.2,1.2,0.08,-0.2,-0.2
196,Kike Barja,ESP,MF,CA Osasuna,La Liga,22,1997,3.5,0,6,3,50.0,1.73,0.86,0.00,0.00,18.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5
197,Ross Barkley,ENG,MF,Chelsea FC,Premier League,25,1993,12.3,1,40,12,30.0,3.26,0.98,0.03,0.08,21.9,4,0,0,2.2,2.2,0.05,-1.2,-1.2
198,Aymen Barkok,MAR,FW,Fortuna Düsseldorf,Bundesliga,21,1998,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
199,Ashley Barnes,ENG,FW,Burnley FC,Premier League,29,1989,15.0,6,39,11,28.2,2.60,0.73,0.13,0.45,15.3,0,1,1,5.6,4.8,0.12,+0.4,+0.2
200,Harvey Barnes,ENG,MF,Leicester City,Premier League,21,1997,23.1,6,61,27,44.3,2.64,1.17,0.10,0.22,16.2,0,0,0,8.7,8.7,0.14,-2.7,-2.7
201,Antonio Barragán,ESP,DF,Real Betis Balompié,La Liga,32,1987,7.1,0,2,0,0.0,0.28,0.00,0.00,,17.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
202,Antonio Barreca,ITA,DF,Genoa CFC,Serie A,24,1995,12.2,0,6,3,50.0,0.49,0.25,0.00,0.00,23.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2
203,Leandro Barreiro,LUX,MF,1.FSV Mainz 05,Bundesliga,19,2000,10.4,0,7,1,14.3,0.67,0.10,0.00,0.00,20.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4
204,Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,17,2001,4.9,0,15,5,33.3,3.05,1.02,0.00,0.00,17.2,0,0,0,0.8,0.8,0.05,-0.8,-0.8
205,Édgar Barreto,PRY,MF,UC Sampdoria,Serie A,35,1984,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,18.7,0,0,0,0.0,0.0,0.03,0.0,0.0
206,Musa Barrow,GMB,FW,Bologna FC 1909,Serie A,20,1998,15.0,9,66,21,31.8,4.39,1.40,0.12,0.38,20.6,7,1,1,5.9,5.2,0.08,+3.1,+2.8
207,Musa Barrow,GMB,FW,Atalanta BC,Serie A,20,1998,2.1,0,10,4,40.0,4.74,1.89,0.00,0.00,15.4,0,0,1,1.8,1.0,0.10,-1.8,-1.0
208,Fin Bartels,DEU,FW,SV Werder Bremen,Bundesliga,32,1987,3.8,0,7,3,42.9,1.85,0.79,0.00,0.00,20.4,0,0,0,0.4,0.4,0.06,-0.4,-0.4
209,Marc Bartra,ESP,DF,Real Betis Balompié,La Liga,28,1991,28.0,3,21,5,23.8,0.75,0.18,0.14,0.60,16.6,0,0,0,1.6,1.6,0.08,+1.4,+1.4
210,Daniele Baselli,ITA,MF,Torino FC,Serie A,27,1992,14.2,0,7,3,42.9,0.49,0.21,0.00,0.00,20.7,1,0,0,0.7,0.7,0.10,-0.7,-0.7
211,Chris Basham,ENG,DF,Sheffield United,Premier League,31,1988,36.0,0,6,0,0.0,0.17,0.00,0.00,,12.2,0,0,0,0.5,0.5,0.09,-0.5,-0.5
212,Toma Basic,HRV,MF,FC Girondins Bordeaux,Ligue 1,22,1996,11.0,1,17,4,23.5,1.54,0.36,0.06,0.25,26.5,4,0,0,0.9,0.9,0.05,+0.1,+0.1
213,Thomas Basila,FRA,DF,FC Nantes,Ligue 1,20,1999,4.6,0,1,0,0.0,0.22,0.00,0.00,,7.3,0,0,0,0.0,0.0,0.05,0.0,0.0
214,Gil Dias,PRT,DF,Granada CF,La Liga,22,1996,4.0,0,6,2,33.3,1.52,0.51,0.00,0.00,16.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2
215,Gil Dias,PRT,DF,AS Monaco,Ligue 1,22,1996,11.7,0,16,5,31.3,1.36,0.43,0.00,0.00,19.2,0,0,0,1.2,1.2,0.07,-1.2,-1.2
216,Borja Bastón,ESP,MF,Aston Villa,Premier League,26,1992,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
217,Alessandro Bastoni,ITA,DF,Inter Milan,Serie A,20,1999,21.3,2,8,4,50.0,0.37,0.19,0.25,0.50,10.2,0,0,0,1.2,1.2,0.15,+0.8,+0.8
218,Bastos,AGO,DF,SS Lazio,Serie A,28,1991,8.5,1,7,2,28.6,0.82,0.24,0.14,0.50,17.2,0,0,0,0.8,0.8,0.11,+0.2,+0.2
219,Oliver Batista Meier,DEU,FW,Bayern Munich,Bundesliga,18,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
220,Michy Batshuayi,BEL,FW,Chelsea FC,Premier League,25,1993,2.7,1,15,2,13.3,5.65,0.75,0.07,0.50,13.1,0,0,0,2.2,2.2,0.15,-1.2,-1.2
221,Cristian Battocchio,ITA,MF,Stade Brest 29,Ligue 1,27,1992,15.5,3,20,6,30.0,1.29,0.39,0.15,0.50,29.6,3,0,1,1.7,0.9,0.05,+1.3,+2.1
222,Oliver Baumann,DEU,GK,TSG 1899 Hoffenheim,Bundesliga,29,1990,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
223,Julian Baumgartlinger,AUT,MF,Bayer 04 Leverkusen,Bundesliga,31,1988,19.9,2,17,5,29.4,0.85,0.25,0.12,0.40,12.3,0,0,0,1.8,1.8,0.11,+0.2,+0.2
224,Christoph Baumgartner,AUT,MF,TSG 1899 Hoffenheim,Bundesliga,19,1999,16.6,7,56,23,41.1,3.38,1.39,0.13,0.30,13.5,0,0,0,8.0,8.0,0.14,-1.0,-1.0
225,Noah Joel Sarenren Bazee,NGA,FW,FC Augsburg,Bundesliga,22,1996,4.2,1,4,3,75.0,0.94,0.71,0.25,0.33,11.1,0,0,0,0.4,0.4,0.11,+0.6,+0.6
226,Ihlas Bebou,TGO,FW,TSG 1899 Hoffenheim,Bundesliga,25,1994,23.4,6,35,16,45.7,1.50,0.69,0.17,0.38,14.9,0,0,0,4.3,4.3,0.12,+1.7,+1.7
227,Rodrigo Becão,BRA,DF,Udinese Calcio,Serie A,23,1996,24.6,1,8,2,25.0,0.33,0.08,0.13,0.50,12.7,0,0,0,0.5,0.5,0.07,+0.5,+0.5
228,Sheraldo Becker,NLD,MF,1.FC Union Berlin,Bundesliga,24,1995,6.0,0,7,4,57.1,1.17,0.67,0.00,0.00,24.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
229,Timo Becker,DEU,DF,FC Schalke 04,Bundesliga,22,1997,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,13.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
230,Jan Bednarek,POL,DF,Southampton FC,Premier League,23,1996,34.0,1,7,1,14.3,0.21,0.03,0.14,1.00,7.4,0,0,0,0.8,0.8,0.12,+0.2,+0.2
231,Asmir Begovic,BIH,GK,AC Milan,Serie A,32,1987,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
232,Valon Behrami,CHE,MF,Genoa CFC,Serie A,34,1985,12.3,0,5,1,20.0,0.41,0.08,0.00,0.00,22.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
233,Maximilian Beier,DEU,FW,TSG 1899 Hoffenheim,Bundesliga,16,2002,1.2,0,6,3,50.0,4.95,2.48,0.00,0.00,14.8,0,0,0,1.4,1.4,0.23,-1.4,-1.4
234,Gaëtan Belaud,FRA,DF,Stade Brest 29,Ligue 1,32,1986,6.4,0,3,0,0.0,0.47,0.00,0.00,,24.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1
235,Ishak Belfodil,DZA,FW,TSG 1899 Hoffenheim,Bundesliga,27,1992,3.0,0,10,2,20.0,3.35,0.67,0.00,0.00,12.5,0,0,0,1.1,1.1,0.11,-1.1,-1.1
236,Haris Belkebla,DZA,MF,Stade Brest 29,Ligue 1,25,1994,20.2,0,7,3,42.9,0.35,0.15,0.00,0.00,25.0,0,0,0,0.6,0.6,0.09,-0.6,-0.6
237,Raoul Bellanova,ITA,DF,FC Girondins Bordeaux,Ligue 1,19,2000,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
238,Raoul Bellanova,ITA,DF,Atalanta BC,Serie A,19,2000,0.2,0,2,0,0.0,10.00,0.00,0.00,,18.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
239,Karim Bellarabi,DEU,FW,Bayer 04 Leverkusen,Bundesliga,29,1990,15.8,4,55,25,45.5,3.48,1.58,0.07,0.16,16.2,0,0,0,5.9,5.9,0.11,-1.9,-1.9
240,Jean-Ricner Bellegarde,FRA,MF,RC Strasbourg Alsace,Ligue 1,21,1998,16.6,0,18,5,27.8,1.08,0.30,0.00,0.00,21.6,0,0,0,0.9,0.9,0.05,-0.9,-0.9
241,Héctor Bellerín,ESP,DF,Arsenal FC,Premier League,24,1995,12.9,1,7,2,28.6,0.54,0.16,0.14,0.50,16.9,0,0,0,0.5,0.5,0.07,+0.5,+0.5
242,Andrea Belotti,ITA,FW,Torino FC,Serie A,25,1993,33.4,16,95,33,34.7,2.84,0.99,0.09,0.27,16.0,3,7,8,16.9,10.9,0.12,-0.9,-1.9
243,Fran Beltrán,ESP,MF,Celta de Vigo,La Liga,20,1999,20.3,1,14,4,28.6,0.69,0.20,0.07,0.25,18.9,0,0,0,1.3,1.3,0.09,-0.3,-0.3
244,Sami Ben Amar,MAR,FW,Nîmes Olympique,Ligue 1,21,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
245,Hatem Ben Arfa,FRA,MF,Real Valladolid CF,La Liga,32,1987,1.8,0,2,0,0.0,1.13,0.00,0.00,,24.3,0,0,0,0.0,0.0,0.02,0.0,0.0
246,Wissam Ben Yedder,FRA,FW,AS Monaco,Ligue 1,28,1990,24.0,18,63,34,54.0,2.62,1.41,0.24,0.44,13.4,7,3,3,13.1,10.9,0.18,+4.9,+4.1
247,Marco Benassi,ITA,MF,ACF Fiorentina,Serie A,24,1994,10.9,1,21,4,19.0,1.93,0.37,0.05,0.25,18.6,0,0,0,1.0,1.0,0.05,0.0,0.0
248,Cristian Benavente,PER,MF,FC Nantes,Ligue 1,25,1994,3.9,0,5,3,60.0,1.29,0.77,0.00,0.00,17.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3
249,Lars Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,30,1989,15.3,2,15,2,13.3,0.98,0.13,0.13,1.00,13.2,0,0,0,0.7,0.7,0.05,+1.3,+1.3
250,Sven Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,30,1989,30.3,2,18,4,22.2,0.59,0.13,0.11,0.50,10.6,0,0,0,1.3,1.3,0.07,+0.7,+0.7
251,Darío Benedetto,ARG,FW,Olympique Marseille,Ligue 1,29,1990,23.3,11,60,27,45.0,2.57,1.16,0.18,0.41,16.0,3,0,1,9.8,9.1,0.15,+1.2,+1.9
252,Lászlo Bénes,SVK,MF,Borussia Mönchengladbach,Bundesliga,21,1997,10.0,0,21,6,28.6,2.10,0.60,0.00,0.00,22.7,6,0,0,1.1,1.1,0.05,-1.1,-1.1
253,Walter Benítez,ARG,GK,OGC Nice,Ligue 1,26,1993,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
254,Loris Benito,CHE,DF,FC Girondins Bordeaux,Ligue 1,27,1992,21.1,1,11,2,18.2,0.52,0.09,0.09,0.50,13.2,0,0,0,0.7,0.7,0.07,+0.3,+0.3
255,Bilal Benkhedim,FRA,MF,AS Saint-Étienne,Ligue 1,18,2001,1.5,0,1,0,0.0,0.68,0.00,0.00,,9.1,0,0,0,0.6,0.6,0.61,-0.6,-0.6
256,Ismaël Bennacer,DZA,MF,AC Milan,Serie A,21,1997,27.6,1,15,1,6.7,0.54,0.04,0.07,1.00,26.7,1,0,0,0.8,0.8,0.05,+0.2,+0.2
257,Ryan Bennett,ENG,DF,Wolverhampton Wanderers,Premier League,29,1990,6.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
258,Ryan Bennett,ENG,DF,Leicester City,Premier League,29,1990,3.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
259,Keanan Bennetts,ENG,MF,Borussia Mönchengladbach,Bundesliga,20,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
260,Yassine Benrahou,FRA,FW,FC Girondins Bordeaux,Ligue 1,20,1999,1.9,0,3,0,0.0,1.61,0.00,0.00,,22.5,2,0,0,0.3,0.3,0.08,-0.3,-0.3
261,Yassine Benrahou,FRA,MF,Nîmes Olympique,Ligue 1,20,1999,8.5,2,23,10,43.5,2.72,1.18,0.09,0.20,20.3,5,0,0,2.1,2.1,0.10,-0.1,-0.1
262,Ramy Bensebaini,DZA,DF,Borussia Mönchengladbach,Bundesliga,24,1995,16.1,5,20,7,35.0,1.24,0.44,0.15,0.43,16.6,2,2,2,3.5,2.0,0.10,+1.5,+1.0
263,Nabil Bentaleb,DZA,MF,Newcastle United,Premier League,24,1994,8.3,0,4,0,0.0,0.48,0.00,0.00,,27.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
264,Rodrigo Bentancur,URY,MF,Juventus FC,Serie A,22,1997,24.4,0,16,3,18.8,0.66,0.12,0.00,0.00,22.0,0,0,0,0.7,0.7,0.05,-0.7,-0.7
265,Christian Benteke,BEL,FW,Crystal Palace,Premier League,28,1990,14.0,2,42,19,45.2,3.00,1.36,0.05,0.11,12.3,0,0,0,5.1,5.1,0.12,-3.1,-3.1
266,Romario Benzar,ROU,DF,US Lecce,Serie A,27,1992,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
267,Karim Benzema,FRA,FW,Real Madrid,La Liga,31,1987,34.9,21,118,54,45.8,3.38,1.55,0.14,0.30,14.6,1,5,5,17.5,13.7,0.12,+3.5,+2.3
268,Yassine Benzia,DZA,MF,Dijon FCO,Ligue 1,24,1994,1.9,0,4,0,0.0,2.08,0.00,0.00,,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
269,Domenico Berardi,ITA,FW,US Sassuolo,Serie A,24,1994,27.7,14,115,44,38.3,4.15,1.59,0.10,0.27,22.9,17,2,3,9.8,7.6,0.07,+4.2,+4.4
270,Yuri Berchiche,ESP,DF,Athletic Bilbao,La Liga,29,1990,31.7,2,35,9,25.7,1.11,0.28,0.06,0.22,23.7,0,0,0,1.4,1.4,0.04,+0.6,+0.6
271,Álex Berenguer,ESP,MF,Torino FC,Serie A,24,1995,20.3,6,40,13,32.5,1.97,0.64,0.15,0.46,16.8,0,0,0,4.3,4.3,0.11,+1.7,+1.7
272,Bartosz Bereszynski,POL,DF,UC Sampdoria,Serie A,27,1992,26.7,0,17,1,5.9,0.64,0.04,0.00,0.00,27.5,0,0,0,0.4,0.4,0.02,-0.4,-0.4
273,Jóhann Berg Gudmundsson,ISL,MF,Burnley FC,Premier League,28,1990,6.9,1,11,2,18.2,1.59,0.29,0.09,0.50,14.5,2,0,0,1.1,1.1,0.10,-0.1,-0.1
274,Markel Bergara,ESP,MF,Getafe CF,La Liga,33,1986,0.8,0,1,0,0.0,1.25,0.00,0.00,,9.5,0,0,0,0.2,0.2,0.24,-0.2,-0.2
275,Sander Berge,NOR,MF,Sheffield United,Premier League,21,1998,10.5,1,5,2,40.0,0.48,0.19,0.20,0.50,13.0,0,0,0,0.5,0.5,0.09,+0.5,+0.5
276,Steven Bergwijn,NLD,FW,Tottenham Hotspur,Premier League,21,1997,7.8,3,9,4,44.4,1.15,0.51,0.33,0.75,15.0,0,0,0,1.2,1.2,0.13,+1.8,+1.8
277,Robert Beric,SVN,FW,AS Saint-Étienne,Ligue 1,28,1991,4.6,1,7,1,14.3,1.53,0.22,0.14,1.00,8.2,0,0,0,1.3,1.3,0.18,-0.3,-0.3
278,Etrit Berisha,ALB,GK,SPAL,Serie A,30,1989,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
279,Valon Berisha,XXK,MF,SS Lazio,Serie A,26,1993,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
280,Valon Berisha,XXK,MF,Fortuna Düsseldorf,Bundesliga,26,1993,10.5,0,12,3,25.0,1.15,0.29,0.00,0.00,19.5,0,0,0,0.8,0.8,0.06,-0.8,-0.8
281,Sergio Bermejo,ESP,FW,Celta de Vigo,La Liga,21,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
282,Bernard,BRA,MF,Everton FC,Premier League,26,1992,14.2,3,12,4,33.3,0.84,0.28,0.25,0.75,15.7,1,0,0,1.1,1.1,0.09,+1.9,+1.9
283,Federico Bernardeschi,ITA,MF,Juventus FC,Serie A,25,1994,17.5,1,51,9,17.6,2.92,0.52,0.02,0.11,18.6,2,0,0,4.6,4.6,0.09,-3.6,-3.6
284,Bernardo,BRA,DF,Brighton & Hove Albion,Premier League,24,1995,7.5,0,7,2,28.6,0.93,0.27,0.00,0.00,18.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
285,Paul Bernardoni,FRA,GK,Nîmes Olympique,Ligue 1,22,1997,24.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
