Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,CrdY,CrdR,2CrdY,FlsCom,FlsRec,Off,Crs,Int,TklW,PKRec,PKCom,OG,Recov,AWon,ALost,AWon%
184,Éver Banega,ARG,MF,Sevilla FC,La Liga,31,1988,27.5,10,0,0,31,57,2,46,14,30,0,0,0,256,15,20,42.9
185,Mattia Bani,ITA,DF,Bologna FC 1909,Serie A,25,1993,24.5,13,1,1,44,35,1,4,28,33,0,1,0,233,102,65,61.1
186,Antonin Barak,CZE,MF,Udinese Calcio,Serie A,24,1994,2.2,1,0,0,9,4,0,2,0,1,0,0,0,23,3,0,100.0
187,Antonin Barak,CZE,MF,US Lecce,Serie A,24,1994,15.2,0,0,0,12,9,2,17,3,18,0,0,0,115,18,28,39.1
188,Federico Barba,ITA,DF,Real Valladolid CF,La Liga,25,1993,5.0,3,0,0,8,5,0,5,5,8,0,0,0,31,7,2,77.8
189,Danilo Barbosa,BRA,DF,OGC Nice,Ligue 1,23,1996,12.5,4,0,0,16,21,0,3,9,15,0,0,0,97,14,16,46.7
190,Melvin Bard,FRA,DF,Olympique Lyon,Ligue 1,18,2000,0.5,0,0,0,0,0,0,1,0,0,0,0,0,8,2,0,100.0
191,Enis Bardhi,MKD,MF,Levante UD,La Liga,24,1995,23.5,5,0,0,46,45,4,24,15,27,1,0,0,156,3,30,9.1
192,Phil Bardsley,SCO,DF,Burnley FC,Premier League,34,1985,21.0,6,0,0,36,14,0,20,15,33,0,0,0,197,33,26,55.9
193,Nicolò Barella,ITA,MF,Inter Milan,Serie A,22,1997,22.4,11,0,0,39,37,2,30,15,31,1,0,0,238,25,15,62.5
194,Philipp Bargfrede,DEU,MF,SV Werder Bremen,Bundesliga,30,1989,6.5,3,1,1,15,10,0,1,10,11,0,0,0,78,14,8,63.6
195,Antonino Barillà,ITA,MF,Parma Calcio 1913,Serie A,31,1988,18.8,6,0,0,38,22,3,12,8,33,0,0,0,110,16,17,48.5
196,Kike Barja,ESP,MF,CA Osasuna,La Liga,22,1997,3.5,0,0,0,5,4,0,8,0,1,0,0,0,26,5,8,38.5
197,Ross Barkley,ENG,MF,Chelsea FC,Premier League,25,1993,12.3,0,0,0,9,15,0,9,6,11,0,0,0,97,10,15,40.0
198,Aymen Barkok,MAR,FW,Fortuna Düsseldorf,Bundesliga,21,1998,0.9,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,50.0
199,Ashley Barnes,ENG,FW,Burnley FC,Premier League,29,1989,15.0,4,0,0,35,40,13,1,5,4,1,0,0,65,42,86,32.8
200,Harvey Barnes,ENG,MF,Leicester City,Premier League,21,1997,23.1,0,0,0,21,29,4,37,6,12,1,0,0,119,25,39,39.1
201,Antonio Barragán,ESP,DF,Real Betis Balompié,La Liga,32,1987,7.1,3,0,0,9,13,1,37,5,1,0,1,0,48,9,3,75.0
202,Antonio Barreca,ITA,DF,Genoa CFC,Serie A,24,1995,12.2,0,0,0,13,4,3,54,3,3,0,0,0,55,9,15,37.5
203,Leandro Barreiro,LUX,MF,1.FSV Mainz 05,Bundesliga,19,2000,10.4,4,0,0,26,23,0,2,8,25,0,0,0,131,16,29,35.6
204,Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,17,2001,4.9,1,0,0,14,5,1,18,0,6,0,1,0,32,7,8,46.7
205,Édgar Barreto,PRY,MF,UC Sampdoria,Serie A,35,1984,1.0,0,0,0,1,2,0,0,0,2,0,0,0,5,0,1,0.0
206,Musa Barrow,GMB,FW,Bologna FC 1909,Serie A,20,1998,15.0,1,0,0,22,12,2,27,10,9,0,0,0,88,11,18,37.9
207,Musa Barrow,GMB,FW,Atalanta BC,Serie A,20,1998,2.1,0,0,0,4,7,1,1,0,1,0,0,0,13,4,11,26.7
208,Fin Bartels,DEU,FW,SV Werder Bremen,Bundesliga,32,1987,3.8,2,0,0,8,0,1,8,2,4,0,0,0,30,4,7,36.4
209,Marc Bartra,ESP,DF,Real Betis Balompié,La Liga,28,1991,28.0,8,0,0,34,27,1,2,25,37,0,3,0,303,111,57,66.1
210,Daniele Baselli,ITA,MF,Torino FC,Serie A,27,1992,14.2,3,0,0,20,14,0,41,15,32,0,0,0,176,11,8,57.9
211,Chris Basham,ENG,DF,Sheffield United,Premier League,31,1988,36.0,4,0,0,26,31,5,38,40,50,0,1,0,412,105,65,61.8
212,Toma Basic,HRV,MF,FC Girondins Bordeaux,Ligue 1,22,1996,11.0,4,0,0,12,15,1,10,9,21,0,0,0,102,15,9,62.5
213,Thomas Basila,FRA,DF,FC Nantes,Ligue 1,20,1999,4.6,1,0,0,3,2,0,3,1,1,0,0,0,51,3,3,50.0
214,Gil Dias,PRT,DF,Granada CF,La Liga,22,1996,4.0,1,0,0,8,1,0,7,2,10,0,0,0,39,4,6,40.0
215,Gil Dias,PRT,DF,AS Monaco,Ligue 1,22,1996,11.7,3,0,0,13,15,2,18,15,33,0,0,0,114,10,13,43.5
216,Borja Bastón,ESP,MF,Aston Villa,Premier League,26,1992,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,25.0
217,Alessandro Bastoni,ITA,DF,Inter Milan,Serie A,20,1999,21.3,9,1,1,37,28,0,17,14,21,0,1,0,217,46,24,65.7
218,Bastos,AGO,DF,SS Lazio,Serie A,28,1991,8.5,4,0,0,15,6,0,1,11,10,0,1,1,57,10,11,47.6
219,Oliver Batista Meier,DEU,FW,Bayern Munich,Bundesliga,18,2001,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
220,Michy Batshuayi,BEL,FW,Chelsea FC,Premier League,25,1993,2.7,0,0,0,4,4,7,1,0,1,0,0,0,17,6,15,28.6
221,Cristian Battocchio,ITA,MF,Stade Brest 29,Ligue 1,27,1992,15.5,1,0,0,9,6,0,20,19,25,1,0,0,179,8,16,33.3
222,Oliver Baumann,DEU,GK,TSG 1899 Hoffenheim,Bundesliga,29,1990,30.0,1,0,0,0,8,0,0,0,0,0,0,0,204,0,0,
223,Julian Baumgartlinger,AUT,MF,Bayer 04 Leverkusen,Bundesliga,31,1988,19.9,4,0,0,30,32,1,5,13,29,0,0,0,208,20,18,52.6
224,Christoph Baumgartner,AUT,MF,TSG 1899 Hoffenheim,Bundesliga,19,1999,16.6,3,0,0,37,29,6,10,10,21,1,0,0,96,35,47,42.7
225,Noah Joel Sarenren Bazee,NGA,FW,FC Augsburg,Bundesliga,22,1996,4.2,1,0,0,2,12,0,9,4,2,1,0,0,32,13,18,41.9
226,Ihlas Bebou,TGO,FW,TSG 1899 Hoffenheim,Bundesliga,25,1994,23.4,1,0,0,24,29,6,36,9,18,0,0,0,143,56,66,45.9
227,Rodrigo Becão,BRA,DF,Udinese Calcio,Serie A,23,1996,24.6,8,0,0,44,27,1,3,30,45,0,2,0,180,56,24,70.0
228,Sheraldo Becker,NLD,MF,1.FC Union Berlin,Bundesliga,24,1995,6.0,1,0,0,9,5,3,19,2,2,0,0,0,33,3,12,20.0
229,Timo Becker,DEU,DF,FC Schalke 04,Bundesliga,22,1997,3.7,0,0,0,2,2,0,6,2,5,0,0,0,32,6,8,42.9
230,Jan Bednarek,POL,DF,Southampton FC,Premier League,23,1996,34.0,4,0,0,33,12,0,0,44,38,0,1,1,401,132,54,71.0
231,Asmir Begovic,BIH,GK,AC Milan,Serie A,32,1987,1.4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
232,Valon Behrami,CHE,MF,Genoa CFC,Serie A,34,1985,12.3,4,1,1,36,26,0,2,9,26,0,0,0,116,13,15,46.4
233,Maximilian Beier,DEU,FW,TSG 1899 Hoffenheim,Bundesliga,16,2002,1.2,1,0,0,3,1,2,1,0,3,0,0,0,5,2,4,33.3
234,Gaëtan Belaud,FRA,DF,Stade Brest 29,Ligue 1,32,1986,6.4,0,0,0,6,5,0,13,11,8,0,0,0,55,9,12,42.9
235,Ishak Belfodil,DZA,FW,TSG 1899 Hoffenheim,Bundesliga,27,1992,3.0,0,0,0,4,1,5,2,0,1,0,0,0,7,5,7,41.7
236,Haris Belkebla,DZA,MF,Stade Brest 29,Ligue 1,25,1994,20.2,4,0,0,30,33,1,3,35,42,0,0,0,169,15,31,32.6
237,Raoul Bellanova,ITA,DF,FC Girondins Bordeaux,Ligue 1,19,2000,0.7,0,0,0,1,1,0,0,0,1,0,0,0,2,0,2,0.0
238,Raoul Bellanova,ITA,DF,Atalanta BC,Serie A,19,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
239,Karim Bellarabi,DEU,FW,Bayer 04 Leverkusen,Bundesliga,29,1990,15.8,2,0,0,22,14,6,67,8,11,1,0,0,103,2,7,22.2
240,Jean-Ricner Bellegarde,FRA,MF,RC Strasbourg Alsace,Ligue 1,21,1998,16.6,2,0,0,30,31,0,14,20,27,1,0,0,159,5,28,15.2
241,Héctor Bellerín,ESP,DF,Arsenal FC,Premier League,24,1995,12.9,2,0,0,15,3,1,22,10,16,0,0,0,100,13,17,43.3
242,Andrea Belotti,ITA,FW,Torino FC,Serie A,25,1993,33.4,4,0,0,64,105,22,50,10,26,1,0,1,142,100,114,46.7
243,Fran Beltrán,ESP,MF,Celta de Vigo,La Liga,20,1999,20.3,2,1,0,12,11,1,6,11,24,0,1,0,166,8,31,20.5
244,Sami Ben Amar,MAR,FW,Nîmes Olympique,Ligue 1,21,1998,0.2,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,25.0
245,Hatem Ben Arfa,FRA,MF,Real Valladolid CF,La Liga,32,1987,1.8,1,0,0,2,0,1,1,0,0,0,0,0,10,2,0,100.0
246,Wissam Ben Yedder,FRA,FW,AS Monaco,Ligue 1,28,1990,24.0,1,0,0,10,17,7,24,6,15,1,0,0,125,11,43,20.4
247,Marco Benassi,ITA,MF,ACF Fiorentina,Serie A,24,1994,10.9,1,0,0,23,6,0,12,4,10,0,0,0,75,5,16,23.8
248,Cristian Benavente,PER,MF,FC Nantes,Ligue 1,25,1994,3.9,0,0,0,5,4,0,10,2,8,0,0,0,23,2,14,12.5
249,Lars Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,30,1989,15.3,3,0,0,17,11,1,19,18,32,0,0,0,160,28,32,46.7
250,Sven Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,30,1989,30.3,3,0,0,25,21,0,1,49,44,0,0,0,389,121,59,67.2
251,Darío Benedetto,ARG,FW,Olympique Marseille,Ligue 1,29,1990,23.3,4,0,0,26,29,6,10,4,14,1,0,0,77,45,72,38.5
252,Lászlo Bénes,SVK,MF,Borussia Mönchengladbach,Bundesliga,21,1997,10.0,3,0,0,14,24,1,24,13,9,0,0,0,86,9,9,50.0
253,Walter Benítez,ARG,GK,OGC Nice,Ligue 1,26,1993,26.0,0,0,0,0,2,0,0,0,0,0,0,0,105,0,0,
254,Loris Benito,CHE,DF,FC Girondins Bordeaux,Ligue 1,27,1992,21.1,5,0,0,37,7,1,26,16,29,0,0,1,174,35,30,53.8
255,Bilal Benkhedim,FRA,MF,AS Saint-Étienne,Ligue 1,18,2001,1.5,0,0,0,2,3,0,4,0,5,0,0,0,19,0,2,0.0
256,Ismaël Bennacer,DZA,MF,AC Milan,Serie A,21,1997,27.6,14,0,0,48,37,0,9,46,60,0,2,0,369,25,26,49.0
257,Ryan Bennett,ENG,DF,Wolverhampton Wanderers,Premier League,29,1990,6.7,2,0,0,4,1,0,3,6,3,0,0,0,66,22,11,66.7
258,Ryan Bennett,ENG,DF,Leicester City,Premier League,29,1990,3.7,0,0,0,3,0,0,1,3,2,0,0,0,43,10,11,47.6
259,Keanan Bennetts,ENG,MF,Borussia Mönchengladbach,Bundesliga,20,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
260,Yassine Benrahou,FRA,FW,FC Girondins Bordeaux,Ligue 1,20,1999,1.9,0,0,0,1,3,1,3,3,4,0,0,0,17,0,6,0.0
261,Yassine Benrahou,FRA,MF,Nîmes Olympique,Ligue 1,20,1999,8.5,1,0,0,9,27,1,22,3,5,0,0,0,61,2,11,15.4
262,Ramy Bensebaini,DZA,DF,Borussia Mönchengladbach,Bundesliga,24,1995,16.1,8,1,1,27,24,2,21,30,17,0,1,0,154,42,23,64.6
263,Nabil Bentaleb,DZA,MF,Newcastle United,Premier League,24,1994,8.3,2,0,0,19,5,0,2,10,23,0,0,0,109,15,10,60.0
264,Rodrigo Bentancur,URY,MF,Juventus FC,Serie A,22,1997,24.4,9,0,0,53,28,3,21,25,49,1,0,0,221,30,20,60.0
265,Christian Benteke,BEL,FW,Crystal Palace,Premier League,28,1990,14.0,4,1,0,25,20,12,8,6,5,0,0,0,55,118,101,53.9
266,Romario Benzar,ROU,DF,US Lecce,Serie A,27,1992,1.1,0,0,0,2,0,0,6,0,2,0,0,0,7,1,1,50.0
267,Karim Benzema,FRA,FW,Real Madrid,La Liga,31,1987,34.9,0,0,0,21,15,27,26,11,13,0,0,0,126,28,48,36.8
268,Yassine Benzia,DZA,MF,Dijon FCO,Ligue 1,24,1994,1.9,0,0,0,5,8,0,2,3,2,0,0,0,12,2,4,33.3
269,Domenico Berardi,ITA,FW,US Sassuolo,Serie A,24,1994,27.7,6,1,0,56,64,7,48,38,23,0,0,0,193,20,25,44.4
270,Yuri Berchiche,ESP,DF,Athletic Bilbao,La Liga,29,1990,31.7,7,0,0,33,49,2,80,22,31,0,2,0,320,49,25,66.2
271,Álex Berenguer,ESP,MF,Torino FC,Serie A,24,1995,20.3,4,0,0,27,41,8,38,15,12,0,0,0,124,19,41,31.7
272,Bartosz Bereszynski,POL,DF,UC Sampdoria,Serie A,27,1992,26.7,10,0,0,34,21,1,31,23,33,0,0,1,250,37,29,56.1
273,Jóhann Berg Gudmundsson,ISL,MF,Burnley FC,Premier League,28,1990,6.9,0,0,0,8,4,1,27,4,3,0,0,0,45,9,14,39.1
274,Markel Bergara,ESP,MF,Getafe CF,La Liga,33,1986,0.8,2,0,0,3,0,0,1,0,0,0,0,0,11,1,2,33.3
275,Sander Berge,NOR,MF,Sheffield United,Premier League,21,1998,10.5,0,0,0,18,5,1,16,3,17,0,0,0,95,30,16,65.2
276,Steven Bergwijn,NLD,FW,Tottenham Hotspur,Premier League,21,1997,7.8,2,0,0,7,10,0,9,5,4,1,0,0,71,6,8,42.9
277,Robert Beric,SVN,FW,AS Saint-Étienne,Ligue 1,28,1991,4.6,0,0,0,8,5,7,7,2,2,0,0,0,18,5,14,26.3
278,Etrit Berisha,ALB,GK,SPAL,Serie A,30,1989,26.0,2,0,0,0,5,0,0,0,0,0,0,0,127,0,1,0.0
279,Valon Berisha,XXK,MF,Fortuna Düsseldorf,Bundesliga,26,1993,10.5,1,0,0,12,7,1,9,7,15,0,0,0,61,6,14,30.0
280,Valon Berisha,XXK,MF,SS Lazio,Serie A,26,1993,0.4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0.0
281,Sergio Bermejo,ESP,FW,Celta de Vigo,La Liga,21,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
282,Bernard,BRA,MF,Everton FC,Premier League,26,1992,14.2,2,0,0,19,10,0,30,15,14,0,0,0,115,1,15,6.3
283,Federico Bernardeschi,ITA,MF,Juventus FC,Serie A,25,1994,17.5,6,0,0,31,24,5,28,6,7,0,0,0,99,6,5,54.5
284,Bernardo,BRA,DF,Brighton & Hove Albion,Premier League,24,1995,7.5,1,0,0,3,2,4,14,5,16,0,0,0,71,28,9,75.7
285,Paul Bernardoni,FRA,GK,Nîmes Olympique,Ligue 1,22,1997,24.5,0,0,0,0,5,0,0,0,0,0,0,0,108,0,0,
286,Juan Bernat,ESP,DF,Paris Saint-Germain,Ligue 1,26,1993,15.4,5,0,0,18,16,0,31,8,21,1,0,0,118,10,25,28.6
287,Dimitry Bertaud,FRA,GK,Montpellier HSC,Ligue 1,21,1998,2.2,0,1,0,1,0,0,0,0,1,0,0,0,16,0,0,
288,Andrea Bertolacci,ITA,MF,UC Sampdoria,Serie A,28,1991,5.9,3,0,0,8,13,0,4,3,5,1,0,0,57,8,7,53.3
289,Ryan Bertrand,ENG,DF,Southampton FC,Premier League,29,1989,30.5,3,1,0,27,32,1,81,26,28,0,0,0,274,65,54,54.6
290,Muhamed Besic,BIH,MF,Sheffield United,Premier League,26,1992,2.8,2,0,0,6,2,0,1,2,6,0,0,0,28,5,5,50.0
291,Jordan Beyer,DEU,DF,Borussia Mönchengladbach,Bundesliga,19,2000,1.2,1,0,0,2,2,0,1,1,4,0,0,0,5,1,5,16.7
292,Ermin Bicakcic,BIH,DF,TSG 1899 Hoffenheim,Bundesliga,29,1990,13.1,0,0,0,7,14,3,3,13,6,0,0,0,116,54,18,75.0
293,Pedro Bigas,ESP,DF,SD Eibar,La Liga,28,1990,19.7,2,0,0,9,19,2,12,16,14,0,1,0,249,65,38,63.1
294,Lucas Biglia,ARG,MF,AC Milan,Serie A,33,1986,7.6,4,0,0,22,7,0,1,6,8,0,1,0,75,14,6,70.0
295,El Bilal Touré,MLI,FW,Stade Reims,Ligue 1,17,2001,5.0,2,0,0,6,5,3,3,0,3,1,0,0,12,10,20,33.3
296,Philip Billing,DNK,MF,AFC Bournemouth,Premier League,23,1996,28.1,8,0,0,38,23,2,18,39,46,0,0,0,322,107,66,61.8
297,Cristiano Biraghi,ITA,DF,Inter Milan,Serie A,26,1992,17.5,3,0,0,22,22,3,83,7,14,0,0,0,93,4,14,22.2
298,Davide Biraschi,ITA,DF,Genoa CFC,Serie A,25,1994,21.9,3,1,0,29,25,0,22,20,31,1,0,1,197,40,18,69.0
299,Valter Birsa,SVN,MF,Cagliari Calcio,Serie A,32,1986,4.8,1,0,0,6,2,0,5,1,8,0,0,0,49,2,2,50.0
300,Dimitri Bisoli,ITA,MF,Brescia Calcio,Serie A,25,1994,23.9,6,0,0,37,46,6,50,18,48,0,0,0,212,33,35,48.5
301,Yves Bissouma,MLI,MF,Brighton & Hove Albion,Premier League,22,1996,14.0,4,0,0,31,15,0,6,16,36,0,0,0,157,17,11,60.7
302,Leonardo Bittencourt,DEU,FW,TSG 1899 Hoffenheim,Bundesliga,25,1993,0.0,1,0,0,1,2,1,0,0,0,0,0,0,2,0,0,
303,Leonardo Bittencourt,DEU,FW,SV Werder Bremen,Bundesliga,25,1993,21.0,6,0,0,52,50,11,56,18,34,0,0,0,134,16,41,28.1
304,Birkir Bjarnason,ISL,MF,Brescia Calcio,Serie A,31,1988,8.9,1,0,0,16,18,1,10,6,5,0,0,0,60,9,5,64.3
305,Rubén Blanco,ESP,GK,Celta de Vigo,La Liga,24,1995,32.9,4,0,0,1,4,0,0,0,0,0,1,0,135,0,0,
306,Ludovic Blas,FRA,FW,FC Nantes,Ligue 1,21,1997,20.5,0,0,0,26,27,1,12,12,15,0,0,0,142,20,39,33.9
307,Pablo de Blasis,ARG,DF,SD Eibar,La Liga,31,1988,17.8,1,0,0,17,13,1,64,16,30,0,1,0,180,22,45,32.8
308,Álex Blesa,ESP,MF,Levante UD,La Liga,17,2002,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0
309,Alexis Blin,FRA,MF,Amiens SC,Ligue 1,22,1996,20.5,4,0,0,32,27,1,8,18,43,0,0,0,251,37,35,51.4
310,Jérôme Boateng,DEU,DF,Bayern Munich,Bundesliga,30,1988,20.0,5,1,0,18,6,0,5,17,13,0,1,0,242,41,14,74.5
311,Kevin-Prince Boateng,GHA,FW,ACF Fiorentina,Serie A,32,1987,6.7,2,0,0,12,21,4,3,3,2,0,0,0,25,21,38,35.6
312,Antonin Bobichon,FRA,MF,SCO Angers,Ligue 1,23,1995,7.2,0,0,0,10,6,1,6,1,7,0,0,0,45,3,15,16.7
313,Antonin Bobichon,FRA,MF,Nîmes Olympique,Ligue 1,23,1995,2.0,0,0,0,4,1,0,6,1,2,0,0,0,16,1,1,50.0
314,Salvatore Bocchetti,ITA,DF,Hellas Verona,Serie A,32,1986,3.4,2,0,0,5,2,1,1,6,2,0,0,0,40,15,3,83.3
315,Mathieu Bodmer,FRA,MF,Amiens SC,Ligue 1,36,1982,1.0,1,0,0,5,0,1,1,1,0,0,0,0,9,6,6,50.0
316,Adam Bodzek,DEU,MF,Fortuna Düsseldorf,Bundesliga,33,1985,22.4,10,0,0,32,32,0,3,21,28,0,1,0,230,31,23,57.4
317,Jean-Paul Boëtius,NLD,MF,1.FSV Mainz 05,Bundesliga,25,1994,25.2,5,0,0,48,59,0,15,24,45,0,0,0,244,13,38,25.5
318,Sacha Boey,FRA,DF,Stade Rennais FC,Ligue 1,18,2000,1.9,1,0,0,2,4,0,2,3,5,1,0,0,11,1,0,100.0
319,Jérémie Boga,CIV,FW,US Sassuolo,Serie A,22,1997,27.9,0,0,0,15,56,10,35,5,17,1,2,0,136,5,12,29.4
320,Melayro Bogarde,NLD,DF,TSG 1899 Hoffenheim,Bundesliga,17,2002,0.6,1,0,0,2,1,0,1,0,2,0,0,0,2,1,1,50.0
321,Quentin Boisgard,FRA,MF,FC Toulouse,Ligue 1,22,1997,12.7,1,0,0,17,26,0,14,15,23,0,0,0,145,13,18,41.9
322,Willy Boly,CIV,DF,Wolverhampton Wanderers,Premier League,28,1991,22.0,3,1,1,24,8,1,0,21,40,0,0,0,218,73,27,73.0
323,Giacomo Bonaventura,ITA,MF,AC Milan,Serie A,29,1989,14.9,2,0,0,20,33,4,14,5,14,1,0,0,106,8,19,29.6
324,Federico Bonazzoli,ITA,FW,UC Sampdoria,Serie A,22,1997,8.3,1,0,0,17,35,3,12,8,6,0,0,0,40,4,13,23.5
325,Gaëtan Bong,CMR,MF,Brighton & Hove Albion,Premier League,31,1988,0.7,0,0,0,0,1,0,5,0,0,0,0,0,4,0,3,0.0
326,Kevin Bonifazi,ITA,DF,Torino FC,Serie A,23,1996,2.7,0,0,0,4,1,0,0,5,5,0,0,0,24,5,5,50.0
327,Kevin Bonifazi,ITA,DF,SPAL,Serie A,23,1996,13.2,2,1,0,12,2,1,1,10,13,0,2,0,154,27,8,77.1
328,Federico Bonini,ITA,DF,Bologna FC 1909,Serie A,17,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
329,Leonardo Bonucci,ITA,DF,Juventus FC,Serie A,32,1987,34.2,10,0,0,26,20,0,5,19,16,0,3,0,262,63,39,61.8
330,Fabio Borini,ITA,FW,Hellas Verona,Serie A,28,1991,9.0,1,1,0,11,26,4,10,7,4,1,0,0,68,12,17,41.4
331,Fabio Borini,ITA,MF,AC Milan,Serie A,28,1991,0.8,1,0,0,1,2,0,0,0,2,0,0,0,6,0,0,
332,Dennis Borkowski,DEU,FW,RB Leipzig,Bundesliga,17,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
333,Robin Bormuth,DEU,DF,Fortuna Düsseldorf,Bundesliga,23,1995,2.0,0,0,0,0,2,0,0,0,0,0,0,0,20,4,3,57.1
334,Sebastiaan Bornauw,BEL,DF,1. FC Köln,Bundesliga,20,1999,27.2,5,1,0,41,9,2,5,25,32,0,0,0,239,69,40,63.3
335,Brandon Borrello,AUS,MF,SC Freiburg,Bundesliga,24,1995,3.3,0,0,0,3,9,1,4,0,4,0,0,0,28,4,9,30.8
336,Gabriel Boschilia,BRA,MF,AS Monaco,Ligue 1,23,1996,1.4,0,0,0,1,3,0,0,3,1,0,0,0,9,0,1,0.0
337,Denis Bouanga,GAB,FW,AS Saint-Étienne,Ligue 1,24,1994,22.7,4,0,0,51,33,6,46,10,35,0,0,0,131,35,57,38.0
338,Hicham Boudaoui,DZA,MF,OGC Nice,Ligue 1,19,1999,5.4,2,1,0,10,3,1,15,8,8,0,0,0,35,7,10,41.2
339,Ryad Boudebouz,DZA,MF,AS Saint-Étienne,Ligue 1,29,1990,17.7,0,0,0,9,19,2,44,9,17,0,0,0,126,10,34,22.7
340,Sofiane Boufal,MAR,MF,Southampton FC,Premier League,25,1993,8.5,2,0,0,25,20,2,30,5,12,0,1,0,69,8,11,42.1
341,Nassim Boujellab,MAR,MF,FC Schalke 04,Bundesliga,20,1999,4.7,2,0,0,11,4,1,0,4,9,0,0,0,39,7,13,35.0
342,Farid Boulaya,DZA,FW,FC Metz,Ligue 1,26,1993,9.1,1,1,0,7,6,2,24,9,12,0,0,0,92,5,16,23.8
343,Bono,MAR,GK,Sevilla FC,La Liga,28,1991,5.5,1,0,0,0,1,0,0,0,0,0,0,0,30,0,0,
344,Mehdi Bourabia,MAR,MF,US Sassuolo,Serie A,27,1991,10.3,7,1,1,27,16,0,3,11,23,0,0,2,125,12,16,42.9
345,Benjamin Bourigeaud,FRA,MF,Stade Rennais FC,Ligue 1,25,1994,21.1,5,0,0,29,16,2,47,12,27,1,0,0,234,17,22,43.6
346,Bilal Boutobba,FRA,MF,Montpellier HSC,Ligue 1,20,1998,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
347,Jarrod Bowen,ENG,FW,West Ham United,Premier League,22,1996,10.2,0,0,0,4,20,1,31,16,13,0,0,0,68,4,23,14.8
348,Dedryck Boyata,BEL,DF,Hertha BSC,Bundesliga,28,1990,27.1,8,1,0,23,7,2,0,47,20,0,3,0,211,78,27,74.3
349,John Boye,GHA,DF,FC Metz,Ligue 1,32,1987,23.5,6,0,0,22,18,1,0,23,25,0,0,0,208,58,28,67.4
350,Can Bozdogan,DEU,MF,FC Schalke 04,Bundesliga,18,2001,2.6,2,1,1,4,3,1,0,2,7,0,0,0,22,2,2,50.0
351,Domagoj Bradaric,HRV,DF,LOSC Lille,Ligue 1,19,1999,15.8,1,0,0,11,14,1,62,13,14,0,0,0,119,11,17,39.3
352,Filip Bradaric,HRV,MF,Celta de Vigo,La Liga,27,1992,7.8,2,1,0,13,5,0,4,11,13,0,0,0,81,12,13,48.0
353,Robbie Brady,IRL,MF,Burnley FC,Premier League,27,1992,5.0,1,0,0,8,4,1,8,6,5,0,0,0,44,15,5,75.0
354,Martin Braithwaite,DNK,FW,FC Barcelona,La Liga,28,1991,4.5,1,0,0,8,7,1,4,2,1,0,0,0,15,6,4,60.0
355,Martin Braithwaite,DNK,FW,CD Leganés,La Liga,28,1991,21.5,3,0,0,30,31,9,10,3,9,0,0,0,90,49,68,41.9
356,Federico Brancolini,ITA,GK,ACF Fiorentina,Serie A,18,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
357,Brandon Thomas,ESP,FW,CA Osasuna,La Liga,24,1995,4.5,4,0,0,6,6,0,2,1,2,0,0,0,24,2,14,12.5
358,Julian Brandt,DEU,MF,Borussia Dortmund,Bundesliga,23,1996,24.5,0,0,0,12,20,2,23,12,35,0,0,0,187,16,21,43.2
359,Jarrad Branthwaite,ENG,DF,Everton FC,Premier League,17,2002,3.3,0,0,0,3,3,0,0,1,7,0,0,0,24,8,11,42.1
360,Darko Brasanac,SRB,MF,CA Osasuna,La Liga,27,1992,24.9,8,0,0,57,22,3,12,16,27,1,0,0,232,41,79,34.2
361,Claudio Bravo,CHL,GK,Manchester City,Premier League,36,1983,3.9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,
362,Josip Brekalo,HRV,MF,VfL Wolfsburg,Bundesliga,21,1998,18.6,0,0,0,17,17,4,38,11,15,0,0,0,126,9,27,25.0
363,Bremer,BRA,DF,Torino FC,Serie A,22,1997,25.2,6,2,2,33,20,2,0,51,40,0,2,0,247,70,48,59.3
364,Marco Brescianini,ITA,MF,AC Milan,Serie A,19,2000,0.3,0,0,0,1,0,0,0,1,2,0,0,0,2,1,0,100.0
365,Anthony Briancon,FRA,DF,Nîmes Olympique,Ligue 1,24,1994,19.3,0,2,0,10,14,2,3,30,15,0,1,0,181,31,24,56.4
