Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
815,Guessouma Fofana,FRA,MF,Amiens SC,Ligue 1,25,1992,2.1,0,1,1,100.0,0.48,0.48,0.00,0.00,40.8,1,0,0,0.0,0.0,0.05,0.0,0.0
816,Seko Fofana,CIV,MF,Udinese Calcio,Serie A,23,1995,29.3,2,58,12,20.7,1.98,0.41,0.03,0.17,23.7,0,0,0,3.1,3.1,0.05,-1.1,-1.1
817,Wesley Fofana,FRA,DF,AS Saint-Étienne,Ligue 1,17,2000,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
818,Youssouf Fofana,FRA,MF,RC Strasbourg Alsace,Ligue 1,19,1999,10.1,2,12,3,25.0,1.18,0.30,0.17,0.67,24.0,0,0,0,0.8,0.8,0.07,+1.2,+1.2
819,Thomas Foket,BEL,DF,Stade Reims,Ligue 1,23,1994,32.0,0,2,0,0.0,0.06,0.00,0.00,,25.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
820,Thomas Fontaine,MDG,DF,Stade Reims,Ligue 1,27,1991,4.7,0,1,0,0.0,0.21,0.00,0.00,,20.4,0,0,0,0.0,0.0,0.03,0.0,0.0
821,José Fonte,PRT,DF,LOSC Lille,Ligue 1,34,1983,34.6,3,33,12,36.4,0.95,0.35,0.09,0.25,10.6,0,0,0,2.8,2.8,0.09,+0.2,+0.2
822,Rui Fonte,PRT,FW,LOSC Lille,Ligue 1,28,1990,7.0,1,12,4,33.3,1.72,0.57,0.08,0.25,16.6,0,0,0,0.6,0.6,0.05,+0.4,+0.4
823,Pablo Fornals,ESP,MF,Villarreal CF,La Liga,22,1996,27.5,2,57,16,28.1,2.07,0.58,0.04,0.13,18.5,0,0,0,4.3,4.3,0.08,-2.3,-2.3
824,Emil Forsberg,SWE,MF,RB Leipzig,Bundesliga,26,1991,13.9,4,26,11,42.3,1.87,0.79,0.04,0.09,21.5,2,3,3,4.5,2.2,0.08,-0.5,-1.2
825,Fraser Forster,ENG,GK,Southampton FC,Premier League,30,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
826,Steven Fortes,CPV,DF,FC Toulouse,Ligue 1,26,1992,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
827,Iver Fossum,NOR,MF,Hannover 96,Bundesliga,22,1996,5.1,0,5,1,20.0,0.99,0.20,0.00,0.00,21.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
828,Ben Foster,ENG,GK,Watford FC,Premier League,35,1983,38.0,0,1,0,0.0,0.03,0.00,0.00,,25.3,0,0,0,0.0,0.0,0.01,0.0,0.0
829,Timothy Fosu-Mensah,NLD,DF,Fulham FC,Premier League,20,1998,8.8,0,4,1,25.0,0.45,0.11,0.00,0.00,28.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
830,Dimitri Foulquier,FRA,MF,Getafe CF,La Liga,25,1993,20.0,3,13,4,30.8,0.65,0.20,0.23,0.75,15.0,0,0,0,1.1,1.1,0.09,+1.9,+1.9
831,Juan Foyth,ARG,DF,Tottenham Hotspur,Premier League,20,1998,9.9,1,5,1,20.0,0.51,0.10,0.20,1.00,12.1,0,0,0,0.7,0.7,0.15,+0.3,+0.3
832,Raphael Framberger,DEU,DF,FC Augsburg,Bundesliga,22,1995,6.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
833,Simon Francis,ENG,DF,AFC Bournemouth,Premier League,33,1985,13.7,0,3,1,33.3,0.22,0.07,0.00,0.00,26.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
834,Mike Frantz,DEU,MF,SC Freiburg,Bundesliga,31,1986,24.6,2,19,10,52.6,0.77,0.41,0.11,0.20,16.0,0,0,0,1.9,1.9,0.10,+0.1,+0.1
835,Ryan Fraser,SCO,MF,AFC Bournemouth,Premier League,24,1994,35.2,7,50,24,48.0,1.42,0.68,0.14,0.29,18.8,3,0,0,4.4,4.4,0.09,+2.6,+2.6
836,Pierluigi Frattali,ITA,GK,Parma Calcio 1913,Serie A,32,1985,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
837,Fred,BRA,MF,Manchester United,Premier League,25,1993,11.6,1,17,2,11.8,1.47,0.17,0.06,0.50,23.8,1,0,0,0.8,0.8,0.05,+0.2,+0.2
838,Ryan Fredericks,ENG,DF,West Ham United,Premier League,25,1992,12.1,1,5,2,40.0,0.41,0.17,0.20,0.50,20.0,0,0,0,0.5,0.5,0.09,+0.5,+0.5
839,Remo Freuler,CHE,MF,Atalanta BC,Serie A,26,1992,33.6,2,28,6,21.4,0.83,0.18,0.07,0.33,17.8,0,0,0,3.0,3.0,0.11,-1.0,-1.0
840,Nicolas Frey,FRA,DF,Chievo Verona,Serie A,34,1984,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
841,Marco Friedl,AUT,DF,SV Werder Bremen,Bundesliga,20,1998,5.3,0,1,0,0.0,0.19,0.00,0.00,,13.4,0,0,0,0.0,0.0,0.02,0.0,0.0
842,Alexander Fuchs,DEU,MF,1.FC Nuremberg,Bundesliga,21,1997,7.3,1,6,1,16.7,0.82,0.14,0.17,1.00,16.6,0,0,0,0.7,0.7,0.12,+0.3,+0.3
843,Christian Fuchs,AUT,DF,Leicester City,Premier League,32,1986,2.3,0,2,0,0.0,0.87,0.00,0.00,,24.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
844,Javi Fuego,ESP,MF,Villarreal CF,La Liga,34,1984,2.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
845,Angelo Fulgini,FRA,MF,SCO Angers,Ligue 1,21,1996,18.2,4,31,11,35.5,1.71,0.61,0.13,0.36,16.9,3,0,0,3.2,3.2,0.10,+0.8,+0.8
846,Niclas Füllkrug,DEU,FW,Hannover 96,Bundesliga,25,1993,12.4,2,38,13,34.2,3.08,1.05,0.03,0.08,15.1,0,1,1,3.7,2.9,0.08,-1.7,-1.9
847,Ramiro Funes Mori,ARG,DF,Villarreal CF,La Liga,27,1991,29.2,2,26,6,23.1,0.89,0.21,0.08,0.33,15.6,0,0,0,2.1,2.1,0.08,-0.1,-0.1
848,Manolo Gabbiadini,ITA,FW,Southampton FC,Premier League,26,1991,5.3,1,21,8,38.1,3.97,1.51,0.05,0.13,22.4,1,0,0,1.9,1.9,0.09,-0.9,-0.9
849,Manolo Gabbiadini,ITA,FW,UC Sampdoria,Serie A,26,1991,9.0,4,27,12,44.4,2.99,1.33,0.15,0.33,20.0,1,0,0,2.1,2.1,0.08,+1.9,+1.9
850,Mijat Gacinovic,SRB,MF,Eintracht Frankfurt,Bundesliga,23,1995,18.1,0,22,1,4.5,1.22,0.06,0.00,0.00,23.7,0,0,0,1.7,1.7,0.08,-1.7,-1.7
851,Gianluca Gaetano,ITA,FW,SSC Napoli,Serie A,18,2000,0.1,0,1,0,0.0,11.25,0.00,0.00,,21.5,0,0,0,0.0,0.0,0.03,0.0,0.0
852,Roberto Gagliardini,ITA,MF,Inter Milan,Serie A,24,1994,12.1,5,22,11,50.0,1.82,0.91,0.23,0.45,15.1,0,0,0,2.7,2.7,0.12,+2.3,+2.3
853,Riccardo Gagliolo,SWE,DF,Parma Calcio 1913,Serie A,28,1990,33.8,0,20,3,15.0,0.59,0.09,0.00,0.00,14.5,0,0,0,1.3,1.3,0.07,-1.3,-1.3
854,Milan Gajic,SRB,DF,FC Girondins Bordeaux,Ligue 1,22,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
855,Javi Galán,ESP,DF,SD Huesca,La Liga,23,1994,16.0,0,1,0,0.0,0.06,0.00,0.00,,18.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
856,Sam Gallagher,ENG,FW,Southampton FC,Premier League,22,1995,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
857,Álex Gallar,ESP,MF,SD Huesca,La Liga,26,1992,11.2,4,26,9,34.6,2.32,0.80,0.12,0.33,20.0,3,1,1,3.5,2.7,0.10,+0.5,+0.3
858,Enric Gallego,ESP,FW,SD Huesca,La Liga,31,1986,17.1,5,31,11,35.5,1.81,0.64,0.16,0.45,12.1,0,0,0,3.6,3.6,0.12,+1.4,+1.4
859,Alejandro Gálvez,ESP,DF,Rayo Vallecano,La Liga,29,1989,15.7,1,7,3,42.9,0.45,0.19,0.14,0.33,6.3,0,0,0,1.1,1.1,0.16,-0.1,-0.1
860,Kévin Gameiro,FRA,FW,Valencia CF,La Liga,31,1987,17.9,6,35,14,40.0,1.95,0.78,0.17,0.43,11.9,0,0,0,7.4,7.4,0.21,-1.4,-1.4
861,Idrissa Gueye,SEN,MF,Everton FC,Premier League,28,1989,31.4,0,20,3,15.0,0.64,0.10,0.00,0.00,23.9,0,0,0,0.7,0.7,0.04,-0.7,-0.7
862,Ignatius Ganago,CMR,FW,OGC Nice,Ligue 1,19,1999,11.5,2,31,11,35.5,2.69,0.96,0.06,0.18,11.4,0,0,0,3.9,3.9,0.13,-1.9,-1.9
863,Cristian Ganea,ROU,MF,Athletic Bilbao,La Liga,26,1992,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
864,Ganso,BRA,MF,Amiens SC,Ligue 1,28,1989,5.8,0,2,0,0.0,0.35,0.00,0.00,,17.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
865,Ezequiel Garay,ARG,DF,Valencia CF,La Liga,31,1986,23.7,2,13,6,46.2,0.55,0.25,0.15,0.33,9.4,0,0,0,1.5,1.5,0.12,+0.5,+0.5
866,Borja Garcés,ESP,FW,Atlético de Madrid,La Liga,18,1999,0.2,1,3,1,33.3,13.50,4.50,0.33,1.00,18.4,0,0,0,0.2,0.2,0.08,+0.8,+0.8
867,Alberto García,ESP,GK,Rayo Vallecano,La Liga,33,1985,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
868,Aleix García,ESP,MF,Girona FC,La Liga,21,1997,18.5,2,19,5,26.3,1.03,0.27,0.11,0.40,25.2,7,0,0,1.5,1.5,0.08,+0.5,+0.5
869,Álvaro García,ESP,FW,Rayo Vallecano,La Liga,25,1992,19.6,4,28,11,39.3,1.43,0.56,0.14,0.36,14.7,0,0,0,4.0,4.0,0.14,0.0,0.0
870,Borja García,ESP,FW,Girona FC,La Liga,27,1990,29.2,1,27,13,48.1,0.92,0.45,0.04,0.08,21.9,0,0,0,1.8,1.8,0.07,-0.8,-0.8
871,Dani García,ESP,MF,Athletic Bilbao,La Liga,28,1990,27.5,0,2,0,0.0,0.07,0.00,0.00,,29.1,0,0,0,0.0,0.0,0.02,0.0,0.0
872,Javi García,ESP,DF,Real Betis Balompié,La Liga,31,1987,5.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
873,Manu García,ESP,MF,Deportivo Alavés,La Liga,32,1986,25.9,2,28,5,17.9,1.08,0.19,0.07,0.40,16.1,0,0,0,2.1,2.1,0.08,-0.1,-0.1
874,Manu García,ESP,MF,FC Toulouse,Ligue 1,20,1998,20.5,0,18,3,16.7,0.88,0.15,0.00,0.00,23.4,0,0,0,1.0,1.0,0.06,-1.0,-1.0
875,Raúl García,ESP,MF,Athletic Bilbao,La Liga,32,1986,26.3,9,75,32,42.7,2.85,1.22,0.09,0.22,17.6,0,2,4,8.1,4.9,0.07,+0.9,+2.1
876,Raúl Carnero,ESP,DF,Girona FC,La Liga,29,1989,9.4,0,5,1,20.0,0.53,0.11,0.00,0.00,20.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2
877,Raúl Carnero,ESP,DF,CD Leganés,La Liga,29,1989,4.2,0,2,0,0.0,0.47,0.00,0.00,,31.5,0,0,0,0.0,0.0,0.01,0.0,0.0
878,Sergio García,ESP,FW,RCD Espanyol Barcelona,La Liga,35,1983,16.5,2,36,10,27.8,2.18,0.61,0.06,0.20,15.1,1,0,0,4.1,4.1,0.12,-2.1,-2.1
879,James Garner,ENG,MF,Manchester United,Premier League,17,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
880,Mario Gaspar,ESP,DF,Villarreal CF,La Liga,27,1990,28.9,1,26,7,26.9,0.90,0.24,0.04,0.14,16.0,0,0,0,1.6,1.6,0.06,-0.6,-0.6
881,Paulo Gazzaniga,ARG,GK,Tottenham Hotspur,Premier League,26,1992,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
882,Marcello Gazzola,ITA,DF,Parma Calcio 1913,Serie A,33,1985,10.2,1,2,1,50.0,0.20,0.10,0.50,1.00,13.0,0,0,0,0.9,0.9,0.46,+0.1,+0.1
883,Jean-Philippe Gbamin,CIV,MF,1.FSV Mainz 05,Bundesliga,22,1995,29.7,2,34,8,23.5,1.15,0.27,0.06,0.25,30.3,3,0,0,1.4,1.4,0.04,+0.6,+0.6
884,David de Gea,ESP,GK,Manchester United,Premier League,27,1990,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
885,Theodor Gebre Selassie,CZE,DF,SV Werder Bremen,Bundesliga,31,1986,31.3,3,27,12,44.4,0.86,0.38,0.11,0.25,11.3,0,0,0,3.8,3.8,0.14,-0.8,-0.8
886,Dennis Geiger,DEU,MF,TSG 1899 Hoffenheim,Bundesliga,20,1998,2.7,0,4,2,50.0,1.46,0.73,0.00,0.00,27.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
887,Jérémy Gélin,FRA,DF,Stade Rennais FC,Ligue 1,21,1997,14.2,0,7,2,28.6,0.49,0.14,0.00,0.00,18.9,0,0,0,0.7,0.7,0.11,-0.7,-0.7
888,Romain Genevois,HTI,DF,SM Caen,Ligue 1,30,1987,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
889,Christian Gentner,DEU,MF,VfB Stuttgart,Bundesliga,32,1985,22.4,0,33,6,18.2,1.47,0.27,0.00,0.00,15.9,1,0,0,2.7,2.7,0.09,-2.7,-2.7
890,Yannick Gerhardt,DEU,MF,VfL Wolfsburg,Bundesliga,24,1994,27.3,2,37,8,21.6,1.36,0.29,0.05,0.25,15.7,0,0,0,3.2,3.2,0.09,-1.2,-1.2
891,Valère Germain,FRA,FW,Olympique Marseille,Ligue 1,28,1990,24.1,8,54,20,37.0,2.24,0.83,0.15,0.40,12.0,0,0,0,4.7,4.7,0.09,+3.3,+3.3
892,Gerson,BRA,MF,ACF Fiorentina,Serie A,21,1997,27.0,3,40,8,20.0,1.48,0.30,0.08,0.38,18.9,0,0,0,2.8,2.8,0.07,+0.2,+0.2
893,Gervinho,CIV,FW,Parma Calcio 1913,Serie A,31,1987,25.6,11,45,20,44.4,1.76,0.78,0.24,0.55,14.5,0,0,0,8.0,8.0,0.18,+3.0,+3.0
894,Willem Geubbels,FRA,MF,AS Monaco,Ligue 1,16,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
895,Lamine Ghezali,FRA,FW,AS Saint-Étienne,Ligue 1,19,1999,0.5,1,1,1,100.0,2.05,2.05,1.00,1.00,6.7,0,0,0,0.4,0.4,0.43,+0.6,+0.6
896,Rachid Ghezzal,DZA,FW,Leicester City,Premier League,26,1992,8.3,1,21,6,28.6,2.54,0.73,0.05,0.17,19.5,1,0,0,1.1,1.1,0.05,-0.1,-0.1
897,Paolo Ghiglione,ITA,MF,Frosinone Calcio,Serie A,21,1997,5.7,1,8,3,37.5,1.40,0.53,0.13,0.33,20.5,0,0,0,0.3,0.3,0.04,+0.7,+0.7
898,Saman Ghoddos,IRN,FW,Amiens SC,Ligue 1,24,1993,20.3,4,42,17,40.5,2.07,0.84,0.10,0.24,24.0,9,0,0,2.4,2.4,0.06,+1.6,+1.6
899,Faouzi Ghoulam,DZA,DF,SSC Napoli,Serie A,27,1991,12.8,1,9,3,33.3,0.70,0.23,0.11,0.33,12.5,0,0,0,0.9,0.9,0.10,+0.1,+0.1
900,Emanuele Giaccherini,ITA,MF,Chievo Verona,Serie A,33,1985,22.3,3,31,11,35.5,1.39,0.49,0.06,0.18,21.1,3,1,2,4.0,2.5,0.08,-1.0,-0.5
901,Morgan Gibbs-White,ENG,MF,Wolverhampton Wanderers,Premier League,18,2000,7.4,0,8,1,12.5,1.09,0.14,0.00,0.00,18.6,0,0,0,0.9,0.9,0.12,-0.9,-0.9
902,Ben Gibson,ENG,DF,Burnley FC,Premier League,25,1993,0.7,1,1,1,100.0,1.45,1.45,1.00,1.00,3.0,0,0,0,0.5,0.5,0.47,+0.5,+0.5
903,Fabian Giefer,DEU,GK,FC Augsburg,Bundesliga,28,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
904,Niko Gießelmann,DEU,DF,Fortuna Düsseldorf,Bundesliga,26,1991,28.8,0,25,6,24.0,0.87,0.21,0.00,0.00,20.5,0,0,0,0.9,0.9,0.04,-0.9,-0.9
905,Daniel Ginczek,DEU,FW,VfL Wolfsburg,Bundesliga,27,1991,14.2,6,32,14,43.8,2.26,0.99,0.19,0.43,16.6,0,0,0,3.8,3.8,0.12,+2.2,+2.2
906,Matthias Ginter,DEU,DF,Borussia Mönchengladbach,Bundesliga,24,1994,26.4,2,22,8,36.4,0.83,0.30,0.09,0.25,10.9,0,0,0,2.0,2.0,0.09,0.0,0.0
907,Andrei Girotto,BRA,MF,FC Nantes,Ligue 1,26,1992,16.4,2,22,5,22.7,1.34,0.31,0.09,0.40,23.1,1,0,0,1.1,1.1,0.05,+0.9,+0.9
908,Olivier Giroud,FRA,FW,Chelsea FC,Premier League,31,1986,9.4,2,31,10,32.3,3.29,1.06,0.06,0.20,10.1,0,0,0,3.7,3.7,0.12,-1.7,-1.7
909,Kamil Glik,POL,DF,AS Monaco,Ligue 1,30,1988,33.0,1,17,3,17.6,0.52,0.09,0.06,0.33,8.8,0,0,0,1.2,1.2,0.07,-0.2,-0.2
910,Serge Gnabry,DEU,FW,Bayern Munich,Bundesliga,23,1995,19.6,10,65,32,49.2,3.32,1.63,0.15,0.31,14.7,0,0,0,7.8,7.8,0.12,+2.2,+2.2
911,Joris Gnagnon,FRA,DF,Sevilla FC,La Liga,21,1997,5.0,0,3,1,33.3,0.61,0.20,0.00,0.00,15.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
912,Eddy Gnahoré,FRA,MF,Amiens SC,Ligue 1,24,1993,24.9,4,31,14,45.2,1.24,0.56,0.13,0.29,16.0,1,0,0,3.7,3.7,0.12,+0.3,+0.3
913,Massimo Gobbi,ITA,DF,Parma Calcio 1913,Serie A,37,1980,13.1,0,3,0,0.0,0.23,0.00,0.00,,21.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
914,Kevin Goden,DEU,DF,1.FC Nuremberg,Bundesliga,19,1999,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
915,Diego Godín,URY,DF,Atlético de Madrid,La Liga,32,1986,27.9,3,17,8,47.1,0.61,0.29,0.18,0.38,7.6,0,0,0,3.1,3.1,0.18,-0.1,-0.1
916,Mauro Goicoechea,URY,GK,FC Toulouse,Ligue 1,30,1988,7.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
917,Edoardo Goldaniga,ITA,DF,Frosinone Calcio,Serie A,24,1993,29.0,1,10,1,10.0,0.34,0.03,0.10,1.00,14.4,0,0,0,1.6,1.6,0.16,-0.6,-0.6
918,Pierluigi Gollini,ITA,GK,Atalanta BC,Serie A,23,1995,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
919,Aleksandr Golovin,RUS,MF,AS Monaco,Ligue 1,22,1996,25.4,3,49,15,30.6,1.93,0.59,0.06,0.20,18.3,0,0,0,4.7,4.7,0.10,-1.7,-1.7
920,André Gomes,PRT,MF,Everton FC,Premier League,25,1993,22.0,1,22,5,22.7,1.00,0.23,0.05,0.20,19.5,0,0,0,1.7,1.7,0.09,-0.7,-0.7
921,Angel Gomes,ENG,MF,Manchester United,Premier League,17,2000,0.3,0,2,1,50.0,6.67,3.33,0.00,0.00,18.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
922,Ibai Gómez,ESP,FW,Athletic Bilbao,La Liga,28,1989,6.4,0,8,3,37.5,1.24,0.47,0.00,0.00,16.8,0,0,0,0.5,0.5,0.06,-0.5,-0.5
923,Ibai Gómez,ESP,MF,Deportivo Alavés,La Liga,28,1989,16.1,3,43,10,23.3,2.67,0.62,0.07,0.30,21.6,5,0,1,3.5,2.7,0.06,-0.5,+0.3
924,Joe Gomez,ENG,DF,Liverpool FC,Premier League,21,1997,11.8,0,4,1,25.0,0.34,0.08,0.00,0.00,16.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
925,Mario Gómez,DEU,FW,VfB Stuttgart,Bundesliga,33,1985,24.6,7,56,21,37.5,2.28,0.85,0.13,0.33,14.1,0,0,0,10.3,10.3,0.19,-3.3,-3.3
926,Maxi Gómez,URY,FW,Celta de Vigo,La Liga,21,1996,32.9,13,81,28,34.6,2.46,0.85,0.15,0.43,15.7,7,1,1,11.0,10.3,0.13,+2.0,+1.7
927,Moi Gómez,ESP,MF,SD Huesca,La Liga,24,1994,33.9,2,25,8,32.0,0.74,0.24,0.08,0.25,22.0,2,0,0,1.8,1.8,0.07,+0.2,+0.2
928,Papu Gómez,ARG,MF,Atalanta BC,Serie A,30,1988,32.2,7,104,36,34.6,3.23,1.12,0.07,0.19,20.5,5,0,0,8.9,8.9,0.09,-1.9,-1.9
929,Sergi Gómez,ESP,DF,Sevilla FC,La Liga,26,1992,30.7,0,9,3,33.3,0.29,0.10,0.00,0.00,10.3,0,0,0,0.8,0.8,0.08,-0.8,-0.8
930,Alfred Gomis,SEN,GK,SPAL,Serie A,24,1993,19.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
931,Maxime Gonalons,FRA,MF,Sevilla FC,La Liga,29,1989,6.0,0,2,0,0.0,0.33,0.00,0.00,,16.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
932,Anthony Gonçalves,FRA,MF,RC Strasbourg Alsace,Ligue 1,32,1986,11.8,5,13,10,76.9,1.11,0.85,0.38,0.50,17.4,0,0,0,1.4,1.4,0.10,+3.6,+3.6
933,Jérôme Gondorf,DEU,MF,SC Freiburg,Bundesliga,30,1988,14.4,2,24,8,33.3,1.67,0.56,0.08,0.25,21.8,4,0,0,1.5,1.5,0.06,+0.5,+0.5
934,Álvaro González,ESP,DF,Villarreal CF,La Liga,28,1990,32.9,1,13,2,15.4,0.39,0.06,0.08,0.50,14.0,0,0,0,1.0,1.0,0.07,0.0,0.0
935,Bruno González,ESP,DF,Getafe CF,La Liga,28,1990,18.9,0,6,1,16.7,0.32,0.05,0.00,0.00,8.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5
936,Cristo,ESP,FW,Real Madrid,La Liga,20,1997,0.5,0,1,0,0.0,2.00,0.00,0.00,,23.0,0,0,0,0.0,0.0,0.05,0.0,0.0
937,Giancarlo González,CRI,DF,Bologna FC 1909,Serie A,30,1988,8.3,0,4,0,0.0,0.48,0.00,0.00,,9.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
938,Nicolás González,ARG,FW,VfB Stuttgart,Bundesliga,20,1998,24.0,2,55,11,20.0,2.29,0.46,0.04,0.18,13.7,0,0,0,6.3,6.3,0.12,-4.3,-4.3
939,Jon Gorenc Stankovic,SVN,MF,Huddersfield Town,Premier League,22,1996,7.9,1,9,2,22.2,1.13,0.25,0.11,0.50,15.1,0,0,0,0.9,0.9,0.10,+0.1,+0.1
940,Leon Goretzka,DEU,MF,Bayern Munich,Bundesliga,23,1995,22.5,8,53,20,37.7,2.36,0.89,0.15,0.40,15.7,0,0,0,6.1,6.1,0.12,+1.9,+1.9
941,Mathieu Gorgelin,FRA,GK,Olympique Lyon,Ligue 1,27,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
942,Mirko Gori,ITA,MF,Frosinone Calcio,Serie A,25,1993,3.7,0,4,3,75.0,1.09,0.82,0.00,0.00,16.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3
943,Andoni Gorosabel,ESP,DF,Real Sociedad,La Liga,21,1996,5.1,0,2,0,0.0,0.40,0.00,0.00,,20.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
944,Robin Gosens,DEU,DF,Atalanta BC,Serie A,24,1994,21.6,3,25,9,36.0,1.16,0.42,0.12,0.33,12.7,0,0,0,2.0,2.0,0.08,+1.0,+1.0
945,Dan Gosling,ENG,MF,AFC Bournemouth,Premier League,28,1990,19.3,2,21,7,33.3,1.09,0.36,0.10,0.29,16.8,0,0,0,1.5,1.5,0.07,+0.5,+0.5
946,Felix Götze,DEU,MF,FC Augsburg,Bundesliga,20,1998,1.4,1,1,1,100.0,0.71,0.71,1.00,1.00,1.0,0,0,0,0.9,0.9,0.88,+0.1,+0.1
947,Mario Götze,DEU,FW,Borussia Dortmund,Bundesliga,26,1992,18.6,7,26,16,61.5,1.40,0.86,0.27,0.44,14.2,0,0,0,4.7,4.7,0.18,+2.3,+2.3
948,Prince Gouano,FRA,DF,Amiens SC,Ligue 1,24,1993,29.1,1,6,2,33.3,0.21,0.07,0.17,0.50,16.5,0,0,0,0.5,0.5,0.08,+0.5,+0.5
949,Yoann Gourcuff,FRA,MF,Dijon FCO,Ligue 1,32,1986,1.5,0,8,1,12.5,5.37,0.67,0.00,0.00,17.9,1,0,0,0.5,0.5,0.07,-0.5,-0.5
950,Jeffrey Gouweleeuw,NLD,DF,FC Augsburg,Bundesliga,27,1991,23.2,0,7,2,28.6,0.30,0.09,0.00,0.00,22.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4
951,Paolo Gozzi,ITA,DF,Juventus FC,Serie A,17,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
952,Max Gradel,CIV,FW,FC Toulouse,Ligue 1,30,1987,36.0,11,112,33,29.5,3.11,0.92,0.06,0.21,19.0,11,4,8,14.6,8.7,0.08,-3.6,-1.7
953,Jonathan Gradit,FRA,DF,SM Caen,Ligue 1,25,1992,22.3,0,2,0,0.0,0.09,0.00,0.00,,26.0,0,0,0,0.0,0.0,0.02,0.0,0.0
954,Samuel Grandsir,FRA,FW,AS Monaco,Ligue 1,21,1996,5.2,0,7,1,14.3,1.34,0.19,0.00,0.00,24.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2
955,Samuel Grandsir,FRA,FW,RC Strasbourg Alsace,Ligue 1,21,1996,2.6,0,1,1,100.0,0.38,0.38,0.00,0.00,18.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1
956,Álex Granell,ESP,MF,Girona FC,La Liga,29,1988,26.6,0,40,7,17.5,1.51,0.26,0.00,0.00,29.1,8,0,0,1.1,1.1,0.03,-1.1,-1.1
957,Esteban Granero,ESP,MF,RCD Espanyol Barcelona,La Liga,31,1987,22.4,3,29,7,24.1,1.30,0.31,0.10,0.43,23.2,13,0,0,2.0,2.0,0.07,+1.0,+1.0
958,Karlan Grant,ENG,FW,Huddersfield Town,Premier League,20,1997,9.7,3,21,10,47.6,2.16,1.03,0.14,0.30,15.9,0,0,0,2.7,2.7,0.13,+0.3,+0.3
