Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Att,P_Live,P_Dead,P_FK,P_TB,P_Press,P_Sw,P_Crs,P_CK,P_InCK,P_OutCK,P_StrCK,P_Ground,P_Low,P_High,P_Left,P_Right,P_Head,P_TI,P_Other,P_Cmp,P_Off,P_Out,P_Int,P_Blocks
1572,Robert Mazan,SVK,DF,Celta de Vigo,La Liga,24,1994,1.0,55,47,8,2,0,9,2,2,0,0,0,0,40,7,8,42,4,1,6,0,45,0,0,2,2
1573,Luca Mazzitelli,ITA,MF,Genoa CFC,Serie A,22,1995,3.6,224,211,13,10,0,38,8,5,0,0,0,0,151,31,42,47,154,13,1,2,174,0,3,2,4
1574,Kylian Mbappé,FRA,FW,Paris Saint-Germain,Ligue 1,19,1998,26.0,823,783,40,3,12,176,13,48,6,0,0,0,658,100,65,141,668,5,5,3,637,4,11,24,34
1575,Ibrahima Mbaye,SEN,DF,Bologna FC 1909,Serie A,23,1994,22.3,1008,741,267,24,2,136,6,11,0,0,0,0,536,209,263,67,624,45,243,2,768,6,30,12,26
1576,Loïc Mbe Soh,FRA,DF,Paris Saint-Germain,Ligue 1,17,2001,2.0,129,126,3,3,0,9,0,0,0,0,0,0,115,7,7,15,105,5,0,0,118,0,2,1,2
1577,Nolan Mbemba,COG,MF,Stade Reims,Ligue 1,23,1995,4.0,221,205,16,5,0,39,5,2,0,0,0,0,156,44,21,23,170,11,10,1,180,0,7,6,6
1578,Adama Mbengue,SEN,DF,SM Caen,Ligue 1,24,1993,8.2,364,267,97,2,0,64,12,21,0,0,0,0,140,81,143,218,37,12,95,1,230,1,9,7,21
1579,Isaac Mbenza,BEL,FW,Huddersfield Town,Premier League,22,1996,11.0,282,269,13,1,1,46,11,25,5,1,0,0,198,35,49,27,236,11,5,2,188,1,9,10,16
1580,Stéphane Mbia,CMR,DF,FC Toulouse,Ligue 1,32,1986,5.0,193,186,7,6,0,18,0,0,0,0,0,0,143,18,32,41,129,16,1,1,171,0,3,1,1
1581,Kara Mbodj,SEN,DF,FC Nantes,Ligue 1,28,1989,5.6,202,194,8,7,0,32,8,1,0,0,0,0,145,21,36,30,149,18,1,1,157,0,5,4,9
1582,Jordi Mboula,ESP,FW,AS Monaco,Ligue 1,19,1999,3.1,85,84,1,0,0,24,4,20,0,0,0,0,52,16,17,27,53,3,1,0,45,0,5,0,11
1583,James McArthur,SCO,MF,Crystal Palace,Premier League,30,1987,34.0,1454,1397,57,14,6,317,27,22,2,0,0,0,1033,180,241,328,1012,60,21,5,1151,7,28,30,48
1584,Alex McCarthy,ENG,GK,Southampton FC,Premier League,28,1989,25.0,637,388,249,72,0,52,21,0,0,0,0,0,177,25,435,50,451,1,0,77,318,0,28,3,3
1585,James McCarthy,IRL,MF,Everton FC,Premier League,27,1990,0.2,8,7,1,1,0,0,0,0,0,0,0,0,7,1,0,2,6,0,0,0,7,0,0,1,0
1586,Kevin McDonald,SCO,MF,Fulham FC,Premier League,29,1988,9.3,567,545,22,22,0,92,18,1,0,0,0,0,440,42,85,64,466,28,0,0,484,3,16,9,2
1587,Levan Mchedlidze,GEO,FW,FC Empoli,Serie A,28,1990,2.3,43,41,2,1,0,10,1,0,0,0,0,0,28,8,7,29,5,8,0,0,30,0,0,0,0
1588,Weston McKennie,USA,MF,FC Schalke 04,Bundesliga,19,1998,19.4,704,621,83,2,2,107,17,17,0,0,0,0,387,141,176,91,409,82,80,5,481,5,20,17,22
1589,Dwight McNeil,ENG,MF,Burnley FC,Premier League,18,1999,17.7,584,533,51,23,0,148,41,76,21,11,0,0,351,82,151,519,26,20,7,0,383,7,12,12,36
1590,Scott McTominay,SCO,MF,Manchester United,Premier League,21,1996,9.6,455,448,7,4,0,77,11,3,0,0,0,0,338,58,59,21,387,25,2,1,387,3,6,10,2
1591,Iuri Medeiros,PRT,MF,Genoa CFC,Serie A,24,1994,1.2,47,41,6,2,0,12,5,2,3,0,0,0,35,1,11,39,7,0,0,0,37,0,2,0,0
1592,Nicky Beloko,CHE,MF,ACF Fiorentina,Serie A,18,2000,0.5,10,10,0,0,0,1,0,0,0,0,0,0,8,1,1,2,7,1,0,0,5,0,2,1,1
1593,Álvaro Medrán,ESP,MF,Rayo Vallecano,La Liga,24,1994,12.8,781,713,68,29,0,116,52,12,35,10,6,2,533,88,160,205,536,28,3,1,631,5,15,11,12
1594,Ben Mee,ENG,DF,Burnley FC,Premier League,28,1989,38.0,1484,1450,34,26,0,255,48,4,0,0,0,0,804,179,501,1058,194,148,8,4,1119,7,31,10,19
1595,Riccardo Meggiorini,ITA,FW,Chievo Verona,Serie A,32,1985,17.2,427,419,8,1,0,121,12,21,0,0,0,0,186,108,133,245,40,63,3,16,268,2,16,10,21
1596,Admir Mehmedi,CHE,FW,VfL Wolfsburg,Bundesliga,27,1991,18.8,787,683,104,24,5,151,43,46,46,9,14,2,510,133,144,86,624,34,23,5,563,5,26,14,31
1597,Soualiho Meïté,FRA,MF,Torino FC,Serie A,24,1994,29.5,1168,1145,23,14,2,219,43,13,3,0,0,0,788,180,200,232,780,90,2,12,978,1,19,17,32
1598,Farid El Melali,DZA,FW,SCO Angers,Ligue 1,21,1997,3.6,138,135,3,0,0,39,2,4,0,0,0,0,106,18,14,12,115,7,3,1,104,0,1,3,9
1599,Óscar Melendo,ESP,MF,RCD Espanyol Barcelona,La Liga,20,1997,22.2,895,874,21,8,8,195,10,16,11,2,0,0,645,144,106,751,97,32,1,6,760,4,10,12,20
1600,Gonzalo Melero,ESP,MF,SD Huesca,La Liga,24,1994,14.9,714,705,9,4,2,106,9,5,0,0,0,0,584,73,57,70,592,33,1,3,623,2,12,18,10
1601,Arthur,BRA,MF,FC Barcelona,La Liga,21,1996,15.9,1302,1270,32,24,4,224,21,3,4,0,1,0,1131,102,69,49,1227,14,4,7,1211,6,7,17,10
1602,Pedro Mendes,PRT,DF,Montpellier HSC,Ligue 1,27,1990,29.6,1322,1262,60,39,1,179,83,9,0,0,0,0,877,124,321,151,1065,61,21,9,1090,5,38,12,15
1603,Thiago Mendes,BRA,MF,LOSC Lille,Ligue 1,26,1992,34.2,2168,1953,215,111,7,372,97,28,94,4,6,1,1550,196,422,246,1832,56,10,10,1775,4,44,31,29
1604,Brais Méndez,ESP,MF,Celta de Vigo,La Liga,21,1997,26.1,1224,1076,148,62,2,175,44,47,63,4,3,2,796,188,240,982,138,66,14,7,918,12,25,33,36
1605,Nathaniel Mendez-Laing,ENG,MF,Cardiff City,Premier League,26,1992,10.9,284,278,6,0,1,75,7,27,2,0,0,0,168,42,74,34,211,20,3,1,173,2,7,9,31
1606,Stiven Mendoza,COL,FW,Amiens SC,Ligue 1,26,1992,20.9,714,633,81,33,3,165,32,53,36,1,6,1,477,106,131,618,64,10,10,6,513,3,16,15,32
1607,Alexandre Mendy,GNB,FW,EA Guingamp,Ligue 1,24,1994,8.5,124,103,21,1,0,28,3,1,0,0,0,0,86,28,10,5,99,13,0,3,93,2,3,6,8
1608,Benjamin Mendy,FRA,DF,Manchester City,Premier League,24,1994,10.0,791,692,99,6,0,73,11,44,0,0,0,0,565,130,96,632,38,21,93,2,668,0,8,12,17
1609,Edouard Mendy,SEN,GK,Stade Reims,Ligue 1,26,1992,38.0,1130,690,440,153,1,62,52,1,0,0,0,0,390,58,682,44,842,2,0,123,704,6,37,4,2
1610,Ferland Mendy,FRA,DF,Olympique Lyon,Ligue 1,23,1995,28.1,1961,1705,256,24,8,321,52,74,0,0,0,0,1322,369,270,1183,454,64,232,5,1641,8,33,43,57
1611,Nampalys Mendy,SEN,MF,Leicester City,Premier League,26,1992,23.2,1106,1086,20,3,0,175,27,4,0,0,0,0,891,95,120,122,938,36,1,1,969,3,15,20,17
1612,Hamza Mendyl,MAR,DF,FC Schalke 04,Bundesliga,20,1997,6.0,254,204,50,8,0,23,7,13,0,0,0,0,144,54,56,172,26,13,42,0,178,1,10,6,8
1613,Chris Mepham,WAL,DF,AFC Bournemouth,Premier League,20,1997,9.4,391,374,17,12,1,70,2,0,0,0,0,0,276,40,75,20,321,30,5,2,324,1,11,5,3
1614,Gabriel Mercado,ARG,DF,Sevilla FC,La Liga,31,1987,19.3,764,713,51,20,0,124,20,4,0,0,0,0,509,98,157,114,538,63,31,4,635,5,18,4,14
1615,Alex Meret,ITA,GK,SSC Napoli,Serie A,21,1997,12.8,354,231,123,22,0,31,6,0,0,0,0,0,222,16,116,230,71,0,0,46,264,1,8,1,0
1616,Mehdi Merghem,FRA,FW,EA Guingamp,Ligue 1,21,1997,8.0,298,294,4,1,0,73,16,20,0,0,0,0,173,53,72,213,57,15,3,1,210,2,15,4,12
1617,Mikel Merino,ESP,MF,Real Sociedad,La Liga,22,1996,22.8,1113,1097,16,10,4,242,35,14,2,0,2,0,781,159,173,918,88,62,3,6,883,3,24,31,22
1618,Sabin Merino,ESP,FW,CD Leganés,La Liga,26,1992,3.3,89,85,4,1,2,21,0,2,0,0,0,0,54,21,14,9,65,6,0,1,67,0,0,1,6
1619,Martín Merquelanz,ESP,MF,Real Sociedad,La Liga,23,1995,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,Dries Mertens,BEL,FW,SSC Napoli,Serie A,31,1987,25.0,904,846,58,2,9,161,23,55,40,6,5,1,613,164,127,67,789,27,10,8,677,5,13,24,30
1621,Roque Mesa,ESP,MF,Sevilla FC,La Liga,29,1989,19.4,973,930,43,29,4,225,38,25,10,2,1,0,706,124,143,217,715,35,3,1,828,3,10,15,25
1622,Lionel Messi,ARG,FW,FC Barcelona,La Liga,31,1987,30.1,1939,1778,161,88,48,402,66,62,61,13,4,1,1491,143,305,1763,144,17,6,7,1524,21,20,66,63
1623,Romain Métanire,MDG,DF,Stade Reims,Ligue 1,28,1990,3.5,122,88,34,1,0,19,3,2,0,0,0,0,60,23,39,16,64,7,33,1,81,1,5,6,5
1624,Thomas Meunier,BEL,DF,Paris Saint-Germain,Ligue 1,26,1991,17.9,985,876,109,3,2,176,28,59,2,0,0,0,666,196,123,110,705,46,104,3,824,2,17,15,16
1625,Mexer,MOZ,DF,Stade Rennais FC,Ligue 1,29,1988,27.4,1252,1217,35,31,0,123,60,1,0,0,0,0,1009,77,166,145,1037,44,4,3,1118,0,20,4,14
1626,Max Meyer,DEU,MF,Crystal Palace,Premier League,22,1995,15.7,697,672,25,2,1,116,8,8,20,0,0,0,565,64,68,217,450,25,3,0,566,7,11,24,19
1627,Matt Miazga,USA,DF,FC Nantes,Ligue 1,23,1995,8.0,430,413,17,16,0,46,12,0,1,0,0,0,293,38,99,58,294,58,0,1,345,0,13,4,3
1628,Míchel Herrero,ESP,MF,Real Valladolid CF,La Liga,30,1988,28.4,1731,1520,211,109,2,222,117,39,98,10,10,1,1166,193,372,186,1468,56,2,4,1402,7,24,34,35
1629,Clément Michelin,FRA,DF,FC Toulouse,Ligue 1,21,1997,1.0,44,33,11,1,0,6,2,1,0,0,0,0,17,4,23,1,26,5,10,0,27,1,2,1,2
1630,Petar Micin,SRB,MF,Udinese Calcio,Serie A,19,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,Miguel de la Fuente,ESP,MF,Real Valladolid CF,La Liga,18,1999,0.1,7,7,0,0,0,2,0,0,0,0,0,0,2,3,2,1,3,1,0,1,5,0,1,0,0
1632,Florian Miguel,FRA,DF,Nîmes Olympique,Ligue 1,21,1996,12.4,499,409,90,16,0,53,8,9,0,0,0,0,279,89,131,349,38,29,74,0,381,2,10,5,14
1633,Nikola Milenkovic,SRB,DF,ACF Fiorentina,Serie A,20,1997,33.4,1820,1612,208,45,2,220,42,14,0,0,0,0,1145,239,436,153,1288,163,163,2,1462,2,58,21,35
1634,Arkadiusz Milik,POL,FW,SSC Napoli,Serie A,24,1994,26.6,607,579,28,4,4,136,8,10,0,0,0,0,445,100,62,468,86,27,3,6,502,6,3,8,15
1635,Sergej Milinković-Savić,SRB,MF,SS Lazio,Serie A,23,1995,26.6,1474,1444,30,12,7,312,37,32,1,0,0,0,994,249,231,195,1119,72,16,15,1149,10,24,36,44
1636,Vanja Milinković-Savić,SRB,GK,SPAL,Serie A,21,1997,1.8,74,53,21,1,0,9,2,0,0,0,0,0,37,3,34,7,46,0,0,17,47,0,5,0,0
1637,Luka Milivojevic,SRB,MF,Crystal Palace,Premier League,27,1991,38.0,2140,1885,255,107,4,289,139,51,136,15,18,8,1352,246,542,278,1684,121,9,15,1629,9,43,48,43
1638,Pere Milla,ESP,FW,SD Eibar,La Liga,25,1992,3.8,127,115,12,2,0,22,5,7,8,0,0,0,72,19,36,89,18,12,2,1,74,3,2,5,11
1639,Vincenzo Millico,ITA,MF,Torino FC,Serie A,17,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,James Milner,ENG,MF,Liverpool FC,Premier League,32,1986,19.9,1614,1380,234,41,7,235,72,56,90,3,4,3,1089,186,339,130,1341,40,90,4,1300,8,27,29,56
1641,Santi Mina,ESP,FW,Valencia CF,La Liga,22,1995,20.6,477,456,21,4,1,112,13,11,0,0,0,0,307,93,77,43,362,46,1,4,350,4,8,14,19
1642,Yerry Mina,COL,DF,Everton FC,Premier League,23,1994,9.9,488,470,18,16,0,98,13,1,0,0,0,0,355,42,91,69,366,34,2,1,413,2,6,4,5
1643,Tyrone Mings,ENG,DF,AFC Bournemouth,Premier League,25,1993,1.6,91,83,8,1,0,18,0,0,0,0,0,0,68,9,14,70,7,5,7,0,74,0,1,3,2
1644,Ignasi Miquel,ESP,DF,Getafe CF,La Liga,25,1992,3.5,88,83,5,5,0,18,1,0,0,0,0,0,28,10,50,58,15,11,0,0,51,0,5,0,1
1645,Kevin Mirallas,BEL,FW,ACF Fiorentina,Serie A,30,1987,14.4,441,381,60,9,0,59,24,43,31,0,2,1,283,61,97,39,356,22,16,2,314,1,6,13,20
1646,Jorge Miramón,ESP,DF,SD Huesca,La Liga,29,1989,27.7,1357,1077,280,8,3,191,43,72,2,0,0,0,665,316,376,75,951,45,270,2,993,5,34,31,43
1647,Miranda,BRA,DF,Inter Milan,Serie A,33,1984,12.9,821,791,30,29,0,85,42,1,0,0,0,0,638,63,120,101,663,40,1,5,731,0,23,6,4
1648,Antonio Mirante,ITA,GK,AS Roma,Serie A,35,1983,11.0,324,198,126,34,0,18,5,0,0,0,0,0,119,24,181,7,259,0,0,41,220,1,3,2,0
1649,Virgil Misidjan,NLD,FW,1.FC Nuremberg,Bundesliga,25,1993,17.1,407,381,26,1,1,72,15,39,0,0,0,0,262,69,76,40,319,20,14,7,282,1,9,13,25
1650,Simone Missiroli,ITA,MF,SPAL,Serie A,32,1986,30.5,1534,1490,44,37,0,299,21,12,1,0,0,0,1119,218,197,200,1200,75,6,9,1279,2,27,30,37
1651,Konstantinos Mitroglou,GRC,FW,Olympique Marseille,Ligue 1,30,1988,6.4,102,90,12,0,0,12,0,0,0,0,0,0,74,15,13,42,43,9,0,4,72,0,2,4,1
1652,Aleksandar Mitrovic,SRB,FW,Fulham FC,Premier League,23,1994,36.4,1053,954,99,0,4,284,9,8,0,0,0,0,610,244,199,84,642,156,5,43,761,5,15,25,34
1653,Stefan Mitrovic,SRB,DF,RC Strasbourg Alsace,Ligue 1,28,1990,33.6,1379,1352,27,26,0,139,42,0,0,0,0,0,1101,110,168,531,729,89,1,7,1269,2,16,7,4
1654,Maximilian Mittelstädt,DEU,DF,Hertha BSC,Bundesliga,21,1997,20.0,898,784,114,14,3,193,36,47,0,0,0,0,474,173,251,552,164,59,100,2,663,1,25,21,33
1655,Henrikh Mkhitaryan,ARM,FW,Arsenal FC,Premier League,29,1989,18.2,872,805,67,12,10,187,25,38,44,2,5,0,634,120,118,174,639,32,10,6,661,4,15,24,43
1656,Luka Modric,HRV,MF,Real Madrid,La Liga,32,1985,29.0,1981,1881,100,50,9,320,96,32,37,0,1,4,1475,244,262,248,1659,48,13,9,1725,7,22,34,46
1657,Kevin Möhwald,DEU,MF,SV Werder Bremen,Bundesliga,25,1993,9.7,489,462,27,14,3,75,13,5,3,1,0,0,346,77,66,29,413,29,10,2,393,1,2,9,30
1658,Niklas Moisander,FIN,DF,SV Werder Bremen,Bundesliga,32,1985,29.3,1921,1871,50,47,1,228,66,14,0,0,0,0,1415,161,345,1222,581,97,3,5,1662,4,27,16,22
1659,Johan Mojica,COL,DF,Girona FC,La Liga,25,1992,0.2,9,8,1,0,0,1,0,2,0,0,0,0,2,3,4,7,1,0,1,0,6,0,0,0,0
1660,Hakim El Mokeddem,BRA,FW,FC Toulouse,Ligue 1,19,1999,0.3,17,17,0,0,0,1,0,1,0,0,0,0,12,2,3,11,4,0,0,1,14,0,0,0,0
1661,Jorge Molina,ESP,FW,Getafe CF,La Liga,36,1982,29.4,749,731,18,2,3,207,4,23,0,0,0,0,434,167,148,201,389,84,1,16,500,11,6,24,50
1662,Cristian Molinaro,ITA,DF,Frosinone Calcio,Serie A,35,1983,12.9,585,465,120,12,1,92,26,26,2,0,0,0,272,97,216,395,58,15,106,1,418,2,13,11,31
1663,Víctor Mollejo,ESP,FW,Atlético de Madrid,La Liga,17,2001,0.7,24,23,1,0,0,4,0,0,0,0,0,0,16,5,3,15,5,1,1,0,21,1,0,0,0
1664,Florent Mollet,FRA,MF,Montpellier HSC,Ligue 1,26,1991,28.5,1496,1286,210,82,0,294,102,65,113,18,16,3,1023,157,316,214,1219,44,7,5,1174,1,22,23,45
1665,Gabriele Moncini,ITA,MF,SPAL,Serie A,22,1996,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1666,Thomas Monconduit,FRA,MF,Amiens SC,Ligue 1,27,1991,31.3,1512,1428,84,58,3,290,53,8,2,0,1,0,1032,206,274,216,1147,114,2,2,1180,10,33,22,33
1667,Kévin Monnet-Paquet,FRA,MF,AS Saint-Étienne,Ligue 1,29,1988,16.5,703,590,113,6,2,149,6,28,0,0,0,0,463,144,96,72,477,30,107,3,547,1,11,14,33
1668,Nacho Monreal,ESP,DF,Arsenal FC,Premier League,32,1986,20.7,1296,1142,154,17,0,187,10,20,0,0,0,0,955,177,164,961,128,58,137,1,1121,0,12,14,36
1669,Francisco Montero,ESP,DF,Atlético de Madrid,La Liga,19,1999,4.5,156,146,10,4,1,14,4,0,0,0,0,0,98,22,36,122,17,11,6,0,119,0,3,5,3
1670,Tòfol Montiel,ESP,FW,ACF Fiorentina,Serie A,18,2000,0.1,6,6,0,0,0,1,0,0,0,0,0,0,3,0,3,4,1,1,0,0,3,0,0,0,0
1671,Martín Montoya,ESP,DF,Brighton & Hove Albion,Premier League,27,1991,24.1,1145,897,248,7,1,167,20,30,0,0,0,0,605,215,325,113,710,71,241,0,895,1,14,18,30
1672,Aaron Mooy,AUS,MF,Huddersfield Town,Premier League,27,1990,25.9,1427,1294,133,45,3,263,72,56,75,7,11,5,950,143,334,368,1009,36,7,1,1078,11,28,38,46
1673,Emre Mor,TUR,FW,Celta de Vigo,La Liga,21,1997,4.1,93,91,2,1,0,19,2,5,0,0,0,0,65,16,12,79,9,1,0,1,68,1,2,3,6
1674,Alfredo Morales,USA,MF,Fortuna Düsseldorf,Bundesliga,28,1990,17.0,657,644,13,9,2,107,23,6,0,0,0,0,406,109,142,84,443,87,3,3,495,2,12,12,15
1675,Álvaro Morata,ESP,FW,Chelsea FC,Premier League,25,1992,10.5,219,215,4,0,1,33,5,7,0,0,0,0,162,31,26,31,170,12,0,2,171,0,1,4,6
1676,Álvaro Morata,ESP,FW,Atlético de Madrid,La Liga,25,1992,12.0,280,270,10,0,2,98,4,13,0,0,0,0,136,88,56,31,166,30,0,14,179,3,5,6,15
1677,Jan Morávek,CZE,MF,FC Augsburg,Bundesliga,28,1989,8.4,412,408,4,4,0,106,9,0,0,0,0,0,287,67,58,56,305,41,0,1,321,3,8,12,11
1678,Steven Moreira,FRA,DF,FC Toulouse,Ligue 1,23,1994,9.6,410,306,104,6,0,60,13,13,0,0,0,0,219,93,98,26,259,22,98,4,310,3,10,4,8
1679,Jérémy Morel,MDG,DF,Olympique Lyon,Ligue 1,34,1984,11.8,716,690,26,23,2,73,17,0,0,0,0,0,556,75,85,603,64,25,3,8,627,3,11,17,9
1680,Alberto Moreno,ESP,DF,Liverpool FC,Premier League,26,1992,1.7,126,113,13,0,1,17,3,3,0,0,0,0,86,9,31,106,3,3,13,0,110,0,3,3,2
1681,Álex Moreno,ESP,DF,Rayo Vallecano,La Liga,25,1993,34.8,1545,1194,351,31,3,216,36,92,0,0,0,0,820,419,306,962,161,89,320,3,1178,10,51,29,63
1682,Gerard Moreno,ESP,FW,Villarreal CF,La Liga,26,1992,25.7,764,714,50,1,6,143,30,28,0,0,0,0,495,149,120,530,137,53,4,10,550,7,16,30,39
1683,Héctor Moreno,MEX,DF,Real Sociedad,La Liga,30,1988,21.5,1212,1148,64,52,0,156,28,5,0,0,0,0,855,102,255,937,179,59,12,6,1037,6,13,6,16
1684,Sergio Moreno,ESP,MF,Rayo Vallecano,La Liga,19,1999,0.2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1685,Emiliano Moretti,ITA,DF,Torino FC,Serie A,37,1981,22.3,1063,1007,56,46,0,125,26,3,0,0,0,0,755,118,190,833,137,66,10,3,916,5,19,6,12
1686,Wes Morgan,JAM,DF,Leicester City,Premier League,34,1984,21.4,896,875,21,17,0,122,12,1,0,0,0,0,629,93,174,114,638,109,4,7,739,1,16,16,6
1687,Manu Morlanes,ESP,MF,Villarreal CF,La Liga,19,1999,6.8,330,325,5,5,2,61,7,3,0,0,0,0,233,47,50,57,252,14,0,0,273,2,10,9,8
1688,Loren Morón,ESP,FW,Real Betis Balompié,La Liga,24,1993,21.7,366,336,30,2,2,84,3,8,1,0,0,0,267,61,38,31,297,23,2,5,272,1,8,8,25
1689,Sean Morrison,ENG,DF,Cardiff City,Premier League,27,1991,33.8,909,759,150,9,0,190,14,16,0,0,0,0,309,157,443,64,418,159,141,4,525,2,36,13,15
1690,Victor Moses,NGA,FW,Chelsea FC,Premier League,27,1990,0.3,14,14,0,0,0,4,0,0,0,0,0,0,13,1,0,3,10,0,0,0,11,0,0,1,1
1691,Lebo Mothiba,ZAF,FW,RC Strasbourg Alsace,Ligue 1,22,1996,19.7,434,414,20,0,2,125,3,18,0,0,0,0,318,75,41,45,329,33,0,4,343,0,5,11,13
1692,Lebo Mothiba,ZAF,FW,LOSC Lille,Ligue 1,22,1996,2.8,49,47,2,0,0,8,0,2,0,0,0,0,33,12,4,6,32,2,0,6,40,0,0,0,0
1693,François Moubandje,CHE,DF,FC Toulouse,Ligue 1,28,1990,21.5,1015,847,168,23,0,130,19,43,1,0,0,0,595,191,229,668,133,49,144,3,772,1,31,24,27
1694,Jessy Moulin,FRA,GK,AS Saint-Étienne,Ligue 1,32,1986,1.0,32,27,5,1,0,0,1,0,0,0,0,0,25,2,5,0,20,1,0,11,29,0,1,0,0
1695,Steve Mounié,BEN,FW,Huddersfield Town,Premier League,23,1994,19.8,557,530,27,1,1,241,1,9,0,0,0,0,291,112,154,53,288,78,3,6,363,3,15,7,23
1696,Lucas Moura,BRA,FW,Tottenham Hotspur,Premier League,25,1992,23.6,745,735,10,1,2,158,6,26,0,0,0,0,529,98,118,58,603,51,7,4,561,3,12,11,28
1697,Herman Moussaki,FRA,MF,SM Caen,Ligue 1,19,1999,2.3,41,41,0,0,0,9,1,1,0,0,0,0,29,6,6,7,27,2,0,1,28,0,1,0,3
1698,Lys Mousset,FRA,FW,AFC Bournemouth,Premier League,22,1996,4.1,121,116,5,0,1,27,0,1,0,0,0,0,89,22,10,13,93,6,0,4,86,0,5,6,4
1699,João Moutinho,PRT,MF,Wolverhampton Wanderers,Premier League,31,1986,33.7,2063,1798,265,101,3,400,132,67,155,13,21,3,1236,302,525,140,1787,107,8,8,1660,7,47,20,21
1700,Samuel Moutoussamy,COD,MF,FC Nantes,Ligue 1,21,1996,18.3,663,653,10,1,0,110,17,21,5,4,0,0,511,62,90,528,96,26,4,2,530,3,8,10,19
1701,Toni Moya,ESP,DF,Atlético de Madrid,La Liga,20,1998,1.0,50,50,0,0,0,5,2,0,0,0,0,0,38,2,10,1,44,5,0,0,45,0,1,0,0
1702,Javi Moyano,ESP,DF,Real Valladolid CF,La Liga,32,1986,23.3,972,745,227,22,0,126,29,24,0,0,0,0,442,247,283,88,612,52,205,4,725,9,23,16,29
1703,Samuel Mraz,SVK,FW,FC Empoli,Serie A,21,1997,1.9,42,42,0,0,0,7,0,0,0,0,0,0,38,1,3,7,33,0,0,1,32,0,1,1,1
1704,Firmin Mubele,COD,FW,FC Toulouse,Ligue 1,24,1994,5.2,95,86,9,0,1,27,2,6,1,0,0,0,56,24,15,13,66,7,2,4,76,1,3,1,5
1705,Lukas Mühl,DEU,DF,1.FC Nuremberg,Bundesliga,21,1997,31.0,1449,1412,37,30,0,209,73,2,0,0,0,0,1077,79,293,213,1140,70,7,1,1223,2,34,16,10
1706,Nordi Mukiele,FRA,DF,RB Leipzig,Bundesliga,20,1997,13.6,721,589,132,24,4,111,14,27,0,0,0,0,390,159,172,46,503,45,108,5,513,5,19,19,30
1707,Benoît Badiashile,FRA,DF,AS Monaco,Ligue 1,17,2001,19.6,1062,1039,23,22,0,135,38,0,0,0,0,0,867,89,106,836,179,29,1,1,967,0,12,13,8
1708,Florian Müller,DEU,GK,1.FSV Mainz 05,Bundesliga,20,1997,24.0,828,573,255,48,0,44,13,0,0,0,0,0,338,40,450,533,151,0,0,105,538,4,13,1,1
1709,Nicolai Müller,DEU,MF,Hannover 96,Bundesliga,30,1987,10.0,267,232,35,10,1,74,5,11,11,0,2,0,171,52,44,52,181,18,6,6,184,1,5,9,18
1710,Nicolai Müller,DEU,FW,Eintracht Frankfurt,Bundesliga,30,1987,2.4,48,44,4,1,0,11,1,4,1,0,0,0,31,5,12,9,33,3,2,1,35,0,3,0,2
1711,Thomas Müller,DEU,MF,Bayern Munich,Bundesliga,28,1989,26.4,1264,1210,54,4,6,241,26,83,6,0,1,0,838,204,222,158,986,67,21,10,934,11,29,37,52
1712,Gianni Munari,ITA,MF,Parma Calcio 1913,Serie A,35,1983,0.0,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0
1713,Iker Muniain,ESP,FW,Athletic Bilbao,La Liga,25,1992,26.5,1250,1190,60,16,8,247,28,33,14,0,0,0,931,193,126,49,1117,56,14,7,1052,6,21,30,23
1714,Marc Muniesa,ESP,DF,Girona FC,La Liga,26,1992,15.6,887,781,106,23,0,92,25,10,4,0,0,0,526,152,209,669,63,56,79,7,708,3,28,17,19
1715,Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,20,1997,10.6,521,411,110,10,1,95,7,22,0,0,0,0,294,107,120,345,44,21,100,2,387,2,9,10,16
1716,Ezequiel Muñoz,ARG,DF,CD Leganés,La Liga,27,1990,2.3,114,112,2,1,0,20,5,0,0,0,0,0,83,9,22,22,80,8,1,0,94,0,3,1,1
1717,Joaquín Muñoz,ESP,MF,Atlético de Madrid,La Liga,19,1999,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1718,Alessandro Murgia,ITA,MF,SPAL,Serie A,21,1996,11.9,515,458,57,33,2,92,13,10,20,10,8,1,375,64,76,75,408,21,4,4,437,1,7,10,8
1719,Alessandro Murgia,ITA,MF,SS Lazio,Serie A,21,1996,0.1,7,7,0,0,0,1,0,0,0,0,0,0,5,1,1,0,6,0,0,0,7,0,0,0,0
