Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Cmp,P_Att,P_Cmp%,P_TotDist,P_PrgDist,PS_Cmp,PS_Att,PS_Cmp%,PM_Cmp,PM_Att,PM_Cmp%,PL_Cmp,PL_Att,PL_Cmp%,Ast,xA,A-xA,P_KP,P_1/3,P_PPA,P_CrsPA,P_Prog
773,Falcao,COL,FW,AS Monaco,Ligue 1,32,1986,28.4,510,657,77.6,6829,1003,341,415,82.2,131,162,80.9,20,39,51.3,2,1.8,+0.2,17,32,7,1,31
774,Diego Falcinelli,ITA,FW,Bologna FC 1909,Serie A,27,1991,7.8,115,151,76.2,1716,330,65,76,85.5,39,49,79.6,8,16,50.0,1,0.9,+0.1,6,7,2,1,8
775,Simon Falette,GIN,DF,Eintracht Frankfurt,Bundesliga,26,1992,6.7,228,308,74.0,4607,1304,67,82,81.7,119,147,81.0,38,72,52.8,0,0.0,0.0,0,6,0,0,12
776,Iago Falque,ESP,FW,Torino FC,Serie A,28,1990,17.9,709,917,77.3,12821,3038,313,357,87.7,273,341,80.1,96,164,58.5,4,4.1,-0.1,51,49,41,8,82
777,Paolo Faragò,ITA,MF,Cagliari Calcio,Serie A,25,1993,18.9,626,864,72.5,10769,3703,302,361,83.7,254,335,75.8,61,131,46.6,1,2.4,-1.4,21,37,17,7,72
778,Mohamed Fares,DZA,DF,SPAL,Serie A,22,1996,32.8,1132,1504,75.3,19141,6724,588,660,89.1,409,537,76.2,116,248,46.8,0,2.5,-2.5,39,47,37,26,104
779,Diego Farias,BRA,FW,FC Empoli,Serie A,28,1990,13.3,266,335,79.4,3900,953,154,181,85.1,89,107,83.2,17,23,73.9,4,3.8,+0.2,22,15,22,3,32
780,Diego Farias,BRA,FW,Cagliari Calcio,Serie A,28,1990,7.8,188,243,77.4,2798,574,106,123,86.2,67,87,77.0,11,22,50.0,0,0.3,-0.3,4,10,9,2,18
781,Andrea Favilli,ITA,FW,Genoa CFC,Serie A,21,1997,1.9,37,50,74.0,536,80,22,27,81.5,11,16,68.8,2,2,100.0,2,0.2,+1.8,2,3,0,0,3
782,Federico Fazio,ARG,DF,AS Roma,Serie A,31,1987,31.2,1210,1414,85.6,24951,8479,372,414,89.9,621,688,90.3,204,288,70.8,0,0.2,-0.2,4,86,3,1,89
783,Zouhair Feddal,MAR,DF,Real Betis Balompié,La Liga,29,1989,18.9,1104,1282,86.1,23655,7024,343,380,90.3,585,625,93.6,174,271,64.2,1,0.4,+0.6,4,79,8,0,63
784,Nabil Fekir,FRA,MF,Olympique Lyon,Ligue 1,25,1993,22.1,893,1088,82.1,14997,4274,479,536,89.4,285,336,84.8,103,170,60.6,7,5.6,+1.4,49,109,26,5,95
785,Yassin Fekir,FRA,FW,Olympique Lyon,Ligue 1,21,1997,0.1,14,17,82.4,223,83,8,8,100.0,2,4,50.0,3,3,100.0,0,0.1,-0.1,1,2,1,1,1
786,Felipe,BRA,DF,Hannover 96,Bundesliga,31,1987,12.2,377,497,75.9,9075,2907,85,106,80.2,191,224,85.3,99,156,63.5,0,0.0,0.0,0,26,2,0,26
787,Luiz Felipe,BRA,DF,SS Lazio,Serie A,21,1997,14.3,589,703,83.8,12157,3694,187,207,90.3,297,334,88.9,96,139,69.1,1,0.2,+0.8,3,45,6,1,37
788,Felix Uduokhai,DEU,DF,VfL Wolfsburg,Bundesliga,20,1997,2.7,115,142,81.0,2439,911,37,41,90.2,56,67,83.6,21,29,72.4,0,0.0,0.0,0,7,1,0,12
789,Marouane Fellaini,BEL,MF,Manchester United,Premier League,30,1987,8.4,347,433,80.1,5685,1643,173,203,85.2,143,167,85.6,24,39,61.5,1,0.1,+0.9,3,31,1,0,30
790,Kiko Femenía,ESP,DF,Watford FC,Premier League,27,1991,22.8,950,1174,80.9,16155,6758,480,528,90.9,377,455,82.9,83,163,50.9,1,1.8,-0.8,15,66,26,13,82
791,Edimilson Fernandes,CHE,MF,ACF Fiorentina,Serie A,22,1996,21.9,750,894,83.9,14707,3380,269,317,84.9,368,406,90.6,107,151,70.9,0,1.1,-1.1,23,78,13,5,83
792,Gelson Fernandes,CHE,MF,Eintracht Frankfurt,Bundesliga,31,1986,24.7,719,849,84.7,12073,3166,325,371,87.6,335,377,88.9,52,74,70.3,0,0.2,-0.2,4,55,3,0,55
793,Aitor Fernández,ESP,GK,Levante UD,La Liga,27,1991,16.0,272,455,59.8,9898,6785,24,24,100.0,99,100,99.0,148,330,44.8,0,0.0,0.0,0,9,0,0,0
794,Andrés Fernández,ESP,GK,Villarreal CF,La Liga,31,1986,6.0,133,187,71.1,4831,3098,7,7,100.0,57,57,100.0,69,123,56.1,0,0.0,0.0,1,0,0,0,0
795,Borja Fernández,ESP,MF,Real Valladolid CF,La Liga,37,1981,9.3,308,391,78.8,6397,1662,108,132,81.8,141,170,82.9,55,81,67.9,0,0.0,0.0,0,19,0,0,23
796,Federico Fernández,ARG,DF,Newcastle United,Premier League,29,1989,16.5,483,622,77.7,11554,4212,101,122,82.8,250,278,89.9,130,215,60.5,1,0.3,+0.7,4,33,4,2,39
797,Joaquín Fernández,ESP,DF,Real Valladolid CF,La Liga,22,1996,9.3,244,300,81.3,4840,1290,75,86,87.2,133,147,90.5,34,57,59.6,0,0.0,0.0,1,7,0,0,13
798,Fernandinho,BRA,MF,Manchester City,Premier League,33,1985,26.4,1804,2068,87.2,33312,9062,725,799,90.7,873,971,89.9,189,257,73.5,3,2.9,+0.1,24,265,48,0,216
799,Juan Ferney Otero,COL,FW,Amiens SC,Ligue 1,23,1995,24.2,530,758,69.9,8789,2417,258,322,80.1,225,298,75.5,36,100,36.0,2,2.1,-0.1,26,25,22,9,53
800,Alex Ferrari,ITA,DF,UC Sampdoria,Serie A,24,1994,6.0,288,327,88.1,6163,1777,68,78,87.2,168,173,97.1,45,64,70.3,0,0.0,0.0,0,14,1,1,12
801,David Ferreiro,ESP,FW,SD Huesca,La Liga,30,1988,25.3,645,1033,62.4,12093,4100,295,358,82.4,230,351,65.5,105,281,37.4,3,4.5,-1.5,51,45,43,23,65
802,Facundo Ferreyra,ARG,FW,RCD Espanyol Barcelona,La Liga,27,1991,2.3,32,47,68.1,463,76,20,24,83.3,10,17,58.8,1,2,50.0,0,0.0,0.0,0,1,0,0,2
803,Jordan Ferri,FRA,MF,Nîmes Olympique,Ligue 1,26,1992,20.8,876,1066,82.2,17574,5584,350,390,89.7,362,419,86.4,154,218,70.6,1,2.2,-1.2,24,117,25,3,129
804,Jordan Ferri,FRA,MF,Olympique Lyon,Ligue 1,26,1992,1.3,78,92,84.8,1516,238,28,30,93.3,37,41,90.2,12,18,66.7,0,0.0,0.0,0,10,1,0,5
805,Oliver Fink,DEU,MF,Fortuna Düsseldorf,Bundesliga,36,1982,11.7,242,393,61.6,3793,1808,135,182,74.2,78,133,58.6,21,49,42.9,0,0.8,-0.8,6,31,5,1,44
806,Alfred Finnbogason,ISL,FW,FC Augsburg,Bundesliga,29,1989,14.8,220,332,66.3,3592,610,116,162,71.6,74,107,69.2,26,35,74.3,1,1.1,-0.1,15,21,10,1,20
807,Roberto Firmino,BRA,FW,Liverpool FC,Premier League,26,1991,29.0,1056,1303,81.0,15904,4432,619,726,85.3,351,417,84.2,62,90,68.9,6,5.6,+0.4,42,90,54,3,153
808,Júnior Firpo,ESP,DF,Real Betis Balompié,La Liga,21,1996,21.5,915,1132,80.8,15433,4723,442,502,88.0,393,483,81.4,65,108,60.2,4,2.1,+1.9,19,41,17,4,70
809,Mathieu Flamini,FRA,MF,Getafe CF,La Liga,34,1984,5.0,90,131,68.7,1662,544,39,57,68.4,35,50,70.0,14,22,63.6,0,0.0,0.0,1,7,1,0,11
810,Mark Flekken,NLD,GK,SC Freiburg,Bundesliga,25,1993,1.0,23,29,79.3,793,564,1,1,100.0,13,13,100.0,9,15,60.0,0,0.0,0.0,0,0,0,0,0
811,Sergio Floccari,ITA,FW,SPAL,Serie A,36,1981,10.8,187,237,78.9,2851,351,110,130,84.6,62,77,80.5,12,13,92.3,1,0.2,+0.8,4,13,3,0,10
812,Alessandro Florenzi,ITA,DF,AS Roma,Serie A,27,1991,24.2,1137,1471,77.3,21758,9774,492,541,90.9,472,567,83.2,162,320,50.6,2,3.5,-1.5,42,108,54,25,144
813,Phil Foden,ENG,MF,Manchester City,Premier League,18,2000,3.7,202,235,86.0,2955,456,116,131,88.5,67,74,90.5,11,14,78.6,0,0.6,-0.6,8,9,8,0,18
814,Guessouma Fofana,FRA,MF,Amiens SC,Ligue 1,25,1992,2.1,45,60,75.0,934,210,15,20,75.0,19,22,86.4,10,17,58.8,0,0.0,0.0,0,8,0,0,4
815,Guessouma Fofana,FRA,MF,EA Guingamp,Ligue 1,25,1992,5.3,99,128,77.3,1615,507,53,61,86.9,36,43,83.7,9,18,50.0,0,0.0,0.0,0,7,0,0,12
816,Seko Fofana,CIV,MF,Udinese Calcio,Serie A,23,1995,29.3,976,1159,84.2,17291,3446,465,516,90.1,387,443,87.4,112,160,70.0,4,4.0,0.0,39,63,22,12,59
817,Wesley Fofana,FRA,DF,AS Saint-Étienne,Ligue 1,17,2000,1.8,70,80,87.5,1244,612,33,33,100.0,26,31,83.9,10,14,71.4,0,0.0,0.0,0,3,1,0,2
818,Youssouf Fofana,FRA,MF,RC Strasbourg Alsace,Ligue 1,19,1999,10.1,277,351,78.9,5279,1222,102,132,77.3,132,149,88.6,39,59,66.1,1,0.4,+0.6,5,24,7,1,22
819,Thomas Foket,BEL,DF,Stade Reims,Ligue 1,23,1994,32.0,1085,1429,75.9,18829,8365,524,617,84.9,456,582,78.4,96,192,50.0,0,1.0,-1.0,12,57,14,6,114
820,Thomas Fontaine,MDG,DF,Stade Reims,Ligue 1,27,1991,4.7,166,198,83.8,4060,1393,34,40,85.0,84,95,88.4,46,59,78.0,1,0.4,+0.6,3,8,0,0,7
821,José Fonte,PRT,DF,LOSC Lille,Ligue 1,34,1983,34.6,1921,2172,88.4,42800,12323,460,512,89.8,1082,1147,94.3,371,487,76.2,1,0.3,+0.7,8,131,5,1,117
822,Rui Fonte,PRT,FW,LOSC Lille,Ligue 1,28,1990,7.0,151,190,79.5,2224,522,82,96,85.4,46,62,74.2,10,14,71.4,0,0.2,-0.2,6,13,5,1,16
823,Pablo Fornals,ESP,MF,Villarreal CF,La Liga,22,1996,27.5,926,1194,77.6,16907,4940,430,514,83.7,354,431,82.1,126,189,66.7,3,4.8,-1.8,43,108,40,8,114
824,Emil Forsberg,SWE,MF,RB Leipzig,Bundesliga,26,1991,13.9,405,531,76.3,6863,2365,201,234,85.9,152,189,80.4,43,81,53.1,7,4.6,+2.4,35,51,30,2,75
825,Fraser Forster,ENG,GK,Southampton FC,Premier League,30,1988,1.0,10,23,43.5,444,387,0,0,,5,5,100.0,5,18,27.8,0,0.0,0.0,0,0,0,0,0
826,Steven Fortes,CPV,DF,FC Toulouse,Ligue 1,26,1992,1.5,45,55,81.8,971,399,8,11,72.7,30,32,93.8,7,12,58.3,0,0.0,0.0,0,1,0,0,5
827,Iver Fossum,NOR,MF,Hannover 96,Bundesliga,22,1996,5.1,199,254,78.3,3478,846,87,93,93.5,87,100,87.0,20,51,39.2,0,0.7,-0.7,9,11,5,4,12
828,Ben Foster,ENG,GK,Watford FC,Premier League,35,1983,38.0,600,1242,48.3,28046,23821,47,49,95.9,149,160,93.1,404,1030,39.2,0,0.3,-0.3,7,44,1,0,0
829,Timothy Fosu-Mensah,NLD,DF,Fulham FC,Premier League,20,1998,8.8,372,471,79.0,7249,2790,129,139,92.8,204,248,82.3,39,75,52.0,0,0.4,-0.4,4,25,5,2,37
830,Dimitri Foulquier,FRA,MF,Getafe CF,La Liga,25,1993,20.0,291,475,61.3,5057,1846,142,187,75.9,111,173,64.2,33,71,46.5,2,1.7,+0.3,15,26,9,4,36
831,Juan Foyth,ARG,DF,Tottenham Hotspur,Premier League,20,1998,9.9,506,588,86.1,9974,2929,193,217,88.9,237,264,89.8,72,96,75.0,0,0.3,-0.3,3,28,3,1,19
832,Raphael Framberger,DEU,DF,FC Augsburg,Bundesliga,22,1995,6.1,181,281,64.4,3173,1634,94,124,75.8,65,97,67.0,20,47,42.6,0,1.0,-1.0,5,18,7,6,19
833,Simon Francis,ENG,DF,AFC Bournemouth,Premier League,33,1985,13.7,598,815,73.4,11601,5627,243,279,87.1,263,334,78.7,88,178,49.4,2,1.0,+1.0,11,62,17,8,70
834,Mike Frantz,DEU,MF,SC Freiburg,Bundesliga,31,1986,24.6,509,671,75.9,9732,2572,182,231,78.8,247,305,81.0,66,106,62.3,1,1.1,-0.1,14,28,15,10,35
835,Ryan Fraser,SCO,MF,AFC Bournemouth,Premier League,24,1994,35.2,1019,1505,67.7,18740,6522,429,550,78.0,447,591,75.6,126,294,42.9,14,11.9,+2.1,87,79,64,24,141
836,Pierluigi Frattali,ITA,GK,Parma Calcio 1913,Serie A,32,1985,1.0,27,38,71.1,833,428,4,4,100.0,16,16,100.0,7,18,38.9,0,0.0,0.0,0,1,0,0,0
837,Fred,BRA,MF,Manchester United,Premier League,25,1993,11.6,656,769,85.3,13141,3451,260,293,88.7,264,303,87.1,120,152,78.9,1,0.9,+0.1,14,79,6,2,66
838,Ryan Fredericks,ENG,DF,West Ham United,Premier League,25,1992,12.1,397,548,72.4,6041,2556,227,264,86.0,139,196,70.9,26,65,40.0,0,0.2,-0.2,3,18,8,6,28
839,Remo Freuler,CHE,MF,Atalanta BC,Serie A,26,1992,33.6,1987,2262,87.8,35734,8884,841,926,90.8,928,1025,90.5,189,251,75.3,6,3.5,+2.5,42,230,43,3,210
840,Nicolas Frey,FRA,DF,Chievo Verona,Serie A,34,1984,2.5,98,122,80.3,2104,1005,28,32,87.5,52,55,94.5,18,33,54.5,0,0.0,0.0,1,9,0,0,6
841,Marco Friedl,AUT,DF,SV Werder Bremen,Bundesliga,20,1998,5.3,230,264,87.1,5115,1810,59,63,93.7,121,137,88.3,49,60,81.7,0,0.0,0.0,0,22,0,0,22
842,Alexander Fuchs,DEU,MF,1.FC Nuremberg,Bundesliga,21,1997,7.3,182,243,74.9,3329,656,78,105,74.3,88,105,83.8,16,25,64.0,0,0.7,-0.7,9,27,2,0,21
843,Christian Fuchs,AUT,DF,Leicester City,Premier League,32,1986,2.3,121,158,76.6,2337,1103,48,55,87.3,62,66,93.9,11,31,35.5,0,0.3,-0.3,6,11,6,4,23
844,Javi Fuego,ESP,MF,Villarreal CF,La Liga,34,1984,2.6,108,136,79.4,1897,734,46,53,86.8,50,57,87.7,9,17,52.9,0,0.0,0.0,0,12,0,0,9
845,Angelo Fulgini,FRA,MF,SCO Angers,Ligue 1,21,1996,18.2,595,785,75.8,9873,3075,310,364,85.2,215,270,79.6,53,111,47.7,1,2.9,-1.9,36,44,34,2,77
846,Niclas Füllkrug,DEU,FW,Hannover 96,Bundesliga,25,1993,12.4,258,379,68.1,3935,857,156,201,77.6,75,119,63.0,20,35,57.1,1,1.0,0.0,13,30,7,1,28
847,Ramiro Funes Mori,ARG,DF,Villarreal CF,La Liga,27,1991,29.2,995,1211,82.2,23044,6903,255,286,89.2,489,545,89.7,246,362,68.0,1,0.5,+0.5,6,73,4,0,67
848,Manolo Gabbiadini,ITA,FW,Southampton FC,Premier League,26,1991,5.3,83,119,69.7,1114,293,51,61,83.6,24,39,61.5,4,9,44.4,0,0.2,-0.2,4,3,3,0,4
849,Manolo Gabbiadini,ITA,FW,UC Sampdoria,Serie A,26,1991,9.0,225,315,71.4,3361,876,126,157,80.3,71,91,78.0,17,41,41.5,2,1.4,+0.6,15,12,12,2,27
850,Mijat Gacinovic,SRB,MF,Eintracht Frankfurt,Bundesliga,23,1995,18.1,427,608,70.2,7560,2049,206,277,74.4,166,221,75.1,47,83,56.6,1,2.0,-1.0,18,38,23,2,62
851,Gianluca Gaetano,ITA,FW,SSC Napoli,Serie A,18,2000,0.1,10,11,90.9,122,5,6,6,100.0,3,4,75.0,0,0,,0,0.2,-0.2,2,0,0,0,0
852,Roberto Gagliardini,ITA,MF,Inter Milan,Serie A,24,1994,12.1,699,798,87.6,11965,3306,331,365,90.7,290,318,91.2,63,89,70.8,0,1.2,-1.2,18,85,9,1,84
853,Riccardo Gagliolo,SWE,DF,Parma Calcio 1913,Serie A,28,1990,33.8,1030,1376,74.9,21590,9786,293,346,84.7,563,674,83.5,168,313,53.7,2,1.2,+0.8,14,79,14,4,110
854,Milan Gajic,SRB,DF,FC Girondins Bordeaux,Ligue 1,22,1996,1.0,38,47,80.9,574,281,20,22,90.9,16,20,80.0,1,4,25.0,0,0.0,0.0,0,1,0,0,3
855,Javi Galán,ESP,DF,SD Huesca,La Liga,23,1994,16.0,421,627,67.1,7173,3623,202,241,83.8,168,233,72.1,44,118,37.3,2,1.8,+0.2,19,28,17,14,36
856,Sam Gallagher,ENG,FW,Southampton FC,Premier League,22,1995,0.4,2,8,25.0,18,0,2,6,33.3,0,1,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
857,Álex Gallar,ESP,MF,SD Huesca,La Liga,26,1992,11.2,345,470,73.4,6464,2436,159,196,81.1,124,159,78.0,57,99,57.6,1,2.5,-1.5,26,31,17,6,40
858,Enric Gallego,ESP,FW,SD Huesca,La Liga,31,1986,17.1,222,383,58.0,3001,836,137,211,64.9,58,108,53.7,13,25,52.0,1,1.7,-0.7,14,15,10,3,33
859,Alejandro Gálvez,ESP,DF,Rayo Vallecano,La Liga,29,1989,15.7,556,676,82.2,11892,4490,169,183,92.3,275,304,90.5,103,172,59.9,0,0.2,-0.2,3,28,2,0,26
860,Kévin Gameiro,FRA,FW,Valencia CF,La Liga,31,1987,17.9,334,434,77.0,4684,767,208,240,86.7,110,140,78.6,11,18,61.1,1,3.1,-2.1,25,17,13,0,25
861,Idrissa Gueye,SEN,MF,Everton FC,Premier League,28,1989,31.4,1478,1758,84.1,28783,7529,561,655,85.6,670,760,88.2,232,310,74.8,2,1.0,+1.0,19,172,20,2,168
862,Ignatius Ganago,CMR,FW,OGC Nice,Ligue 1,19,1999,11.5,176,224,78.6,2430,413,107,130,82.3,53,67,79.1,9,14,64.3,0,1.1,-1.1,10,6,3,0,15
863,Cristian Ganea,ROU,MF,Athletic Bilbao,La Liga,26,1992,0.5,10,11,90.9,273,95,0,0,,8,8,100.0,2,3,66.7,0,0.0,0.0,0,2,1,0,2
864,Ganso,BRA,MF,Amiens SC,Ligue 1,28,1989,5.8,282,329,85.7,4620,1528,147,157,93.6,100,116,86.2,27,42,64.3,2,1.2,+0.8,18,37,6,0,37
865,Ezequiel Garay,ARG,DF,Valencia CF,La Liga,31,1986,23.7,908,1066,85.2,20429,6945,224,247,90.7,507,542,93.5,173,271,63.8,0,0.4,-0.4,4,81,4,0,70
866,Borja Garcés,ESP,FW,Atlético de Madrid,La Liga,18,1999,0.2,2,4,50.0,28,7,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
867,Alberto García,ESP,GK,Rayo Vallecano,La Liga,33,1985,17.0,381,532,71.6,13536,8694,35,36,97.2,158,164,96.3,188,332,56.6,0,0.0,0.0,0,9,0,0,0
868,Aleix García,ESP,MF,Girona FC,La Liga,21,1997,18.5,929,1126,82.5,18453,5118,382,425,89.9,386,443,87.1,152,238,63.9,1,1.3,-0.3,25,81,16,3,95
869,Álvaro García,ESP,FW,Rayo Vallecano,La Liga,25,1992,19.6,309,507,60.9,5197,1632,166,221,75.1,104,177,58.8,31,73,42.5,2,1.5,+0.5,19,24,14,6,35
870,Borja García,ESP,FW,Girona FC,La Liga,27,1990,29.2,1102,1350,81.6,19282,4791,543,604,89.9,407,479,85.0,136,217,62.7,3,4.2,-1.2,36,91,39,3,116
871,Dani García,ESP,MF,Athletic Bilbao,La Liga,28,1990,27.5,1165,1391,83.8,23655,5097,408,462,88.3,550,629,87.4,197,275,71.6,1,0.2,+0.8,5,101,3,0,83
872,Javi García,ESP,DF,Real Betis Balompié,La Liga,31,1987,5.8,424,451,94.0,8115,2448,141,148,95.3,240,248,96.8,43,51,84.3,0,0.0,0.0,0,25,0,0,26
873,Manu García,ESP,MF,Deportivo Alavés,La Liga,32,1986,25.9,718,951,75.5,12736,3586,334,418,79.9,274,348,78.7,84,131,64.1,1,0.7,+0.3,12,77,6,2,79
874,Manu García,ESP,MF,FC Toulouse,Ligue 1,20,1998,20.5,748,950,78.7,12648,3701,391,455,85.9,251,320,78.4,86,137,62.8,4,2.0,+2.0,22,81,18,3,103
875,Raúl Carnero,ESP,DF,CD Leganés,La Liga,29,1989,4.2,74,131,56.5,1549,794,27,34,79.4,35,53,66.0,12,38,31.6,0,0.0,0.0,0,5,0,0,5
876,Raúl Carnero,ESP,DF,Girona FC,La Liga,29,1989,9.4,352,500,70.4,6250,2875,160,182,87.9,151,195,77.4,32,103,31.1,1,0.5,+0.5,6,26,8,6,25
877,Raúl García,ESP,MF,Athletic Bilbao,La Liga,32,1986,26.3,545,935,58.3,9267,3317,287,396,72.5,193,342,56.4,56,147,38.1,3,2.7,+0.3,23,74,30,3,100
878,Sergio García,ESP,FW,RCD Espanyol Barcelona,La Liga,35,1983,16.5,328,515,63.7,5749,2022,175,228,76.8,113,162,69.8,36,91,39.6,1,2.7,-1.7,25,31,37,13,71
879,James Garner,ENG,MF,Manchester United,Premier League,17,2001,0.0,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
880,Mario Gaspar,ESP,DF,Villarreal CF,La Liga,27,1990,28.9,1068,1326,80.5,18148,7762,490,540,90.7,494,590,83.7,70,159,44.0,2,3.0,-1.0,17,80,23,9,102
881,Paulo Gazzaniga,ARG,GK,Tottenham Hotspur,Premier League,26,1992,3.0,70,105,66.7,2073,1166,14,16,87.5,32,33,97.0,24,56,42.9,0,0.0,0.0,0,1,0,0,0
882,Marcello Gazzola,ITA,DF,Parma Calcio 1913,Serie A,33,1985,10.2,248,388,63.9,4284,1984,120,152,78.9,100,145,69.0,25,70,35.7,0,0.4,-0.4,5,18,8,5,34
883,Jean-Philippe Gbamin,CIV,MF,1.FSV Mainz 05,Bundesliga,22,1995,29.7,1065,1347,79.1,19906,4992,517,609,84.9,389,459,84.7,150,233,64.4,1,1.8,-0.8,21,106,22,3,104
884,David de Gea,ESP,GK,Manchester United,Premier League,27,1990,38.0,712,1087,65.5,28362,21563,62,64,96.9,251,252,99.6,398,770,51.7,0,0.0,0.0,1,11,0,0,0
885,Theodor Gebre Selassie,CZE,DF,SV Werder Bremen,Bundesliga,31,1986,31.3,1383,1685,82.1,21659,9322,720,825,87.3,571,681,83.8,77,126,61.1,2,1.8,+0.2,21,81,28,7,147
886,Dennis Geiger,DEU,MF,TSG 1899 Hoffenheim,Bundesliga,20,1998,2.7,132,147,89.8,2516,608,47,51,92.2,73,79,92.4,11,14,78.6,1,0.6,+0.4,7,17,4,2,11
887,Jérémy Gélin,FRA,DF,Stade Rennais FC,Ligue 1,21,1997,14.2,703,813,86.5,16336,4967,167,188,88.8,371,397,93.5,162,218,74.3,0,0.1,-0.1,4,63,4,1,53
888,Romain Genevois,HTI,DF,SM Caen,Ligue 1,30,1987,4.0,127,164,77.4,2634,1160,46,53,86.8,57,63,90.5,22,43,51.2,0,0.0,0.0,0,6,0,0,9
889,Christian Gentner,DEU,MF,VfB Stuttgart,Bundesliga,32,1985,22.4,723,1018,71.0,14131,4413,308,388,79.4,292,397,73.6,116,191,60.7,5,1.4,+3.6,16,91,23,9,110
890,Yannick Gerhardt,DEU,MF,VfL Wolfsburg,Bundesliga,24,1994,27.3,789,1026,76.9,14459,3224,329,407,80.8,363,449,80.8,81,125,64.8,2,2.2,-0.2,22,56,20,6,84
891,Valère Germain,FRA,FW,Olympique Marseille,Ligue 1,28,1990,24.1,468,605,77.4,6417,1075,283,336,84.2,146,186,78.5,17,36,47.2,2,1.8,+0.2,16,23,8,2,28
892,Gerson,BRA,MF,ACF Fiorentina,Serie A,21,1997,27.0,934,1134,82.4,17304,3970,409,467,87.6,399,455,87.7,110,178,61.8,3,2.2,+0.8,35,111,28,2,101
893,Gervinho,CIV,FW,Parma Calcio 1913,Serie A,31,1987,25.6,443,537,82.5,6220,1630,269,304,88.5,152,178,85.4,14,22,63.6,2,2.9,-0.9,20,30,19,1,50
894,Willem Geubbels,FRA,MF,AS Monaco,Ligue 1,16,2001,0.1,3,4,75.0,28,10,3,4,75.0,0,0,,0,0,,0,0.1,-0.1,1,0,0,0,0
895,Lamine Ghezali,FRA,FW,AS Saint-Étienne,Ligue 1,19,1999,0.5,17,26,65.4,298,134,8,13,61.5,7,10,70.0,2,2,100.0,0,0.0,0.0,0,4,1,0,3
896,Rachid Ghezzal,DZA,FW,Leicester City,Premier League,26,1992,8.3,355,466,76.2,6215,1684,186,214,86.9,112,153,73.2,44,73,60.3,0,1.7,-1.7,15,18,18,7,35
897,Paolo Ghiglione,ITA,MF,Frosinone Calcio,Serie A,21,1997,5.7,159,238,66.8,2874,822,74,87,85.1,62,85,72.9,21,50,42.0,0,0.5,-0.5,8,7,7,6,7
898,Saman Ghoddos,IRN,FW,Amiens SC,Ligue 1,24,1993,20.3,401,610,65.7,7111,2271,179,227,78.9,158,212,74.5,52,143,36.4,4,2.5,+1.5,36,28,17,5,36
899,Faouzi Ghoulam,DZA,DF,SSC Napoli,Serie A,27,1991,12.8,811,1004,80.8,14177,4471,417,455,91.6,292,341,85.6,91,185,49.2,3,3.4,-0.4,25,41,20,7,64
900,Emanuele Giaccherini,ITA,MF,Chievo Verona,Serie A,33,1985,22.3,778,1090,71.4,14034,3811,353,421,83.8,311,402,77.4,101,207,48.8,1,3.8,-2.8,44,65,26,9,82
901,Morgan Gibbs-White,ENG,MF,Wolverhampton Wanderers,Premier League,18,2000,7.4,271,336,80.7,5384,991,116,142,81.7,96,111,86.5,57,73,78.1,1,1.5,-0.5,12,20,8,0,20
902,Ben Gibson,ENG,DF,Burnley FC,Premier League,25,1993,0.7,21,32,65.6,402,129,9,11,81.8,9,11,81.8,3,10,30.0,0,0.0,0.0,0,1,0,0,2
903,Fabian Giefer,DEU,GK,FC Augsburg,Bundesliga,28,1990,4.0,72,109,66.1,2643,1851,8,8,100.0,31,32,96.9,33,68,48.5,0,0.1,-0.1,1,5,0,0,0
904,Niko Gießelmann,DEU,DF,Fortuna Düsseldorf,Bundesliga,26,1991,28.8,1014,1381,73.4,20535,9341,360,421,85.5,493,617,79.9,152,300,50.7,3,3.1,-0.1,27,77,28,8,130
905,Daniel Ginczek,DEU,FW,VfL Wolfsburg,Bundesliga,27,1991,14.2,199,337,59.1,3415,908,109,154,70.8,65,122,53.3,22,38,57.9,2,1.6,+0.4,11,18,10,2,31
906,Matthias Ginter,DEU,DF,Borussia Mönchengladbach,Bundesliga,24,1994,26.4,1545,1781,86.7,35733,10344,313,352,88.9,923,986,93.6,307,434,70.7,0,0.2,-0.2,8,148,12,2,131
907,Andrei Girotto,BRA,MF,FC Nantes,Ligue 1,26,1992,16.4,636,814,78.1,12627,3923,243,289,84.1,294,340,86.5,93,156,59.6,0,0.5,-0.5,7,63,6,2,79
908,Olivier Giroud,FRA,FW,Chelsea FC,Premier League,31,1986,9.4,174,251,69.3,2173,218,123,174,70.7,34,53,64.2,8,8,100.0,4,1.9,+2.1,16,5,6,0,11
909,Kamil Glik,POL,DF,AS Monaco,Ligue 1,30,1988,33.0,1356,1606,84.4,31730,10058,279,315,88.6,782,850,92.0,290,425,68.2,0,0.1,-0.1,3,100,4,0,97
910,Serge Gnabry,DEU,FW,Bayern Munich,Bundesliga,23,1995,19.6,689,840,82.0,10983,2446,393,448,87.7,232,276,84.1,51,76,67.1,5,7.3,-2.3,29,36,36,3,71
