Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks
2339,Marco Sportiello\Marco-Sportiello,it ITA,GK,Frosinone,it Serie A,26,1992,35.0,1229,752,477,138,0,104,18,0,0,0,0,0,557,87,585,70,888,0,1,229,818,7,22,6,2
2340,Mattia Sprocati\Mattia-Sprocati,it ITA,FWMF,Parma,it Serie A,25,1993,7.2,219,211,8,0,1,42,5,9,6,4,1,0,131,47,41,75,128,8,2,2,148,1,5,8,8
2341,Bassem Srarfi\Bassem-Srarfi,tn TUN,FWMF,Nice,fr Ligue 1,21,1997,9.1,332,321,11,2,0,71,10,12,3,0,0,0,248,38,46,263,48,13,5,0,262,1,5,8,17
2342,Darijo Srna\Darijo-Srna,hr CRO,DF,Cagliari,it Serie A,36,1982,23.2,1639,1323,316,47,1,278,52,82,33,0,5,0,865,269,505,76,1243,59,236,5,1248,9,24,34,55
2343,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DF,Augsburg,de Bundesliga,24,1993,10.2,565,456,109,11,0,113,22,17,9,0,5,0,320,104,141,413,47,12,89,3,442,3,11,10,9
2344,Benjamin Stambouli\Benjamin-Stambouli,fr FRA,DFMF,Schalke 04,de Bundesliga,27,1990,19.6,984,942,42,25,1,122,20,2,0,0,0,0,646,99,239,226,666,53,17,6,759,5,20,14,16
2345,Jozo Stanić\Jozo-Stanic,hr CRO,DF,Augsburg,de Bundesliga,19,1999,0.0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0
2346,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,eng Premier League,28,1989,11.5,537,480,57,11,2,112,9,18,23,0,0,0,392,72,73,37,453,18,18,4,409,0,11,15,25
2347,Niklas Stark\Niklas-Stark,de GER,DF,Hertha BSC,de Bundesliga,23,1995,20.8,1049,1022,27,21,0,145,26,2,0,0,0,0,762,78,209,53,866,102,6,5,880,3,22,5,12
2348,Timo Stavitski\Timo-Stavitski,fi FIN,FW,Caen,fr Ligue 1,19,1999,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2349,Renato Steffen\Renato-Steffen,ch SUI,FWDF,Wolfsburg,de Bundesliga,26,1991,16.7,581,538,43,8,4,107,16,25,3,0,0,1,362,107,112,442,63,37,30,2,437,3,18,13,21
2350,Marc Stendera\Marc-Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,22,1995,1.2,95,89,6,5,0,10,6,0,0,0,0,0,73,10,12,9,78,6,1,0,81,0,1,1,3
2351,Pascal Stenzel\Pascal-Stenzel,de GER,DF,Freiburg,de Bundesliga,22,1996,16.1,884,729,155,23,0,126,68,28,1,0,0,0,472,178,234,76,621,44,131,3,718,3,16,17,14
2352,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,eng Premier League,29,1989,27.6,1369,1346,23,10,0,203,73,4,2,0,0,0,912,211,246,150,1103,84,3,17,1145,6,35,24,22
2353,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,eng Premier League,24,1994,18.9,793,735,58,25,1,160,11,1,0,0,0,0,492,71,230,64,610,70,33,1,599,0,20,16,12
2354,Mariusz Stępiński\Mariusz-Stepinski,pl POL,FW,Chievo,it Serie A,23,1995,27.5,586,545,41,1,2,150,11,20,0,0,0,0,387,128,71,126,376,29,5,19,438,1,10,23,26
2355,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,eng Premier League,23,1994,30.8,1337,1300,37,4,6,322,19,90,19,0,0,0,1097,115,125,147,1139,27,14,5,1099,3,14,35,47
2356,Lars Stindl\Lars-Stindl,de GER,FWMF,M'Gladbach,de Bundesliga,29,1988,16.8,732,684,48,12,1,166,9,6,2,0,1,0,589,80,63,142,550,20,4,6,602,4,7,15,24
2357,Kevin Stöger\Kevin-Stoger,at AUT,MF,Düsseldorf,de Bundesliga,24,1993,23.5,1420,1284,136,55,13,226,91,29,55,12,10,2,918,217,285,1123,246,35,9,3,1181,4,17,29,21
2358,John Stones\John-Stones,eng ENG,DF,Manchester City,eng Premier League,24,1994,19.6,1741,1712,29,15,1,234,57,2,1,0,0,0,1513,99,129,174,1464,58,13,2,1646,0,12,9,6
2359,Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,it Serie A,23,1995,35.0,1081,771,310,75,0,76,33,0,0,0,0,0,498,71,512,51,831,0,1,163,754,6,28,5,6
2360,Tobias Strobl\Tobias-Strobl,de GER,MFDF,M'Gladbach,de Bundesliga,28,1990,25.5,1493,1448,45,42,4,210,71,1,0,0,0,0,1147,132,214,140,1270,55,0,9,1346,3,23,12,5
2361,Kevin Strootman\Kevin-Strootman,nl NED,MF,Marseille,fr Ligue 1,28,1990,21.6,1190,1147,43,32,2,195,19,14,5,1,0,0,852,136,202,929,157,67,6,5,957,3,18,17,31
2362,Kevin Strootman\Kevin-Strootman,nl NED,MF,Roma,it Serie A,28,1990,1.0,38,37,1,0,0,7,0,0,0,0,0,0,25,10,3,30,4,2,1,0,30,0,3,0,2
2363,Jens Stryger Larsen\Jens-Stryger-Larsen,dk DEN,DFMF,Udinese,it Serie A,27,1991,35.9,1649,1444,205,24,0,260,30,51,3,0,2,0,977,288,384,133,1242,76,178,5,1262,3,32,34,46
2364,Cristhian Stuani\Cristhian-Stuani,uy URU,FW,Girona,es La Liga,31,1986,30.3,501,440,61,1,1,93,3,5,0,0,0,0,273,128,100,48,308,75,0,23,352,1,12,5,16
2365,Leo Štulac\Leo-Stulac,si SVN,MF,Parma,it Serie A,23,1994,16.1,702,634,68,32,1,112,32,15,35,4,2,0,473,79,150,98,560,36,1,1,564,2,13,5,6
2366,Stefano Sturaro\Stefano-Sturaro,it ITA,MF,Genoa,it Serie A,25,1993,2.4,72,67,5,4,0,16,1,4,1,0,0,0,39,14,19,18,50,2,0,0,43,0,1,7,3
2367,Daniel Sturridge\Daniel-Sturridge,eng ENG,FWMF,Liverpool,eng Premier League,28,1989,5.7,188,188,0,0,3,37,6,4,0,0,0,0,142,22,24,134,43,7,0,3,148,2,1,3,10
2368,Damián Suárez\Damian-Suarez,uy URU,DF,Getafe,es La Liga,30,1988,36.0,1966,1248,718,159,2,214,156,95,82,4,17,5,677,507,782,101,1261,106,477,1,1333,9,50,52,67
2369,Denis Suárez\Denis-Suarez,es ESP,FW,Arsenal,eng Premier League,24,1994,0.8,35,33,2,1,1,4,0,0,0,0,0,0,30,3,2,1,32,1,1,0,32,1,1,0,1
2370,Denis Suárez\Denis-Suarez,es ESP,MF,Barcelona,es La Liga,24,1994,0.2,20,17,3,0,0,6,0,1,1,0,0,0,16,3,1,0,17,0,2,0,14,0,0,1,2
2371,Leonardo Suárez\Leonardo-Suarez,ar ARG,FWMF,Valladolid,es La Liga,22,1996,5.7,149,144,5,0,1,34,4,3,1,0,0,0,112,21,16,110,28,7,1,1,114,1,4,3,8
2372,Luis Suárez\Luis-Suarez,uy URU,FW,Barcelona,es La Liga,31,1987,31.4,1025,947,78,2,11,212,37,43,0,0,0,0,661,202,162,159,792,30,17,22,767,6,18,41,49
2373,Mario Suárez\Mario-Suarez,es ESP,MF,Rayo Vallecano,es La Liga,31,1987,11.4,558,539,19,17,2,90,13,3,0,0,0,0,392,71,95,68,438,38,2,1,454,0,9,11,8
2374,Mathías Suárez\Mathias-Suarez,uy URU,DF,Montpellier,fr Ligue 1,22,1996,6.1,295,210,85,4,0,50,7,17,0,0,0,0,137,93,65,11,180,16,81,1,222,0,7,6,12
2375,Danijel Subašić\Danijel-Subasic,hr CRO,GK,Monaco,fr Ligue 1,33,1984,12.6,315,195,120,38,0,19,8,0,0,0,0,0,133,18,164,16,231,0,0,49,209,0,6,0,0
2376,Neven Subotić\Neven-Subotic,rs SRB,DF,Saint-Étienne,fr Ligue 1,29,1988,23.9,1147,1120,27,25,3,117,31,2,0,0,0,0,832,101,214,174,880,74,2,1,960,4,29,4,9
2377,Isaac Success\Isaac-Success,ng NGA,FWMF,Watford,eng Premier League,22,1996,11.7,369,363,6,1,3,79,8,14,0,0,0,0,250,80,39,40,271,34,2,7,262,0,5,19,26
2378,Niklas Süle\Niklas-Sule,de GER,DF,Bayern Munich,de Bundesliga,22,1995,29.5,2547,2510,37,31,1,313,103,1,0,0,0,0,2152,124,271,406,1986,117,6,5,2371,3,24,18,16
2379,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,29,1989,14.5,644,560,84,46,2,97,49,18,36,3,9,0,419,81,144,79,505,52,1,0,520,2,13,16,7
2380,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,eng Premier League,31,1986,16.0,839,815,24,21,0,134,27,5,1,0,0,0,617,92,130,645,125,54,2,3,725,3,9,13,15
2381,Sam Surridge\Sam-Surridge,eng ENG,FWDF,Bournemouth,eng Premier League,20,1998,0.1,5,5,0,0,0,1,0,0,0,0,0,0,3,2,0,0,4,1,0,0,3,0,0,1,1
2382,Markel Susaeta\Markel-Susaeta,es ESP,FW,Athletic Club,es La Liga,30,1987,15.3,651,570,81,33,0,98,15,57,38,1,2,2,423,85,143,72,542,17,10,1,474,4,12,16,25
2383,Suso\Suso,es ESP,FWMF,Milan,it Serie A,24,1993,33.5,1768,1607,161,41,17,332,106,161,88,20,0,0,1182,200,386,1560,152,17,32,4,1327,5,33,50,62
2384,Markus Suttner\Markus-Suttner,at AUT,DFMF,Düsseldorf,de Bundesliga,31,1987,5.4,260,218,42,8,0,30,27,17,16,4,5,2,132,35,93,205,24,8,18,0,175,2,6,4,2
2385,Mattias Svanberg\Mattias-Svanberg,se SWE,MF,Bologna,it Serie A,19,1999,13.1,346,319,27,7,1,52,10,8,15,0,0,0,236,54,56,59,257,21,2,2,260,0,2,8,15
2386,Sanasi Sy\Sanasi-Sy,fr FRA,MF,Amiens,fr Ligue 1,19,1999,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2387,Seydou Sy\Seydou-Sy,sn SEN,GK,Monaco,fr Ligue 1,22,1995,2.5,63,41,22,8,0,0,0,0,0,0,0,0,39,6,18,4,44,0,0,12,49,0,2,0,0
2388,Issiaga Sylla\Issiaga-Sylla,gn GUI,DFMF,Toulouse,fr Ligue 1,24,1994,22.2,1134,927,207,16,1,218,19,40,1,0,0,0,648,246,240,756,105,56,190,3,860,5,20,31,39
2389,Moussa Sylla\Moussa-Sylla,fr FRA,FWMF,Monaco,fr Ligue 1,18,1999,8.5,176,158,18,0,1,40,3,7,0,0,0,0,116,35,25,36,111,19,1,1,114,0,5,3,13
2390,Eddy Sylvestre\Eddy-Sylvestre,fr FRA,FW,Nice,fr Ligue 1,18,1999,3.0,109,108,1,0,1,29,0,2,0,0,0,0,95,10,4,92,16,0,1,0,87,1,1,7,3
2391,Ádám Szalai\Adam-Szalai,hu HUN,FW,Hoffenheim,de Bundesliga,30,1987,18.1,411,384,27,1,1,85,2,6,0,0,0,0,237,120,54,62,248,39,0,43,298,4,9,7,14
2392,Wojciech Szczęsny\Wojciech-Szczesny,pl POL,GK,Juventus,it Serie A,28,1990,28.0,731,495,236,39,0,49,48,0,0,0,0,0,400,52,279,57,538,0,0,120,585,3,15,3,1
2393,Alexander Sørloth\Alexander-Sorloth,no NOR,FWMF,Crystal Palace,eng Premier League,22,1995,2.1,62,62,0,0,0,13,0,1,0,0,0,0,37,5,20,28,12,14,0,2,41,0,2,2,3
2394,Franck Tabanou\Franck-Tabanou,fr FRA,DF,Guingamp,fr Ligue 1,29,1989,2.0,68,66,2,2,0,9,1,0,0,0,0,0,47,1,20,61,3,2,0,0,53,0,1,1,1
2395,Jonathan Tah\Jonathan-Tah,de GER,DF,Leverkusen,de Bundesliga,22,1996,32.6,2471,2419,52,49,2,306,51,4,0,0,0,0,2046,152,273,352,1981,104,3,4,2217,5,31,19,16
2396,Flavien Tait\Flavien-Tait,fr FRA,MFFW,Angers,fr Ligue 1,25,1993,33.2,1560,1387,173,51,10,355,57,95,81,7,17,3,1051,186,323,160,1307,37,40,12,1139,6,32,41,55
2397,Adrien Tameze\Adrien-Tameze,cm CMR,MF,Nice,fr Ligue 1,24,1994,32.7,1868,1801,67,51,5,333,42,7,2,0,0,0,1509,171,188,238,1554,48,14,1,1659,5,17,26,30
2398,Strahinja Tanasijević\Strahinja-Tanasijevic,rs SRB,DF,Chievo,it Serie A,21,1997,0.2,14,14,0,0,0,2,0,0,0,0,0,0,12,0,2,2,12,0,0,0,13,0,0,0,0
2399,Matt Targett\Matt-Targett,eng ENG,DFMF,Southampton,eng Premier League,22,1995,13.2,688,505,183,18,2,168,21,47,20,0,0,0,323,132,233,432,62,34,145,2,456,3,18,23,29
2400,Rodrigo Tarín\Rodrigo-Tarin,es ESP,DF,Leganés,es La Liga,22,1996,15.9,525,454,71,21,0,60,16,8,0,0,0,0,313,64,148,82,352,32,50,1,392,3,11,7,12
2401,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,eng Premier League,25,1992,34.3,1117,1098,19,15,0,175,47,1,0,0,0,0,562,144,411,85,786,182,3,1,790,6,66,5,19
2402,Ciprian Tătărușanu\Ciprian-Tatarusanu,ro ROU,GK,Nantes,fr Ligue 1,32,1986,26.6,828,549,279,66,0,72,23,1,0,0,0,0,362,40,426,102,571,0,0,116,580,1,21,0,3
2403,Júlio Tavares\Julio-Tavares,cv CPV,FW,Dijon,fr Ligue 1,29,1988,31.2,731,683,48,1,2,260,6,18,0,0,0,0,341,191,199,133,286,108,11,25,450,1,17,11,35
2404,Júnior Tavares\Junior-Tavares,br BRA,DF,Sampdoria,it Serie A,21,1996,2.0,198,185,13,4,0,21,3,4,0,0,0,0,158,20,20,169,11,6,9,1,174,1,2,2,4
2405,Taleb Tawatha\Taleb-Tawatha,il ISR,DFFW,Eint Frankfurt,de Bundesliga,26,1992,1.4,48,38,10,3,0,9,1,3,0,0,0,0,22,14,12,25,8,6,7,0,29,0,0,0,4
2406,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,eng Premier League,24,1993,36.0,1707,1252,455,28,0,306,47,80,4,1,0,0,716,375,616,1119,41,91,423,4,1224,8,41,18,65
2407,Malik Tchokounté\Malik-Tchokounte,fr FRA,FWMF,Caen,fr Ligue 1,29,1988,16.4,461,445,16,0,1,126,5,7,0,0,0,0,235,129,97,44,282,57,0,13,310,2,18,13,14
2408,Aurélien Tchouaméni\Aurelien-Tchouameni,fr FRA,MF,Bordeaux,fr Ligue 1,18,2000,7.8,277,271,6,6,0,59,8,3,0,0,0,0,215,24,38,27,225,17,0,2,219,0,9,6,7
2409,Georg Teigl\Georg-Teigl,at AUT,MFFW,Augsburg,de Bundesliga,27,1991,3.3,66,66,0,0,0,13,0,1,0,0,0,0,44,10,12,8,50,7,0,0,44,0,4,1,5
2410,Cristian Tello\Cristian-Tello,es ESP,DFMF,Betis,es La Liga,26,1991,17.5,935,819,116,7,4,128,35,51,14,4,1,3,669,183,83,210,613,12,94,2,785,0,7,20,28
2411,Łukasz Teodorczyk\Lukasz-Teodorczyk,pl POL,FWMF,Udinese,it Serie A,27,1991,4.4,87,83,4,0,1,18,5,5,0,0,0,0,47,14,26,13,50,10,1,5,54,0,7,1,9
2412,Hidde ter Avest\Hidde-ter-Avest,nl NED,DFMF,Udinese,it Serie A,21,1997,10.8,500,410,90,6,0,61,11,18,1,0,1,0,308,100,92,43,349,20,83,0,366,3,10,17,18
2413,Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,Barcelona,es La Liga,26,1992,35.0,1060,829,231,34,1,94,21,0,0,0,0,0,705,59,296,153,699,0,0,192,911,1,10,9,3
2414,Pietro Terracciano\Pietro-Terracciano,it ITA,GK,Fiorentina,it Serie A,28,1990,2.0,66,47,19,8,0,5,2,0,0,0,0,0,37,1,28,2,44,0,0,16,45,1,0,0,0
2415,Pietro Terracciano\Pietro-Terracciano,it ITA,GK,Empoli,it Serie A,28,1990,8.0,230,157,73,6,0,21,8,0,0,0,0,0,138,11,81,18,178,0,0,33,184,2,6,1,0
2416,Marco Terrazzino\Marco-Terrazzino,de GER,FWMF,Freiburg,de Bundesliga,27,1991,5.7,219,200,19,9,1,44,2,7,7,0,0,0,150,35,34,21,174,14,3,4,159,0,2,8,13
2417,Martin Terrier\Martin-Terrier,fr FRA,FW,Lyon,fr Ligue 1,21,1997,16.5,547,529,18,6,6,92,10,14,3,2,0,0,408,72,67,35,466,20,8,3,449,1,6,7,14
2418,Kenny Tete\Kenny-Tete,nl NED,DF,Lyon,fr Ligue 1,22,1995,11.6,781,697,84,6,0,114,24,46,0,0,0,0,510,105,166,21,646,25,78,1,634,7,13,16,14
2419,Cedric Teuchert\Cedric-Teuchert,de GER,FW,Schalke 04,de Bundesliga,21,1997,1.8,14,11,3,0,0,2,0,1,0,0,0,0,9,4,1,3,10,1,0,0,10,0,0,2,0
2420,Florian Thauvin\Florian-Thauvin,fr FRA,FWMF,Marseille,fr Ligue 1,25,1993,29.0,1249,1139,110,26,7,254,47,73,50,7,6,4,861,143,245,1047,155,18,16,6,921,4,33,17,56
2421,Cyril Théréau\Cyril-Thereau,fr FRA,FW,Fiorentina,it Serie A,35,1983,0.3,10,10,0,0,0,2,0,0,0,0,0,0,9,1,0,1,9,0,0,0,10,0,0,0,0
2422,Cyril Théréau\Cyril-Thereau,fr FRA,FWMF,Cagliari,it Serie A,35,1983,1.5,62,61,1,0,0,23,0,0,0,0,0,0,34,22,6,5,44,6,0,2,46,0,1,3,0
2423,Sada Thioub\Sada-Thioub,sn SEN,FWMF,Nîmes,fr Ligue 1,23,1995,27.5,988,956,32,0,2,255,17,73,1,0,0,0,688,152,148,137,769,38,29,3,725,4,24,23,39
2424,Romain Thomas\Romain-Thomas,fr FRA,DF,Angers,fr Ligue 1,30,1988,26.6,1214,1157,57,51,0,132,44,0,0,0,0,0,872,110,232,947,151,84,6,4,1041,2,17,6,9
2425,Adrien Thomasson\Adrien-Thomasson,fr FRA,MFFW,Strasbourg,fr Ligue 1,24,1993,27.5,1192,1152,40,8,1,271,33,35,17,0,0,0,899,171,122,222,914,30,10,8,908,5,27,22,58
2426,Erik Thommy\Erik-Thommy,de GER,MFFW,Stuttgart,de Bundesliga,23,1994,8.8,321,289,32,8,0,42,8,22,16,1,0,0,220,48,53,62,238,7,8,2,233,3,8,4,24
2427,Marcus Thuram\Marcus-Thuram,fr FRA,FWMF,Guingamp,fr Ligue 1,20,1997,28.6,851,829,22,1,1,263,15,58,1,0,0,0,578,125,148,155,549,70,4,6,609,3,19,21,25
2428,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,eng Premier League,21,1997,12.1,645,625,20,9,9,147,27,15,1,0,1,0,487,84,74,101,513,15,4,3,542,1,11,8,27
2429,Youri Tielemans\Youri-Tielemans,be BEL,MF,Monaco,fr Ligue 1,21,1997,18.7,978,886,92,55,4,218,39,15,30,0,0,0,667,131,180,204,707,42,6,5,752,3,19,21,23
2430,Timothy Tillman\Timothy-Tillman,de GER,FWMF,Nürnberg,de Bundesliga,19,1999,2.3,53,50,3,1,1,10,0,0,0,0,0,0,40,9,4,6,43,3,0,0,43,0,1,2,1
2431,Cheick Timite\Cheick-Timite,ci CIV,FWMF,Amiens,fr Ligue 1,20,1997,16.2,352,343,9,1,1,77,11,23,0,0,0,0,250,50,52,40,294,9,1,0,265,3,7,6,14
2432,David Timor\David-Timor,es ESP,MFFW,Girona,es La Liga,28,1989,1.8,92,90,2,1,0,12,6,1,0,0,0,0,69,3,20,32,54,3,1,1,72,0,1,3,2
2433,George Timotheou\George-Timotheou,au AUS,DF,Schalke 04,de Bundesliga,21,1997,1.0,50,50,0,0,0,11,0,0,0,0,0,0,31,11,8,38,8,4,0,0,39,0,2,0,0
2434,Marcel Tisserand\Marcel-Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,25,1993,9.8,599,566,33,12,0,76,53,6,0,0,0,0,398,60,141,50,483,27,21,1,473,4,23,11,9
2435,Tito\Tito,es ESP,DF,Rayo Vallecano,es La Liga,33,1985,12.2,617,492,125,4,0,90,5,10,0,0,0,0,332,167,118,46,401,36,121,0,481,0,18,13,19
2436,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,Barcelona,es La Liga,18,1999,1.7,116,112,4,4,0,10,0,0,0,0,0,0,108,4,4,3,113,0,0,0,108,0,0,1,0
2437,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,Toulouse,fr Ligue 1,18,1999,9.3,436,422,14,12,0,31,8,0,0,0,0,0,344,25,67,72,316,39,2,0,363,1,16,3,5
2438,Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,Villarreal,es La Liga,25,1992,23.8,520,504,16,0,1,112,15,39,0,0,0,0,365,84,71,44,416,32,1,5,380,3,10,20,30
2439,Corentin Tolisso\Corentin-Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,23,1994,0.6,39,39,0,0,0,8,1,0,0,0,0,0,31,2,6,0,37,2,0,0,33,0,1,1,0
2440,Rafael Tolói\Rafael-Toloi,it ITA,DF,Atalanta,it Serie A,27,1990,19.4,1252,1178,74,16,1,195,36,9,0,0,0,0,905,161,186,108,1023,49,58,5,1061,3,24,24,20
2441,Raúl de Tomás\Raul-de-Tomas,es ESP,FW,Rayo Vallecano,es La Liga,23,1994,31.3,501,418,83,1,2,108,32,8,0,0,0,0,359,67,75,82,375,22,1,5,402,1,9,10,10
2442,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,29,1989,28.4,1089,1047,42,39,0,153,36,0,0,0,0,0,737,114,238,135,839,74,3,5,915,3,27,11,8
2443,Nenad Tomović\Nenad-Tomovic,rs SRB,DF,Chievo,it Serie A,30,1987,8.2,391,344,47,4,0,51,9,8,0,0,0,0,243,56,92,49,261,30,43,0,317,0,6,9,7
2444,Lorenzo Tonelli\Lorenzo-Tonelli,it ITA,DF,Sampdoria,it Serie A,28,1990,18.4,1212,1143,69,67,0,145,27,0,0,0,0,0,956,124,132,122,996,58,1,14,1072,2,15,13,12
2445,Toño\Tono,es ESP,DFMF,Levante,es La Liga,28,1989,19.6,885,685,200,18,0,128,12,43,3,1,0,0,484,212,189,612,59,30,179,1,657,9,19,24,43
2446,Ömer Toprak\Omer-Toprak,tr TUR,DF,Dortmund,de Bundesliga,29,1989,2.6,182,178,4,3,0,5,0,0,0,0,0,0,169,7,6,53,122,5,1,0,178,0,0,1,0
2447,Lucas Torreira\Lucas-Torreira,uy URU,MF,Arsenal,eng Premier League,22,1996,26.5,1623,1543,80,52,3,202,38,16,22,0,3,0,1248,187,188,151,1379,67,6,5,1420,5,11,30,21
2448,Daniel Torres\Daniel-Torres,co COL,MF,Alavés,es La Liga,28,1989,0.8,16,16,0,0,0,1,0,0,0,0,0,0,14,1,1,3,12,1,0,0,14,0,0,0,1
2449,Ferrán Torres\Ferran-Torres,es ESP,MFFW,Valencia,es La Liga,18,2000,9.4,338,333,5,1,2,70,9,31,0,0,0,0,216,61,61,29,268,18,3,3,245,2,10,10,19
2450,Lucas Torró\Lucas-Torro,es ESP,MF,Eint Frankfurt,de Bundesliga,24,1994,6.2,259,253,6,6,0,51,4,1,0,0,0,0,152,41,66,24,166,46,0,1,190,1,1,9,4
2451,Jordan Torunarigha\Jordan-Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,20,1997,12.9,488,459,29,10,0,84,15,3,0,0,0,0,328,38,122,327,91,36,19,1,388,2,13,6,4
2452,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,eng Premier League,27,1991,11.8,255,241,14,1,2,80,3,5,0,0,0,0,182,47,26,71,143,20,0,4,190,2,5,7,15
2453,Abdoulaye Touré\Abdoulaye-Toure,fr FRA,MF,Nantes,fr Ligue 1,24,1994,30.5,1404,1388,16,13,3,276,43,18,0,0,0,0,998,208,198,338,945,89,1,5,1126,5,36,36,26
2454,Almamy Touré\Almamy-Toure,ml MLI,DF,Eint Frankfurt,de Bundesliga,22,1996,5.8,241,236,5,3,1,48,7,2,0,0,0,0,165,20,56,22,191,20,2,0,183,0,2,4,6
2455,Almamy Touré\Almamy-Toure,ml MLI,DF,Monaco,fr Ligue 1,22,1996,3.8,242,223,19,2,0,36,6,3,0,0,0,0,173,25,44,29,181,10,17,0,201,1,5,1,2
2456,Lucas Tousart\Lucas-Tousart,fr FRA,MF,Lyon,fr Ligue 1,21,1997,19.2,994,980,14,14,1,149,36,3,0,0,0,0,817,75,102,92,832,45,0,6,870,4,22,18,11
2457,Andros Townsend\Andros-Townsend,eng ENG,FWMF,Crystal Palace,eng Premier League,27,1991,33.4,1237,1145,92,10,6,242,51,110,39,0,0,0,865,117,255,948,252,11,14,10,895,6,31,27,59
2458,Adama Traoré\Adama-Traore,ml MLI,MFFW,Monaco,fr Ligue 1,23,1995,2.7,110,106,4,3,0,31,2,1,1,0,0,0,75,20,15,79,16,7,0,3,88,0,2,4,0
2459,Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,eng Premier League,22,1996,10.0,334,305,29,1,1,81,6,39,1,0,0,0,187,75,72,42,243,14,20,2,240,1,6,5,19
2460,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Lyon,fr Ligue 1,22,1995,23.5,1048,1023,25,4,7,224,22,33,4,0,0,0,831,119,98,872,115,34,13,3,844,1,10,32,37
2461,Charles Traore\Charles-Traore,ml MLI,DF,Nantes,fr Ligue 1,26,1992,12.9,580,430,150,7,0,99,4,24,0,0,0,0,284,174,122,346,53,24,143,1,423,5,9,8,28
2462,Cheick Traoré\Cheick-Traore,ml MLI,DF,Guingamp,fr Ligue 1,23,1995,16.8,683,479,204,8,0,108,9,46,0,0,0,0,294,109,280,30,416,27,196,0,412,5,21,13,40
2463,Gaoussou Traoré\Gaoussou-Traore,fr FRA,MF,Amiens,fr Ligue 1,18,1999,1.2,37,37,0,0,0,15,0,0,0,0,0,0,27,6,4,3,28,3,0,0,28,0,1,3,0
2464,Hamari Traoré\Hamari-Traore,ml MLI,DF,Rennes,fr Ligue 1,26,1992,33.0,1939,1545,394,38,5,271,41,66,0,0,0,0,1164,386,389,157,1320,82,356,7,1591,5,40,28,53
2465,Ibrahima Traoré\Ibrahima-Traore,gn GUI,FWMF,M'Gladbach,de Bundesliga,30,1988,6.1,289,260,29,5,0,32,24,34,16,2,2,1,198,44,47,228,50,2,8,1,206,0,14,11,11
2466,Ismaël Traoré\Ismael-Traore,ci CIV,DF,Angers,fr Ligue 1,31,1986,29.3,1115,1073,42,40,2,147,15,1,0,0,0,0,857,88,170,129,923,47,1,6,948,4,19,10,17
2467,Kevin Trapp\Kevin-Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,28,1990,32.6,1209,858,351,132,0,107,25,0,0,0,0,0,384,45,780,106,882,0,0,109,778,9,22,0,4
2468,Mark Travers\Mark-Travers,ie IRL,GK,Bournemouth,eng Premier League,19,1999,2.0,57,38,19,5,0,9,0,0,0,0,0,0,33,1,23,4,38,0,0,14,43,0,1,0,1
2469,Óscar Trejo\Oscar-Trejo,ar ARG,MFFW,Rayo Vallecano,es La Liga,30,1988,19.6,877,844,33,18,0,158,11,25,4,0,0,0,614,118,145,73,714,59,10,7,669,3,17,23,30
2470,Driss Trichard\Driss-Trichard,fr FRA,DF,Bordeaux,fr Ligue 1,23,1995,1.0,48,34,14,1,0,8,1,2,0,0,0,0,22,11,15,30,3,1,13,1,32,0,1,0,1
